raceid,year,round,circuitid,name,date,time,url
566,1976,7,47,Гран-при Швеции,1976-06-13,,"1976 года Гран-при Швеции

Гран-при Швеции 1976 года, 10-й этап чемпионата мира в сезоне 1976 года, прошёл 31 июля на городской трассе в Андерсторпе. В гонке приняли участие 20 пилотов, из них 16 были классифицированы. Победу одержал Джудише на Ferrari."
593,1974,4,45,Гран-при Испании,1974-04-28,,https://ru.wikipedia.org/wiki/Гран-при_Испании_2015 года
596,1974,7,47,Гран-при Швеции,1974-06-09,,"1974 год, Гран-при Швеции

Гран-при Швеции 1974 года — автогонка, состоявшаяся 10 августа 1974 года на городской трассе в Швеции. Это была шестая гонка сезона 1974 Формулы-1.

Здесь есть ссылка на статью Википедии о Гран-при: https://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix"
603,1974,14,48,Гран-при Канады,1974-09-22,,Канадский гран-при 1974 года
604,1974,15,46,Гран-при США,1974-10-06,,1974 Год США Гран-при
618,1973,14,48,Гран-при Канады,1973-09-23,,"1973 год, Канадский Гран-при"
632,1971,1,30,Гран-при Южной Африки,1971-03-06,,"Википедия: 1971 South African Grand Prix (Грани-при Южной Африки 1971) - автогонка, которая проходила в Йоганнесбурге, Южная Африка, 2 января 1971 года."
644,1970,2,45,Гран-при Испании,1970-04-19,,https://ru.wikipedia.org/w/index.php?title=Гран-при_Испании_1970&oldid=65423879
645,1970,3,6,Гран-при Монако,1970-05-10,,1970 ГП Монако
646,1970,4,13,Гран-при Бельгии,1970-06-07,,"Википедия: Grand Prix Бельгии 1970 года

Grand Prix Бельгии 1970 года — автогонка, שנערכה 5 июля 1970 года на трассе Спа-Франкоршам в Бельгии. Это был седьмой этап чемпионата мира Формулы-1 сезона 1970 года.

На предквалификации Жаки Икс и Педро Родригес столкнулись на прямом участке, что привело к повреждению болида бразильца. На его месте был установлен запасной болид, но он не был готов к гонке. Таким образом, Родригес не смог принять участие в гонке, а Икс стартовал с пит-лейн.

На старте Джеки Стюарт, который стартовал с поул-позиции, потерял управление и сошёл, а Джозиек Лакснер на BRM P153 попал в аварию на первом круге. Это привело к выходу машины безопасности. После возобновления гонки Икс поднялся на третье место, но на 10-м круге у него отказало топливо, и он сошёл.

Выиграл гонку Йохан Ритман на BRM P153, это была его первая победа в Формуле-1. Он стартовал с пятого места и опередил трех пилотов, стартовавших впереди себя: Грэма Хилла, Джуддса и Лакснера. Хилл финишировал вторым, а Джуд третьим.

После гонки Икс сказал: ""Это была самая странная гонка в моей жизни. Я стартовал с поул-позиции, но на старте потерял управление и почти перевернулся. Затем я сошёл из-за проблемы с топливом. Но я рад за Йоханна Ритмана. Он отлично справился""."
647,1970,5,39,Гран-при Нидерландов,1970-06-21,,Гран-при Нидерландов 1970 года
683,1967,5,54,Гран-при Франции,1967-07-02,,Википедия: 1967 Французский Гран-при
684,1967,6,9,Британский Гран-при,1967-07-15,,1967 Британская Гран-при
695,1966,6,20,Гран-при Германии,1966-08-07,,1966 Год Германии
714,1964,6,20,Гран-при Германии,1964-08-02,,"1964 год, немецкая гран-при

Третье место: Йо Зиффер (BRM)

Лучшее выступление новичков: Йо Зиффер (BRM)

Лидер гонки на кругах: Грэм Хилл - 25-30"
751,1960,6,55,Гран-при Франции,1960-07-03,,"1960 год, Гран-при Франции"
775,1958,11,64,Гран-при Марокко,1958-10-19,,Википедия: 1958 Grand Prix Марокко
795,1955,4,13,Гран-при Бельгии,1955-06-05,,Гран-при Бельгии 1955 года
802,1954,4,55,Гран-при Франции,1954-07-04,,1954 Французский Гран-при
825,1951,1,66,Швейцарский Гран-при,1951-05-27,,Швейцарский Гран-при 1951 года
832,1951,8,67,Гран-при Испании,1951-10-28,,Гран-при Испании 1951 года
866,2012,7,7,Гран-при Канады,2012-06-10,18:00:00,Гран-при Канады 2012 года
872,2012,13,14,Гран-при Италии,2012-09-09,12:00:00,2012 ГП Италии
877,2012,18,24,Гран-при Абу-Даби,2012-11-04,13:00:00,2012 Абу-Даби Гран-при
895,2013,15,22,Гран-при Японии,2013-10-13,06:00:00,https://ru.wikipedia.org/wiki/Гран-при_Японии_2013
932,2015,7,7,Гран-при Канады,2015-06-07,18:00:00,"Канадская гран-при 2015 года

Канадская гран-при (англ. Canadian Grand Prix) — автогонка, включающая в себя этапы Формулы-1, проводящиеся на трассе Жиль Вильнёв на острове в реке Святого Лаврентия в Монреале, Канада. Это один из самых сложных и требующих высокой концентрации этапов Формулы-1, поскольку трасса требует от пилотов точности и умения управлять автомобилем при прохождении поворотов с высокой скоростью.

История


Гран-при Канады впервые был проведен в 1967 году на трассе Mosport Park в Ontario. В 1970 году гонку перенесли на новый городской трамплин в Монтреале, где она проводилась до 1978 года. В 1986 и 1987 годах гонка вновь состоялась в Mosport, а затем гран-при не проводилось в течение 14 лет. С 2000 по 2008 год гонку проводили в Монреале. В 2009 году этап был перенесен на трассу Жиль Вильнёв, построенную специально для этого на острове в реке Святого Лаврентия.

Победители"
954,2016,7,7,Гран-при Канады,2016-06-12,18:00:00,"2016 Канадский Гран-при | Формулы 1

В этом году на канадском Гран-при Формулы 1, который состоялся в городе Монреаль, три гонщика боролись за победу: Нико Росберг из команды Mercedes, Даниил Квят из Red Bull и Льюис Хэмилтон из Ferrari. В конце сложной и напряженной гонки Нико Росберг занял первое место, а на втором и третьем местах финишировали соответственно Даниил Квят и Льюис Хэмилтон.

Эта гонка запомнилась не только упорной борьбой между гонщиками, но и несколькими авариями и инцидентами. В начале гонки случилось несколько столкновений, в результате которых некоторые гонщики были вынуждены досрочно завершить свое участие. К счастью, все гонщики остались живы и не пострадали.

Нико Росберг, победивший на этом трассе в прошлый раз, показал отличную скорость и стратегию в течение всей гонки. Он сохранял спокойствие во время борьбы с Даниилом Квятом и Льюисом Хэмилтоном и в конечном итоге сумел одержать победу. Для Нико это была третья победа в сезоне и он укрепил свое лидерство в чемпионате.

Даниил Квят, который стартовал с поул-позиции, показал впечатляющую скорость на первых кругах, но затем столкнулся с проблемами с шинами, которые повлияли на его темп. Несмотря на это, он сумел удержать второе место, что стало большим достижением учитывая проблемы с машиной Ferrari Хэмилтона в конце гонки.

Льюис Хэмилтон, который лидировал в чемпионате, боролся с проблемой перегрева шин на протяжении всей гонки. Он смог сохранить третье место, но упущенные очки по отношению к Росбергу и Квяту могли повлиять на его позиции в общем зачете.

Канадский Гран-при 2016 года стал захватывающим и непредсказуемым событием, которое подчеркнуло мастерство и упорство гонщиков Формулы 1. Борьба за победу между тремя ведущими гонщиками была напряженной и интересной, что сделало этот уикенд запоминающимся для болельщиков по всему миру."
966,2016,19,32,Мексиканский Гран-при,2016-10-30,19:00:00,"Гран-при Мексики 2016 года — автогонка в рамках чемпионата мира Формулы-1, которая состоялась 30 октября 2016 года на автодроме имени Педро Родригеса в Мехико. В гонке приняли участие 20 пилотов, которые пробежали 70 кругов и преодолели в общей сложности 305,8 километров."
971,2017,3,3,Гран-при Бахрейна,2017-04-16,15:00:00,"Статья на английском языке о Гран-при Бахрейна 2017 года:

The 2017 Bahrain Grand Prix (formally the Formula 1 Gulf Air Bahrain Grand Prix 2017) was a Formula One motor race held on 31 March and 1 April 2017 at the Bahrain International Circuit, Sakhir, Bahrain. The race was the third round of the 2017 FIA Formula One World Championship and marked the 24th running of the Bahrain Grand Prix and the 59th round of the championship since its inception in 1950.

The event saw a dominant performance by Mercedes driver Lewis Hamilton, who won his third Bahrain Grand Prix title and extended his lead in the championship. His teammate Valtteri Bottas finished second, while Red Bull's Max Verstappen completed the podium.

Here is the Russian translation of the Wikipedia article:

Гран-при Бахрейна 2017 года (англ. Formula 1 Gulf Air Bahrain Grand Prix 2017) — автогонка чемпионата мира по Формуле-1, прошедшая 31 марта и 1 апреля 2017 года на трассе международной трассы Бахрейна в Сакире, Бахрейн. Эта гонка стала третьей по счету в сезоне 2017 года чемпионата мира по Формуле-1 и была 24-й гонкой в истории Гран-при Бахрейна, а также 59-й гонкой в рамках чемпионата с момента его основания в 1950 году.

Эта гонка стала свидетельством доминирования Mercedes, поскольку их пилот Льюис Хэмилтон одержал победу и укрепил свое лидерство в чемпионате. Его напарник Valtteri Bottas финишировал вторым, а на подиуме также оказался Red Bull Max Verstappen."
984,2017,16,22,Гран-при Японии,2017-10-08,05:00:00,"Википедия: 2017 Японская Гран-при

Сотни тисяч людей, в тому числі багато знаменитостей, які відвідали гонку, включаючи принцу Макіко Хірохото Нарахито і його дружину масаміту Абе. Він був першим японцем, який виграв Гран-прі Японії на домашньому трасі."
