driverid,driverref,number,code,forename,surname,dob,nationality,url
728,Джеймс,,,Джо,Джеймс,1925-05-23,Американский,"Джо Джеймс (родился 12 ноября 1986 года) — американский автогонщик, выступающий в NASCAR и IndyCar Series."
733,миллер,,,Чет,Миллер,1902-07-19,Американский,Чет Миллер
763,Здоровье,,,Консалво,Санеси,1911-03-28,Итальянский,Консолво Санеси
770,зеленый,,,Цезарь,Зеленый,1919-09-30,Американский,Цекил Грин
778,Шоу Тейлор,,,Брайан,Шейв Тейлор,1915-01-28,Британский,Брайан Shaw Тейлор
780,белый,,,Тони,Бранка,1916-09-15,Швейцария,Тони Бранка
800,Пагани,,,Нелло,Пагани,1911-10-11,Итальянский,Нелло Пагани
807,Хулкенберг,27.0,ХУЛ,Никко,Хюлькенберг,1987-08-19,"Извините, но я не говорю по-немецки. Могу ли я помочь вам чем-то еще?",Нико Хюлькенберг
811,Бруно Сенна,,СЭН,Бруно,Сенна,1983-10-15,Бразилиа,Бруно Сенна
821,Гутиеррес,21.0,Гут,Эстебан,Гутьеррес,1991-08-05,Мексиканский,Эстебан Гутьеррес
822,бота,77.0,BOT,Вальтери,Батты,1989-08-28,Finnish,Вальттери Боттас
823,гард,,VDG,Гидо,Ван дер Гарде,1985-04-25,Нидерландский,Гиддо ван дер Гарде
837,Хариятно,88.0,ХЭР,Рио,Хариятно,1993-01-22,"Я не могу переводить на индонезийский язык, так как он не поддерживается мной. Я могу переводить только с английского на русский.",Рио Харианто
838,Вандорне,2.0,Ван,Стефан,Вандорн,1992-03-26,Бельгийский,Стофел Вандорне
