playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
riggipa01,1983,1,WAS,NHL,41,2299,21,14,2,1,4,102,924,5,230,1,3,,1,0,9,81
gerbema01,2003,1,ANA,NHL,32,1698,11,12,4,3,2,64,785,,,,,,,,,
chabofr01,1990,1,MTL,NHL,3,108,0,0,1,0,0,6,45,,,,,,,,,
dumasmi01,1974,1,CHI,NHL,3,121,2,0,0,0,0,7,,1,19,0,0,,0,0,1,
scottro01,1989,1,LAK,NHL,12,654,5,6,0,2,0,40,321,1,32,0,0,,0,0,4,10
hainsge01,1936,1,TOR,NHL,3,190,0,2,1,,0,9,,,,,,,,,,
kamppha01,1984,1,NJD,NHL,13,645,1,10,1,2,0,54,351,,,,,,,,,
shielst01,2001,1,ANA,NHL,33,1777,9,20,2,4,0,79,850,,,,,,,,,
cheevge01,1961,1,TOR,NHL,2,120,1,1,0,,0,7,,,,,,,,,,
sevigri01,1979,1,MTL,NHL,11,632,5,4,2,3,0,31,,,,,,,,,,
gustajo01,2009,1,TOR,NHL,42,2340,16,15,9,5,1,112,1146,,,,,,,,,
masonch02,2009,1,STL,NHL,61,3512,30,22,8,8,2,148,1699,,,,,,,,,
oneilmi01,1991,1,WIN,NHL,1,13,0,0,0,0,0,1,7,,,,,,,,,
brodema01,2000,1,NJD,NHL,72,4297,42,17,11,2,9,166,1762,25,1505,15,10,,0,4,52,507
kiprumi01,2009,1,CAL,NHL,73,4235,35,28,10,4,4,163,2035,,,,,,,,,
thomawa01,1978,1,NYR,NHL,31,1668,15,10,3,0,1,101,,,,,,,,,,
thomawa01,1973,1,MTL,NHL,42,2410,23,12,5,1,1,111,,,,,,,,,,
robermo01,1951,1,CHI,NHL,1,20,0,0,0,,0,0,,,,,,,,,,
curryjo01,2009,1,PIT,NHL,1,24,0,1,0,0,0,5,14,,,,,,,,,
tokardu01,2011,1,TBL,NHL,5,244,1,3,1,1,0,14,116,,,,,,,,,
hedbejo01,2006,1,ATL,NHL,21,1057,9,4,2,2,0,51,500,2,117,0,2,,1,0,5,69
trefian01,1994,1,CAL,NHL,6,236,0,3,0,3,0,16,130,,,,,,,,,
ersbeer01,2008,1,LAK,NHL,28,1477,8,11,5,4,0,65,651,,,,,,,,,
shielal01,1931,1,NYA,NHL,1,41,0,0,0,,0,9,,,,,,,,,,
woodal01,1936,1,NYA,NHL,1,70,0,1,0,,0,3,,,,,,,,,,
weimaty01,2007,1,COL,NHL,1,16,0,0,0,0,0,0,10,,,,,,,,,
budajpe01,2005,1,COL,NHL,34,1803,14,10,6,3,2,86,864,,,,,,,,,
plassmi01,1977,1,COR,NHL,25,1383,3,12,8,2,0,90,,,,,,,,,,
lehmahu01,1921,1,VML,PCHA,22,1325,12,10,0,,4,62,,4,240,3,1,0,,2,2,
barrato01,1996,1,PIT,NHL,5,270,0,5,0,1,0,26,186,,,,,,,,,
smithga01,1973,1,VAN,NHL,66,3632,20,33,8,5,3,208,,,,,,,,,,
cudewi01,1933,1,MTL,NHL,1,60,1,0,0,,1,0,,,,,,,,,,
caronja01,1973,1,VAN,NHL,10,465,2,5,1,0,0,38,,,,,,,,,,
smithbi01,1977,1,NYI,NHL,38,2154,20,8,8,2,2,95,,1,47,0,0,,0,0,1,
vokouto01,2011,1,WAS,NHL,48,2583,25,17,2,4,4,108,1299,,,,,,,,,
mayda01,1985,1,STL,NHL,3,184,1,2,0,0,0,13,86,,,,,,,,,
gardich01,1933,1,CHI,NHL,48,3050,20,17,11,,10,83,,8,542,6,1,1,,2,12,
shielst01,1998,1,SJS,NHL,37,2162,15,11,8,1,4,80,1011,1,60,0,1,,0,0,6,36
morisje01,1963,1,MTL,NHL,1,36,0,1,0,0,0,4,,,,,,,,,,
besteal01,1986,1,TOR,NHL,36,1808,10,14,3,3,2,110,991,1,39,0,0,,0,0,1,17
mattsma01,1978,1,WIJ,WHA,52,2990,25,21,3,3,0,181,1544,,,,,,,,,
belfoed01,1994,1,CHI,NHL,42,2450,22,15,3,4,5,93,990,16,1014,9,7,,1,1,37,479
flahewa01,1996,1,SJS,NHL,7,359,2,4,0,0,0,31,202,,,,,,,,,
cousima01,1996,1,TOR,NHL,13,566,3,5,1,1,1,31,317,,,,,,,,,
mcelhcu01,2010,1,AND,NHL,21,996,6,9,1,0,2,57,516,,,,,,,,,
daleyjo01,1972,1,WIJ,WHA,29,1718,17,10,1,2,2,83,776,7,422,5,2,,1,0,25,199
enrotjh01,2011,1,BUF,NHL,26,1399,8,11,4,3,1,63,756,,,,,,,,,
lemelre01,1984,1,CAL,NHL,56,3176,30,12,10,3,1,183,1638,4,248,1,3,,0,1,15,128
raycran01,2008,1,COL,NHL,31,1722,12,16,0,4,0,90,836,,,,,,,,,
burkese01,1998,1,FLO,NHL,59,3402,21,24,14,3,3,151,1624,,,,,,,,,
billicr01,1998,1,COL,NHL,21,1086,11,8,1,1,0,52,492,1,9,0,0,,0,0,1,6
soetado01,1975,1,NYR,NHL,8,273,2,2,0,0,0,24,,,,,,,,,,
kerrda01,1935,1,NYR,NHL,47,2980,18,17,12,,8,95,,,,,,,,,,
riggipa01,1986,1,BOS,NHL,10,513,3,5,1,0,0,29,236,,,,,,,,,
hodgech01,1965,1,MTL,NHL,26,1301,12,7,2,0,1,56,,,,,,,,,,
