year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2000,NHL,TOR,19,11,7.0,4,18,18,4.0,1,,,,,6,5,0,0,7,2,3,2,7,5,1,1,5.0,5.0,3.0,1,4.0,5.0,3.0,0,6,6,1,1,2,1,0,0
1983,NHL,NYR,27,12,1.0,,15,17,8.0,,,,,,9,4,0,,5,5,4,,8,4,0,,8.0,4.0,1.0,,5.0,5.0,4.0,,6,7,0,,1,0,0,
1977,NHL,CHI,20,9,11.0,,12,20,8.0,,,,,,4,2,3,,2,6,5,,6,6,2,,7.0,3.0,2.0,,5.0,4.0,4.0,,6,6,2,,2,2,1,
1968,NHL,STL,21,8,9.0,,16,17,5.0,,,,,,4,4,0,,7,2,5,,4,4,4,,9.0,4.0,2.0,,9.0,4.0,1.0,,4,7,2,,,,,
1948,NHL,NYR,13,12,5.0,,5,19,6.0,,,,,,1,3,1,,2,5,3,,5,4,3,,5.0,5.0,2.0,,4.0,7.0,1.0,,1,7,1,,,,,
1992,NHL,BOS,29,10,3.0,,22,16,4.0,,,,,,7,2,1,,7,5,1,,7,7,0,,8.0,5.0,2.0,,4.0,3.0,3.0,,11,4,0,,7,0,0,
1972,NHL,NYR,26,8,5.0,,21,15,3.0,,,,,,6,3,1,,9,4,1,,8,5,1,,11.0,1.0,1.0,,7.0,3.0,2.0,,6,7,1,,0,0,1,
1999,NHL,NYR,15,20,5.0,1,14,18,7.0,2,,,,,4,7,2,0,3,5,1,1,5,3,3,2,10.0,4.0,1.0,0,4.0,7.0,2.0,0,3,9,2,0,0,3,1,0
1928,NHL,PIP,5,13,4.0,,4,14,4.0,,,,,,,,,,1,4,2,,3,4,2,,3.0,6.0,2.0,,1.0,9.0,2.0,,1,4,0,,,,,
1978,WHA,BIR,20,16,5.0,,12,26,1.0,,,,,,4,3,0,,4,8,1,,6,7,2,,4.0,6.0,0.0,,5.0,6.0,1.0,,6,8,2,,3,4,0,
1929,NHL,OTS,13,6,3.0,,8,9,5.0,,,,,,,,,,5,2,1,,1,5,3,,5.0,6.0,0.0,,6.0,0.0,4.0,,4,2,0,,,,,
1971,NHL,PHI,19,13,7.0,,7,25,7.0,,,,,,5,4,1,,2,7,3,,4,7,1,,3.0,8.0,3.0,,5.0,6.0,3.0,,7,5,2,,0,1,1,
2008,NHL,NYI,17,18,,6,9,29,,3,,,,,2,6,,1,8,6,,1,2,10,,2,3.0,7.0,,1,4.0,7.0,,2,6,5,,2,1,6,,0
1982,NHL,LAK,20,13,7.0,,7,28,5.0,,,,,,5,4,3,,6,5,0,,3,9,2,,2.0,9.0,2.0,,7.0,3.0,3.0,,3,11,1,,1,0,1,
1937,NHL,MTL,13,4,7.0,,5,13,6.0,,,,,,,,,,2,2,3,,5,2,3,,5.0,6.0,1.0,,4.0,4.0,3.0,,2,3,3,,,,,
1980,NHL,WIN,7,25,8.0,,2,32,6.0,,,,,,1,6,2,,0,10,5,,1,12,0,,4.0,7.0,3.0,,1.0,10.0,1.0,,2,11,1,,0,1,2,
1969,NHL,OAK,15,16,7.0,,7,24,7.0,,,,,,4,4,1,,2,9,1,,3,7,3,,3.0,8.0,3.0,,5.0,6.0,1.0,,4,5,4,,1,1,1,
1995,NHL,WIN,22,16,3.0,,14,24,3.0,,,,,,6,4,2,,6,6,0,,4,9,1,,5.0,5.0,1.0,,5.0,6.0,0.0,,7,8,1,,3,2,1,
1927,NHL,NYR,10,8,4.0,,9,8,5.0,,,,,,,,,,4,1,1,,4,5,3,,6.0,3.0,1.0,,3.0,3.0,3.0,,2,4,1,,,,,
2003,NHL,STL,23,11,7.0,0,16,19,4.0,2,,,,,6,2,0,1,7,4,1,0,8,3,3,0,4.0,9.0,3.0,0,4.0,7.0,1.0,1,9,3,3,0,1,2,0,0
1983,NHL,CHI,25,13,2.0,,5,29,6.0,,,,,,8,4,0,,3,9,2,,4,8,1,,5.0,6.0,3.0,,5.0,6.0,2.0,,4,9,0,,1,0,0,
2011,NHL,OTT,20,17,,4,21,14,,6,,,,,7,5,,0,5,5,,2,7,5,,3,8.0,5.0,,1,7.0,3.0,,2,6,5,,2,1,3,,0
1993,NHL,NJD,29,11,2.0,,18,14,10.0,,,,,,8,2,0,,7,4,2,,6,6,2,,6.0,4.0,2.0,,6.0,4.0,3.0,,12,1,2,,2,4,1,
1995,NHL,DET,36,3,2.0,,26,10,5.0,,,,,,5,4,2,,9,2,0,,13,1,0,,8.0,2.0,2.0,,11.0,2.0,0.0,,12,1,1,,4,1,2,
1935,NHL,NYR,11,6,7.0,,8,11,5.0,,,,,,,,,,4,3,2,,5,4,2,,3.0,7.0,1.0,,3.0,1.0,5.0,,4,2,2,,,,,
1929,NHL,MTM,10,9,3.0,,13,7,2.0,,,,,,,,,,4,4,0,,6,2,1,,5.0,4.0,2.0,,5.0,3.0,2.0,,3,3,0,,,,,
1974,NHL,CHI,24,12,4.0,,13,23,4.0,,,,,,6,3,1,,3,6,2,,8,6,1,,7.0,6.0,0.0,,6.0,6.0,3.0,,5,7,1,,2,1,0,
2006,NHL,OTT,25,13,,3,23,12,,6,,,,,5,6,,0,8,6,,1,8,6,,0,9.0,3.0,,1,8.0,1.0,,2,9,2,,4,1,1,,1
1994,NHL,BUF,15,8,1.0,,7,11,6.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,4.0,5.0,2.0,,7,5,2,,6,7,2,
2003,NHL,COL,19,14,6.0,2,21,8,7.0,5,,,,,5,4,0,0,9,3,2,1,4,3,5,0,11.0,1.0,2.0,2,4.0,4.0,2.0,2,6,7,2,1,1,0,0,1
2000,NHL,SJS,22,14,4.0,1,18,13,8.0,2,,,,,6,2,1,0,9,3,1,0,7,4,3,0,7.0,5.0,3.0,0,5.0,5.0,2.0,0,3,8,2,2,3,0,0,1
2000,NHL,LAK,20,12,8.0,1,18,16,5.0,2,,,,,5,6,2,0,6,2,4,0,6,6,1,1,6.0,6.0,0.0,0,5.0,6.0,1.0,0,8,2,4,1,2,0,1,1
2003,NHL,NJD,22,13,5.0,1,21,12,7.0,1,,,,,4,3,2,0,8,1,4,0,7,3,2,1,8.0,6.0,2.0,0,6.0,6.0,1.0,0,9,5,1,1,1,1,0,0
2010,NHL,NYR,20,17,,4,24,16,,1,,,,,5,4,,1,9,7,,0,8,3,,1,7.0,6.0,,1,4.0,7.0,,1,8,5,,1,3,1,,0
2011,NHL,TBL,25,14,,2,13,22,,6,,,,,5,4,,2,6,7,,0,6,6,,1,5.0,6.0,,1,7.0,5.0,,2,7,7,,1,2,1,,1
1973,NHL,NYR,26,7,6.0,,14,17,8.0,,,,,,3,4,2,,7,3,4,,7,4,3,,7.0,4.0,1.0,,8.0,1.0,2.0,,6,7,2,,2,1,0,
2011,NHL,DAL,22,16,,3,20,19,,2,,,,,8,3,,0,6,6,,1,7,6,,0,4.0,6.0,,1,8.0,5.0,,3,9,6,,0,0,3,,0
1992,NHL,STL,22,13,7.0,,15,23,4.0,,,,,,5,6,1,,3,6,3,,5,7,1,,9.0,4.0,2.0,,7.0,6.0,1.0,,6,4,1,,2,3,2,
1976,NHL,PIT,22,12,6.0,,12,21,7.0,,,,,,2,6,4,,6,5,1,,7,5,1,,7.0,4.0,2.0,,5.0,5.0,4.0,,5,8,1,,2,0,0,
1974,NHL,BOS,29,5,6.0,,11,21,8.0,,,,,,3,2,4,,9,4,1,,8,4,1,,6.0,3.0,4.0,,7.0,6.0,1.0,,7,5,2,,0,2,1,
2007,NHL,TOR,18,17,,6,18,18,,5,,,,,5,5,,3,4,6,,3,6,5,,2,5.0,8.0,,1,8.0,4.0,,1,8,5,,0,0,2,,1
1950,NHL,TOR,22,8,5.0,,19,8,8.0,,,,,,5,1,2,,9,3,2,,6,5,3,,5.0,2.0,3.0,,7.0,1.0,3.0,,9,4,0,,,,,
1984,NHL,VAN,15,21,4.0,,10,25,5.0,,,,,,1,10,0,,3,9,2,,4,6,3,,5.0,7.0,2.0,,5.0,5.0,1.0,,7,7,0,,0,2,1,
