playerid,yearid,stint,glf,gcf,grf
mannija01,1877,1,1.0,10.0,1.0
criscto01,1942,1,37.0,13.0,2.0
niemabu01,1944,1,86.0,0.0,46.0
keelewi01,1894,1,0.0,0.0,128.0
mitchmi01,1908,1,3.0,0.0,115.0
peltzjo01,1884,1,106.0,0.0,0.0
vanhage01,1894,1,0.0,137.0,0.0
mcdonte01,1914,2,2.0,1.0,58.0
flynnjo03,1911,1,0.0,0.0,1.0
obrieja01,1890,1,0.0,0.0,1.0
mageele01,1917,1,2.0,48.0,0.0
graneja01,1910,1,53.0,43.0,18.0
jeanete01,1925,1,1.0,10.0,2.0
oneilti01,1885,1,52.0,0.0,0.0
hutchjo01,1933,1,0.0,0.0,45.0
jacobba01,1923,1,0.0,146.0,0.0
mckened01,1884,1,0.0,2.0,8.0
rosengo01,1944,1,1.0,62.0,3.0
coopecl01,1916,1,15.0,13.0,1.0
ewingbo01,1902,1,5.0,0.0,0.0
penceel01,1922,1,0.0,0.0,1.0
mcguide01,1885,1,3.0,0.0,0.0
matthbo01,1891,1,0.0,0.0,1.0
johnsbi02,1916,1,0.0,4.0,0.0
muelldo01,1952,1,0.0,0.0,120.0
harrine01,1943,1,4.0,6.0,86.0
dimagvi01,1938,1,0.0,149.0,0.0
meuseir01,1921,1,38.0,1.0,46.0
paulege01,1919,2,0.0,2.0,7.0
nelsoca01,1886,1,0.0,28.0,8.0
hicksna01,1874,1,0.0,4.0,0.0
kellejo01,1908,1,38.0,12.0,1.0
johnsro02,1934,1,137.0,0.0,0.0
gosligo01,1921,1,1.0,0.0,14.0
gorege01,1892,1,0.0,50.0,3.0
simonme01,1932,1,4.0,2.0,0.0
heathcl01,1919,1,1.0,85.0,17.0
barnibi01,1874,1,0.0,4.0,25.0
culbele01,1945,1,1.0,89.0,1.0
keelewi01,1909,1,0.0,0.0,95.0
comorad01,1933,1,30.0,0.0,0.0
baldwma01,1889,1,0.0,0.0,1.0
wanerll01,1935,1,0.0,121.0,0.0
gharrpa01,1919,1,30.0,2.0,1.0
webbea01,1928,1,0.0,0.0,31.0
ellisba01,1919,1,1.0,1.0,8.0
gaffkfa01,1936,1,5.0,0.0,10.0
milancl01,1911,1,0.0,154.0,0.0
slaugen01,1951,1,0.0,0.0,106.0
griffto01,1921,1,0.0,0.0,124.0
laabsch01,1940,1,25.0,29.0,10.0
statzji01,1927,1,3.0,118.0,1.0
hilde01,1902,1,0.0,0.0,1.0
hodgira01,1946,1,49.0,0.0,8.0
washbli01,1902,1,0.0,2.0,1.0
wilsoch01,1913,1,0.0,3.0,153.0
jeffcha01,1953,1,2.0,99.0,0.0
weavefa01,1893,1,20.0,0.0,65.0
moseswa01,1948,1,0.0,0.0,45.0
portedi01,1929,1,4.0,0.0,24.0
cramedo01,1946,1,0.0,50.0,0.0
neisbe01,1922,1,7.0,3.0,17.0
gosligo01,1929,1,142.0,0.0,0.0
zarilal01,1952,1,17.0,0.0,18.0
smithca01,1923,1,0.0,4.0,0.0
burkeje01,1891,1,6.0,2.0,35.0
brigggr01,1890,1,4.0,25.0,4.0
meyerbe01,1913,1,2.0,17.0,7.0
brownle01,1884,1,0.0,0.0,2.0
youngro01,1921,1,0.0,0.0,137.0
cookedu01,1935,1,7.0,35.0,44.0
murnati01,1873,1,0.0,24.0,6.0
demarfr02,1942,1,27.0,0.0,22.0
morrijo01,1884,1,1.0,0.0,0.0
rennabi01,1954,1,1.0,1.0,114.0
walshji02,1914,1,37.0,4.0,0.0
wilsoge01,1952,2,16.0,1.0,4.0
durhajo01,1902,1,1.0,0.0,2.0
kressre01,1935,1,0.0,0.0,2.0
bondto01,1884,1,0.0,0.0,17.0
wyrosjo01,1952,1,0.0,25.0,6.0
minosmi01,1951,2,44.0,2.0,41.0
heathje01,1939,1,108.0,0.0,0.0
martyjo01,1937,1,1.0,83.0,0.0
mitchcl01,1920,1,2.0,0.0,2.0
mcgrajo01,1893,1,10.0,0.0,1.0
mcbrijo01,1890,1,0.0,1.0,0.0
dickebu01,1879,1,81.0,0.0,0.0
kingle02,1919,1,2.0,1.0,3.0
hornsro01,1932,1,0.0,0.0,10.0
shearjo01,1896,1,0.0,0.0,16.0
webbea01,1933,1,0.0,0.0,2.0
picked01,1924,1,1.0,0.0,0.0
woodrsa01,1904,1,0.0,0.0,1.0
paskedo01,1912,1,0.0,141.0,0.0
wiedmst01,1886,1,1.0,2.0,0.0
mcgrajo01,1898,1,0.0,3.0,0.0
rutheji01,1910,1,0.0,1.0,0.0
mccarto01,1888,1,0.0,12.0,119.0
phillda01,1953,1,0.0,31.0,129.0
smallji01,1955,1,3.0,0.0,1.0
delsiji01,1950,2,0.0,53.0,0.0
johnsbi01,1891,1,60.0,24.0,46.0
burnsge01,1921,1,90.0,59.0,0.0
willile03,1926,1,,,
harrida01,1932,1,7.0,8.0,20.0
heckegu01,1885,1,3.0,0.0,0.0
burnsoy01,1888,2,0.0,14.0,0.0
jamiech01,1917,2,0.0,0.0,83.0
hinespa01,1891,1,0.0,47.0,0.0
wilbocl01,1940,1,0.0,0.0,3.0
nicolge01,1894,2,0.0,0.0,26.0
clarkjo01,1887,1,1.0,0.0,4.0
heilmha01,1927,1,0.0,0.0,135.0
roberda01,1916,1,0.0,0.0,144.0
steinha02,1939,1,1.0,0.0,21.0
suttoez01,1871,1,0.0,1.0,1.0
cassijo01,1880,1,0.0,47.0,35.0
tebeage01,1894,1,8.0,53.0,0.0
hemphch01,1909,1,13.0,32.0,0.0
andreed01,1888,1,0.0,124.0,0.0
laabsch01,1939,2,3.0,70.0,6.0
altizda01,1909,1,4.0,14.0,45.0
mccormi02,1946,2,10.0,33.0,5.0
jonesfi01,1907,1,0.0,154.0,0.0
smithel02,1923,1,0.0,0.0,47.0
kleinch01,1930,1,0.0,0.0,156.0
milledo01,1894,1,2.0,0.0,2.0
menosmi01,1916,1,1.0,8.0,0.0
martiph01,1873,1,0.0,0.0,30.0
roettwa01,1931,2,8.0,7.0,27.0
barnebi01,1884,1,0.0,8.0,0.0
vintobi01,1885,2,0.0,0.0,1.0
grimjo01,1890,1,0.0,0.0,3.0
wrighru01,1921,1,34.0,0.0,3.0
kingst01,1871,1,29.0,0.0,0.0
kesslhe01,1875,1,0.0,4.0,3.0
wadeha01,1907,1,1.0,0.0,0.0
mullige01,1906,1,0.0,0.0,1.0
slaglji01,1902,1,94.0,20.0,0.0
guintbe01,1946,1,0.0,0.0,1.0
glenned01,1884,1,43.0,0.0,0.0
hermaba01,1927,1,1.0,0.0,0.0
fishesh01,1923,1,0.0,0.0,5.0
saniced01,1951,1,10.0,0.0,0.0
heilmha01,1928,1,0.0,0.0,125.0
smithal04,1954,1,98.0,0.0,17.0
dunnja01,1902,1,1.0,3.0,40.0
evansja01,1882,1,0.0,4.0,64.0
harledi01,1899,1,140.0,0.0,2.0
aglerjo01,1915,2,2.0,1.0,1.0
muellbi01,1945,1,0.0,5.0,2.0
schaege01,1916,1,0.0,0.0,0.0
portedi01,1932,1,0.0,0.0,145.0
ruthba01,1934,1,34.0,0.0,77.0
frencwa01,1928,1,8.0,0.0,11.0
parkedo01,1896,1,0.0,1.0,0.0
baumhfr01,1952,1,0.0,47.0,65.0
sebriji01,1905,1,0.0,0.0,56.0
thomsbo01,1948,1,64.0,57.0,4.0
thomaro01,1903,1,0.0,130.0,0.0
cantzba01,1888,1,1.0,0.0,3.0
cooledu01,1899,1,0.0,14.0,0.0
griffcl01,1902,1,2.0,0.0,1.0
chapmbe01,1940,1,62.0,18.0,62.0
donovpa01,1896,1,0.0,0.0,131.0
hardilo01,1891,1,0.0,3.0,12.0
landido01,1882,2,0.0,15.0,0.0
bartoda01,1945,1,4.0,0.0,7.0
schaege01,1902,1,0.0,0.0,2.0
pfefffr01,1887,1,0.0,2.0,0.0
eversho01,1941,1,0.0,0.0,1.0
carroow01,1925,1,0.0,0.0,0.0
loanebo01,1939,1,0.0,3.0,0.0
burchal01,1907,2,27.0,5.0,5.0
welshji01,1929,1,30.0,7.0,0.0
lindejo01,1946,1,5.0,31.0,39.0
gracejo01,1947,1,56.0,3.0,8.0
jackssa01,1871,1,0.0,1.0,0.0
wittwh01,1919,1,40.0,19.0,0.0
esterdu01,1891,1,0.0,0.0,2.0
vanroma01,1943,1,15.0,0.0,45.0
hafeych01,1932,1,65.0,0.0,0.0
mattimi01,1887,1,0.0,2.0,0.0
stiveja01,1893,1,3.0,0.0,5.0
mannfr01,1884,1,0.0,97.0,0.0
welchcu01,1891,1,1.0,112.0,0.0
rommeed01,1920,1,0.0,0.0,0.0
reillch02,1894,1,4.0,0.0,1.0
knighlo01,1883,1,0.0,0.0,93.0
noviklo01,1943,1,60.0,1.0,0.0
bakerki01,1894,1,0.0,0.0,1.0
stransa01,1908,1,1.0,3.0,2.0
mcgarch01,1890,1,0.0,0.0,1.0
cranefr01,1875,1,0.0,0.0,1.0
thorpji01,1919,1,1.0,1.0,0.0
smithel02,1919,1,0.0,0.0,111.0
nunamle01,1918,1,0.0,0.0,1.0
shawal02,1909,1,0.0,90.0,2.0
schuljo03,1924,2,54.0,1.0,25.0
busbyji01,1955,2,0.0,99.0,0.0
manniji01,1887,1,10.0,0.0,0.0
mcginjo01,1902,2,0.0,0.0,4.0
cramedo01,1936,1,0.0,154.0,0.0
hutchbi01,1892,1,0.0,2.0,0.0
hickmji01,1915,1,0.0,20.0,0.0
chambel01,1892,1,0.0,0.0,1.0
milledo03,1911,1,0.0,3.0,143.0
kingly01,1939,1,14.0,29.0,1.0
obriejo01,1884,1,3.0,14.0,1.0
murphed02,1919,1,2.0,0.0,4.0
goodwi01,1909,1,0.0,0.0,80.0
ricesa01,1918,1,0.0,0.0,6.0
palysst01,1955,1,3.0,4.0,8.0
medwijo01,1940,1,37.0,0.0,0.0
meyerbe01,1914,1,12.0,2.0,118.0
hutchbi01,1894,1,0.0,0.0,4.0
flickel01,1901,1,1.0,0.0,137.0
sullibi04,1939,1,31.0,0.0,28.0
breitte01,1896,1,6.0,0.0,2.0
keefeti01,1884,1,1.0,4.0,0.0
mcderre01,1912,1,5.0,0.0,0.0
fribebe01,1928,1,2.0,1.0,0.0
zernigu01,1955,1,103.0,0.0,0.0
haasbr01,1915,1,3.0,0.0,0.0
gulleto01,1926,1,0.0,0.0,12.0
eganji01,1882,1,2.0,16.0,0.0
cunnibi02,1923,1,10.0,58.0,0.0
elliobo01,1942,1,1.0,0.0,0.0
beckebe01,1912,1,1.0,93.0,26.0
dolanco01,1901,1,0.0,0.0,41.0
richada01,1884,1,11.0,7.0,37.0
buelofr01,1899,1,2.0,0.0,0.0
brackgi01,1938,2,12.0,38.0,24.0
scalaje01,1949,1,2.0,35.0,0.0
northro01,1947,1,0.0,0.0,13.0
smithel02,1916,1,1.0,0.0,56.0
dalyto01,1892,1,5.0,13.0,12.0
vosmijo01,1937,1,143.0,0.0,0.0
wanerll01,1931,1,0.0,153.0,0.0
russeji01,1944,1,139.0,6.0,4.0
lehnepa01,1948,1,0.0,89.0,0.0
mooreje01,1884,1,1.0,2.0,6.0
lazorjo01,1943,1,51.0,7.0,8.0
suckto01,1883,1,1.0,0.0,0.0
payneha01,1897,1,1.0,0.0,0.0
myershy01,1922,1,0.0,152.0,0.0
muellwa01,1926,1,14.0,0.0,1.0
willigu02,1912,1,0.0,0.0,62.0
woodge01,1885,1,70.0,0.0,0.0
collvbi01,1885,1,0.0,0.0,1.0
mattiwa01,1912,1,2.0,66.0,10.0
mullige01,1902,1,0.0,1.0,3.0
hinchbi01,1907,1,128.0,14.0,8.0
alexape01,1914,1,1.0,0.0,0.0
chaseha01,1916,1,14.0,14.0,0.0
sloanto01,1913,1,0.0,0.0,7.0
demarfr02,1939,1,1.0,116.0,36.0
ottme01,1945,1,0.0,0.0,118.0
mowryjo01,1934,1,4.0,0.0,16.0
davidbi01,1910,1,0.0,127.0,4.0
ennisde01,1951,1,26.0,0.0,116.0
ripplji01,1938,1,0.0,17.0,115.0
lewisbu01,1945,1,0.0,0.0,69.0
reisepe01,1948,1,17.0,10.0,5.0
martihe01,1945,1,97.0,3.0,2.0
menosmi01,1921,1,133.0,0.0,0.0
weavesa01,1882,1,0.0,0.0,2.0
scheefr01,1914,1,0.0,4.0,7.0
cassijo01,1878,1,0.0,0.0,60.0
nashbi01,1892,1,1.0,0.0,0.0
freylo01,1936,1,0.0,1.0,0.0
leachto01,1907,1,2.0,109.0,0.0
nichofr02,1921,1,57.0,0.0,3.0
combsea01,1933,1,23.0,80.0,2.0
wilsofr01,1925,1,9.0,0.0,1.0
simmoha01,1914,1,61.0,0.0,12.0
isbelfr01,1903,1,0.0,0.0,1.0
martiba01,1944,1,1.0,0.0,0.0
ruckejo01,1944,1,0.0,139.0,0.0
malloji01,1945,2,8.0,9.0,4.0
melesa01,1949,2,1.0,24.0,44.0
dicksjo01,1939,1,0.0,0.0,10.0
caseyda01,1890,1,0.0,1.0,0.0
burkeji01,1903,1,4.0,0.0,1.0
colemed01,1935,1,0.0,0.0,1.0
zettlge01,1871,1,0.0,0.0,3.0
brownto02,1953,1,1.0,0.0,5.0
harledi01,1897,1,1.0,88.0,0.0
kennedo01,1883,1,1.0,3.0,0.0
shochge01,1893,1,32.0,0.0,15.0
terreto01,1886,1,1.0,0.0,0.0
sundabi01,1883,1,1.0,0.0,13.0
manushe01,1929,1,141.0,0.0,0.0
metroch01,1943,1,1.0,11.0,2.0
hessot01,1908,1,0.0,0.0,4.0
abbated01,1898,1,0.0,0.0,1.0
smithel01,1893,1,128.0,0.0,0.0
millewa02,1909,2,17.0,16.0,3.0
cooledu01,1903,1,124.0,3.0,0.0
walkege02,1941,1,103.0,2.0,0.0
dailyco01,1895,1,1.0,0.0,0.0
rothfr01,1910,1,1.0,0.0,0.0
highadi01,1880,1,0.0,0.0,1.0
rheamcy01,1915,1,12.0,4.0,6.0
clarkar01,1891,1,0.0,1.0,1.0
abramca01,1953,1,0.0,0.0,112.0
walshji02,1915,1,29.0,44.0,36.0
walshji01,1913,1,0.0,0.0,1.0
strunam01,1919,2,0.0,10.0,42.0
roushed01,1923,1,0.0,137.0,0.0
mctamji01,1886,1,0.0,107.0,4.0
mcnulpa01,1922,1,1.0,19.0,2.0
niemabo01,1955,1,29.0,0.0,52.0
poormto01,1886,1,0.0,0.0,88.0
pickeol01,1902,1,3.0,57.0,4.0
leonaan01,1873,1,45.0,0.0,0.0
dextech01,1902,2,0.0,4.0,3.0
titusjo01,1913,1,0.0,0.0,75.0
whitede01,1871,1,0.0,0.0,1.0
niemabo01,1952,1,32.0,0.0,94.0
roberda01,1921,1,1.0,6.0,0.0
peloulo01,1886,1,0.0,1.0,0.0
skinnca01,1922,1,1.0,3.0,0.0
coopecl01,1914,1,45.0,21.0,38.0
tebeage01,1887,1,80.0,1.0,3.0
deitrbi01,1928,1,17.0,1.0,3.0
stoveha01,1882,1,41.0,0.0,0.0
wisebi01,1884,1,,,
mcgeami01,1874,1,0.0,0.0,4.0
freembu01,1901,1,0.0,0.0,1.0
ewingbu01,1881,1,2.0,0.0,0.0
gilljo01,1934,1,2.0,0.0,11.0
grothjo01,1952,1,2.0,137.0,0.0
maddecl01,1946,1,2.0,0.0,0.0
freemje01,1909,1,1.0,0.0,0.0
beeched02,1898,1,0.0,8.0,0.0
daussho01,1917,1,0.0,1.0,0.0
kleeol01,1925,1,0.0,1.0,0.0
becklja01,1896,2,2.0,0.0,0.0
hankifr01,1880,1,10.0,2.0,0.0
gracejo01,1940,1,3.0,0.0,48.0
richada01,1885,1,10.0,2.0,12.0
kellejo01,1905,1,84.0,0.0,1.0
marsaar01,1911,1,5.0,16.0,13.0
mcfaral01,1892,1,0.0,0.0,12.0
merrige01,1903,1,1.0,0.0,6.0
murphbu01,1918,1,9.0,0.0,0.0
lelivja01,1912,1,0.0,36.0,0.0
croftha01,1901,1,0.0,0.0,3.0
bairddo01,1917,2,0.0,2.0,0.0
dundoed01,1883,1,6.0,2.0,1.0
moorede01,1943,2,6.0,0.0,0.0
sullide02,1908,2,1.0,0.0,1.0
robinva01,1872,1,0.0,0.0,7.0
revilhe01,1874,1,0.0,0.0,1.0
myershy01,1915,1,0.0,153.0,0.0
wilsopa01,1899,1,3.0,0.0,3.0
hemphfr01,1909,1,1.0,0.0,0.0
barbetu01,1915,1,3.0,0.0,16.0
tyackji01,1943,1,9.0,2.0,27.0
larkihe01,1884,1,30.0,55.0,0.0
carrodi02,1919,1,6.0,8.0,1.0
ferguch01,1884,1,1.0,3.0,1.0
geerbi01,1874,1,1.0,1.0,0.0
walkege02,1936,1,2.0,21.0,103.0
brashro01,1902,1,1.0,7.0,8.0
bowmabo02,1955,1,1.0,0.0,1.0
meusebo01,1924,1,93.0,2.0,49.0
deckege01,1898,2,0.0,0.0,6.0
gorege01,1887,1,0.0,111.0,0.0
racklma01,1947,1,0.0,1.0,1.0
heitmhe01,1910,1,15.0,11.0,2.0
walkecu01,1921,2,7.0,7.0,10.0
russere01,1918,1,0.0,0.0,1.0
baldwma01,1888,1,0.0,2.0,1.0
medwijo01,1946,1,18.0,0.0,0.0
whiteel01,1871,1,0.0,0.0,15.0
paskedo01,1913,1,1.0,119.0,0.0
lumleha01,1905,1,0.0,0.0,129.0
whitejo01,1943,1,2.0,131.0,0.0
reisepe01,1941,1,0.0,133.0,2.0
graneja01,1915,1,107.0,1.0,8.0
piezsa01,1914,1,2.0,2.0,1.0
flemito01,1902,1,0.0,0.0,5.0
talbobo01,1953,1,0.0,7.0,0.0
treadge01,1896,1,0.0,0.0,1.0
vosmijo01,1934,1,104.0,0.0,0.0
dolanco01,1900,1,0.0,0.0,13.0
brainda01,1904,1,7.0,11.0,1.0
devliji01,1875,1,0.0,3.0,1.0
dickebu01,1878,1,10.0,19.0,0.0
mapescl01,1949,1,4.0,58.0,49.0
hickmch01,1899,1,6.0,1.0,0.0
mapescl01,1948,1,9.0,6.0,6.0
rossmcl01,1909,2,0.0,0.0,2.0
killefr01,1892,1,1.0,0.0,1.0
gosligo01,1933,1,3.0,0.0,125.0
reachal01,1872,1,0.0,0.0,20.0
lyonsha01,1888,1,0.0,112.0,10.0
conwape01,1885,1,0.0,0.0,2.0
mapescl01,1950,1,4.0,21.0,80.0
cassaha01,1904,1,0.0,0.0,12.0
welchcu01,1893,1,14.0,0.0,0.0
mccabbi01,1919,1,0.0,1.0,19.0
gardngi01,1885,1,0.0,0.0,5.0
sebriji01,1902,1,0.0,0.0,19.0
medwijo01,1937,1,156.0,0.0,0.0
peltzjo01,1890,2,0.0,5.0,0.0
roettwa01,1927,1,3.0,0.0,0.0
kellyjo03,1914,1,0.0,139.0,0.0
deckeha01,1890,2,2.0,0.0,2.0
gehrilo01,1930,1,1.0,0.0,0.0
harpege02,1928,1,0.0,0.0,18.0
mannier01,1914,1,0.0,0.0,1.0
bresnro01,1907,1,0.0,2.0,0.0
henrito01,1948,1,6.0,3.0,96.0
hannajo01,1884,1,1.0,1.0,4.0
clarkfr01,1915,1,1.0,0.0,0.0
mannle01,1927,1,5.0,3.0,17.0
beschbo01,1914,1,15.0,111.0,0.0
sherlmo01,1930,1,0.0,1.0,0.0
sentepa01,1906,1,0.0,0.0,2.0
wrighta01,1938,1,14.0,1.0,45.0
brownto01,1885,1,0.0,0.0,108.0
lathaar01,1880,1,0.0,0.0,10.0
hendrha01,1934,1,11.0,0.0,1.0
muellhe01,1929,1,4.0,11.0,10.0
daleyto01,1914,2,28.0,29.0,0.0
wrighta01,1941,1,0.0,0.0,134.0
mcgarch01,1884,1,5.0,0.0,1.0
mcintma01,1906,1,132.0,1.0,0.0
hinchbi01,1906,1,8.0,0.0,8.0
deckege01,1896,1,67.0,3.0,1.0
mapescl01,1951,1,2.0,3.0,29.0
holdsji01,1884,1,0.0,5.0,0.0
jonesch01,1880,1,66.0,1.0,0.0
anderjo01,1895,1,89.0,0.0,12.0
oneilti01,1888,1,130.0,0.0,0.0
hendrti01,1917,1,0.0,30.0,77.0
clappjo01,1877,1,2.0,0.0,9.0
byrdsa01,1933,1,23.0,15.0,35.0
leachto01,1906,1,15.0,44.0,1.0
hofmaso01,1911,1,2.0,107.0,0.0
lamarbi01,1926,1,107.0,0.0,0.0
elybo01,1884,1,0.0,0.0,1.0
blakeha01,1897,1,2.0,25.0,5.0
stenzja01,1893,1,4.0,18.0,23.0
ricesa01,1929,1,0.0,0.0,147.0
lordbr01,1905,1,4.0,38.0,19.0
zimmech01,1884,1,0.0,0.0,2.0
milledu01,1895,1,0.0,11.0,121.0
messebo01,1914,1,0.0,0.0,1.0
racklma01,1948,1,43.0,33.0,1.0
conwape01,1888,1,1.0,0.0,0.0
hyattha01,1912,1,0.0,1.0,14.0
blackbo01,1884,1,5.0,7.0,7.0
strunam01,1924,2,4.0,1.0,3.0
oldriru01,1908,1,21.0,95.0,0.0
batesch01,1927,1,0.0,1.0,8.0
sandebe01,1892,1,0.0,0.0,9.0
ellioha02,1953,1,15.0,0.0,2.0
