yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1988,WS,hamilje01,LAN,NL,5,19,1,2,0,0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2009,NLCS,felizpe01,PHI,NL,5,17,3,2,0,1,1,2,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
1977,WS,yeagest01,LAN,NL,6,19,2,6,1,0,2,5,0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
1973,NLCS,mayswi01,NYN,NL,1,3,1,1,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,НЛДС2,ausmubr01,HOU,NL,5,9,3,3,0,0,1,1,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0
2009,ОДЛС2,riverju01,LAA,AL,3,11,1,3,1,0,0,2,1,0.0,0,2,0.0,0.0,0.0,0.0,2.0
2002,НЛДС1,felizpe01,SFN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1928,WS,maranra01,SLN,NL,4,13,2,4,1,0,0,0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2001,WS,delluda01,ARI,NL,2,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1913,WS,oldriru01,PHA,AL,5,22,5,6,0,1,0,0,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2002,NLCS,goodwto01,SFN,NL,2,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1999,WS,nixonot01,ATL,NL,2,2,0,1,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0
1986,WS,goodedw01,NYN,NL,1,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,НЛДС1,larocad01,WAS,NL,5,17,4,3,0,0,2,2,0,0.0,4,3,,,,,
1978,ALCS,chambch01,NYA,AL,4,15,1,6,0,0,0,2,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1932,WS,cuyleki01,CHN,NL,4,18,2,5,1,1,1,2,1,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1983,WS,dennyjo01,PHI,NL,2,5,1,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1969,NLCS,ageeto01,NYN,NL,3,14,4,5,1,0,2,4,2,0.0,2,5,1.0,0.0,0.0,0.0,0.0
2003,NLCS,guthrma01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,NLCS,hallto01,CIN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,НЛДС2,wellsda01,CIN,NL,1,3,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1995,NLCS,harrile01,CIN,NL,3,2,0,2,0,0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1907,WS,donovbi01,DET,AL,2,8,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1999,NLCS,smoltjo01,ATL,NL,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,NLCS,reedri01,NYN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,NLCS,ramosdo01,CHN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1920,WS,speaktr01,CLE,AL,7,25,6,8,2,1,0,1,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
2002,ОДЛС1,erstada01,ANA,AL,4,19,4,8,2,0,0,2,1,0.0,0,1,0.0,0.0,1.0,0.0,2.0
1990,WS,dibblro01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1986,NLCS,cartega01,NYN,NL,6,27,1,4,1,0,0,2,0,0.0,2,5,0.0,0.0,0.0,0.0,1.0
2009,ОДЛС1,jeterde01,NYA,AL,3,10,4,4,2,0,1,2,0,0.0,3,0,1.0,0.0,0.0,0.0,0.0
1995,ОДЛС2,strando01,SEA,AL,2,4,0,0,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2012,ОДЛС2,crispco01,OAK,AL,5,22,3,4,0,0,1,2,0,0.0,0,2,,,,,
1907,WS,sieveed01,DET,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1961,WS,gardnbi02,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1944,WS,shirlte01,SLA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1944,WS,musiast01,SLN,NL,6,23,2,7,2,0,1,2,0,0.0,2,0,0.0,0.0,1.0,0.0,1.0
1914,WS,tylerle01,BSN,NL,1,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1986,WS,stanlbo01,BOS,AL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1979,NLCS,leibrch01,CIN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,ALCS,spraged02,TOR,AL,6,21,0,6,0,1,0,4,0,0.0,2,4,1.0,0.0,0.0,1.0,2.0
2007,ОДЛС2,matsuhi01,NYA,AL,4,11,4,2,0,0,0,0,0,0.0,5,2,1.0,0.0,0.0,0.0,0.0
1981,NWDIV,roberda06,HOU,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,NLCS,micelda01,SDN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1977,ALCS,maybejo01,KCA,AL,4,12,1,2,1,0,1,3,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1953,WS,camparo01,BRO,NL,6,22,6,6,0,0,1,2,0,0.0,2,3,1.0,1.0,0.0,0.0,0.0
1887,WS,kingsi01,SL4,AA,4,14,0,1,0,0,0,1,0,,0,3,0.0,,,,
1981,NLCS,cromawa01,MON,NL,5,18,0,3,1,0,0,2,0,0.0,0,2,0.0,0.0,0.0,0.0,1.0
2004,НЛДС2,perezed02,ATL,NL,3,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1953,WS,blackjo02,BRO,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,NLCS,hebneri01,PIT,NL,4,13,1,3,0,0,1,4,0,0.0,1,4,0.0,1.0,0.0,0.0,1.0
1981,NLCS,garvest01,LAN,NL,5,21,2,6,0,0,1,2,0,0.0,0,4,0.0,0.0,0.0,0.0,1.0
2002,ОДЛС2,koskico01,MIN,AL,5,21,3,3,0,1,1,5,0,0.0,2,6,0.0,1.0,0.0,0.0,0.0
2003,НЛДС1,hammoje01,SFN,NL,3,5,1,2,0,0,0,0,0,0.0,1,0,0.0,1.0,0.0,0.0,0.0
1935,WS,rootch01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,NLCS,guerrpe01,LAN,NL,5,19,1,2,0,0,1,2,0,0.0,1,4,0.0,0.0,0.0,0.0,4.0
1975,ALCS,martite01,OAK,AL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1967,WS,hughedi01,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1984,NLCS,sutclri01,CHN,NL,2,6,1,3,0,0,1,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1928,WS,gehrilo01,NYA,AL,4,11,5,6,1,0,4,9,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0
1952,WS,reesepe01,BRO,NL,7,29,4,10,0,0,1,4,1,1.0,2,2,0.0,0.0,1.0,0.0,0.0
2010,НЛДС2,hinsker01,ATL,NL,4,3,1,1,0,0,1,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1966,WS,ferraal01,LAN,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,ОДЛС2,duceyro01,SEA,AL,2,4,0,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1975,WS,tiantlu01,BOS,AL,3,8,2,2,0,0,0,0,0,0.0,2,4,0.0,0.0,1.0,0.0,0.0
2012,НЖЦЖ,beltrca01,SLN,NL,1,4,1,1,0,0,0,0,0,0.0,0,1,,,,,
1922,WS,wardaa01,NYA,AL,5,13,3,2,0,0,2,3,0,0.0,3,3,1.0,0.0,0.0,1.0,0.0
1934,WS,whitejo01,DET,AL,7,23,6,3,0,0,0,0,1,2.0,8,4,0.0,1.0,0.0,0.0,0.0
2008,ОДЛС1,varitja01,BOS,AL,4,14,2,3,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,2.0
2012,НЛДС1,morsemi01,WAS,NL,5,19,2,5,0,0,1,2,0,0.0,0,4,,,,,
2002,НЛДС1,ortizru01,SFN,NL,2,6,1,1,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
2005,ОДЛС2,willibe02,NYA,AL,5,19,2,4,2,0,0,1,0,0.0,1,3,0.0,0.0,0.0,1.0,0.0
1984,ALCS,sheripa01,KCA,AL,3,6,1,0,0,0,0,0,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0
1973,ALCS,manguan01,OAK,AL,3,9,1,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1981,NLCS,frymawo01,MON,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,WS,bransje01,CLE,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,NLCS,valenfe01,LAN,NL,2,5,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLCS,rolensc01,SLN,NL,7,21,4,5,1,0,0,0,0,1.0,3,1,0.0,0.0,0.0,0.0,1.0
1968,WS,hoernjo01,SLN,NL,3,2,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1975,NLCS,hebneri01,PIT,NL,3,12,2,4,1,0,0,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1982,WS,hernake01,SLN,NL,7,27,4,7,2,0,1,8,0,0.0,4,2,1.0,0.0,0.0,0.0,1.0
1950,WS,cabalpu01,PHI,NL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1952,WS,blackew01,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,AEDIV,bandosa01,ML4,AL,5,17,1,5,3,0,0,1,0,1.0,2,3,0.0,0.0,0.0,0.0,0.0
1997,НЛДС2,biggicr01,HOU,NL,3,12,0,1,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1982,ALCS,coopece01,ML4,AL,5,20,1,3,2,0,0,4,0,0.0,0,6,0.0,0.0,0.0,0.0,0.0
1950,WS,bloodji01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1967,WS,rickeda01,SLN,NL,3,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,WS,pettian01,NYA,AL,1,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1995,WS,smithdw01,ATL,NL,3,2,0,1,0,0,0,0,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0
1940,WS,bartedi01,DET,AL,7,26,2,7,2,0,0,3,0,1.0,3,3,0.0,0.0,0.0,0.0,0.0
1884,WS,rosemch01,NY4,AA,3,9,1,3,0,0,0,1,0,,0,1,0.0,,,,
1995,НЛДС2,brantje01,CIN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,WS,rizzuph01,NYA,AL,7,27,2,4,1,0,0,0,0,1.0,5,2,0.0,0.0,1.0,0.0,0.0
1997,NLCS,saundto01,FLO,NL,1,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1974,NLCS,bucknbi01,LAN,NL,4,18,0,3,1,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1889,WS,connoro01,NY1,NL,9,35,9,12,2,2,0,12,8,,3,2,0.0,,,,
1928,WS,holmwa01,SLN,NL,3,6,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1988,ALCS,steinte01,OAK,AL,2,4,0,1,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2001,ОДЛС1,cabrejo02,CLE,AL,2,1,1,1,0,0,0,1,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
1981,ALCS,kluttmi01,OAK,AL,3,7,1,3,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2012,ALCS,valvejo01,DET,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
2011,NLCS,doteloc01,SLN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1951,WS,dimagjo01,NYA,AL,6,23,3,6,2,0,1,5,0,0.0,2,4,2.0,0.0,0.0,0.0,1.0
1916,WS,shortch01,BOS,AL,2,7,0,4,0,0,0,2,0,2.0,0,1,0.0,0.0,1.0,0.0,0.0
1985,ALCS,mullira01,TOR,AL,5,11,1,4,1,0,1,3,0,0.0,2,2,0.0,0.0,0.0,0.0,2.0
1992,NLCS,glavito02,ATL,NL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,NLCS,solomed01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,ОДЛС2,thomafr04,CHA,AL,3,9,0,0,0,0,0,0,0,0.0,4,0,1.0,0.0,0.0,0.0,0.0
1971,NLCS,mayswi01,SFN,NL,4,15,2,4,2,0,1,3,1,0.0,3,3,0.0,0.0,0.0,0.0,0.0
1930,WS,orsater01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1988,NLCS,backmwa01,NYN,NL,7,22,2,6,1,0,0,2,1,0.0,2,5,0.0,0.0,2.0,0.0,0.0
1947,WS,robinaa01,NYA,AL,3,10,2,2,0,0,0,1,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1916,WS,olsoniv01,BRO,NL,5,16,1,4,0,1,0,2,0,0.0,2,2,0.0,0.0,2.0,0.0,1.0
1885,WS,ansonca01,CHN,NL,7,26,8,11,1,1,0,0,0,,2,0,0.0,,,,
1970,WS,johnsda02,BAL,AL,5,16,2,5,2,0,0,2,0,1.0,5,2,1.0,0.0,0.0,0.0,0.0
2006,ОДЛС1,sheffga01,NYA,AL,3,12,1,1,0,0,0,1,0,0.0,0,4,0.0,0.0,0.0,0.0,1.0
1958,WS,slaugen01,NYA,AL,4,3,1,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1974,NLCS,fergujo01,LAN,NL,4,13,3,3,0,0,0,2,0,0.0,5,1,0.0,0.0,1.0,0.0,0.0
1998,WS,ledeeri01,NYA,AL,4,10,1,6,3,0,0,4,0,1.0,2,1,0.0,0.0,0.0,1.0,0.0
1992,WS,breamsi01,ATL,NL,5,15,1,3,0,0,0,0,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0
1990,NLCS,bonilbo01,PIT,NL,6,21,0,4,1,0,0,1,0,1.0,3,1,0.0,0.0,0.0,0.0,0.0
1950,WS,collijo01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1910,WS,hofmaso01,CHN,NL,5,15,2,4,0,0,0,2,0,0.0,4,3,0.0,0.0,1.0,1.0,0.0
1981,WS,gamblos01,NYA,AL,3,6,1,2,0,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1988,ALCS,benzito01,BOS,AL,4,11,0,1,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,2.0
1971,ALCS,watted01,BAL,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,NLCS,marquja01,SLN,NL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,ОДЛС2,velarra01,NYA,AL,5,17,3,3,0,0,0,1,0,1.0,6,4,0.0,1.0,0.0,0.0,0.0
1990,NLCS,kingje01,PIT,NL,5,10,0,1,0,0,0,0,0,0.0,1,5,0.0,0.0,0.0,0.0,0.0
1973,WS,tenacge01,OAK,AL,7,19,0,3,1,0,0,3,0,2.0,11,7,1.0,0.0,0.0,0.0,1.0
1988,NLCS,mcdowro01,NYN,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1961,WS,skowrbi01,NYA,AL,5,17,3,6,0,0,1,5,0,0.0,3,4,0.0,0.0,0.0,0.0,1.0
1919,WS,kerrdi01,CHA,AL,2,6,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1941,WS,wasdeji01,BRO,NL,3,5,0,1,1,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1917,WS,sallesl01,NY1,NL,2,6,0,1,0,0,0,1,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1997,НЛДС2,colbrgr01,ATL,NL,1,1,0,1,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,WS,foliti01,PIT,NL,7,30,6,10,1,1,0,3,0,0.0,2,0,0.0,0.0,1.0,0.0,0.0
2007,ALCS,blakeca01,CLE,AL,7,26,4,9,2,0,1,2,0,0.0,1,7,0.0,0.0,0.0,0.0,1.0
1990,ALCS,reedjo01,BOS,AL,4,15,0,2,0,0,0,1,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
2005,ALCS,quinlro01,LAA,AL,1,3,1,1,0,0,1,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1979,NLCS,robindo01,PIT,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,WS,cruzne02,TEX,AL,5,20,2,4,2,0,1,3,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
2010,НЛДС1,valdewi01,PHI,NL,1,3,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1963,WS,koufasa01,LAN,NL,2,6,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1999,ALCS,daubabr01,BOS,AL,5,17,2,3,1,0,1,3,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2011,NLCS,hartco01,MIL,NL,5,20,2,5,0,0,1,2,0,0.0,2,5,,,,,
1997,ОДЛС1,stanlmi02,NYA,AL,2,4,1,3,1,0,0,1,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
1990,WS,oneilpa01,CIN,NL,4,12,2,1,0,0,0,1,1,0.0,5,2,0.0,0.0,1.0,0.0,0.0
1987,WS,niekrjo01,MIN,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,NLCS,robindo01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,NLCS,wohlema01,ATL,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1948,WS,salkebi01,BSN,NL,5,9,2,2,0,0,1,1,0,0.0,5,1,0.0,0.0,1.0,0.0,0.0
2004,WS,nixontr01,BOS,AL,4,14,1,5,3,0,0,3,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2005,ОДЛС1,muellbi02,BOS,AL,3,11,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2000,ALCS,sojolu01,NYA,AL,6,23,1,6,1,0,0,2,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1984,ALCS,slaugdo01,KCA,AL,3,11,0,4,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,WS,girarjo01,NYA,AL,4,10,1,2,0,1,0,1,0,0.0,1,2,0.0,0.0,1.0,0.0,0.0
1945,WS,secorfr01,CHN,NL,5,5,0,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1999,НЛДС1,maddugr01,ATL,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
2009,НЛДС1,wolfra02,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2008,НЛДС1,furcara01,LAN,NL,3,12,4,4,0,0,0,2,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
2007,ОДЛС1,hinsker01,BOS,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,ОДЛС2,jonesja04,MIN,AL,4,20,3,6,1,0,2,2,0,1.0,0,6,0.0,0.0,0.0,0.0,2.0
2002,ALCS,pierzaj01,MIN,AL,5,16,1,4,0,0,0,2,0,1.0,0,2,0.0,0.0,0.0,1.0,0.0
1973,NLCS,jonescl01,NYN,NL,5,20,3,6,2,0,0,3,0,0.0,2,4,0.0,0.0,0.0,0.0,1.0
1997,ОДЛС1,curtich01,NYA,AL,4,6,0,1,0,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
1998,WS,joynewa01,SDN,NL,3,8,0,0,0,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
2007,NLCS,cirilje01,ARI,NL,3,5,0,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,НЛДС1,henrydo01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1965,WS,zimmeje01,MIN,AL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
2012,NLCS,hollima01,SLN,NL,6,25,1,5,0,0,0,2,1,0.0,0,4,,,,,
1998,ОДЛС2,mclemma01,TEX,AL,3,10,0,1,1,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1956,WS,slaugen01,NYA,AL,6,20,6,7,0,0,1,4,0,0.0,4,0,2.0,0.0,0.0,1.0,0.0
1977,WS,pinielo01,NYA,AL,6,22,1,6,0,0,0,3,0,0.0,0,3,0.0,1.0,0.0,1.0,1.0
1999,ALCS,hattesc01,BOS,AL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1961,WS,henrybi01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,ОДЛС1,jeterde01,NYA,AL,5,22,4,8,1,1,0,2,0,0.0,1,8,,,,,
2010,ОДЛС1,molinbe01,TEX,AL,4,14,1,5,0,0,1,2,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2005,NLCS,backebr01,HOU,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,AWDIV,kluttmi01,OAK,AL,2,7,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1970,NLCS,stargwi01,PIT,NL,3,12,0,6,1,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1907,WS,schmibo01,DET,AL,4,12,0,2,0,0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
2002,НЛДС1,francju01,ATL,NL,5,22,2,4,0,0,0,1,1,0.0,2,3,0.0,0.0,0.0,0.0,1.0
1984,ALCS,motleda01,KCA,AL,3,12,0,2,0,0,0,1,0,0.0,1,3,1.0,0.0,0.0,0.0,0.0
1923,WS,duganjo01,NYA,AL,6,25,5,7,2,1,1,5,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
2001,ОДЛС2,oneilpa01,NYA,AL,3,11,1,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLCS,suppaje01,SLN,NL,2,3,1,1,0,0,1,1,0,0.0,0,1,0.0,0.0,3.0,0.0,0.0
1913,WS,merklfr01,NY1,NL,4,13,3,3,0,0,1,3,0,0.0,1,2,0.0,0.0,0.0,0.0,1.0
1998,ОДЛС1,corajo01,CLE,AL,4,10,2,0,0,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
