hofid,yearid,votedby,ballots,needed,votes,inducted,category
mccarjo99h,1939,ББВАА,274.0,206.0,3.0,Н,Менеджер
cavarph01h,1966,ББВАА,302.0,227.0,9.0,Н,Игрок
lathaar01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
ricesa01h,1949,ББВАА,153.0,115.0,3.0,Н,Игрок
luquedo01h,1953,ББВАА,264.0,198.0,1.0,Н,Игрок
lombaer01h,1962,ББВАА,160.0,120.0,5.0,Н,Игрок
roushed01h,1954,ББВАА,252.0,189.0,52.0,Н,Игрок
wilsoji01h,1949,ББВАА,153.0,115.0,6.0,Н,Игрок
messean01h,1985,ББВАА,395.0,297.0,3.0,Н,Игрок
brutobi01h,1971,ББВАА,360.0,270.0,1.0,Н,Игрок
tennefr01h,1946,Выдвижение кандидатур,202.0,,1.0,Н,Игрок
wanerll01h,1949,ББВАА,153.0,115.0,3.0,Н,Игрок
bentola01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
schanwa01h,1950,ББВАА,168.0,126.0,1.0,Н,Игрок
aparilu01h,1984,ББВАА,403.0,303.0,341.0,Y,Игрок
kellge01h,1972,ББВАА,396.0,297.0,115.0,Н,Игрок
rickebr01h,1945,ББВАА,247.0,186.0,2.0,Н,Пионер/Исполнительный
wanerll01h,1967,Ветераны,,,,Y,Игрок
wilsoji01h,1951,ББВАА,226.0,170.0,2.0,Н,Игрок
walkeha01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
boudrlo01h,1969,ББВАА,340.0,255.0,218.0,Н,Игрок
willite01h,1966,ББВАА,302.0,227.0,282.0,Y,Игрок
radboch01h,1936,Ветераны,78.0,59.0,16.0,Н,Игрок
bakerfr01h,1955,Ветераны,,,,Y,Игрок
groatdi01h,1975,ББВАА,362.0,272.0,4.0,Н,Игрок
whitefr01h,1996,ББВАА,470.0,353.0,18.0,Н,Игрок
riceji01h,1997,ББВАА,473.0,353.0,178.0,Н,Игрок
haddiha01h,1974,ББВАА,365.0,274.0,8.0,Н,Игрок
snidedu01h,1973,ББВАА,380.0,285.0,101.0,Н,Игрок
durocle01h,1948,ББВАА,121.0,91.0,1.0,Н,Менеджер
minosmi01h,1993,ББВАА,423.0,318.0,67.0,Н,Игрок
mulhote01h,2012,ББВАА,573.0,430.0,0.0,Н,Игрок
earnsge01h,1955,ББВАА,251.0,189.0,2.0,Н,Игрок
edwarjo01h,1980,ББВАА,385.0,289.0,0.0,Н,Игрок
ehmkeho01h,1952,ББВАА,234.0,176.0,1.0,Н,Игрок
heilmha01h,1951,ББВАА,226.0,170.0,153.0,Н,Игрок
sadecra01h,1983,ББВАА,374.0,281.0,2.0,Н,Игрок
traynpi01h,1946,Выдвижение кандидатур,202.0,,65.0,Н,Игрок
foxxji01h,1947,ББВАА,161.0,121.0,10.0,Н,Игрок
doerrbo01h,1960,ББВАА,269.0,202.0,15.0,Н,Игрок
sherdbi01h,1960,ББВАА,269.0,202.0,2.0,Н,Игрок
greenha01h,1949,ББВАА,153.0,115.0,67.0,Н,Игрок
lazzeto01h,1958,ББВАА,266.0,200.0,80.0,Н,Игрок
bancrda01h,1951,ББВАА,226.0,170.0,9.0,Н,Игрок
whitewi01h,1976,ББВАА,388.0,291.0,7.0,Н,Игрок
mccarjo99h,1957,Ветераны,,,,Y,Менеджер
henrito01h,1970,ББВАА,300.0,225.0,62.0,Н,Игрок
leachfr01h,1958,ББВАА,266.0,200.0,2.0,Н,Игрок
kluszte01h,1971,ББВАА,360.0,270.0,9.0,Н,Игрок
willsma01h,1992,ББВАА,430.0,323.0,110.0,Н,Игрок
minosmi01h,1998,ББВАА,473.0,355.0,76.0,Н,Игрок
parkeda01h,2006,ББВАА,520.0,390.0,76.0,Н,Игрок
jackstr01h,1962,ББВАА,160.0,120.0,1.0,Н,Игрок
trammal01h,2007,ББВАА,545.0,409.0,73.0,Н,Игрок
bancrda01h,1956,ББВАА,193.0,145.0,15.0,Н,Игрок
whiteea01h,1956,ББВАА,193.0,145.0,1.0,Н,Игрок
bluevi01h,1995,ББВАА,460.0,345.0,26.0,Н,Игрок
parrila02h,2001,ББВАА,515.0,387.0,9.0,Н,Игрок
stearjo01h,1990,ББВАА,444.0,333.0,0.0,Н,Игрок
reesepe01h,1971,ББВАА,360.0,270.0,127.0,Н,Игрок
burnsge01h,1949,ББВАА,153.0,115.0,1.0,Н,Игрок
santoro01h,1994,ББВАА,456.0,342.0,150.0,Н,Игрок
cepedor01h,1986,ББВАА,425.0,319.0,152.0,Н,Игрок
rolfere01h,1958,ББВАА,266.0,200.0,13.0,Н,Игрок
mazerbi01h,1988,ББВАА,427.0,321.0,143.0,Н,Игрок
richaha01h,1936,Ветераны,78.0,59.0,1.0,Н,Игрок
fairlro01h,1984,ББВАА,403.0,303.0,0.0,Н,Игрок
delahed01h,1937,ББВАА,201.0,151.0,70.0,Н,Игрок
reynoal01h,1956,ББВАА,193.0,145.0,1.0,Н,Игрок
tiantlu01h,1988,ББВАА,427.0,321.0,132.0,Н,Игрок
ashburi01h,1982,ББВАА,415.0,312.0,126.0,Н,Игрок
blylebe01h,2005,ББВАА,516.0,387.0,211.0,Н,Игрок
bumbral01h,1991,ББВАА,443.0,333.0,0.0,Н,Игрок
reesepe01h,1975,ББВАА,362.0,272.0,154.0,Н,Игрок
jacksda02h,2003,ББВАА,496.0,372.0,0.0,Н,Игрок
santoro01h,1985,ББВАА,395.0,297.0,53.0,Н,Игрок
mcinnst01h,1951,ББВАА,226.0,170.0,3.0,Н,Игрок
kleinch01h,1955,ББВАА,251.0,189.0,25.0,Н,Игрок
martipe01h,1952,ББВАА,234.0,176.0,31.0,Н,Игрок
nehfar01h,1937,ББВАА,201.0,151.0,3.0,Н,Игрок
critzhu01h,1956,ББВАА,193.0,145.0,2.0,Н,Игрок
waltebu01h,1967,ББВАА,292.0,219.0,65.0,Н,Игрок
medwijo01h,1956,ББВАА,193.0,145.0,31.0,Н,Игрок
olivato01h,1987,ББВАА,413.0,310.0,160.0,Н,Игрок
rolfere01h,1953,ББВАА,264.0,198.0,5.0,Н,Игрок
roberro01h,1976,ББВАА,388.0,291.0,337.0,Y,Игрок
colliji01h,1939,ББВАА,274.0,206.0,72.0,Н,Игрок
breweji01h,1982,ББВАА,415.0,312.0,2.0,Н,Игрок
mckecbi01h,1945,ББВАА,247.0,186.0,2.0,Н,Менеджер
newcodo01h,1972,ББВАА,396.0,297.0,7.0,Н,Игрок
dimagdo01h,1962,ББВАА,160.0,120.0,2.0,Н,Игрок
gossari01h,2004,ББВАА,506.0,380.0,206.0,Н,Игрок
garvest01h,2000,ББВАА,499.0,375.0,160.0,Н,Игрок
newhoha01h,1968,ББВАА,283.0,213.0,67.0,Н,Игрок
bancrda01h,1971,Ветераны,,,,Y,Игрок
hermabi01h,1966,ББВАА,302.0,227.0,28.0,Н,Игрок
boonebo01h,1998,ББВАА,473.0,355.0,26.0,Н,Игрок
piazzmi01h,2013,ББВАА,569.0,427.0,329.0,Н,Игрок
mcgwima01h,2007,ББВАА,545.0,409.0,128.0,Н,Игрок
dykesji01h,1955,ББВАА,251.0,189.0,1.0,Н,Игрок
roberro01h,1975,ББВАА,362.0,272.0,263.0,Н,Игрок
bendech01h,1939,ББВАА,274.0,206.0,40.0,Н,Игрок
careyma01h,1939,ББВАА,274.0,206.0,7.0,Н,Игрок
singebi01h,1983,ББВАА,374.0,281.0,0.0,Н,Игрок
dawsoan01h,2010,ББВАА,539.0,405.0,420.0,Y,Игрок
raineti01h,2011,ББВАА,581.0,436.0,218.0,Н,Игрок
rolfere01h,1956,ББВАА,193.0,145.0,3.0,Н,Игрок
guidrro01h,1994,ББВАА,456.0,342.0,24.0,Н,Игрок
langebi01h,1936,Ветераны,78.0,59.0,6.0,Н,Игрок
roberro01h,1974,ББВАА,365.0,274.0,224.0,Н,Игрок
forscke01h,1992,ББВАА,430.0,323.0,0.0,Н,Игрок
dobyla01h,1967,ББВАА,292.0,219.0,10.0,Н,Игрок
tebbebi01h,1960,ББВАА,269.0,202.0,1.0,Н,Игрок
bottoji01h,1948,ББВАА,121.0,91.0,4.0,Н,Игрок
schreos01h,1938,ББВАА,262.0,197.0,2.0,Н,Игрок
burnsge01h,1938,ББВАА,262.0,197.0,3.0,Н,Игрок
garvest01h,1993,ББВАА,423.0,318.0,176.0,Н,Игрок
moorete01h,1958,ББВАА,266.0,200.0,12.0,Н,Игрок
gossari01h,2008,ББВАА,543.0,408.0,466.0,Y,Игрок
kalinal01h,1980,ББВАА,385.0,289.0,340.0,Y,Игрок
roberro01h,1973,ББВАА,380.0,285.0,213.0,Н,Игрок
kerrdi01h,1945,ББВАА,247.0,186.0,1.0,Н,Игрок
selkige01h,1953,ББВАА,264.0,198.0,1.0,Н,Игрок
pennohe01h,1937,ББВАА,201.0,151.0,15.0,Н,Игрок
hodgegi01h,1980,ББВАА,385.0,289.0,230.0,Н,Игрок
baineha01h,2011,ББВАА,581.0,436.0,28.0,Н,Игрок
johnsda02h,1984,ББВАА,403.0,303.0,3.0,Н,Игрок
alstowa01h,1983,Ветераны,,,,Y,Менеджер
munsoth01h,1990,ББВАА,444.0,333.0,33.0,Н,Игрок
roushed01h,1937,ББВАА,201.0,151.0,10.0,Н,Игрок
bendech01h,1953,ББВАА,264.0,198.0,104.0,Н,Игрок
kindeel01h,1964,ББВАА,201.0,151.0,3.0,Н,Игрок
gehrich01h,1946,Выдвижение кандидатур,202.0,,43.0,Н,Игрок
camildo01h,1948,ББВАА,121.0,91.0,1.0,Н,Игрок
valenel01h,1991,ББВАА,443.0,333.0,1.0,Н,Игрок
southbi01h,1958,ББВАА,266.0,200.0,18.0,Н,Игрок
wilheho01h,1983,ББВАА,374.0,281.0,243.0,Н,Игрок
adamsba01h,1952,ББВАА,234.0,176.0,9.0,Н,Игрок
bunniji01h,1978,ББВАА,379.0,285.0,181.0,Н,Игрок
rizzuph01h,1974,ББВАА,365.0,274.0,111.0,Н,Игрок
coombja01h,1948,ББВАА,121.0,91.0,2.0,Н,Игрок
gwynnto01h,2007,ББВАА,545.0,409.0,532.0,Y,Игрок
bakerfr01h,1945,ББВАА,247.0,186.0,26.0,Н,Игрок
lyonste01h,1951,ББВАА,226.0,170.0,71.0,Н,Игрок
coopewi01h,1939,ББВАА,274.0,206.0,1.0,Н,Игрок
dickebi01h,1954,ББВАА,252.0,189.0,202.0,Y,Игрок
gordojo01h,1958,ББВАА,266.0,200.0,11.0,Н,Игрок
vanceda01h,1953,ББВАА,264.0,198.0,150.0,Н,Игрок
dauerri01h,1991,ББВАА,443.0,333.0,0.0,Н,Игрок
tiantlu01h,1989,ББВАА,447.0,336.0,47.0,Н,Игрок
grimebu01h,1949,ББВАА,153.0,115.0,8.0,Н,Игрок
wheatza01h,1951,ББВАА,226.0,170.0,19.0,Н,Игрок
odoulle01h,1960,ББВАА,269.0,202.0,45.0,Н,Игрок
morrija02h,2012,ББВАА,573.0,430.0,382.0,Н,Игрок
mazerbi01h,1980,ББВАА,385.0,289.0,33.0,Н,Игрок
cronijo01h,1953,ББВАА,264.0,198.0,69.0,Н,Игрок
sosasa01h,2013,ББВАА,569.0,427.0,71.0,Н,Игрок
deshaji01h,2001,ББВАА,515.0,387.0,1.0,Н,Игрок
willibi01h,1986,ББВАА,425.0,319.0,315.0,Н,Игрок
lewisdu01h,1952,ББВАА,234.0,176.0,11.0,Н,Игрок
bradlbi01h,1938,ББВАА,262.0,197.0,2.0,Н,Игрок
mazerbi01h,1984,ББВАА,403.0,303.0,74.0,Н,Игрок
lylesp01h,1989,ББВАА,447.0,336.0,25.0,Н,Игрок
rizzuph01h,1994,Ветераны,,,,Y,Игрок
martiti02h,2011,ББВАА,581.0,436.0,6.0,Н,Игрок
mizejo01h,1970,ББВАА,300.0,225.0,126.0,Н,Игрок
dawsoan01h,2004,ББВАА,506.0,380.0,253.0,Н,Игрок
lawve01h,1979,ББВАА,432.0,324.0,9.0,Н,Игрок
slaugen01h,1976,ББВАА,388.0,291.0,197.0,Н,Игрок
cadorle01h,1948,ББВАА,121.0,91.0,1.0,Н,Игрок
johnsju99h,1975,Негритянская лига,,,,Y,Игрок
lolicmi01h,1989,ББВАА,447.0,336.0,47.0,Н,Игрок
heilmha01h,1945,ББВАА,247.0,186.0,5.0,Н,Игрок
alomaro01h,2010,ББВАА,539.0,405.0,397.0,Н,Игрок
wheatza01h,1942,ББВАА,233.0,175.0,3.0,Н,Игрок
floodcu01h,1977,ББВАА,383.0,288.0,16.0,Н,Игрок
broutda01h,1936,Ветераны,78.0,59.0,2.0,Н,Игрок
kinerra01h,1967,ББВАА,292.0,219.0,124.0,Н,Игрок
wilsoha01h,1952,ББВАА,234.0,176.0,21.0,Н,Игрок
combsea01h,1939,ББВАА,274.0,206.0,3.0,Н,Игрок
kellech01h,1956,ББВАА,193.0,145.0,2.0,Н,Игрок
nehfar01h,1950,ББВАА,168.0,126.0,2.0,Н,Игрок
luquedo01h,1958,ББВАА,266.0,200.0,15.0,Н,Игрок
marquru01h,1971,Ветераны,,,,Y,Игрок
cochrmi01h,1946,Выдвижение кандидатур,202.0,,80.0,Н,Игрок
durocle01h,1956,ББВАА,193.0,145.0,1.0,Н,Менеджер
lolicmi01h,1996,ББВАА,470.0,353.0,33.0,Н,Игрок
bondsba01h,2013,ББВАА,569.0,427.0,206.0,Н,Игрок
barnero01h,1936,Ветераны,78.0,59.0,3.0,Н,Игрок
anderbr01h,2008,ББВАА,543.0,408.0,0.0,Н,Игрок
darkal01h,1972,ББВАА,396.0,297.0,55.0,Н,Игрок
mazerbi01h,1983,ББВАА,374.0,281.0,48.0,Н,Игрок
burgesm01h,1974,ББВАА,365.0,274.0,2.0,Н,Игрок
whitede03h,2007,ББВАА,545.0,409.0,0.0,Н,Игрок
coombja01h,1946,Выдвижение кандидатур,202.0,,2.0,Н,Игрок
jacksgr01h,1988,ББВАА,427.0,321.0,0.0,Н,Игрок
rusieam01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
gosligo01h,1968,Ветераны,,,,Y,Игрок
roganbu99h,1998,Ветераны,,,,Y,Игрок
rosepe01h,1992,ББВАА,430.0,323.0,41.0,Н,Игрок
bresnro01h,1937,ББВАА,201.0,151.0,43.0,Н,Игрок
bunniji01h,1982,ББВАА,415.0,312.0,138.0,Н,Игрок
mcgrifr01h,2012,ББВАА,573.0,430.0,137.0,Н,Игрок
careyma01h,1953,ББВАА,264.0,198.0,55.0,Н,Игрок
tinkejo01h,1939,ББВАА,274.0,206.0,12.0,Н,Игрок
mcdowja01h,2005,ББВАА,516.0,387.0,4.0,Н,Игрок
ruffire01h,1955,ББВАА,251.0,189.0,60.0,Н,Игрок
brownmo01h,1946,Выдвижение кандидатур,202.0,,56.0,Н,Игрок
mazerbi01h,1982,ББВАА,415.0,312.0,28.0,Н,Игрок
tennefr02h,1939,ББВАА,274.0,206.0,3.0,Н,Игрок
vandejo01h,1967,ББВАА,292.0,219.0,87.0,Н,Игрок
doakbi01h,1958,ББВАА,266.0,200.0,3.0,Н,Игрок
youngro01h,1949,ББВАА,153.0,115.0,20.0,Н,Игрок
duganjo01h,1958,ББВАА,266.0,200.0,5.0,Н,Игрок
schoere01h,1989,Ветераны,,,,Y,Игрок
waltebu01h,1962,ББВАА,160.0,120.0,5.0,Н,Игрок
ricesa01h,1951,ББВАА,226.0,170.0,1.0,Н,Игрок
bottoji01h,1956,ББВАА,193.0,145.0,42.0,Н,Игрок
watsobo01h,1990,ББВАА,444.0,333.0,3.0,Н,Игрок
clarkjo01h,1946,Выдвижение кандидатур,202.0,,1.0,Н,Игрок
ruelmu01h,1953,ББВАА,264.0,198.0,8.0,Н,Игрок
pinsova01h,1991,ББВАА,443.0,333.0,30.0,Н,Игрок
hartnga01h,1952,ББВАА,234.0,176.0,77.0,Н,Игрок
mcgwima01h,2009,ББВАА,539.0,405.0,118.0,Н,Игрок
barryja01h,1938,ББВАА,262.0,197.0,3.0,Н,Игрок
veeckbi99h,1991,Ветераны,,,,Y,Пионер/Исполнительный
gosligo01h,1950,ББВАА,168.0,126.0,2.0,Н,Игрок
