charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1629910,6960,492,4,1999-08-04T10:45:54,4961.0,6960,
541838,8314,415,5,1999-10-04T10:46:50,231.0,28314,
1489571,9525,483,9,1999-08-29T10:50:31,215.0,19525,
1589143,8329,492,5,1999-08-03T10:50:30,4253.0,8329,
1961414,8040,422,5,1999-10-02T10:48:20,1013.0,28040,
1049409,7806,480,10,1999-07-08T10:47:25,1607.0,7806,
1637455,9751,496,8,1999-06-28T10:46:30,2917.0,9751,
1457493,6008,464,4,1999-09-21T10:48:02,2392.0,26008,
1407563,7265,500,10,1999-08-17T10:44:11,4443.0,17265,
1954763,6013,431,7,1999-08-17T10:47:50,681.0,16013,
948949,7516,308,10,1999-07-19T10:47:23,1256.0,7516,
1919640,8235,455,4,1999-07-21T10:45:05,3085.0,8235,
1745655,8468,271,7,1999-06-19T10:47:08,2245.0,8468,
1294535,8420,306,6,1999-09-22T10:50:55,663.0,28420,
1569318,8570,363,4,1999-08-04T10:48:57,1993.0,8570,
1926843,9568,382,8,1999-09-17T10:45:40,3117.0,29568,
67893,6373,468,2,1999-07-24T10:48:50,3274.0,6373,
1210332,7586,446,7,1999-09-19T10:44:23,700.0,27586,
1148637,5403,495,3,1999-07-28T10:47:22,1263.0,5403,
1612682,5885,473,6,1999-09-02T10:44:34,672.0,15885,
1867553,7628,420,4,1999-08-26T10:48:48,3138.0,17628,
521841,9030,339,5,1999-09-23T10:45:16,2169.0,29030,
94137,4678,471,10,1999-06-19T10:50:53,4976.0,4678,
1854917,9826,471,6,1999-07-24T10:47:50,15.0,9826,
537296,9932,483,4,1999-08-25T10:46:29,4453.0,19932,
915833,8632,421,4,1999-06-29T10:44:48,2791.0,8632,
695648,7820,394,3,1999-07-01T10:51:00,2151.0,7820,
1961463,5378,363,9,1999-10-05T10:48:20,3807.0,25378,
760368,9081,409,5,1999-07-27T10:48:15,1230.0,9081,
1952267,9218,469,2,1999-08-01T10:47:39,4448.0,9218,
1924200,9468,447,4,1999-07-23T10:45:28,1777.0,9468,
655483,5832,488,8,1999-10-05T10:47:53,3779.0,25832,
48284,5624,456,9,1999-08-13T10:47:20,986.0,15624,
1404463,8120,488,7,1999-09-09T10:43:57,4554.0,18120,
5310,5531,414,6,1999-06-29T10:44:01,918.0,5531,
703525,9487,471,8,1999-07-22T10:43:53,433.0,9487,
1530546,7417,475,7,1999-10-11T10:45:57,2091.0,27417,
1806394,8340,499,2,1999-06-22T10:44:06,2356.0,8340,
1859780,5656,477,5,1999-09-18T10:48:12,1345.0,25656,
1210499,4772,397,2,1999-06-19T10:44:24,768.0,4772,
660413,7145,488,6,1999-10-02T10:48:15,3831.0,27145,
1287399,7607,490,3,1999-08-19T10:50:21,2632.0,17607,
1365810,9335,446,2,1999-08-14T10:48:40,3818.0,19335,
755670,2924,491,4,1999-08-13T10:47:54,376.0,12924,
1024453,4747,429,4,1999-08-08T10:45:29,4776.0,4747,
1812998,4278,494,6,1999-07-05T10:44:35,2168.0,4278,
29288,7558,481,4,1999-07-21T10:45:52,1167.0,7558,
1067688,8727,380,9,1999-09-25T10:48:49,2624.0,28727,
1610993,9312,395,9,1999-08-02T10:44:26,970.0,9312,
804031,6770,327,3,1999-07-24T10:43:56,195.0,6770,
586892,6158,500,6,1999-06-25T10:50:19,1836.0,6158,
1582990,5426,484,6,1999-10-09T10:50:01,826.0,25426,
1326670,9858,493,2,1999-06-18T10:45:40,498.0,9858,
1210575,8798,253,10,1999-07-22T10:44:24,4594.0,8798,
1287623,9690,498,10,1999-08-19T10:50:22,2197.0,19690,
1916821,8677,488,7,1999-07-31T10:44:53,1443.0,8677,
1725154,5714,500,7,1999-07-21T10:45:32,2547.0,5714,
1719085,9156,497,5,1999-08-04T10:45:03,851.0,9156,
894224,5001,500,5,1999-09-10T10:50:53,2932.0,15001,
1886050,8578,500,2,1999-08-05T10:50:15,4784.0,8578,
1949884,7926,484,2,1999-10-01T10:47:28,1425.0,27926,
1059879,8699,364,9,1999-07-17T10:48:12,929.0,8699,
715864,9694,353,6,1999-10-03T10:44:48,3096.0,29694,
905042,9796,490,8,1999-08-18T10:44:00,4740.0,19796,
1521890,9207,335,2,1999-07-06T10:45:16,3069.0,9207,
1558731,8889,445,4,1999-10-13T10:48:07,262.0,0,
1648188,8657,493,3,1999-07-29T10:47:20,4732.0,8657,
1315237,6155,453,6,1999-08-27T10:44:45,2703.0,16155,
987677,9712,315,10,1999-07-15T10:50:22,2475.0,9712,
1648157,5434,491,2,1999-07-06T10:47:20,1414.0,5434,
74768,6491,465,8,1999-06-25T10:49:22,3800.0,6491,
