playerid,award,year,lgid,note,pos
anthoca01,Вице-чемпион НБА по итогам сезона,2009,NBA,,F
duncati01,Рока́й-ан-ни́кэй,1997,NBA,,
foustla01,Вице-чемпион НБА по итогам сезона,1951,NBA,,
abdulka01,Защитная команда первого эшелона,1980,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1980,NBA,,С
abdulka01,Вице-чемпион НБА по итогам сезона,1982,NBA,,С
abdulka01,Защитная команда года,1983,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1983,NBA,,С
abdulka01,Вице-чемпион НБА по итогам сезона,1984,NBA,,С
abdulka01,Финальный MVP,1984,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1985,NBA,,С
abdulma02,Самый улучшивший себя игрок,1992,NBA,,
allenra02,Третья команда всех звезд НБА,2000,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
archina01,Вице-чемпион НБА по итогам сезона,1980,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
armstda01,Шестой игрок года,1998,NBA,,
barklch01,Вице-чемпион НБА по итогам сезона,1985,NBA,,F
barklch01,Вице-чемпион НБА по итогам сезона,1986,NBA,,F
barklch01,Ваша команда: All-NBA First Team,1988,NBA,,F
barklch01,Ваша команда: All-NBA First Team,1989,NBA,,F
barklch01,Ваша команда: All-NBA First Team,1990,NBA,,F
barklch01,Вице-чемпион НБА по итогам сезона,1991,NBA,,F
barklch01,Ваша команда: All-NBA First Team,1992,NBA,,F
barklch01,Самый ценный игрок,1992,NBA,,
barklch01,Вице-чемпион НБА по итогам сезона,1993,NBA,,F
barklch01,Вице-чемпион НБА по итогам сезона,1994,NBA,,F
barklch01,Третья команда всех звезд НБА,1995,NBA,,F
barroda01,Самый улучшивший себя игрок,1994,NBA,,
birdla01,Ваша команда: All-NBA First Team,1980,NBA,,F
birdla01,Защитная команда года,1981,NBA,,
birdla01,Ваша команда: All-NBA First Team,1981,NBA,,F
birdla01,Защитная команда года,1982,NBA,,
birdla01,Ваша команда: All-NBA First Team,1982,NBA,,F
birdla01,Защитная команда года,1983,NBA,,
birdla01,Ваша команда: All-NBA First Team,1983,NBA,,F
birdla01,Финальный MVP,1983,NBA,,
birdla01,Самый ценный игрок,1983,NBA,,
birdla01,Ваша команда: All-NBA First Team,1984,NBA,,F
birdla01,Самый ценный игрок,1984,NBA,,
birdla01,Ваша команда: All-NBA First Team,1985,NBA,,F
birdla01,Финальный MVP,1985,NBA,,
birdla01,Самый ценный игрок,1985,NBA,,
birdla01,Ваша команда: All-NBA First Team,1986,NBA,,F
birdla01,Вице-чемпион НБА по итогам сезона,1989,NBA,,F
birdsot01,Вице-чемпион НБА по итогам сезона,1980,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
blaylmo01,Защитная команда первого эшелона,1993,NBA,,
blaylmo01,Защитная команда первого эшелона,1994,NBA,,
blaylmo01,Защитная команда года,1995,NBA,,
blaylmo01,Защитная команда года,1998,NBA,,
bolma01,Защитная команда года,1985,NBA,,
bowenbr01,Защитная команда года,2000,NBA,,
bradldu01,Защитная команда года,1980,NBA,вязание,
brandel01,Рока́й-ан-ни́кэй,1999,NBA,вязание,
abdulka01,Защитная команда года,1969,NBA,,
abdulka01,Вице-чемпион НБА по итогам сезона,1969,NBA,,С
abdulka01,Рока́й-ан-ни́кэй,1969,NBA,,
abdulka01,Защитная команда года,1970,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1970,NBA,,С
abdulka01,Финальный MVP,1970,NBA,,
abdulka01,Самый ценный игрок,1970,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1971,NBA,,С
abdulka01,Самый ценный игрок,1971,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1972,NBA,,С
abdulka01,Защитная команда первого эшелона,1973,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1973,NBA,,С
abdulka01,Самый ценный игрок,1973,NBA,,
abdulka01,Защитная команда первого эшелона,1974,NBA,,
abdulka01,Защитная команда года,1975,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1975,NBA,,С
abdulka01,Самый ценный игрок,1975,NBA,,
abdulka01,Защитная команда года,1976,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1976,NBA,,С
abdulka01,Самый ценный игрок,1976,NBA,,
abdulka01,Защитная команда года,1977,NBA,вязание,
abdulka01,Вице-чемпион НБА по итогам сезона,1977,NBA,,С
abdulka01,Защитная команда первого эшелона,1978,NBA,,
abdulka01,Вице-чемпион НБА по итогам сезона,1978,NBA,,С
abdulka01,Защитная команда первого эшелона,1979,NBA,,
abdulka01,Ваша команда: All-NBA First Team,1979,NBA,,С
abdulka01,Самый ценный игрок,1979,NBA,,
adamsal01,Рока́й-ан-ни́кэй,1975,NBA,,
aingeda01,Исполнительный директор года,2007,NBA,,
allenra02,Вице-чемпион НБА по итогам сезона,2004,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
anthoca01,Третья команда всех звезд НБА,2006,NBA,,F
anthoca01,Третья команда всех звезд НБА,2008,NBA,,F
archina01,Вице-чемпион НБА по итогам сезона,1971,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
archina01,Ваша команда: All-NBA First Team,1972,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
archina01,Ваша команда: All-NBA First Team,1974,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
archina01,Ваша команда: All-NBA First Team,1975,NBA,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
arenagi01,Самый улучшивший себя игрок,2002,NBA,,
