playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
wickssi01,Вики,Сидней,1972,Запад,NBA,1,24,13.0,,,5.0,1.0,,,,,10.0,4.0,5.0,5.0,,
yardlge01,Ярдоу,Джордж,1957,Запад,NBA,1,32,19.0,,,9.0,1.0,,,,,15.0,8.0,5.0,3.0,,
ewingpa01,Эвинг,Патрик,1995,Восток,NBA,1,12,8.0,,,3.0,1.0,,,,,7.0,3.0,2.0,2.0,,
dantlad01,Дантли,Адриан,1980,Запад,NBA,1,21,8.0,,,5.0,0.0,,,,,9.0,3.0,2.0,2.0,,
huntele01,Хантер,Лес,1967,Восток,ABA,1,21,7.0,6.0,2.0,8.0,1.0,,,4.0,4.0,7.0,2.0,5.0,3.0,0.0,0.0
wilkido01,Уилькинс,Доминик,1988,Восток,NBA,1,15,9.0,,,2.0,0.0,,,,,8.0,3.0,3.0,3.0,,
wintebr01,Зимы,Брайан,1975,Запад,NBA,1,16,2.0,,,2.0,1.0,,,,,5.0,1.0,0.0,0.0,,
dukeswa01,Дюк,Уолтер,1960,Запад,NBA,1,17,8.0,,,4.0,1.0,,,,,6.0,3.0,2.0,2.0,,
hudsolo01,Хадсон,Лу,1970,Восток,NBA,1,17,14.0,,,3.0,1.0,,,,,13.0,6.0,3.0,2.0,,
stockjo01,Стоктон,Иоанн,1995,Запад,NBA,1,18,4.0,,,1.0,3.0,,,,,9.0,2.0,0.0,0.0,,
mingya01,Минг,Яо,2003,Запад,NBA,1,18,16.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,14.0,8.0,0.0,0.0,2.0,0.0
olajuha01,Оладжуюн,Хаким,1991,Запад,NBA,1,20,7.0,,,4.0,2.0,,,,,6.0,3.0,1.0,1.0,,
dumarjo01,Дума́рс,Джо,1989,Восток,NBA,1,18,9.0,,,1.0,5.0,,,,,4.0,3.0,2.0,1.0,,
lovelcl01,Ловеллетт,Клайд,1955,Запад,NBA,1,20,7.0,,,10.0,0.0,,,,,10.0,3.0,3.0,1.0,,
arizipa01,Аризин,Пол,1959,Восток,NBA,1,99,,,,,,,,,,,,,,,
phillan01,Филипп,Андi,1953,Запад,NBA,1,19,2.0,,,3.0,3.0,,,,,4.0,1.0,1.0,0.0,,
thomais01,Томас,Исайя,1987,Восток,NBA,1,28,8.0,,,2.0,15.0,,,,,10.0,4.0,0.0,0.0,,
stokema01,Стокс,Моисей,1956,Запад,NBA,1,31,19.0,,,12.0,7.0,,,,,19.0,8.0,3.0,3.0,,
ervinju01,Эрвинг,Юлий,1984,Восток,NBA,1,23,12.0,,,4.0,3.0,,,,,15.0,5.0,2.0,2.0,,
petrige01,Петрие,Геф,1970,Запад,NBA,1,5,0.0,,,0.0,1.0,,,,,3.0,0.0,0.0,0.0,,
johnsne02,Джонстон,Нил,1957,Восток,NBA,1,22,14.0,,,8.0,1.0,,,,,13.0,6.0,2.0,2.0,,
westje01,Запад,Жэря,1970,Запад,NBA,1,20,5.0,,,1.0,9.0,,,,,4.0,2.0,3.0,1.0,,
malonmo01,Малон,Моисей,1980,Запад,NBA,1,22,8.0,,,6.0,3.0,,,,,8.0,3.0,4.0,2.0,,
yardlge01,Ярдоу,Джордж,1955,Запад,NBA,1,19,8.0,,,6.0,1.0,,,,,7.0,3.0,3.0,2.0,,
barryri01,Бэри,Рик,1972,Запад,NBA,1,99,,,,,,,,,,,,,,,
brownro02,Коричневый,Роже,1975,Денвер,ABA,1,9,4.0,,,3.0,3.0,,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0
mcguidi01,Мэгиер,Дик,1951,Восток,NBA,1,18,11.0,,,1.0,4.0,,,,,0.0,0.0,3.0,1.0,,
sprewla01,Спрэйвелл,Летрелл,2000,Восток,NBA,1,15,7.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0
haywosp01,Хайвуд,Спенсер,1972,Запад,NBA,1,22,12.0,,,10.0,0.0,,,,,10.0,5.0,2.0,2.0,,
millebr01,Миллер,Брад,2003,Запад,NBA,1,10,8.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
jacksma01,Джексон,Марк,1988,Восток,NBA,1,16,9.0,,,2.0,4.0,,,,,5.0,3.0,4.0,2.0,,
russebi01,Росселл,Билл,1963,Восток,NBA,1,42,13.0,,,21.0,2.0,,,,,13.0,6.0,2.0,1.0,,
barklch01,Барклей,Чарльз,1988,Восток,NBA,1,20,17.0,,,5.0,0.0,,,,,11.0,6.0,8.0,5.0,,
jamesle01,Джеймс,ЛеБрон,2008,Восток,NBA,1,27,20.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,19.0,8.0,2.0,2.0,5.0,2.0
mournal01,Плач,Алонзо,1999,Восток,NBA,1,27,15.0,2.0,5.0,7.0,1.0,3.0,4.0,1.0,4.0,11.0,7.0,2.0,1.0,0.0,0.0
grantho01,Грант,Хорей,1993,Восток,NBA,1,17,4.0,,,8.0,2.0,,,,,8.0,2.0,0.0,0.0,,
hayesel01,Хейз,Элвин,1973,Восток,NBA,1,35,12.0,,,15.0,6.0,,,,,13.0,5.0,3.0,2.0,,
richmmi01,Ричмонд,Митч,1997,Запад,NBA,1,17,8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,2.0,0.0
onealje01,О'Нил,Ярмен,2004,Восток,NBA,1,19,15.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,6.0,4.0,3.0,0.0,0.0
brianfr01,Брайан,Франк,1951,Запад,NBA,1,25,13.0,,,7.0,4.0,,,,,10.0,4.0,6.0,5.0,,
parisro01,Париш,Роберт,1982,Восток,NBA,1,18,13.0,,,3.0,0.0,,,,,6.0,5.0,4.0,3.0,,
thomais01,Томас,Исайя,1983,Восток,NBA,1,39,21.0,,,5.0,15.0,,,,,17.0,9.0,3.0,3.0,,
cousybo01,Кудосный,Боб,1959,Восток,NBA,1,26,2.0,,,5.0,8.0,,,,,7.0,1.0,0.0,0.0,,
dumarjo01,Дума́рс,Джо,1996,Восток,NBA,1,10,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0
macaued01,Маколей,Эд,1951,Восток,NBA,1,28,15.0,,,7.0,3.0,,,,,7.0,3.0,9.0,9.0,,
mikkeve01,Миккельсен,Верн,1955,Запад,NBA,1,22,16.0,,,9.0,2.0,,,,,13.0,5.0,7.0,6.0,,
fulksjo01,Фулкс,Джо,1950,Восток,NBA,1,0,19.0,,,7.0,3.0,,,,,15.0,6.0,9.0,7.0,,
fraziwa01,Фрэйзер,Уолт,1972,Восток,NBA,1,26,10.0,,,6.0,2.0,,,,,15.0,5.0,0.0,0.0,,
abdulka01,Абдул-Джаббар,Кареем,1985,Запад,NBA,1,32,21.0,,,7.0,2.0,,,,,15.0,9.0,4.0,3.0,,
masonan01,Мэйсон,Энтони,2000,Восток,NBA,1,20,0.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
bridgbi01,Мосты,Билл,1966,Запад,NBA,1,17,8.0,,,3.0,3.0,,,,,5.0,4.0,2.0,0.0,,
monroea01,Марлен,Эл,1970,Восток,NBA,1,18,6.0,,,5.0,2.0,,,,,9.0,3.0,0.0,0.0,,
francst01,Франсис,Стив,2001,Запад,NBA,1,18,3.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,8.0,1.0,2.0,1.0,1.0,0.0
mcgratr01,Макгрегори,Трейси,2002,Восток,NBA,1,36,29.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,3.0,17.0,10.0,6.0,5.0,7.0,4.0
barklch01,Барклей,Чарльз,1989,Восток,NBA,1,22,17.0,,,4.0,0.0,,,,,12.0,7.0,3.0,2.0,,
govange01,Говэн,Жерар,1969,Запад,ABA,1,11,2.0,,,4.0,0.0,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0
onealsh01,Томпсон,Дэвид,1982,Запад,NBA,1,17,10.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0
malonka01,Малон,Карл,1999,Запад,NBA,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
birdsot01,Пение птиц,Отис,1978,Запад,NBA,1,14,9.0,,,2.0,0.0,,,,,6.0,4.0,2.0,1.0,,
debusda01,Дебушсер,Дэйв,1972,Восток,NBA,1,25,9.0,,,7.0,2.0,,,,,8.0,4.0,2.0,1.0,,
onealsh01,О'Нил,Шакил,1995,Восток,NBA,1,28,25.0,,,10.0,1.0,,,,,16.0,10.0,11.0,5.0,,
simonwa01,Саймон,Уолтер,1968,Восток,ABA,1,21,18.0,3.0,1.0,4.0,1.0,,,2.0,3.0,11.0,8.0,3.0,2.0,0.0,0.0
rosede01,Роза,Деррик,2009,Восток,NBA,1,15,8.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0
rodgegu01,Роджерс,Мальчик,1965,Запад,NBA,1,34,8.0,,,7.0,11.0,,,,,11.0,4.0,0.0,0.0,,
archina01,Архибальд,Нейт,1972,Запад,NBA,1,27,17.0,,,1.0,5.0,,,,,12.0,6.0,5.0,5.0,,
haywosp01,Хайвуд,Спенсер,1971,Запад,NBA,1,25,11.0,,,7.0,1.0,,,,,10.0,4.0,4.0,3.0,,
dandrbo01,Дандридж,Боб,1974,Запад,NBA,1,18,4.0,,,2.0,1.0,,,,,6.0,2.0,0.0,0.0,,
mutomdi01,Мутомбо,Дикембе,1994,Запад,NBA,1,20,12.0,,,8.0,1.0,,,,,8.0,6.0,0.0,0.0,,
iversal01,Иверсон,Аллен,2000,Восток,NBA,1,27,25.0,0.0,2.0,2.0,5.0,4.0,0.0,4.0,0.0,21.0,9.0,6.0,6.0,1.0,1.0
dumarjo01,Дума́рс,Джо,1990,Восток,NBA,1,15,2.0,,,2.0,1.0,,,,,4.0,1.0,0.0,0.0,,
maravpe01,Марович,Пэт,1978,Восток,NBA,1,14,10.0,,,2.0,2.0,,,,,8.0,5.0,0.0,0.0,,
hutchme01,Хутинз,Мел,1952,Запад,NBA,1,30,2.0,,,6.0,5.0,,,,,8.0,1.0,1.0,0.0,,
cowenda01,Коуэнс,Дэйв,1977,Восток,NBA,1,28,14.0,,,14.0,5.0,,,,,9.0,7.0,0.0,0.0,,
walkean01,Уолкер,Антуан,2002,Восток,NBA,1,9,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0
reedwi01,Рид,Уиллис,1970,Восток,NBA,1,27,14.0,,,13.0,1.0,,,,,16.0,5.0,6.0,4.0,,
eddledi01,Эдделман,Дикий,1950,Запад,NBA,1,0,7.0,,,0.0,3.0,,,,,9.0,2.0,5.0,3.0,,
vanardi01,Ван Арздейл,Дик,1970,Запад,NBA,1,12,4.0,,,5.0,3.0,,,,,4.0,2.0,1.0,0.0,,
mcginge01,Макгиннис,Джордж,1973,Запад,ABA,1,30,14.0,7.0,4.0,11.0,1.0,1.0,0.0,8.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0
hagancl01,Хаган,Клифф,1960,Запад,NBA,1,13,2.0,,,2.0,0.0,,,,,2.0,0.0,2.0,2.0,,
schrede01,Шремпф,Детлев,1994,Запад,NBA,1,18,9.0,,,4.0,5.0,,,,,11.0,4.0,0.0,0.0,,
boozebo01,Бузер,Боб,1967,Запад,NBA,1,19,4.0,,,5.0,0.0,,,,,5.0,2.0,0.0,0.0,,
majerda01,Мажерле,Дэн,1992,Запад,NBA,1,26,18.0,,,7.0,3.0,,,,,11.0,6.0,4.0,3.0,,3.0
allenra02,Аллен,Рей,1999,Восток,NBA,1,17,14.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
mcgratr01,Макгрегори,Трейси,2004,Запад,NBA,1,24,8.0,1.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,13.0,4.0,0.0,0.0,4.0,0.0
schaufr01,Шаус,Фред,1950,Запад,NBA,1,0,8.0,,,4.0,2.0,,,,,9.0,2.0,4.0,4.0,,
willich02,Уильямс,Чак,1975,Денвер,ABA,1,22,7.0,,,1.0,4.0,,,,2.0,6.0,2.0,5.0,3.0,0.0,0.0
mullich01,Муллин,Крис,1989,Запад,NBA,1,16,3.0,,,3.0,1.0,,,,,5.0,1.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1969,Восток,NBA,1,18,10.0,,,11.0,4.0,,,,,8.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1970,Запад,NBA,1,30,19.0,,,14.0,1.0,,,,,16.0,8.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1971,Запад,NBA,1,19,12.0,,,7.0,2.0,,,,,10.0,5.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1972,Запад,NBA,1,98,,,,,,,,,,,,,,,
abdulka01,Абдул-Джаббар,Кареем,1973,Запад,NBA,1,23,14.0,,,8.0,6.0,,,,,11.0,7.0,0.0,0.0,,
abdulka01,Абдул-Джаббар,Кареем,1974,Запад,NBA,1,19,7.0,,,10.0,3.0,,,,,10.0,3.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1975,Запад,NBA,1,36,22.0,,,5.0,3.0,,,,,16.0,9.0,4.0,4.0,,
abdulka01,Абдул-Джаббар,Кареем,1976,Запад,NBA,1,23,21.0,,,4.0,2.0,,,,,14.0,8.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Кареем,1978,Запад,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1979,Запад,NBA,1,30,17.0,,,16.0,9.0,,,,,17.0,6.0,6.0,5.0,,
abdulka01,Абдул-Джаббар,Кареем,1980,Запад,NBA,1,23,15.0,,,6.0,4.0,,,,,9.0,6.0,3.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1981,Запад,NBA,1,22,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
abdulka01,Абдул-Джаббар,Кареем,1982,Запад,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1983,Запад,NBA,1,37,25.0,,,13.0,2.0,,,,,19.0,11.0,4.0,3.0,,
abdulka01,Абдул-Джаббар,Кареем,1984,Запад,NBA,1,23,11.0,,,6.0,1.0,,,,,10.0,5.0,2.0,1.0,,
abdulka01,Абдул-Джаббар,Кареем,1986,Запад,NBA,1,27,10.0,,,8.0,3.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1987,Запад,NBA,1,14,10.0,,,4.0,0.0,,,,,9.0,4.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1988,Запад,NBA,1,13,4.0,,,3.0,0.0,,,,,6.0,1.0,2.0,2.0,,
abdursh01,А-Рахим,Шериф,2001,Восток,NBA,1,21,9.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0
adamsal01,Адамс,Алван,1975,Запад,NBA,1,11,4.0,,,3.0,0.0,,,,,4.0,2.0,0.0,0.0,,
adamsmi01,Адамс,Майкл,1991,Восток,NBA,1,14,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
aguirma01,Агуэре,Марк,1983,Запад,NBA,1,13,13.0,,,1.0,2.0,,,,,8.0,5.0,4.0,3.0,,
aguirma01,Агуэре,Марк,1986,Запад,NBA,1,17,9.0,,,2.0,1.0,,,,,6.0,3.0,3.0,2.0,,
aguirma01,Агуэре,Марк,1987,Запад,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
aingeda01,Айндж,Дэнни,1987,Восток,NBA,1,19,12.0,,,3.0,2.0,,,,,11.0,4.0,2.0,1.0,,
allenra02,Аллен,Рей,2000,Восток,NBA,1,19,15.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,15.0,7.0,0.0,0.0,7.0,1.0
allenra02,Аллен,Рей,2001,Восток,NBA,1,25,15.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,3.0,17.0,6.0,0.0,0.0,10.0,3.0
allenra02,Аллен,Рей,2003,Запад,NBA,1,23,16.0,2.0,1.0,3.0,4.0,1.0,0.0,3.0,2.0,13.0,6.0,4.0,3.0,4.0,1.0
allenra02,Аллен,Рей,2004,Запад,NBA,1,22,17.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,16.0,6.0,0.0,0.0,11.0,5.0
allenra02,Аллен,Рей,2005,Запад,NBA,1,18,8.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,4.0,0.0,0.0,7.0,0.0
allenra02,Аллен,Рей,2006,Запад,NBA,1,21,12.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,7.0,4.0
allenra02,Аллен,Рей,2007,Восток,NBA,1,19,28.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,14.0,10.0,5.0,3.0,9.0,5.0
allenra02,Аллен,Рей,2008,Восток,NBA,1,18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0
anderke01,Андерсон,Кени,1993,Восток,NBA,1,16,6.0,,,4.0,3.0,,,,,10.0,3.0,0.0,0.0,,
anthoca01,Энтони,Кармелло,2007,Запад,NBA,1,21,18.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,0.0,17.0,8.0,3.0,2.0,0.0,0.0
anthoca01,Энтони,Кармелло,2009,Запад,NBA,1,29,27.0,4.0,6.0,10.0,2.0,0.0,0.0,2.0,0.0,22.0,13.0,1.0,0.0,4.0,1.0
archina01,Архибальд,Нейт,1974,Запад,NBA,1,36,27.0,,,2.0,6.0,,,,,15.0,10.0,8.0,7.0,,
archina01,Архибальд,Нейт,1975,Запад,NBA,1,30,13.0,,,15.0,7.0,,,,,13.0,5.0,3.0,3.0,,
archina01,Архибальд,Нейт,1979,Восток,NBA,1,21,2.0,,,3.0,6.0,,,,,8.0,0.0,3.0,2.0,,
archina01,Архибальд,Нейт,1980,Восток,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
archina01,Архибальд,Нейт,1981,Восток,NBA,1,23,6.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0
