id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
232,1978,КСФ,М,PHO,NBA,KCK,NBA,4,1
243,1979,КСФ,М,LAL,NBA,PHO,NBA,4,1
249,1980,КСФ,М,PHI,NBA,MIL,NBA,4,3
250,1980,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",HOU,NBA,KCK,NBA,4,1
254,1980,КСФ,М,KCK,NBA,PHO,NBA,4,3
270,1982,КСФ,М,PHI,NBA,NYK,NBA,4,0
280,1983,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NJN,NBA,PHI,NBA,3,2
281,1983,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NYK,NBA,DET,NBA,3,2
288,1983,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",PHO,NBA,POR,NBA,3,2
300,1984,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",LAL,NBA,DEN,NBA,4,1
307,1985,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",BOS,NBA,MIL,NBA,4,0
324,1986,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",DET,NBA,WSB,NBA,3,0
330,1986,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",LAL,NBA,DEN,NBA,3,0
349,1987,КСФ,М,DAL,NBA,DEN,NBA,4,2
353,1988,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NYK,NBA,PHI,NBA,3,0
379,1989,КСФ,М,POR,NBA,SAS,NBA,4,3
393,1990,КСФ,М,LAL,NBA,GSW,NBA,4,1
401,1991,КСФ,М,CLE,NBA,BOS,NBA,4,3
412,1992,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",CHH,NBA,BOS,NBA,3,1
413,1992,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NYK,NBA,IND,NBA,3,1
415,1992,КСФ,М,CHI,NBA,CLE,NBA,4,0
418,1992,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",PHO,NBA,SEA,NBA,4,3
452,1994,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",HOU,NBA,UTA,NBA,3,2
478,1996,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",UTA,NBA,HOU,NBA,4,2
480,1996,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",UTA,NBA,LAC,NBA,3,0
499,1997,КСФ,М,UTA,NBA,SAS,NBA,4,1
512,1998,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",UTA,NBA,SAC,NBA,3,2
518,1999,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",PHI,NBA,CHH,NBA,3,1
524,1999,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",PHO,NBA,SAS,NBA,3,1
538,2000,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",LAL,NBA,SAS,NBA,4,0
551,2001,КСФ,М,NJN,NBA,CHH,NBA,4,1
560,2002,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",NJN,NBA,DET,NBA,4,0
572,2002,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",DAL,NBA,POR,NBA,4,3
573,2002,КСФ,М,SAS,NBA,LAL,NBA,4,2
576,2003,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",IND,NBA,BOS,NBA,4,0
580,2003,КСФ,М,IND,NBA,MIA,NBA,4,2
597,2004,F,О,SAS,NBA,DET,NBA,4,3
598,2004,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",SAS,NBA,PHO,NBA,4,1
612,2005,F,О,MIA,NBA,DAL,NBA,4,2
615,2005,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",LAC,NBA,DEN,NBA,4,1
617,2005,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",PHO,NBA,LAL,NBA,4,3
623,2006,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",DET,NBA,ORL,NBA,4,0
645,2007,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NOH,NBA,DAL,NBA,4,1
648,2007,КСФ,М,LAL,NBA,UTA,NBA,4,2
654,2008,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",BOS,NBA,CHI,NBA,4,3
664,2008,КСФ,М,LAL,NBA,HOU,NBA,4,3
671,2009,КСФ,М,BOS,NBA,CLE,NBA,4,2
681,2010,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",BOS,NBA,NYK,NBA,4,0
682,2010,КоА,"Добро пожаловать! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",CHI,NBA,IND,NBA,4,1
693,2010,КСФ,М,DAL,NBA,LAL,NBA,4,0
702,2011,F,О,MIA,NBA,OKC,NBA,4,1
703,2011,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",OKC,NBA,SAS,NBA,4,2
716,1967,DSF,Б,MNM,ABA,KEN,ABA,3,2
721,1968,ДФ,С,INA,ABA,MMF,ABA,4,1
731,1969,DSF,Б,KEN,ABA,NYA,ABA,4,3
740,1970,DSF,Б,UTS,ABA,TEX,ABA,4,0
747,1971,DSF,Б,INA,ABA,DNR,ABA,4,3
748,1971,DSF,Б,UTS,ABA,DLC,ABA,4,0
766,1974,ДФ,С,INA,ABA,DNA,ABA,4,3
