playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
bensoca01,,Калвин,,Бенсон,,,,,F,0,0,77.0,215,Оклахома-Баптист (ДЖК),,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
sundvjo01,Джон,Джон,Thomas,Сундвольд,,,,Солнечный,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,170,Миссури,,1961-07-02,Сойо-Фоллс,"К сожалению, я не понимаю ваш запрос. Можете ли вы пояснить, что вы имеете в виду?",США,Синие источники,Синие источники,Мо,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
highjo01,Джонни,Джонни,Harold,Высокий,,,,Небо,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,185,Невада-Рено,Государственный колледж Лоусона,1957-04-25,Бирмингем,АЛ,США,Джонс-Вэлли,Бирмингем,АЛ,США,1987-06-13,Б
carlepj01,ПЖ,ПЖ,,Карлесимо,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
wattsro01,Рон,Рональд,Michael,Ваттсы,,,,"Рон, Рони",F,0,0,78.0,210,Уэйк-Форест,,1943-05-21,Вашингтон,ДК,США,Уолтер Уистон,Вашингтон,ДК,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
roberri01,Рик,Рик,,Роберсон,,,,,C-F,0,0,81.0,230,Цинциннати,,1947-07-07,Мемфис,ТН,США,Митчелл,Мемфис,ТН,США,0000-00-00,Б
younger01,,Эрни,,Молодой,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,72.0,165,Друри (МО),,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
walkebr01,Брейди,Брейди,W.,Уолкер,,,,,Ф-Ц,0,0,78.0,205,Бригам Янги,,1921-03-15,Прово,"""УТ"" на русском языке означает ""утренний тренинг"". Это термин, используемый для описания раннего утреннего занятия по физическим упражнениям, которое может включать в себя бег, йогу или другие виды активного отдыха. Цель утреннего тренинга — повысить уровень энергии и бодрости на весь день, улучшить кровообращение и помочь организму эффективно использовать питательные вещества. ""УТ"" также может означать ""утро"", как в контексте планирования времени для утреннего тренинга или занятия.",США,Банкервилл,Банкервилл,НВ,США,2007-11-30,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
vanlino01,Норм,Норман,Allen,Ван Лиер,,,Третье,"Норман, грозный Норман","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,173,Святой Франциск (Пए),,1947-04-01,Восточный Ливермор,О,США,Мидленд,Мидленд,ПА,США,2009-02-26,Б
wetzejo01,Иоанн,Иоанн,Francis,Ветцел,,,,,Г-Ф,0,0,77.0,183,Вирджинский технологический университет,,1944-10-22,Уэйнсборо,Ва,США,Вилсон Мемориал,Рыбное село,Ва,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
ferrero01,Роландо,Роландо,,Феррейра,,,Jr.,,С,0,0,85.0,240,Хьюстон,,1964-05-24,Куритика,,БРА,Колегро Оджибто,Сан-Паулу,,БРА,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
zenoto01,Тони,Энтони,Michael,Зено,,,,Тони,F,0,0,80.0,210,Аризонский государственный университет,,1957-10-01,Новый Орлеан,Лос-Анджелес,США,Вашингтон,Лос-Анджелес,Калифорния,США,0000-00-00,Б
mcclope01,,Урок,,МакКлауд,,,,Пэт,Ф-Ц,0,0,71.0,165,Колорадо,,0000-00-00,,,,Ньютон,Ньютон,КС,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
kileyja01,Джек,Иоанн,F.,Кайл,,,,Джек,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,170,Сиракузы,,1929-01-05,,,,Сетон-Холл-Преп,Южный Оранж,НЮ,США,1982-02-16,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
evansbo01,Боб,Роберт,W.,Эванс,,,,Боб,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,175,Бутлер,Индиана,1925-05-31,Индианаполис,В,США,,,,,1997-09-27,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
kingto01,Том,Томас,Van Dyke,Король,,,,Том,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,72.0,165,Мичиган,Мичиган Стейт,1924-03-09,,,,Восточный Лансинг,Восточный Лансинг,МИ,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
sackle01,,Лео,,Сак,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,68.0,145,Ксавьер (ОХ),,1914-05-18,,,,,,,,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
perryma01,,Макс,L.,Перри,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,69.0,155,Юта,,1937-05-16,Колумбус,В,США,Юго-Западная,Ганновер,В,США,2008-02-27,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
moorelo01,Лоуэс,Лоуэс,Lee,Моур,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,170,Западная Вирджиния,,1957-05-05,Плимут,С,США,Маунт-Вернон,Маунт-Вернон,НЫ,США,0000-00-00,Б
hitero01,Роберт,Роберт,J.,Хайте,,,,Крылья,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,184,Майами (Флорида),,1984-01-12,Цинциннати,О,США,Винтон Вудс,Цинциннати,О,США,0000-00-00,Б
feeribo01,Боб,Роберт,Joseph,Фейрик,,,,Боб,F-Г,0,0,75.0,190,Сан-Клара,,1920-01-02,Сан-Франциско,Калифорния,США,Лоуэлл,Сан-Франциско,Калифорния,США,1976-06-08,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
mcnamjo01,Джо,Иоанн,Joseph,Макней,,,,Джо,Ф-Ц-Г,0,0,78.0,210,Сан-Франциско,,1926-09-24,Сан-Франциско,Калифорния,США,Святой Игнатий,Сан-Франциско,Калифорния,США,2011-07-16,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
hutchme01,Мел,Мелвин,R.,Хутинз,,,,"Мэл, Хэтч",Ф-Ц,0,0,78.0,200,Бригам Янги,,1928-11-22,Сакраменто,Калифорния,США,Монровия,Монровия,Калифорния,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
webstma01,Марвин,Марвин,Nathaniel,Уебстер,,,,"Человеческий стиральник, Марвин, великолепный",С,0,0,85.0,225,Морган Стейт,,1952-04-13,Балтимор,МД,США,Эдмондсон,Балтимор,МД,США,2009-04-06,Б
carrco01,Кори,Кори,Jermaine,Кэрр,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,210,Техасский технологический университет,,1975-12-05,Фордицея,АР,США,Кингслид,Кингслид,АР,США,0000-00-00,Б
whiteje01,Иеремия,Иеремия,Clay,Уайтхед,,,,,C-F,0,0,82.0,220,Маркетт,Риверсайд Си Си Си,1956-09-30,Ваукеган,Я,США,Уокеган Твсп.,Ваукеган,Я,США,0000-00-00,Б
dunlemi01,Майк,Майкл,Joseph,Дунлеви,,,,"Майк, Пески","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.5,180,Южная Каролина,,1954-03-21,Бруклин,НЫ,США,Региональный центр Назарет,Бруклин,НЫ,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
garmadi01,Дик,Ричард,Eugene,Гармакер,,,,"Дик, Гар",Г-Ф,0,0,75.0,200,Миннесота,Хиббиндж СК,1932-10-29,Хиббинг,МН,США,Хиббинг,Хиббинг,МН,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
misakwa01,Что?,Ватару,,Мисака,,,,Что?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,67.0,150,Юта,Вебер ДжС,1923-12-21,Оджен,"""УТ"" на русском языке означает ""утренний тренинг"". Это термин, используемый для описания раннего утреннего занятия по физическим упражнениям, которое может включать в себя бег, йогу или другие виды активного отдыха. Цель утреннего тренинга — повысить уровень энергии и бодрости на весь день, улучшить кровообращение и помочь организму эффективно использовать питательные вещества. ""УТ"" также может означать ""утро"", как в контексте планирования времени для утреннего тренинга или занятия.",США,Оджен,Оджен,"""УТ"" на русском языке означает ""утренний тренинг"". Это термин, используемый для описания раннего утреннего занятия по физическим упражнениям, которое может включать в себя бег, йогу или другие виды активного отдыха. Цель утреннего тренинга — повысить уровень энергии и бодрости на весь день, улучшить кровообращение и помочь организму эффективно использовать питательные вещества. ""УТ"" также может означать ""утро"", как в контексте планирования времени для утреннего тренинга или занятия.",США,0000-00-00,О
johnsre01,Регги,Регинальд,,Джонсон,,,,"Регги, Гради",Ф-Ц,0,0,81.0,205,Теннесси,,1957-06-25,Атланта,ГА,США,Кедровая Роща,Эленвуд,ГА,США,0000-00-00,Б
griffpa01,Пол,Пол,Arthur,Грифин,,,,Гриф,Ф-Ц,0,0,81.0,205,Западный Мичиган,,1954-01-20,Шелби,МИ,США,Шелби,Шелби,МИ,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
maystr01,Трэвис,Трэвис,Cortez,Мейс,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,185,Техас,,1968-06-19,Окарала,ФЛ,США,Ванга,Окарала,ФЛ,США,0000-00-00,Б
schreal01,,Альберт,,Шрекер,,,,Ал,F,0,0,73.0,160,Ответ не содержит ни одного слова.,,1917-07-23,,,,,,,,2000-01-04,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
dinkija01,Джекки,Джекки,,Динкинс,,,,,F,0,0,77.0,210,Ворхес,,1950-01-22,,,,,,,,0000-00-00,Б
willilo01,Лоренцо,Лоренцо,,Уильямс,,,,"Ло, Зо",Ф-Ц,0,0,81.0,200,Шлем,Полк КК,1969-07-15,Окарала,ФЛ,США,Лес,Окарала,ФЛ,США,0000-00-00,Б
mengejo01,Иоанн,Иоанн,P.,Менгельт,,,,Авария,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,195,Аубурн,,1949-10-16,лакросс,ВИ,США,Уильям,Элвуд,В,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
silaspa01,Пол,Пол,Theron,Силас,,,,Оповал,Ф-Ц,0,0,79.0,215,Кридтон,,1943-07-12,Прес,АЗ,США,Макклимндс,Окленд,Калифорния,США,0000-00-00,Б
anderke01,Кени,Кеннет,,Андерсон,,,,Кени,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,72.0,168,Грузинский технологический институт,,1970-10-09,Корона,НЫ,США,Архиепископ Малло,Бриарвуд,НЫ,США,0000-00-00,Б
hennial01,,Ал,,Геннингсен,,,,,F,0,0,78.0,205,Государство Мэривилл (Северо-Запад Миссури),,0000-00-00,,,,Атлантик,Атлантик,Я,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
atkinch01,Чакки,Кеннет,Lavon,Аткинс,,,,Чакки,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,71.0,160,Южный Флорида,,1974-08-14,Орландо,ФЛ,США,Эванс,Орландо,ФЛ,США,0000-00-00,Б
schecos01,Осси,Оскар,B.,Шекман,,,,Осси,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,72.0,175,ЛЮ,,1919-03-30,Ню-Брансуик,НЮ,США,Тильден,Бруклин,НЫ,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
martisl01,Слэйтер,Слэйтер,Nelson,Мартин,,,Jr.,"Дугэн, Техасский торнадо, Дугган","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,70.0,170,Техас,,1925-10-22,Эл-Мина,ТХ,США,Джефферсон Дэвис,Хьюстон,ТХ,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
rambiku01,Курт,Даррелл,Kurt,Рамбис,,,,"Курт, Рамбо",F,0,0,80.0,213,Сан-Клара,,1958-02-25,Купертино,Калифорния,США,Купертино,Купертино,Калифорния,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
hillhar01,Искусство,Артур,Sherwood,Хиллхаус,,,,Искусство,С,0,0,79.0,220,ЛЮ,Рутгерс,1916-06-12,,,,Рутерфорд,Рутерфорд,НЮ,США,1980-10-27,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
dawsoer01,Эрик,Эрик,,Дасон,,,,,F,0,0,81.0,250,Средне-Западный государственный университет,,1984-07-07,Сан-Антонио,ТХ,США,Сэм Хьюстон,Сан-Антонио,ТХ,США,0000-00-00,Б
taftch01,Крис,Кристиан,,Тафт,,,,Крис,F,0,0,82.0,260,Питтсбург,,1985-03-10,Бруклин,НЫ,США,Хаверсиан Преп,Бруклин,НЫ,США,0000-00-00,Б
pettibo01,Боб,Роберт,E. Lee,Петтит,,,Jr.,"Боб, Большой Синий, ДиксИ Дандди и прочие",Ф-Ц,0,0,81.0,205,Луизианская штатная,,1932-12-12,Батон-Руж,Лос-Анджелес,США,Батон-Руж,Батон-Руж,Лос-Анджелес,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
vocega01,Гэри,Гэри,Anthony,Голос,,,,,F,0,0,81.0,240,Notre-Dame,,1965-11-24,,,Джем,Санта-Никарао-де-Толентино,Бруклин,НЫ,США,0000-00-00,Б
jonesma01,Маджор,Маджор,James Brooks,Джонс,,,,,F,0,0,81.0,225,Гаван-Сти (Джорджия),,1953-07-09,Макгеи,АР,США,Центральный Деша,Рохвер,АР,США,0000-00-00,Б
hillst01,Стивен,Стивен,,Гора,,,,,С,0,0,84.0,245,Арканзас,,1985-11-14,Шануте,КС,США,Брансон,Брансон,Мо,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
davisme02,,Мел,,Дэвис,,,,,,0,0,77.0,195,Теннесси Стейт,,1937-07-30,,,,Дунбар,Чикаго,Я,США,0000-00-00,Б
bremejr01,Дж.Р.,Эрнест,,Бремер,,,Jr.,Дж.Р.,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,185,Сент-Бонифаций,,1980-09-19,Кливленд,О,США,Кливленд Хайтс,Кливленд Хайтс,О,США,0000-00-00,Б
lantzst01,Сту,Стюарт,Burrell,Лантз,,,,Сту,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,175,Небраска,,1946-07-13,Уиттенсэйл,ПА,США,Уиттенсэйл,Уиттенсэйл,ПА,США,0000-00-00,Б
moncrsi01,Сидней,Сидней,Alvin,Монкрифф,,,,"Квадратная мордашка, сэр Сид","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,180,Арканзас,,1957-09-21,Малая Рок,АР,США,Хал,Малая Рок,АР,США,0000-00-00,Б
schurro01,Роже,Роже,Paul,Шуриг,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,185,Вандервиль,,1942-04-03,,,,Кирхвуд,Кирхвуд,Мо,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
korolya01,Ярослав,Ярослав,,Королев,,,,,F,0,0,81.0,203,Ответ не содержит ни одного слова.,,1987-05-07,Москва,,"Добро пожаловать в Coral, искусственный интеллект, который поможет вам перевести текст с английского на русский язык. Как я могу помочь сегодня? Пожалуйста, предоставьте текст для перевода.",Ответ не содержит ни одного слова.,,,,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
blounma01,Марк,Марк,D.,Блунт,,,,,С,0,0,84.0,230,Питтсбург,,1975-11-30,Доббс-Фери,НЫ,США,Академия Оук Хилл / Священный Сердце / Доббс Ферри,Мунд Уилсон / Йонкерз / Доббс Фэрри,ВА / НЙ / НЙ,США,0000-00-00,Б
frankna01,Нат,Натан,,Франкель,,,,Нат,F-Г,0,0,72.0,195,Бруклин,Нет.,1913-11-03,,,,Тильден,Бруклин,НЫ,США,2006-03-14,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
mccrapa01,Пол,Пол,George,Маккренн,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,76.0,180,Кальстанский университет - Нортридж,Лос-Анджелес СЦ,1950-09-11,Нью-Йорк,НЫ,США,Хиллхаус,Нью-Хейвен,КТ,США,0000-00-00,Б
mornida01,Даррен,Даррен,,Доброе утро,,,,,С,0,0,82.0,235,Питтсбург,Военное море,1969-04-22,Стивенсон,WA,США,Стивенсон,Стивенсон,WA,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
murrake01,Кен,Кеннет,Stanley,Мюррей,,,Jr.,Кен,Г-Ф,0,0,74.0,190,Сент-Бонифаций,,1928-04-20,Западный Оранг,НЮ,США,,,,,2008-06-15,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
calipjo01,Иоанн,Иоанн,,Калипари,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
jacksbo01,Бобби,Бобби,,Джексон,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,73.0,185,Миннесота,Западный университет Небраски в Кейнсе,1973-03-13,Восточный Спенсер,НГ,США,Салис,Салис,НГ,США,0000-00-00,Б
crowlki01,,Кериан,,Кроули,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,68.0,155,Депул,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
deprejo01,Джо,Джо,,Депре,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,75.0,185,Сент-Джонс (Нью-Йорк),,1947-12-19,Вестбери,НЫ,США,Вестбери,Вестбери,НЫ,США,0000-00-00,Б
leboje01,Джефф,Джеффри,Brian,Лебо,,,,Джефф,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,74.0,180,Северная Каролина,,1966-10-05,Карлайл,ПА,США,Карлайл,Карлайл,ПА,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
mitchsa01,Сам,Сэмюэл,E.,Митчелл,,,Jr.,Сам,F,0,0,78.0,210,Мерсер (ГА),,1963-09-02,Колумбус,ГА,США,Колумбус,Колумбус,ГА,США,0000-00-00,Б
torgoir01,Ирв,Ирвинг,,Торгофф,,,,Ирв,F,0,0,73.5,192,ЛЮ,,1917-03-06,,,,Тилден / Джефферсон,Бруклин,НЫ,США,1993-10-21,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
reynoje02,Жэря,Жэря,,Рейнольдс,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
rosema01,Малик,Малик,Jabari,Роза,,,,,F,0,0,79.0,240,Дрексел,,1974-11-23,Филиadelфия,ПА,США,Овербрук,Филиadelфия,ПА,США,0000-00-00,Б
tabusyu01,Юта,Юта,,Табусе,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",0,0,69.0,165,Бригам Янг - Гавайи,,1980-10-05,Яокыхама,,Япония,Ноширо Кёгё,Ноширо,,Япония,0000-00-00,О
templco01,Коллис,Коллис,,Храм,,,Jr.,,F,0,0,80.0,220,Луизианская штатная,,1952-11-08,Кентвуд,Лос-Анджелес,США,Кентвуд,Кентвуд,Лос-Анджелес,США,0000-00-00,Б
havlijo01,Иоанн,Иоанн,J.,Хавлишек,,,,"Хондо, Диггер, Спайдер",F-Г,0,0,77.0,203,Огайо Стейт,,1940-04-08,Мартинс-Ферри,О,США,Бриджпорт,Бриджпорт,О,США,0000-00-00,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода."
fieldke01,Кени,Кеннет,Henry,Поле,,,,Кени,F-Г,0,0,77.0,220,УКЛА,,1962-02-09,Айова-Сити,Я,США,Слово Божье,Лос-Анджелес,Калифорния,США,0000-00-00,Б
