corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
245,Корп. Эксперт Операкорп., , ,,,,,12.10.2004 10:41,3,
247,Корп. Эксперт Квесты, , ,,,,,12.10.2004 10:41,3,
248,Корп. Эксперт Рестораны, , ,,,,,12.10.2004 10:41,3,
249,Корп. Эксперты-швеи по яхтам, , ,,,,,12.10.2004 10:41,1,
252,Corp. Знаменитое освещение, , ,,,,,12.10.2004 10:41,5,
253,Corp. Фемейная Механика, , ,,,,,12.10.2004 10:41,7,
256,Corp. Знаменитая Нефтяная Компания, , ,,,,,12.10.2004 10:41,2,
257,Корп. Фемас Квестс, , ,,,,,12.10.2004 10:41,3,
260,Корп. Фамоз Трансит Корп., , ,,,,,12.10.2004 10:41,7,
261,Корп. «Гигантские каменные плиты», , ,,,,,12.10.2004 10:41,7,
262,Корп. Giant Lighting Corp., , ,,,,,12.10.2004 10:41,3,
264,Корп. «Гигант» — Нитковое рукоделие, , ,,,,,12.10.2004 10:41,7,
265,Корпорация «Гигантская Опера», , ,,,,,12.10.2004 10:41,5,
268,Корп. «Гигант-ресторан», , ,,,,,12.10.2004 10:41,7,
271,Корп. Хумбл Кей Стоунз, , ,,,,,12.10.2004 10:41,6,
272,Корп. Умилый ОсвещениеКорп., , ,,,,,12.10.2004 10:41,2,
275,"Корп. ""Умный Опера""", , ,,,,,12.10.2004 10:41,6,
277,Корп. Умиλεία ЗадачиCorp., , ,,,,,12.10.2004 10:41,4,
279,"Компания ""Умный парусник""", , ,,,,,12.10.2004 10:41,6,
280,"Корп. ""Умный Переезд""", , ,,,,,12.10.2004 10:41,5,
287,Корпорация Имперские Квесты, , ,,,,,12.10.2004 10:41,1,
288,Корп. Имперские Рестораны, , ,,,,,12.10.2004 10:41,4,
291,"Компания ""Just Key Stones""", , ,,,,,12.10.2004 10:41,3,
295,"Корпорация ""Just Opera""", , ,,,,,12.10.2004 10:41,6,
298,Корп. Просто Рестораны Corp., , ,,,,,12.10.2004 10:41,2,
300,ТранситКорп, , ,,,,,12.10.2004 10:41,3,
302,Корп. Апекс Лайтинг Лтд., , ,,,,,12.10.2004 10:41,1,
303,Корп. Апекс Машинери Лтд., , ,,,,,12.10.2004 10:41,8,
308,ООО «Апекс Ресторантс», , ,,,,,12.10.2004 10:41,8,
309,Корп. Апекс Сайл Мэйкерс Лтд., , ,,,,,12.10.2004 10:41,6,
314,Корп. Бостон Настройка Ltd., , ,,,,,12.10.2004 10:41,2,
315,Корп. Бостонская опера Ltd., , ,,,,,12.10.2004 10:41,5,
316,Корп. Бостон Петролеум Лтд., , ,,,,,12.10.2004 10:41,7,
317,Корп. Бостон Квестс Лтд., , ,,,,,12.10.2004 10:41,7,
318,Корп. Рестораны Бостона Лтд., , ,,,,,12.10.2004 10:41,4,
320,Корп. Бостон Тرانзит Лтд., , ,,,,,12.10.2004 10:41,3,
322,Corp. Компьютерное освещение Ltd., , ,,,,,12.10.2004 10:41,6,
328,Общество «Компьютерные рестораны», , ,,,,,12.10.2004 10:41,4,
330,Corporация Компьютер Транспорт Лтд., , ,,,,,12.10.2004 10:41,3,
333,Корп. Драйвен Механикалай Лтд., , ,,,,,12.10.2004 10:41,6,
336,Корп. Драйвен Петролеум Лтд., , ,,,,,12.10.2004 10:41,3,
337,Корп. Драйвен Квестс Лтд., , ,,,,,12.10.2004 10:41,7,
338,ООО «Драйвен Ресторанс», , ,,,,,12.10.2004 10:41,2,
341,Корп. Эксперт Ключевые Камни Лтд., , ,,,,,12.10.2004 10:41,8,
342,Корп. Эксперт Освещение Ltd., , ,,,,,12.10.2004 10:41,5,
349,Корп. Эксперт-ШейлмыкиЛтд., , ,,,,,12.10.2004 10:41,3,
352,Corp. Фамилия освещения Ltd., , ,,,,,12.10.2004 10:41,1,
356,Корп. Фамус Петролеум Лтд., , ,,,,,12.10.2004 10:41,2,
357,Корп. Фамус Квестс Лтд., , ,,,,,12.10.2004 10:41,6,
358,Корп. Известные Рестораны Ltd., , ,,,,,12.10.2004 10:41,1,
360,Корп. Фам. Транспорт Лтд., , ,,,,,12.10.2004 10:41,8,
361,ОАО «Гигантские каменные блоки», , ,,,,,12.10.2004 10:41,2,
366,"Корп. ""Гигант Нефть"" Лтд.", , ,,,,,12.10.2004 10:41,8,
367,Корпорация «Гигант» Лтд., , ,,,,,12.10.2004 10:41,3,
368,Корп. «Гигант Ресторанз Лтд.», , ,,,,,12.10.2004 10:41,1,
371,Корп. «Умные каменные» Ltd., , ,,,,,12.10.2004 10:41,3,
372,"Корп. ""Умный Освещение"" ООО", , ,,,,,12.10.2004 10:41,4,
374,"Корп. ""Умный Вязаный Лайт"" Ltd.", , ,,,,,12.10.2004 10:41,2,
377,"Корп. ""Умный Квест"" ООО", , ,,,,,12.10.2004 10:41,1,
379,"Corp. ""Умный Судостроители Лтд.""", , ,,,,,12.10.2004 10:41,4,
384,Корп. Имперский Швейный Дизайн Ltd., , ,,,,,12.10.2004 10:41,5,
385,Корп. Имперская Опера Ltd., , ,,,,,12.10.2004 10:41,7,
387,Корп. Имперские КвестыЛтд., , ,,,,,12.10.2004 10:41,8,
388,Корп. Имперские рестораны Ltd., , ,,,,,12.10.2004 10:41,5,
389,Корп. Имперские судостроители Лтд., , ,,,,,12.10.2004 10:41,7,
392,Just Lighting Ltd., , ,,,,,12.10.2004 10:41,4,
394,Корп. Просто Вышивка Ltd., , ,,,,,12.10.2004 10:41,4,
395,Корпорация. Просто ОпераЛтд., , ,,,,,12.10.2004 10:41,1,
398,Корп. Просто Рестораны Лтд., , ,,,,,12.10.2004 10:41,3,
400,"Корп. ""Трансит Лтд.""", , ,,,,,12.10.2004 10:41,8,
403,Корп. Апекс Механикалаги, , ,,,,,12.10.2004 10:41,3,
404,Корп. Апекс Ниллюромаг., , ,,,,,12.10.2004 10:41,2,
411,Корп. Бостонные ключи, , ,,,,,12.10.2004 10:41,7,
412,Бостон Лайтинг Аг., , ,,,,,12.10.2004 10:41,3,
415,Корп. Бостонская операаг., , ,,,,,12.10.2004 10:41,2,
417,Корп. Бостон Квестс אג., , ,,,,,12.10.2004 10:41,6,
419,Корп. Бостонские судоремонтники, , ,,,,,12.10.2004 10:41,1,
420,Корп. Бостон ТранситАг., , ,,,,,12.10.2004 10:41,7,
422,Корп. Компьютерное освещениеАг., , ,,,,,12.10.2004 10:41,6,
425,Корп. Компьютер ОпераАГ., , ,,,,,12.10.2004 10:41,1,
426,Корп. Компьютер Петролеум Аг., , ,,,,,12.10.2004 10:41,3,
428,Корп. Компьютер Ресторанаг, , ,,,,,12.10.2004 10:41,8,
429,Корп. Компьютерные судоремонтные мастерские, , ,,,,,12.10.2004 10:41,1,
430,Корп. Компьютер ТранситАг., , ,,,,,12.10.2004 10:41,1,
435,Корп. Драйвен Операг., , ,,,,,12.10.2004 10:41,3,
439,Корп. Драйвен Саил МэйкерсАг., , ,,,,,12.10.2004 10:41,1,
440,Корп. Драйвен ТранситАг., , ,,,,,12.10.2004 10:41,4,
441,Корп. Эксперт Ключевые Камни, , ,,,,,12.10.2004 10:41,8,
442,Корп. Эксперт Освещение, , ,,,,,12.10.2004 10:41,1,
444,Корп. Эксперт-вышивка, , ,,,,,12.10.2004 10:41,7,
445,Корп. Эксперт ОпераАг., , ,,,,,12.10.2004 10:41,2,
446,Корп. Эксперт Нефтянаяаг., , ,,,,,12.10.2004 10:41,6,
447,Корп. Эксперт КвестыАг., , ,,,,,12.10.2004 10:41,3,
449,Корп. Эксперты по изготовлению парусов, , ,,,,,12.10.2004 10:41,5,
450,Корп. Эксперт Транзитаг., , ,,,,,12.10.2004 10:41,2,
456,Корп. Фамус ПетролеумАг., , ,,,,,12.10.2004 10:41,5,
457,Корп. Знаменитые Квесты Аг., , ,,,,,12.10.2004 10:41,1,
461,Корп. Гигантские каменные блоки, , ,,,,,12.10.2004 10:41,7,
462,Корп. «Гигант Освещения», , ,,,,,12.10.2004 10:41,7,
463,Corp. «Гигант Механика», , ,,,,,12.10.2004 10:41,1,
464,Corp. Гигант СтрочныйАг., , ,,,,,12.10.2004 10:41,5,
465,Корп. Гигант ОпераАг., , ,,,,,12.10.2004 10:41,2,
466,"Корп. ""Giant PetroleumAg.""", , ,,,,,12.10.2004 10:41,6,
467,Corp. Большой КвестыAg., , ,,,,,12.10.2004 10:41,7,
471,Корп. Хумбл Ключ СтоунзАг, , ,,,,,12.10.2004 10:41,2,
472,"Корп. ""Умный Свет""", , ,,,,,12.10.2004 10:41,4,
473,Корп. Скромная Машинерия Аг., , ,,,,,12.10.2004 10:41,4,
478,"Компания ""Умный ресторан""", , ,,,,,12.10.2004 10:41,7,
483,Корп. Имперская Машинерия, , ,,,,,12.10.2004 10:41,6,
486,Корп. Имперская нефтегазовая компания, , ,,,,,12.10.2004 10:41,5,
488,Корп. Имперские рестораны Аг., , ,,,,,12.10.2004 10:41,2,
492,Корп. Просто Освещение Аг., , ,,,,,12.10.2004 10:41,3,
493,Корп. Простая механикаАг., , ,,,,,12.10.2004 10:41,4,
494,Корп. Просто вышивкаАг., , ,,,,,12.10.2004 10:41,2,
495,Корп. Просто ОпераАг., , ,,,,,12.10.2004 10:41,3,
497,Корп. Просто КвестыАГ., , ,,,,,12.10.2004 10:41,4,
