charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
524396,8081,450,10,1999-08-27 10:45:29,4403.0,18081,
524410,7973,396,10,13.09.1999 10:45,1069.0,27973,
524430,7561,498,10,29.06.1999 10:45:29,3523.0,7561,
524431,6397,489,10,1999-07-17 10:45:29,1053.0,6397,
524435,4895,469,10,1999-06-27 10:45:29,253.0,4895,
524443,8552,399,10,28.08.1999 10:45,3088.0,18552,
1048589,4138,497,10,14.09.1999 10:47,3594.0,24138,
1048596,9974,484,10,1999-09-22 10:47:22,4561.0,29974,
1048601,9616,485,10,1999-08-02 10:47:22,170.0,9616,
1048616,3327,499,10,1999-09-29 10:47:22,3067.0,23327,
1048624,7247,465,10,24.07.1999 10:47,216.0,7247,
1048629,9019,500,10,1999-07-03 10:47:22,2091.0,9019,
1048632,3023,491,10,13.07.1999 10:47,1002.0,3023,
1048638,3224,499,10,1999-08-05 10:47:22,2935.0,3224,
1048641,9078,435,10,1999-08-08 10:47:22,3569.0,9078,
1048643,8089,459,10,14.07.1999 10:47,3892.0,8089,
1048664,7913,460,10,"11.10.1999, 10:47",1963.0,27913,
1048699,9423,448,10,18.07.1999 10:47,3881.0,9423,
1048710,4678,418,10,15.07.1999 10:47,636.0,4678,
1048717,7113,466,10,11.09.1999 10:47,4526.0,17113,
1048719,8303,403,10,20.07.1999 10:47,3770.0,8303,
1048722,5007,485,10,1999-09-08 10:47:22,1152.0,15007,
1572874,9903,487,10,1999-10-10 10:49:14,3467.0,29903,
1572876,9023,382,10,1999-10-04 10:49:14,3505.0,29023,
1572883,4840,475,10,1999-08-03 10:49:14,4589.0,4840,
1572884,7045,311,10,1999-07-21 10:49:14,105.0,7045,
1572893,4239,448,10,1999-06-23 10:49:14,1714.0,4239,
1572900,8749,485,10,1999-06-20 10:49:14,3225.0,8749,
1572901,8998,499,10,13.07.1999 10:49,4175.0,8998,
1572945,9209,457,10,1999-07-17 10:49:14,1734.0,9209,
1572953,9695,318,10,1999-07-21 10:49:14,4380.0,9695,
1572956,7579,461,10,1999-08-27 10:49:14,1527.0,17579,
1572957,8939,366,10,16 июля 1999 года в 10:49 утра,3343.0,8939,
1572963,8161,457,10,1999-06-24 10:49:14,1460.0,8161,
1572965,7946,500,10,1999-10-07 10:49:14,1475.0,27946,
1572970,9725,329,10,1999-06-21 10:49:14,2135.0,9725,
1572972,1841,470,10,18.06.1999 10:49,3517.0,1841,
1572986,7665,485,10,17.09.1999 10:49,116.0,27665,
1572988,9645,498,10,1999-09-27 10:49:14,3317.0,29645,
1572991,6947,333,10,30.09.1999 10:49,105.0,26947,
