playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
parkeer01,1921,VML,PCHA,R,5,0,3,3,0
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
broadpu01,1925,MTM,NHL,R,4,1,0,1,20
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
noblere01,1921,TRS,NHL,L,5,0,1,1,9
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
morribe01,1916,SEA,PCHA,R,4,14,2,16,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
walkeja01,1919,SEA,PCHA,C,5,1,3,4,0
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
mackami01,1917,VML,PCHA,C,5,5,5,10,12
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
malonjo01,1912,QU1,NHA,C,3,2,0,2,2
