year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2005,NHL,VAN,25,10,,6,17,22,,2,,,,,8,2,,2,8,6,,0,5,4,,3,9,6,,0,4.0,3.0,,0,6,7,,2,2,4,,1
1942,NHL,TOR,17,6,2.0,,5,13,7.0,,,,,,1,0,0,,5,5,0,,6,3,3,,4,4,2.0,,4.0,5.0,1.0,,2,2,3,,,,,
1977,WHA,QUN,29,10,2.0,,11,27,1.0,,,,,,4,3,1,,8,6,0,,4,3,0,,7,8,1.0,,5.0,10.0,0.0,,8,6,1,,4,1,0,
1945,NHL,CHI,15,5,5.0,,8,15,2.0,,,,,,2,1,0,,4,3,1,,6,3,2,,6,5,0.0,,3.0,2.0,4.0,,2,6,0,,,,,
2006,NHL,CHI,17,20,,4,14,22,,5,,,,,4,8,,0,4,4,,2,8,5,,3,2,8,,2,5.0,6.0,,2,5,9,,0,3,2,,0
2000,NHL,MIN,14,13,10.0,4,11,26,3.0,1,,,,,2,7,3,0,5,7,1,1,5,3,3,1,6,5,1.0,1,4.0,7.0,0.0,0,2,8,4,2,1,2,1,0
1974,WHA,EDO,25,12,2.0,,11,26,2.0,,,,,,0,2,0,,8,4,0,,9,4,0,,6,7,2.0,,6.0,7.0,1.0,,5,12,1,,2,2,0,
1987,NHL,DET,24,10,6.0,,17,18,5.0,,,,,,5,4,1,,6,5,1,,6,7,2,,7,3,4.0,,7.0,5.0,0.0,,9,3,3,,1,1,0,
1919,PCHA,VA2,8,3,0.0,,2,9,0.0,,,,,,,,,,,,,,1,1,0,,4,5,0.0,,4.0,4.0,0.0,,1,2,0,,,,,
1956,NHL,CHI,12,15,8.0,,4,24,7.0,,,,,,1,6,1,,3,8,2,,4,9,1,,2,8,4.0,,4.0,3.0,4.0,,2,5,3,,,,,
2010,NHL,EDM,13,22,,6,12,23,,6,,,,,3,4,,2,4,8,,2,5,5,,3,3,9,,1,5.0,9.0,,0,3,8,,3,2,2,,1
2005,NHL,ANA,26,10,,5,17,17,,7,,,,,6,5,,1,5,6,,3,6,4,,2,7,2,,4,3.0,2.0,,1,11,4,,1,5,4,,0
1955,NHL,MTL,29,5,1.0,,16,10,9.0,,,,,,6,3,2,,6,1,5,,12,3,0,,6,5,1.0,,8.0,1.0,2.0,,7,2,0,,,,,
1967,NHL,PHI,17,13,7.0,,14,19,4.0,,,,,,3,3,1,,7,4,3,,7,5,1,,4,7,2.0,,5.0,6.0,2.0,,5,7,2,,,,,
1987,NHL,LAK,19,18,3.0,,11,24,5.0,,,,,,3,7,1,,4,6,3,,4,11,0,,7,7,1.0,,7.0,6.0,0.0,,4,5,2,,1,0,1,
1970,NHL,LAK,17,14,8.0,,8,26,5.0,,,,,,4,4,0,,4,7,1,,2,7,4,,4,5,6.0,,4.0,9.0,0.0,,5,8,2,,2,0,0,
1916,NHA,MOC,5,5,0.0,,5,5,0.0,,,,,,,,,,,,,,0,2,0,,7,2,0.0,,3.0,5.0,0.0,,0,1,0,,,,,
1977,NHL,CHI,20,9,11.0,,12,20,8.0,,,,,,4,2,3,,2,6,5,,6,6,2,,7,3,2.0,,5.0,4.0,4.0,,6,6,2,,2,2,1,
1993,NHL,VAN,20,19,3.0,,21,21,0.0,,,,,,7,3,0,,7,7,0,,5,8,0,,6,5,2.0,,5.0,5.0,1.0,,8,8,0,,3,4,0,
1988,NHL,PHI,22,15,3.0,,14,21,5.0,,,,,,6,5,0,,4,11,1,,11,2,1,,5,5,1.0,,5.0,7.0,0.0,,5,5,4,,0,1,1,
1990,NHL,LAK,26,9,5.0,,20,15,5.0,,,,,,9,3,1,,7,3,2,,3,7,2,,9,5,0.0,,10.0,2.0,2.0,,8,4,3,,,,,
1925,WCHL,VMR,6,8,1.0,,4,10,1.0,,,,,,,,,,1,2,0,,3,4,1,,4,4,0.0,,2.0,4.0,1.0,,0,4,0,,,,,
1983,NHL,PHI,25,10,5.0,,19,16,5.0,,,,,,9,3,1,,5,5,2,,6,3,3,,7,4,2.0,,7.0,5.0,2.0,,10,5,0,,0,1,0,
