playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
danieje01,,,Jeff,Daniels,,Jeffrey D.,,73,200,L,10338,1249,danieje01,1990,2002,,,L,1968,6,24,Canada,ON,Oshawa,,,,,,
marotgi01,,,Gilles,Marotte,,Jean Gilles,Captain Crunch,69,205,L,13538,3403,marotgi01,1965,1976,1977,1977,D,1945,6,7,Canada,QC,Montreal,2005,7,26,Canada,QC,Victoriaville
fournja01,,,Jack,Fournier,,Albert John,,71,175,R,,1756,,,,,,R,1892,8,4,Canada,ON,Ottawa,,,,,,
ramsewa01,,,Wayne,Ramsey,,Wayne,,72,185,L,14072,7395,ramsewa01,1977,1977,,,D,1957,1,31,Canada,MB,Hamiota,,,,,,
holmewa01,,,Warren,Holmes,,Warren,,73,195,L,12980,6541,holmewa01,1981,1983,,,C,1957,2,18,Canada,ON,Beeton,,,,,,
bulmebr01,,,Brett,Bulmer,,,,75,185,,,,bulmebr01,2011,2011,,,R,1992,4,26,,,,,,,,,
stanara01,,,Rastislav,Stana,,,,74,184,L,19079,45180,stanara01,2003,2003,,,G,1980,1,10,Slovakia,,Kosice,,,,,,
larocmi02,,,Michel,Larocque,,,,71,200,L,18785,27631,larocmi02,2000,2000,,,G,1976,10,3,Germany,,Lahr,,,,,,
laxtogo01,,,Gord,Laxton,,Gordon,,70,195,L,18587,6457,laxtogo01,1975,1978,,,G,1955,3,16,Canada,QC,Montreal,,,,,,
beislfr01,,,Frank,Beisler,,Frank,,74,190,L,11951,16189,beislfr01,1936,1939,,,D,1913,10,18,USA,CT,New Haven,1973,9,8,,,
widemde01,,,Dennis,Wideman,,Dennis Earl,,72,196,R,20779,50256,widemde01,2005,2011,,,D,1983,3,20,Canada,ON,Kitchener,,,,,,
johnsbr01,,,Brian,Johnson,,Brian,,73,198,R,13111,6110,johnsbr01,1983,1983,,,R,1960,4,1,Canada,QC,Montreal,,,,,,
bastry01,,,Ryan,Bast,,Ryan,,74,190,L,16956,23553,bastry01,1998,1998,,,D,1975,8,27,Canada,SK,Regina,,,,,,
dornhga01,,,Gary,Dornhoefer,,Gerhardt Otto,,73,190,R,12481,1411,dornhga01,1963,1977,,,R,1943,2,2,Canada,ON,Kitchener,,,,,,
stewapa01,,,Paul,Stewart,,Paul George,,73,205,L,14456,5197,stewapa01,1979,1979,1976,1978,D,1954,3,21,USA,MA,Boston,,,,,,
marcodo01,,,Don,Marcotte,,Donald Michel,,71,183,L,13527,3388,marcodo01,1965,1981,,,L,1947,4,15,Canada,QC,Arthabaska,,,,,,
pettima01,,,Matt,Pettinger,,,,73,210,L,19598,42515,pettima01,2000,2009,,,L,1980,10,22,Canada,AB,Edmonton,,,,,,
vanalsh01,,,Shaun,Van Allen,,Shaun Kelly,,73,205,L,11687,5886,vanalsh01,1990,2003,,,C,1967,8,29,Canada,AB,Calgary,,,,,,
kudrokr01,,,Kristian,Kudroc,,,,79,255,R,19300,45106,kudrokr01,2000,2003,,,D,1981,5,21,Czech Republic,,Michalovce,,,,,,
johnsea01,,,Earl,Johnson,,Earl Oswald,Ching,72,185,L,13113,11413,johnsea01,1953,1953,,,C,1931,6,28,Canada,ON,Fort Frances,,,,,,
marshpe01,,,Peter,Marsh,,Peter William,,73,180,R,13541,3409,marshpe01,1979,1983,1976,1978,R,1956,12,21,Canada,NS,Halifax,,,,,,
crawfbo02,,,Bobby,Crawford,,Robert,,68,180,L,12361,16968,crawfbo02,1980,1982,,,R,1960,5,27,USA,NY,Long Island,,,,,,
centose01,,,Sebastien,Centomo,,,,73,200,R,20113,43762,centose01,2001,2001,,,G,1981,3,26,Canada,QC,Montreal,,,,,,
snowga01,,,Garth,Snow,,Garth E.,,75,200,L,18387,5073,snowga01,1993,2005,,,G,1969,7,28,USA,MA,Wrentham,,,,,,
clichma01,,,Marc-Andre,Cliche,,,,72,198,R,,73273,clichma01,2009,2009,,,R,1987,3,23,Canada,QC,Rouyn-Noranda,,,,,,
blakebo01,,,Bob,Blake,,Louis Robert,,72,200,L,12355,13749,blakebo01,1935,1935,,,L,1914,8,16,USA,WI,Ashland,2008,11,26,USA,NY,Cheektowaga
hergewa01,,,Wally,Hergesheimer,,Walter Edgar,Hergie,68,155,R,12921,2246,hergewa01,1951,1958,,,R,1927,1,8,Canada,MB,Winnipeg,,,,,,
siltami01,,,Mike,Siltala,,Michael,,69,170,R,14318,8735,siltami01,1981,1987,,,C,1963,8,5,Canada,ON,Toronto,,,,,,
leachst01,,,Stephen,Leach,,Stephen,,71,197,R,10917,3043,leachst01,1985,1999,,,R,1966,1,16,USA,MA,Cambridge,,,,,,
hodsoke01,,,Kevin,Hodson,,Kevin T.,,72,182,L,18755,2313,hodsoke01,1995,2002,,,G,1972,3,27,Canada,MB,Winnipeg,,,,,,
warded01,,,Ed,Ward,,Edward John,,75,220,R,11721,5637,warded01,1993,2000,,,R,1969,11,10,Canada,AB,Edmonton,,,,,,
perkiro01,,,Ross,Perkins,,Ross Harold,,70,175,R,,4240,perkiro01,,,1972,1974,C,1946,11,4,Canada,SK,Tisdale,,,,,,
mcdonte01,,,Terry,McDonald,,Terry Grant,,73,180,L,13627,8351,mcdonte01,1975,1975,,,D,1956,1,1,Canada,BC,Coquitlam,,,,,,
mokosca01,,,Carl,Mokosak,,Carl,,73,180,L,13756,3764,mokosca01,1981,1988,,,L,1962,9,22,Canada,AB,Fort Saskatchewan,,,,,,
pickeha01,,,Hal,Picketts,,Frederick Harold,,72,183,R,13983,18917,pickeha01,1933,1933,,,R,1909,4,22,Canada,SK,Asquith,,,,,,
volcami01,,,Mickey,Volcan,,Michael Stephen,,72,190,R,14616,5596,volcami01,1980,1983,,,D,1962,3,3,Canada,AB,Edmonton,,,,,,
whitemo01,,,Moe,White,,Maurice Leonard Arthur,,71,178,L,14671,14453,whitemo01,1945,1945,,,L,1919,7,28,Canada,QC,Verdun,,,,,,
gagejo01,,,Jody,Gage,,Joseph William,,72,190,R,10508,1804,gagejo01,1980,1991,,,R,1959,11,29,Canada,ON,Toronto,,,,,,
merriwa01,,,Wayne,Merrick,,Wayne Leonard,,73,195,L,13714,3683,merriwa01,1972,1983,,,C,1952,4,23,Canada,ON,Sarnia,,,,,,
muckabi01,,,Bill,Muckalt,,William,,73,200,R,10685,22015,muckabi01,1998,2002,,,R,1974,7,15,Canada,BC,Surrey,,,,,,
pesonja01,,,Janne,Pesonen,,,,71,180,L,21527,62658,pesonja01,2008,2008,,,L,1982,5,11,Finland,,Suomussalmi,,,,,,
stewaca01,,,Cam,Stewart,,Cameron G.,,71,196,L,11571,5188,stewaca01,1993,2000,,,L,1971,9,18,Canada,ON,Kitchener,,,,,,
knibbbi01,,,Bill,Knibbs,,William Arthur,,73,180,L,13212,6762,knibbbi01,1964,1964,,,C,1942,1,24,Canada,ON,Toronto,2006,9,22,Canada,ON,Midland
mcnampe01,,,Peter,McNamee,,Peter Charles,,71,195,L,,8343,mcnampe01,,,1973,1976,D,1950,9,11,Jamaica,,,,,,,,
pyorami01,,,Mika,Pyorala,,,,72,190,L,,56055,pyorami01,2009,2009,,,C,1981,7,13,Finland,,Oulu,,,,,,
wilsoal01,,,Allan,Wilson,,Allan,,,,,,,,,,,,,,,,,,,,,,,,
arnotja01,,,Jason,Arnott,,Jason William,,76,220,R,14976,112,arnotja01,1993,2011,,,C,1974,10,11,Canada,ON,Collingwood,,,,,,
mackipa01,,,Paul,MacKinnon,,Paul Gregory,,72,195,R,13474,6500,mackipa01,1979,1983,1978,1978,D,1958,11,6,Canada,ON,Brantford,,,,,,
scharte01,,,Ted,Scharf,,Edward Wilson,,71,185,R,,10548,scharte01,,,1972,1976,R,1951,10,3,Canada,ON,Sudbury,,,,,,
helleot01,,,Ott,Heller,,Eberhardt Henry,,72,190,R,12904,2233,helleot01,1931,1945,,,D,1910,6,2,Canada,ON,Berlin,1980,6,15,,,
,,bakerho01h,Hobey,Baker,,Hobart Amory Hare,,,,,P194502,,bakerho01,,,,,D,1892,1,15,USA,PA,Wissahickon,1918,12,21,France,,Tours
rissmpa01,,,Pat,Rissmiller,,Patrick,,76,225,L,21185,67512,rissmpa01,2003,2010,,,C,1978,10,26,USA,MA,Belmont,,,,,,
golouco01,,,Cody,Goloubef,,,,73,195,,,,golouco01,2011,2011,,,D,1989,11,30,,,,,,,,,
higgiti01,,,Tim,Higgins,,Timothy Ray,,72,185,R,12940,2273,higgiti01,1978,1988,,,R,1958,2,7,Canada,ON,Ottawa,,,,,,
neilch01,,,Chris,Neil,,Christopher,,73,209,R,16848,25909,neilch01,2001,2011,,,R,1979,6,18,Canada,ON,Markdale,,,,,,
coopeha01,,,Hal,Cooper,,Harold Wallace,,65,155,R,12325,14559,coopeha01,1944,1944,,,R,1915,8,29,Canada,ON,New Liskeard,9999,,,,,
rupppa01,,,Pat,Rupp,,Patrick Lloyd,,71,180,L,18683,10632,rupppa01,1963,1963,,,G,1942,8,12,USA,MI,Detroit,2006,2,2,,,
shannge01,,,Gerry,Shannon,,Gerald Edmond,River,71,170,L,14285,4892,shannge01,1933,1937,,,L,1910,10,25,Canada,ON,Campbellford,1983,5,1,Canada,ON,Ottawa
gendrma01,,,Martin,Gendron,,Martin,,69,190,R,10527,1880,gendrma01,1994,1997,,,R,1974,2,15,Canada,QC,Valleyfield,,,,,,
palazdo01,,,Doug,Palazzari,,Douglas John,Pizza,65,170,L,13914,4118,palazdo01,1974,1978,,,C,1952,11,3,USA,MN,Eveleth,,,,,,
joycedu01,,,Duane,Joyce,,Duane A.,,74,203,R,10739,2603,joycedu01,1993,1993,,,D,1965,5,5,USA,MA,Pembroke,,,,,,
elichma01,,,Matt,Elich,,Matt,,75,196,R,15072,24176,elichma01,1999,2000,,,R,1979,9,22,USA,MI,Grosse Pointe,,,,,,
conromi01,,,Mike,Conroy,,Michael Robert,,72,180,L,,8310,conromi01,,,1975,1975,L,1951,8,28,Canada,ON,North Bay,,,,,,
mikulol01,,,Oleg,Mikulchik,,Oleg A.,,74,200,R,10295,5917,mikulol01,1993,1995,,,D,1964,6,27,Belarus,,Minsk,,,,,,
murragl01,,,Glen,Murray,,Glen John,Muzz,75,218,R,11163,3863,murragl01,1991,2007,,,R,1972,11,1,Canada,NS,Halifax,,,,,,
hansoda01,,,Dave,Hanson,,David,Killer,72,190,L,12846,6413,hansoda01,1978,1979,1976,1978,D,1954,4,12,USA,WI,Cumberland,,,,,,
sigaljo02,,,Jonathan,Sigalet,,Jonathan Patrick,,73,185,L,21718,78330,sigaljo02,2006,2006,,,D,1986,2,12,Canada,BC,Vancouver,,,,,,
rungepa01,,,Paul,Runge,,Paul A.,,71,167,L,14198,4703,rungepa01,1930,1937,,,L,1908,9,10,Canada,AB,Edmonton,1972,4,27,Canada,BC,Vancouver
sturmma01,,,Marco,Sturm,,Marco Johann,Sturmy,72,194,L,15056,29095,sturmma01,1997,2011,,,L,1978,9,8,Germany,,Dingolfing,,,,,,
melande01,,,Dean,Melanson,,Dean C.,,71,190,R,11099,3660,melande01,1994,2001,,,D,1973,11,19,Canada,NS,Antigonish,,,,,,
morrima01,,,Mark,Morrison,,Mark,,68,150,R,13784,3812,morrima01,1981,1983,,,C,1963,3,11,Canada,BC,Delta,,,,,,
bulisja01,,,Jan,Bulis,,Jan,,73,208,L,11548,20196,bulisja01,1997,2006,,,C,1978,3,18,Czech Republic,,Pardubice,,,,,,
