coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
martija02c,1997,OTT,NHL,1,,82,34,33,15,11,5,6,0
neilsro01c,1982,VAN,NHL,1,,80,30,35,15,4,1,3,0
quinnpa01c,1999,TOR,NHL,1,,82,45,30,7,12,6,6,0
nolante01c,2007,NYI,NHL,3,,71,28,34,9,,,,
hennilo01c,1986,MNS,NHL,1,,78,30,39,9,,,,
lowro01c,2001,NYR,NHL,1,,82,36,42,4,,,,
weilaco01c,1940,BOS,NHL,1,,48,27,8,13,11,8,3,0
murphmi01c,1997,TOR,NHL,1,,82,30,43,9,,,,
saccojo01c,2010,COL,NHL,1,,82,30,44,8,,,,
watsoph01c,1972,PHB,WHA,2,,71,37,34,0,4,0,4,0
arboual01c,1989,NYI,NHL,1,,80,31,38,11,5,1,4,0
irvindi01c,1940,MTL,NHL,1,,48,16,26,6,3,1,2,0
quennjo01c,2007,COL,NHL,1,,82,44,31,7,10,4,6,0
adamsja01c,1945,DET,NHL,1,,50,20,20,10,5,1,4,0
johnsed01c,1980,PIT,NHL,1,,80,30,37,13,5,2,3,0
wilsoro02c,2005,SJS,NHL,1,,82,44,27,11,11,6,5,0
gardnji01c,1912,NWR,PCHA,1,,13,4,9,0,,,,
muldope01c,1925,POR,WCHL,1,,30,12,16,2,,,,
murrabr01c,1984,WAS,NHL,1,,80,46,25,9,5,2,3,0
nealeha01c,1979,VAN,NHL,1,,80,27,37,16,4,1,3,0
bowmasc01c,1981,BUF,NHL,1,,26,14,5,7,,,,
tippeda01c,2008,DAL,NHL,1,,82,36,35,11,,,,
risebdo01c,1990,CAL,NHL,1,,80,46,26,8,7,3,4,0
rossar01c,1913,MOW,NHA,2,,5,3,2,0,,,,
gadsbbi01c,1968,DET,NHL,1,,76,33,31,12,,,,
chambda01c,1990,QUE,NHL,1,,80,16,50,14,,,,
smythco01c,1930,TOR,NHL,1,,2,1,0,1,,,,
smithba02c,1998,DET,NHL,1,co-coach with Dave Lewis,5,4,1,0,,,,
mcleljo01c,1969,TOR,NHL,1,,76,29,34,13,,,,
ftorero01c,1988,LAK,NHL,1,,80,42,31,7,11,4,7,0
pagepi01c,1992,QUE,NHL,1,,84,47,27,10,6,2,4,0
crawfma01c,2009,DAL,NHL,1,,82,37,31,14,,,,
boudrbr01c,2008,WAS,NHL,1,,82,50,24,8,14,7,7,0
patrile01c,1933,NYR,NHL,1,,48,21,19,8,2,0,1,1
goodfeb01c,1951,CHI,NHL,1,,70,17,44,9,,,,
irvindi01c,1936,TOR,NHL,1,,48,22,21,5,2,0,2,0
imlacpu01c,1968,TOR,NHL,1,,76,35,26,15,4,0,4,0
pikeal01c,1960,NYR,NHL,1,,70,22,38,10,,,,
pleaula01c,1981,HAR,NHL,1,,80,21,41,18,,,,
evansja01c,1977,CLE,NHL,1,,80,22,45,13,,,,
pilouru01c,1974,WIJ,WHA,1,,37,18,17,2,,,,
vigneal01c,2006,VAN,NHL,1,,82,49,26,7,12,5,7,0
smithmi01c,1980,WIN,NHL,3,,23,2,17,4,,,,
bowmasc01c,1971,MTL,NHL,1,,78,46,16,16,6,2,4,0
irvindi01c,1931,TOR,NHL,2,,43,23,15,5,7,5,1,1
johnsbo02c,1984,CAL,NHL,1,,80,41,27,12,4,1,3,0
patrily01c,1967,STL,NHL,1,,16,4,10,2,,,,
laviope01c,2008,CAR,NHL,1,,25,12,11,2,,,,
crawfma01c,2010,DAL,NHL,1,,82,42,29,11,,,,
burnspa01c,1998,BOS,NHL,1,,82,39,30,13,12,6,6,0
patrily01c,1949,NYR,NHL,1,,70,28,31,11,12,7,5,0
quennjo01c,1998,STL,NHL,1,,82,37,32,13,13,6,7,0
mactacr01c,2002,EDM,NHL,1,,82,36,35,11,6,2,4,0
patrile01c,1931,NYR,NHL,1,,48,23,17,8,7,3,4,0
lemaija01c,2001,MIN,NHL,1,,82,26,44,12,,,,
ivanto01c,1951,DET,NHL,1,,70,44,14,12,8,8,0,0
ubriage01c,1989,PIT,NHL,1,,26,10,14,2,,,,
gerared01c,1928,MTM,NHL,1,,44,15,20,9,,,,
keenami01c,2007,CAL,NHL,1,,82,42,30,10,7,3,4,0
bouchgu01c,2011,TBL,NHL,1,,82,38,36,8,,,,
yeomi01c,2011,MIN,NHL,1,,82,35,36,11,,,,
keenami01c,2001,FLO,NHL,2,,56,16,32,8,,,,
waddedo01c,2002,ATL,NHL,2,,10,4,5,1,,,,
patrily01c,1974,STL,NHL,2,,2,1,0,1,,,,
reaybi01c,1971,CHI,NHL,1,,78,46,17,15,8,4,4,0
ruelcl01c,1968,MTL,NHL,1,,76,46,19,11,14,12,2,0
grahadi01c,1998,CHI,NHL,1,,59,16,35,8,,,,
kingda01c,2002,CBS,NHL,1,,40,14,22,4,,,,
neilsro01c,1977,TOR,NHL,1,,80,41,29,10,13,6,7,0
vachoro01c,1994,LAK,NHL,2,,7,3,2,2,,,,
deboepe01c,2008,FLO,NHL,1,,82,41,30,11,,,,
martija02c,1987,STL,NHL,1,,80,34,38,8,10,5,5,0
carpedo01c,1985,NJD,NHL,1,,80,28,49,3,,,,
waddedo01c,2007,ATL,NHL,2,,76,34,34,8,,,,
barkldo01c,1975,DET,NHL,1,,26,7,15,4,,,,
sathegl01c,2003,NYR,NHL,1,,62,22,33,7,,,,
kehoeri01c,2002,PIT,NHL,1,,82,27,49,6,,,,
slatete01c,1973,LAS,WHA,1,,19,5,14,0,,,,
irvindi01c,1947,MTL,NHL,1,,60,20,29,11,,,,
dorvana01c,1912,MOC,NHA,1,,20,9,11,0,,,,
mactacr01c,2003,EDM,NHL,1,,82,36,34,12,,,,
lalonne01c,1920,MTL,NHL,1,,24,13,11,0,,,,
babcomi01c,2005,DET,NHL,1,,82,58,16,8,6,2,4,0
