year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1922,SCSF,,OTS,NHL,VAM,PCHA,3,1,0,10,7,
1950,SF,B,TOR,NHL,BOS,NHL,4,1,1,17,5,
2009,CSF,K,SJS,NHL,DET,NHL,4,1,0,15,17,
1988,CF,N,CAL,NHL,CHI,NHL,4,1,0,15,8,
1941,QF,B,BOS,NHL,CHI,NHL,2,1,0,5,7,
2003,CQF,E,DET,NHL,NAS,NHL,4,2,0,12,9,
2008,CQF,D,PIT,NHL,PHI,NHL,4,2,0,18,16,
2006,CF,M,OTT,NHL,BUF,NHL,4,1,0,15,10,
1934,SF,A,TOR,NHL,BOS,NHL,3,1,0,7,2,
1987,DF,L,EDM,NHL,CAL,NHL,4,0,0,18,11,
1922,F,,OTS,NHL,MTL,NHL,1,1,0,3,2,TG
2003,CQF,D,TOR,NHL,OTT,NHL,4,3,0,14,11,
2001,CSF,L,COL,NHL,SJS,NHL,4,3,0,25,21,
1979,Pre,G,CHI,NHL,STL,NHL,3,0,0,12,4,
1923,SCF,,MTL,NHL,CAT,WCHL,2,0,0,9,1,
1992,CF,N,LAK,NHL,TOR,NHL,4,3,0,22,23,
2011,CQF,B,WAS,NHL,BOS,NHL,4,3,0,16,15,
1964,SF,B,MTL,NHL,TOR,NHL,4,2,0,17,14,
1980,Pre,C,EDM,NHL,MTL,NHL,3,0,0,15,6,
1975,SF,,WIJ,WHA,CAC,WHA,4,1,0,22,13,
1986,DSF,C,PHI,NHL,NYR,NHL,4,2,0,22,13,
2003,CQF,F,SJS,NHL,STL,NHL,4,1,0,12,9,
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
2011,CSF,I,NYR,NHL,WAS,NHL,4,3,0,15,13,
1973,QF,B,NYR,NHL,MTL,NHL,4,2,0,21,17,
1987,DSF,D,WAS,NHL,PHI,NHL,4,3,0,31,25,
1984,DSF,A,MTL,NHL,BOS,NHL,3,2,0,19,17,
1972,DSF,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
2008,CQF,F,DET,NHL,CBS,NHL,4,0,0,18,7,
1978,Pre,A,PHI,NHL,VAN,NHL,2,1,0,15,9,
1917,F,,TOA,NHL,MTL,NHL,1,1,0,10,7,TG
1999,CQF,B,PIT,NHL,WAS,NHL,4,1,0,17,8,
1972,SCF,G,MTL,NHL,CHI,NHL,4,2,0,33,23,
1998,CQF,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1952,SF,B,MTL,NHL,CHI,NHL,4,3,0,18,14,
1924,SF,,MTL,NHL,TRS,NHL,2,0,0,5,2,TG
1983,DF,J,NYI,NHL,WAS,NHL,4,1,0,20,13,
2005,CSF,I,BUF,NHL,OTT,NHL,4,1,0,16,13,
1944,SCF,C,TOR,NHL,DET,NHL,4,3,0,9,9,
1993,CQF,E,SJS,NHL,DET,NHL,4,3,0,21,27,
1983,SCF,O,EDM,NHL,NYI,NHL,4,1,0,21,12,
2003,CF,M,TBL,NHL,PHI,NHL,4,3,0,21,19,
1997,SCF,O,DET,NHL,WAS,NHL,4,0,0,13,7,
1978,ACF,,WIJ,WHA,EDO,WHA,4,2,0,21,26,
1999,SCF,O,NJD,NHL,DAL,NHL,4,2,0,15,9,
1986,DSF,H,WIN,NHL,CAL,NHL,4,2,0,22,15,
1991,CF,N,CHI,NHL,EDM,NHL,4,0,0,21,8,
1975,QF,F,PHI,NHL,TOR,NHL,4,3,0,33,23,
2010,CSF,K,VAN,NHL,NAS,NHL,4,2,0,14,11,
1982,DSF,A,BOS,NHL,QUE,NHL,3,1,0,11,8,
2007,CQF,D,NYR,NHL,NJD,NHL,4,1,0,19,12,
1974,QF,,HOU,WHA,CLC,WHA,4,1,0,24,14,
