charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1934222,8539,496,9,1999-08-12T10:46:15,3416.0,8539,
1161601,9390,497,8,1999-09-28T10:48:20,4391.0,29390,
1550049,6249,456,2,1999-07-23T10:47:28,2486.0,6249,
1759564,5462,500,9,1999-07-11T10:48:11,1785.0,5462,
1759290,9072,476,10,1999-08-20T10:48:10,1788.0,19072,
915503,4065,492,6,1999-09-27T10:44:46,1262.0,24065,
12203,6280,358,2,1999-09-06T10:44:32,2567.0,16280,
1814574,8795,484,4,1999-08-12T10:44:42,411.0,8795,
552603,8886,427,3,1999-06-17T10:47:41,3074.0,8886,
1443777,2078,367,2,1999-07-02T10:46:59,2441.0,2078,
540166,2849,404,10,1999-09-24T10:46:43,3252.0,22849,
1049033,8243,464,2,1999-09-21T10:47:24,3557.0,28243,
531215,6550,496,5,1999-07-22T10:46:00,4527.0,6550,
1912099,7628,474,3,1999-09-12T10:44:31,2691.0,17628,
1236608,1902,345,5,1999-10-08T10:46:26,604.0,21902,
1664869,4320,459,4,1999-09-01T10:48:36,1867.0,14320,
595707,9273,495,2,1999-06-30T10:51:00,2799.0,9273,
1147139,4242,481,2,1999-07-22T10:47:15,1862.0,4242,
1669744,8319,483,4,1999-09-27T10:48:59,155.0,28319,
1039395,7655,495,10,1999-08-17T10:46:39,2910.0,17655,
1015265,8380,484,6,1999-08-11T10:44:45,2862.0,8380,
718447,3855,190,8,1999-09-04T10:45:00,4316.0,13855,
1982550,3635,398,5,1999-07-28T10:49:59,778.0,3635,
755086,8316,406,4,1999-08-21T10:47:51,2967.0,18316,
1370903,7632,445,6,1999-09-07T10:49:04,2106.0,17632,
1399542,8165,489,7,1999-09-05T10:51:18,2440.0,18165,
902364,9744,499,2,1999-07-11T10:43:48,4243.0,9744,
1113916,7791,498,7,1999-10-11T10:44:39,3590.0,27791,
960256,1828,434,4,1999-08-21T10:48:14,1675.0,11828,
1121318,8816,404,3,1999-09-18T10:45:13,3534.0,28816,
681767,7463,442,9,1999-07-18T10:49:55,4576.0,7463,
1527238,9919,497,10,1999-07-04T10:45:42,833.0,9919,
53865,8838,493,4,1999-09-16T10:47:46,1492.0,28838,
1264719,8234,460,6,1999-09-29T10:48:35,3749.0,28234,
1422205,6141,497,9,1999-07-09T10:45:17,1659.0,6141,
626,3289,498,5,1999-09-10T10:43:40,294.0,13289,
1017529,9787,492,3,1999-06-17T10:44:56,1092.0,9787,
899742,5922,446,2,1999-07-08T10:51:18,4114.0,5922,
1231085,2984,500,7,1999-08-31T10:46:00,3423.0,12984,
1216685,9639,496,8,1999-07-10T10:44:52,4692.0,9639,
1300655,9933,493,9,1999-07-06T10:43:41,3606.0,9933,
1621015,5422,492,7,1999-10-02T10:45:12,3875.0,25422,
941357,5694,496,9,1999-07-16T10:46:48,4659.0,5694,
1853357,8320,448,3,1999-08-14T10:47:44,2569.0,18320,
626393,6674,466,9,1999-10-05T10:45:38,2363.0,26674,
1238471,7274,485,10,1999-10-11T10:46:35,1579.0,27274,
1900968,5615,495,5,1999-08-21T10:43:42,2380.0,15615,
939027,9719,495,8,1999-07-14T10:46:37,16.0,9719,
81890,9564,346,6,1999-09-24T10:49:56,1365.0,29564,
1377682,8530,328,6,1999-09-29T10:49:36,4700.0,28530,
640554,7141,472,7,1999-09-09T10:46:44,2816.0,17141,
1165900,6786,482,10,1999-07-26T10:48:41,2190.0,6786,
1009047,7980,439,9,1999-08-18T10:44:18,3405.0,17980,
1747303,7256,460,8,1999-09-20T10:47:15,3628.0,27256,
1205074,8934,438,5,1999-06-17T10:44:00,1943.0,8934,
1095094,2976,497,7,1999-10-03T10:50:57,3588.0,22976,
600924,4796,483,10,1999-08-26T10:43:42,3043.0,14796,
1683127,4957,493,3,1999-07-17T10:50:01,732.0,4957,
650485,8203,490,8,1999-07-10T10:47:30,2589.0,8203,
1859176,7156,439,2,1999-07-19T10:48:09,4629.0,7156,
