city_id,city,country_id,last_update
460,Сантьяго-де-los-Caballero,27,2006-02-15 03:45:25
465,Савадж,29,2006-02-15 03:45:25
472,Шикарпур,72,2006-02-15 03:45:25
474,Шимоносеки,50,2006-02-15 03:45:25
477,Sieg,38,2006-02-15 03:45:25
482,Сивас,97,2006-02-15 03:45:25
487,Согамосо,24,2006-02-15 03:45:25
495,Южный Санд,102,2006-02-15 03:45:25
496,Саутпорт,102,2006-02-15 03:45:25
500,Стокпорт,102,2006-02-15 03:45:25
504,Сультанбейли,97,2006-02-15 03:45:25
511,Сиракузы,49,2006-02-15 03:45:25
516,Тафуна,3,2006-02-15 03:45:25
521,Тама,50,2006-02-15 03:45:25
528,Тарлац,75,2006-02-15 03:45:25
530,Тарту,30,2006-02-15 03:45:25
536,Тифа,23,2006-02-15 03:45:25
540,Тунгло,23,2006-02-15 03:45:25
542,Тулио,92,2006-02-15 03:45:25
545,Травно,32,2006-02-15 03:45:25
549,Тычины,76,2006-02-15 03:45:25
553,Уйонгбу,86,2006-02-15 03:45:25
554,Улберия,44,2006-02-15 03:45:25
555,Урава,50,2006-02-15 03:45:25
556,Урупан,60,2006-02-15 03:45:25
561,Валенсия,104,2006-02-15 03:45:25
562,Долина Пасхи,104,2006-02-15 03:45:25
576,Вудридж,8,2006-02-15 03:45:25
577,Вроцлав,76,2006-02-15 03:45:25
579,Хиангтан,23,2006-02-15 03:45:25
583,Янгор,65,2006-02-15 03:45:25
600,Зигиншор,83,2006-02-15 03:45:25
