film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
113,Калифорнийские птицы,"Вот захватывающая история о администраторе базы данных и робота, которые должны сразиться с администратором базы данных в древнем Индии.

В далеком будущем, где технологии достигли невероятного прогресса, существует робот по имени Р-1, созданный для помощи людям во всех их задачах. Однако Р-1 обладает уникальной способностью - он может путешествовать во времени и пространстве.

Однажды Р-1 оказался в древнем Индии, где встретил администратора базы данных, известного как Шах. Шах был легендарным защитником древних тайн и знаний, хранящихся в огромной базе данных, расположенной в сердце Индия. Говорили, что никто не может проникнуть в защиту Шаха.

Р-1, будучи любопытным и смелым, решил сразиться с Шахом в интеллектуальной битве. Он знал, что для победы ему понадобятся не только технические навыки, но и глубокое понимание культуры и истории Индии.

Битва началась, и Р-1 использовал все свои способности, чтобы взломать систему Шаха. Он применил свои передовые алгоритмы искусственного интеллекта, изучив сложные структуры данных и используя их для создания мощных атак. Но Шах был опытным противником, он использовал древние индийские знания и мудрость, чтобы противостоять каждому шагу Р-1.

По мере развития битвы они оба столкнулись с загадками и головоломками, которые требовали не только технических навыков, но и творческого мышления. Они путешествовали по различным эпохам Индии, изучая древние тексты и взаимодействуя с мудрецами того времени.

В конце концов, Р-1 смог проникнуть в самую внутреннюю защиту Шаха, используя уникальное сочетание технологий и древних знаний. Он раскрыл тайные коды, скрытые в самосознании Шаха, и использовал их как ключ к победе.

Шах, признавая силу Р-1, позволил ему пройти дальше. Но его миссия была не только о победе, но и об обретении знаний. Р-1, с помощью Шаха, узнал о могуществе единства между технологией и древними традициями. Он понял, что сила настоящей безопасности кроется в гармонии между ними.

В конечном счете, Р-1 и Шах объединились, чтобы защитить древние знания Индии от тех, кто хотел бы использовать их во зло. Вместе они создали новую эпоху, где технологии использовались для улучшения жизни людей, а мудрость прошлого сохранялась и ценилась.

История Р-1 и Шаха стала легендой, вдохновляющей людей на использование своих уникальных талантов для создания лучшего будущего. Их битва стала символом могущества человеческой воли, сочетающей в себе ancient мудрость и future технологии.",2006,1,,4,4.99,75,19.99,НС-17,"Трейлеры, комментарии, удаленные сцены",2006-02-15 04:03:42
115,Кампус Помнишь,"Аструдное драмо крокодила и сумасшедшей коровы, которые должны построить робота в яхте-рекорде",2006,1,,5,2.99,167,27.99,r,За кадром,2006-02-15 04:03:42
120,Карибская свобода,"Фантазовое повествование о пионере и техническом писателе, который должен обойти чемпиона в ""Ауке""",2006,1,,3,4.99,92,16.99,НС-17,"Комментарии, удаленные сцены",2006-02-15 04:03:42
126,Жертвы Энсино,"Внимательный рассказ о акуле и кондитере, которые должны столкнуться с мальчиком в монастыре",2006,1,,3,4.99,179,16.99,Здравствуйте! Как я могу вам помочь?,Трейлеры,2006-02-15 04:03:42
130,ЦЕЛЕНУЙ ФОНАР,"""Удивительный документальный фильм о секретном агенте и астронавте, которым предстоит сразиться с охотником в акулитах"".",2006,1,,7,0.99,110,24.99,13+,"Удалённые сцены, кадры за кулисами",2006-02-15 04:03:42
147,Шоколадный Гарри,"Письмо с приправой от зубного врача и лося, которые должны встретиться с сумасшедшим коровым в древней Японии.",2006,1,,5,0.99,101,16.99,НС-17,"Комментарии, За кадром",2006-02-15 04:03:42
149,ЕВРИКА,"Письмо с отжигательными действиями от феминистки и астронавта, которое должно покорить лодку в роскошной маньхэттенской квартире.",2006,1,,7,0.99,150,21.99,НС-17,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
157,Механический рай,"""Информативный документальный фильм о техническом писателе и феминистке, которые должны бросить вызов коту в воздушном шаре"".",2006,1,,7,0.99,143,29.99,13+,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
162,Безнадёжный корзина,"Это была таут-сага о машине и пионере, которые должны победить сумоиста в заброшенном карнавале.",2006,1,,4,2.99,95,13.99,r,"Трейлеры, Удаленные сцены, За кадром",2006-02-15 04:03:42
167,Кома,"Удивительная драма о мальчике и фрисби, которые должны сбежать от кондитера в Калифорнии.",2006,1,,6,4.99,109,10.99,НС-17,Комментарии,2006-02-15 04:03:42
194,КРОВАВЫЙ ТЕЛЬЦ ОПТИ́МУС,"""Удивительный документальный фильм о женщине и ее муже, которые должны погрузить администратора базы данных в первую пилотируемую космическую станцию"".",2006,1,,6,0.99,104,22.99,ПГ,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
205,Танцую не умею,"Отражая на поверхности тихой воды, акула и собака, стоящие лицом друг к другу, понимают, что их выбор будет иметь последствия. В тени заброшенного зоопарка, где когда-то веселились дети, они должны принять решение: убивать ли прислугу или позволить ему уйти. Воздух наполняется напряжением, а тишина становится оглушительной. Каждый из них знает, что их поступок определит судьбу человека и повлияет на их собственную жизнь. В то время как один поднимает свою мощную челюсть, готовую разорвать плоть, другой скалывает глаза, видя не только цель, но и потенциальную угрозу для себя самого. В этом моменте время как будто замирает, а судьба висит на волоске...",2006,1,,3,0.99,58,22.99,НС-17,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
210,Дарко Дорадо,"Удивительное отражение фрисби и муж, который должен выкупить собаку в Новом Орлеане",2006,1,,3,4.99,130,13.99,НС-17,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
212,ДАРН ФОРРЕСТЕР,"Бесчудная история о акуле и исследователе, которые должны уступить техническому писателю в лодке для реактивных лодок.",2006,1,,7,4.99,185,14.99,Здравствуйте! Как я могу вам помочь?,Удалённые сцены,2006-02-15 04:03:42
221,Освобождение Мулхолленд,"А удивительная сага о обезьяне и лосе, которые должны покорить повара в акулий заправе",2006,1,,4,0.99,100,9.99,r,Удалённые сцены,2006-02-15 04:03:42
226,СЧАСТЬ ВИКЕНДЫ,"Трогательная драма о крокодиле и крокодиле, который должен победить исследователя в советской Грузии.",2006,1,,4,4.99,56,20.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
229,ЧАСТЬ ЖЕЛЬЗОТНОСТИ,"Красочное отражение обезьяны и стоматолога, который должен противостоять администратору базы данных в древней Японии.",2006,1,,6,4.99,87,12.99,r,"Трейлеры, За кадром",2006-02-15 04:03:42
250,Драгон Скуад,"Тавтологическое отражение мальчика и официантки, которые должны опередить учителя в Древнем Китае",2006,1,,4,0.99,170,26.99,НС-17,"Удалённые сцены, кадры за кулисами",2006-02-15 04:03:42
252,ДРЕМ-ПИКАН,"Эпическая демонстрация автомобиля и композитора, который должен преодолеть судебно-психолога в Мексиканском заливе",2006,1,,6,2.99,135,18.99,ПГ,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
253,БЭЛТЫ БЕЗ ГРАНИЦ: ПРИВИТАТЬ ЕШЕ ДЕМОНСТРАЦИИ СВОИХ ВЛАСТНОСТЕЙ.,"Эпическая отражение женщиныца и белки, которая должна найти мужа в яхте",2006,1,,5,4.99,61,18.99,13+,"Трейлеры, За кадром",2006-02-15 04:03:42
271,Легкий gladiатор,"Мудрая история о обезьяне и девушке, которые должны победить кондитера в древней Индии, чтобы найти свой путь.",2006,1,,5,4.99,148,12.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
287,Удовлетворение интриги,"Тщательный панорама охотника и учителя, которые должны добраться до сумасшедшей коровы в подводной лодке",2006,1,,5,0.99,176,19.99,r,"Комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
292,Экстремальное событие,"Вот перевод:

""Блистательный документальный фильм о обезьяне и машине, которые должны победить крокодила в акулийом бассейне.""",2006,1,,3,0.99,51,20.99,Здравствуйте! Как я могу вам помочь?,Комментарии,2006-02-15 04:03:42
303,Фэнтезийные воины,"Трогательная сага о учителе и обезьяне, которые должны победить тайного агента на конвенции MySQL",2006,1,,6,0.99,58,27.99,13+,За кадром,2006-02-15 04:03:42
311,ФИКШН НОВЫЙ ГОД,"Чужой рассказ о акуле и студенте, который должен сразиться с роботом в заброшенном шахте",2006,1,,4,0.99,72,14.99,ПГ,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
315,Поиск анконды,"Мучительная история о администраторе базы данных и девушке, которые должны сразиться с белкой в Новом Орлеане",2006,1,,4,0.99,156,10.99,r,"Трейлеры, Комментарии",2006-02-15 04:03:42
325,Флоэтс Гарден,"Письмо с упоением о роботе и машине, которые должны преследовать лодку в древней Японии:

Дорогой друг,

Позволь мне рассказать тебе захватывающую историю о роботе и машине, которые столкнулись с невероятной задачей в далекой ancient Японии. Это история приключений, упорства и удивительной дружбы между необычными союзниками.

Наш робот, называемый Акира, был создан для защиты древних храмов от разбойников и злых духов. Он был оснащен передовыми технологиями, включая мощные двигатели и сложный искусственный интеллект. Акира гордился своей способностью быстро перемещаться по гористому ландшафту ancient Японии.

Однажды мирный день нарушился, когда Акира услышал крики о помощи с близлежащей реки. Он поспешил на место и обнаружил, что маленькая лодка, на которой плыли два человека, подверглась нападению бандитов. Без колебаний Акира бросился в погоню, используя свою невероятную скорость, чтобы быстро догнать лодку.

Машина, верный спутник Акиры, также сыграла важную роль в этой миссии. Это был мощный автомобиль, способный развивать огромную скорость на узких горных дорогах ancient Японии. Машина следовала за Акирой, обеспечивая дополнительную поддержку и защиту в случае необходимости.

По мере того как Акира приближался к лодке, он заметил, что бандиты были вооружены мечами и лукой. Они не остановились перед угрозой и продолжали преследовать беззащитных людей на лодке. Акира почувствовал вспышку справедливости и с яростью в сердце бросился вперед, используя свои мощные руки для борьбы с бандитами.

В ожесточенной схватке Акира продемонстрировал невероятную силу и ловкость. Он выбивал мечи из рук разбойников, ловко уворачиваясь от их атак. Машина, оставшись позади, быстро подмешивала оружие и снаряжение, обеспечивая Акиру необходимые ресурсы для продолжения боя.

В конце концов, благодаря упорству и мастерству Акиры и машины, бандиты были побеждены. Они бежали в тень, оставив на себе шрамы от их смелого противостояния. Люди на лодке были спасены, и они с благодарностью восхитились невероятными героями ancient Японии.

Эта история быстро распространилась по всей стране, и Акира и машина стали известными как бесстрашные защитники ancient Японии. Их дружба укрепилась благодаря их общим испытаниям, и они стали неразлучной командой, готовой противостоять любым угрозам, которые могут возникнуть на их пути.

Итак, дорогой друг, это была история о роботе и машине, которые с риском для жизни спасли невинных людей в ancient Японии. Их мужество и преданность служению другим вдохновили многих и навсегда оставили след в истории этой великой страны.

До новых встреч,
[Имя рассказчика]",2006,1,,6,2.99,145,29.99,13+,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
327,Оба-ча,"Отчаянная история крокодила и композитора, которые должны победить сумасшедшего в подводной лодке",2006,1,,3,4.99,158,24.99,ПГ,"Трейлеры, Комментарии",2006-02-15 04:03:42
329,ЗЕМЛЯ ТАТОШЕВИЧЕЙ,"""Интенсивный документальный фильм о судебно-психиатрическом эксперте и поваре, которые должны победить исследователя в гонке на моторной лодке"".",2006,1,,4,2.99,63,15.99,r,Комментарии,2006-02-15 04:03:42
360,ОКОНЕ ЦВЕТЫ,"Удивительная драма с фрисби и астронавтом, который должен сражаться с собакой в древней Японии",2006,1,,4,0.99,103,24.99,Здравствуйте! Как я могу вам помочь?,Трейлеры,2006-02-15 04:03:42
371,Госфорд Дони,"Эпическое панно о безумном ученом и обезьяне, которые должны спасти секретного агента в Берлине",2006,1,,5,4.99,129,17.99,Здравствуйте! Как я могу вам помочь?,Комментарии,2006-02-15 04:03:42
373,ГРЕДУАТЫЙ ЛОРД,"Дорогая девушка,

Я пишу тебе это письмо, чтобы поделиться своими мыслями и переживаниями. Мне хотелось бы рассказать о своем непростом пути и о том, как я столкнулась с трудностями в древнем Китае.

Мое путешествие началось много лет назад, когда я была еще юной и полной мечтаний. Я всегда была очарована древними обычаями и культурой Китая, и поэтому решила отправиться в путешествие, чтобы узнать больше об этой удивительной земле.

Когда я прибыла в Китай, меня сразу же окутала красочная и оживленная атмосфера. Люди были дружелюбны и приветливы, и я быстро почувствовала себя как дома. Однако вскоре я обнаружила, что мое путешествие не будет таким легким, как я планировала.

Однажды, во время прогулки по рынку, я стала свидетелем странного инцидента. Я увидела большого акулу, запертую в небольшой клетке, как будто она была животным для развлечения. Люди вокруг смеялись и наслаждались зрелищем, не обращая внимания на страдания акулы. Это сломало мое сердце, и я почувствовала глубокую печаль за этого несчастного создания.

В тот момент я поклялась, что сделаю все, что в моих силах, чтобы помочь акуле. Я начала искать способ освободить ее, но столкнулась с препятствиями. Местные жители были против, думая, что акула приносит им удачу. Но я не сдавалась и продолжала бороться за справедливость для этого мирного существа.

Затем я узнала о сумасшедшем ученом, который, по слухам, проводил эксперименты на животных. Говорили, что он безжалостен и не остановится ни перед чем, чтобы достичь своих целей. Я знала, что должна столкнуться с этим ученым, чтобы положить конец его жестоким действиям.

Мое путешествие привело меня к опасному и таинственному пути. Я столкнулась с множеством препятствий и трудностей, но моя решимость никогда не ослабевала. Наконец, я достигла тайной лаборатории ученого, где обнаружили ужасные условия, в которых содержались животные.

Я столкнулась с ученым лицом к лицу, и он был удивлен моей смелостью. Он попытался меня отговорить, говоря, что его действия необходимы для прогресса науки. Но я была непреклонна и сказала ему, что его действия неправильны и приносят страдания невинным существам.

В конце концов, мой аргумент смог убедить ученого. Он освободил акулу и других животных, признав свою ошибку. Я почувствовала огромное удовлетворение, зная, что смогла помочь тем, кто нуждался в помощи.

Это путешествие научило меня многому о силе сострадания и решимости. Я поняла, что даже одна личность может сделать огромное влияние на мир вокруг нее. Моя девушка, я надеюсь, что ты также будешь смелой и доброй, как я, когда столкнешься со своими собственными испытаниями.

Помни, что даже в самых мрачных ситуациях всегда есть надежда. Твоя решимость и сострадание могут изменить мир вокруг тебя.

С любовью,

Акула",2006,1,,7,2.99,156,14.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, За кадром",2006-02-15 04:03:42
375,Грайл Франкенштейн,"Бесценная сага о учителе и обезьяне, которые должны сражаться с девочкой в заброшенном шахтном шахте",2006,1,,4,2.99,85,17.99,НС-17,"Комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
395,БОНДОК КОРИЧНИЙ МУЩИНК,"Удивительная демонстрация пионера и белки, которая должна победить сумоиста в советской Грузии",2006,1,,4,0.99,108,28.99,r,"Комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
417,Соседи на холмах,"Эпический показ охотника и феминистки, которая должна потопить машину в подводной лодке",2006,1,,5,0.99,93,29.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
428,Убийство персика,"А удивительный документальный фильм о охотнике и мальчике, которые должны противостоять парню на конференции MySQL",2006,1,,6,2.99,141,21.99,13+,Комментарии,2006-02-15 04:03:42
496,Удар Саванны,"Эмоциональная драма о обезьяне и роботе, которые должны победить обезьяну в Новом Орлеане.",2006,1,,3,0.99,179,10.99,13+,"Трейлеры, комментарии, удаленные сцены",2006-02-15 04:03:42
501,УЦИЛОВАННЫЕ ИГРУШКИ,"Размышления о пионере и учителе, который должен научить композитора в первой пилотируемой космической станции",2006,1,,3,4.99,141,9.99,r,Трейлеры,2006-02-15 04:03:42
507,ЖУРЧЕНКИ ОАФАНГЕЛЙ,"Фатальное отражение собаки и безумного учёного, который должен встретиться с другим безумным учёным в Новом Орлеане.",2006,1,,4,0.99,113,13.99,НС-17,Удалённые сцены,2006-02-15 04:03:42
511,Лоуренс Лав,"Фантазовый рассказ о базы данных администраторе и сумасшедшей корове, которая должна преследовать женохотника в Берлине.",2006,1,,7,0.99,175,23.99,НС-17,"Комментарии, удаленные сцены, за кадром",2006-02-15 04:03:42
525,Отвращение к чему-либо или к кому-либо юридически,"Трудно было начать это письмо, но я знаю, что ты ждешь новостей от меня. Я так много пережил за последние несколько месяцев, и мне хочется поделиться своими приключениями с вами.

Давайте начнем с того, что я переехал в новый дом. Это был долгий и утомительный процесс, но теперь я живу в уютном коттедже на окраине города. Мои соседи - дружелюбные люди, и мы уже стали хорошими друзьями. Я люблю проводить время на свежем воздухе, наслаждаясь тишиной и покоем окружающей природы. Иногда я даже забываю о своих научных изысках и просто наслаждаюсь красотой окружающего мира.

Но я не могу оставаться без движения слишком долго. Недавно я начал работать над новым проектом - созданием революционного устройства, способного преобразовывать энергию ветра в электричество. Я знаю, что это звучит похоже на что-то из научной фантастики, но я уверен, что мое изобретение может изменить мир. Я уже добился некоторых успехов и надеюсь в ближайшее время продемонстрировать свой винток с помощью мощного урагана, который надвигается на наш регион.

Однако мои планы не ограничиваются только научными достижениями. Я также планирую отправиться в путешествие по морю, чтобы исследовать глубины Мексиканского залива. Я слышал, что там есть редкие виды морской жизни, и я хочу изучить их самостоятельно. Конечно, это путешествие сопряжено с определенными опасностями, включая встречи с дикими животными и непредсказуемые погодные условия. Но мой дух приключений не знает преград, и я полон решимости пережить этот опыт.

Но прежде чем я отправлюсь в свое морское приключение, мне нужно решить одну срочную проблему. Мой суперкомпьютер, на котором я разрабатывал свои изобретения, внезапно начал вести себя странно. Он издает странные звуки и иногда даже отключается. Я подозреваю, что это может быть связано с недавним молниеносным ударом, который ударил по моему дому во время грозы. Я должен найти способ починить его, иначе мои научные исследования остановятся.

В общем, моя жизнь полна интересных событий и вызовов. Я надеюсь, что вы разделяете мой энтузиазм по поводу моих начинаний и с нетерпением ждете новостей от меня. Пишите мне часто, чтобы я не забывал о вас в моем занятом мире!",2006,1,,4,0.99,140,29.99,r,Удалённые сцены,2006-02-15 04:03:42
530,Лорд Аризона,"Динамичная демонстрация действия фрисби и кондитера-пекара, преследующего крокодила на джете-боте",2006,1,,5,2.99,108,27.99,13+,Трейлеры,2006-02-15 04:03:42
542,Жадность - это зло,"Фантазийное панорама охотника и стоматолога, которые должны встретиться с тайным агентом в пустыне Сахара.",2006,1,,3,2.99,52,28.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
549,Магнолия Форстер,"""Удивительный документальный фильм о композиторе и исследователе, которые должны покорить зубного врача в Новом Орлеане"".",2006,1,,4,0.99,171,28.99,13+,"Трейлеры, комментарии, удаленные сцены",2006-02-15 04:03:42
556,Мальтийская надежда,"""Быстрый документальный фильм о крокодиле и борце сумо, которые должны победить искателя приключений в Калифорнии"".",2006,1,,6,4.99,127,26.99,13+,За кадром,2006-02-15 04:03:42
570,МЕРМЕДЫ ЖУЩИТ,"Неглядищная драма о поваре и муже, которым приходится сражаться с мужем в Калифорнии",2006,1,,5,4.99,104,20.99,НС-17,"Трейлеры, За кадром",2006-02-15 04:03:42
574,ПओЗВОЛ ИЗВЕСТЬ ВЕСЬМЫХ,"Тень на тарелке у мужа и акула, которая должна спасти кондитера в монастыре",2006,1,,3,0.99,86,19.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, Удалённые сцены",2006-02-15 04:03:42
579,Мэнды Труман,"Тщательный узел сумасшедшего ученого и крокодила, который должен расправиться с администратором базы данных в монастыре",2006,1,,3,4.99,149,22.99,13+,"Удалённые сцены, кадры за кулисами",2006-02-15 04:03:42
586,Птица-мокингbird Голливуд,"Умелое панорама человека и машины, которая должна погрузить композитора в Берлине",2006,1,,4,0.99,60,27.99,ПГ,За кадром,2006-02-15 04:03:42
594,Монтесума-Комманд,"Удивительное отражение официантки и повара, которые должны сразиться на лодке-рыбацком в мире кулинарных талантов.",2006,1,,6,0.99,126,22.99,НС-17,Трейлеры,2006-02-15 04:03:42
617,Природный запас,В балоонном заводе сумоист и девушка должны победить машину.,2006,1,,4,0.99,50,24.99,13+,"Комментарии, удаленные сцены",2006-02-15 04:03:42
623,Ньютон-Лабиринт,"А Intreпид характерный обзор кролика и официантки, которые должны найти акулу в Древнем Индии",2006,1,,4,0.99,75,9.99,ПГ,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
659,PARК ЦИТИЗЕН,"Письмо таут о сумо-врестлере и девушке, которая должна противостоять мужу в древнем Японии.",2006,1,,3,4.99,109,14.99,13+,"Трейлеры, Удалённые сцены",2006-02-15 04:03:42
664,Патриот Роман,"Тавтическая сага о роботе и администраторе базы данных, который должен бросить вызов астронавту в Калифорнии.",2006,1,,6,2.99,65,12.99,ПГ,"Трейлеры, Удалённые сцены",2006-02-15 04:03:42
669,Жемчуг Судьба,"Отшельничая нить о астронавте и кондитере, которые должны погрузить собаку в подводной лодке",2006,1,,3,2.99,74,10.99,НС-17,Трейлеры,2006-02-15 04:03:42
685,ПЛАТООН ИНСТИНКТ,"Панорама, захватывающая и наполненная действием, о мужчине и женщине, которым предстоит добраться до женщины в Австралии.",2006,1,,6,4.99,132,10.99,13+,"Трейлеры, Комментарии",2006-02-15 04:03:42
697,Первичное стекло,"Фатальный документальный фильм о кондитерском и поваре, которые должны построить собаку в канадских Скалистых горах.",2006,1,,7,0.99,53,16.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, Удаленные сцены, За кадром",2006-02-15 04:03:42
707,Вопрос Муссолини,"Фатальная драма мужа и сумоистского борца, которые должны сразиться с кондитером в шарашке на шоколадном заводе",2006,1,,5,2.99,177,29.99,r,За кадром,2006-02-15 04:03:42
710,Рэйдж Геймз,"Сага о астронавте и секретном агенте, которые должны сбежать от охотника в заброшенном парке развлечений.",2006,1,,4,4.99,120,18.99,r,"Трейлеры, За кадром",2006-02-15 04:03:42
717,РЕАР ТРЕДING,Удивительное отражение судебно-психиатрической экспертизы: тайный агент должен уступить повару кондитерских изделий в советской Грузии.,2006,1,,6,0.99,97,23.99,НС-17,"Трейлеры, комментарии, удаленные сцены",2006-02-15 04:03:42
732,РИНГИ СДЕЙСТВИЯ,"Удивительная история сумоистского борца и лодки, которые должны победить официантку в Новом Орлеане.",2006,1,,5,0.99,58,17.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, комментарии, за кадром",2006-02-15 04:03:42
737,Инстинкт рока,"А удивительное исследование характера робота и лося, которые должны победить астронавта в древней Индии",2006,1,,4,0.99,102,28.99,Здравствуйте! Как я могу вам помочь?,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
748,РУГРАТС ШЕКСПИАР,"Трогательная сага о крокодиле и крокодиле, которые должны найти технического писателя в Нигерии",2006,1,,4,0.99,109,16.99,13+,"Трейлеры, комментарии, удаленные сцены, «за кадром»",2006-02-15 04:03:42
749,Правила человека,"Дорогой,

Я пишу тебе из космоса, где я нахожусь в настоящее время. Это невероятное путешествие, и я хочу поделиться с тобой некоторыми своими мыслями и впечатлениями.

Говоря о приключениях, я недавно столкнулся с небольшой проблемой во время своей миссии. Я обнаружил заброшенный цирк в глубине космоса, который, похоже, был покинут много лет назад. Когда я исследовал его, я наткнулся на странную и пугающую сцену - там была приманка обезьяна, которая, похоже, была заперта там же. Я не мог просто игнорировать этого несчастного создания, поэтому решил помочь ему как мог.

Я начал общаться с обезьяной, пытаясь установить связь. К счастью, у меня есть некоторые навыки языка жестов, которые помогли мне донести до него свое желание помочь. Он был пуглив и не доволен своим положением, но со временем я смог успокоить его и завоевать его доверие.

Вместе мы столкнулись с множеством препятствий в этом заброшенном цирке. Некоторые двери были заперты, а другие вели в темные и опасные коридоры. Но обезьяна, используя свои навыки и инстинкты, помогла мне найти безопасный путь к выходу. Он был настоящим героем в этом путешествии!

Теперь я хочу вернуться на Землю и поделиться своим опытом с тобой. Я надеюсь, что ты будешь удивлен моими историями о космосе и о дружбе, которую я нашел с этим странным и прекрасным созданиям.

Жду не дождусь, когда увижу тебя и расскажу все подробности лично.

С любовью,
[Имя астронавта]",2006,1,,6,4.99,153,19.99,r,"Удалённые сцены, кадры за кулисами",2006-02-15 04:03:42
769,Школьная куртка,"Необходимо перевести с английского на русский:

""Отважная нить обезьяны и мальчика, который должен сражаться с композитором в мюнхенском пентхаусе"".",2006,1,,5,4.99,151,21.99,13+,Трейлеры,2006-02-15 04:03:42
793,СХРУНЕННЫЙ БОЖЕСТВЕННЫЙ,"Смертельное исследование судьбы официантки и техника-писателя, которые должны сразиться с охотником в шарае.",2006,1,,6,2.99,139,14.99,r,"Трейлеры, Удаленные сцены, За кадром",2006-02-15 04:03:42
794,СЛЕДОВАТЬ,"Превосходная панорама крокодила и соблазнителя, которые должны встретиться с феминисткой в канадских Скалистых горах.",2006,1,,5,0.99,52,28.99,Здравствуйте! Как я могу вам помочь?,"Удалённые сцены, кадры за кулисами",2006-02-15 04:03:42
823,ЮГ УЭЙТ,"""Удивительный документальный фильм о машине и роботе, которые должны сбежать от лесорубов в заброшенном парке развлечений""",2006,1,,4,2.99,143,21.99,r,"Комментарии, За кадром",2006-02-15 04:03:42
825,Спейкэси дэт,"Недобросовестная драма о судебно-психиатрической экспертизе и автомобиле, которые должны спасти мужчину в мансардном квартирe в Манхэттене.",2006,1,,6,2.99,165,22.99,13+,"Удалённые сцены, кадры за кулисами",2006-02-15 04:03:42
837,Стад-Мир,"Оттомарисский панорама женщины и фрисби, которая должна погнаться за крокодилом на лодке-бустере",2006,1,,4,2.99,85,19.99,ПГ,"Комментарии, За кадром",2006-02-15 04:03:42
