playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
stanlba01,1917,VML,PCHA,r,5,2,0,2,6
noblere01,1925,MTM,NHL,Да,4,0,0,0,4
simpsjo01,1922,EDE,WCHL,Да,2,0,1,1,0
patrifr01,1914,VML,PCHA,Да,3,2,1,3,6
coutubi01,1923,MTL,NHL,Да,4,0,0,0,0
holmeha01,1913,TBS,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
oatmaed01,1915,PO1,PCHA,С,5,3,1,4,16
walkeja01,1918,SEA,PCHA,С,5,3,0,3,9
mackami01,1914,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,4,2,6,6
bouchbi01,1923,MTL,NHL,r,4,5,1,6,6
ulricja01,1913,VA1,PCHA,r,3,0,0,0,3
cleghsp01,1920,OTS,NHL,Да,5,1,2,3,0
stuarbi01,1921,TRS,NHL,Да,5,0,2,2,6
gerared01,1914,OT1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,2,3,14
duncaar01,1922,VAM,PCHA,Да,4,2,2,4,0
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
foystfr01,1913,TBS,NHA,С,3,2,0,2,3
barboal01,1915,PO1,PCHA,С,5,0,0,0,0
manthsy01,1923,MTL,NHL,Да,4,0,0,0,0
harrism01,1920,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,2,1,3,6
davidal01,1913,TBS,NHA,r,2,1,0,1,7
mcnamge02,1913,TBS,NHA,Да,3,2,0,2,4
foystfr01,1924,VIC,WCHL,С,4,1,0,1,0
adamsbi01,1920,VML,PCHA,r,4,0,0,0,0
loughcl01,1924,VIC,WCHL,Да,4,1,0,1,4
malonjo01,1912,QU1,NHA,С,3,2,0,2,2
cookll01,1917,VML,PCHA,Да,5,2,0,2,12
shoreha01,1914,OT1,NHA,Да,3,0,0,0,3
carpeed01,1916,SEA,PCHA,Да,4,0,0,0,3
mackami01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,4
nighbfr01,1914,VML,PCHA,С,3,4,6,10,6
sheppjo01,1922,EDE,WCHL,С,1,0,0,0,0
wilsocu01,1916,SEA,PCHA,r,4,1,2,3,0
wilsocu01,1918,SEA,PCHA,r,5,1,3,4,6
benedcl01,1914,OT1,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
keatsdu01,1922,EDE,WCHL,С,2,0,0,0,4
lalonne01,1915,MOC,NHA,С,4,3,2,5,28
holmeha01,1918,SEA,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
munrodu01,1925,MTM,NHL,Да,4,1,0,1,6
meekiha01,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,6
manthsy01,1924,MTL,NHL,Да,4,0,0,0,2
rileyji01,1916,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,3
rickero01,1919,SEA,PCHA,Да,5,2,0,2,9
clancki01,1922,OTS,NHL,Да,6,1,0,1,4
joliaau01,1924,MTL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,2,0,2,16
cleghod01,1924,MTL,NHL,r/c,4,0,0,0,0
corbebe01,1915,MOC,NHA,Да,5,0,1,1,32
holwaal01,1925,MTM,NHL,Да,2,0,0,0,0
brandru01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
merriho01,1914,OT1,NHA,Да,3,0,0,0,0
cookll01,1923,VAM,PCHA,Да,2,0,0,0,4
mcdonra01,1918,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,1,2,3
anderjo03,1925,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
patrile01,1913,VA1,PCHA,Да,3,2,0,2,5
oatmaed01,1921,VML,PCHA,r,5,1,1,2,14
duttore01,1923,CAT,WCHL,Да,2,0,0,0,9
stewane01,1925,MTM,NHL,С,4,6,1,7,14
benedcl01,1925,MTM,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
walkeja01,1916,SEA,PCHA,С,4,1,2,3,0
bouchfr01,1923,VAM,PCHA,С,2,1,1,2,2
randake01,1921,TRS,NHL,Д/Р,4,1,0,1,19
bostrhe01,1922,EDE,WCHL,Да,1,0,0,0,0
grahale01,1914,OT1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,0,1,0
parkeer01,1921,VML,PCHA,r,5,0,3,3,0
harrism01,1920,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,2,1,3,6
frasego01,1925,VIC,WCHL,Да,4,0,0,0,14
gerared01,1921,TRS,NHL,Да,1,0,0,0,0
mummeha01,1912,QU1,NHA,Да,3,1,0,1,7
arbouam01,1915,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,3,0,3,8
broadpu01,1914,OT1,NHA,r,3,3,0,3,9
manthsy01,1923,MTL,NHL,Да,4,0,0,0,0
lehmahu01,1923,VAM,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",2,0,0,0,0
frasego01,1924,VIC,WCHL,Да,4,2,1,3,6
benedcl01,1919,OTS,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
harrism01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,8
rileyji01,1919,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,1,1,0
oatmaed01,1921,VML,PCHA,r,5,1,1,2,14
duncaar01,1920,VML,PCHA,Да,5,2,1,3,3
mackami01,1921,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,0,1,6
mackeja01,1919,OTS,NHL,Ф,5,0,0,0,0
pitredi01,1915,MOC,NHA,r,5,4,1,5,15
oatmaed01,1915,PO1,PCHA,С,5,3,1,4,16
darraja01,1914,OT1,NHA,С,2,3,0,3,6
stuarbi01,1921,TRS,NHL,Да,5,0,2,2,6
hartgi01,1925,VIC,WCHL,r,4,0,0,0,2
mackami01,1922,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,4
oatmaed01,1923,CAT,WCHL,С,2,0,1,1,0
cleghsp01,1924,MTL,NHL,Да,4,0,0,0,2
siebeba01,1925,MTM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,2,3,4
benedcl01,1922,OTS,NHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",6,0,0,0,2
arbouty01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,0
halljo01,1912,QU1,NHA,Да,3,0,0,0,7
bouchbi01,1923,MTL,NHL,r,4,5,1,6,6
anderjo03,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,0,1,10
dundeto01,1912,VA1,PCHA,С,3,3,0,3,8
dundeto01,1915,PO1,PCHA,С,5,1,0,1,9
dennecy01,1919,OTS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,2,2,3
mcdonra01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,2,1,3,9
rowebo01,1918,SEA,PCHA,Да,5,1,0,1,6
duttore01,1923,CAT,WCHL,Да,2,0,0,0,9
duncaar01,1922,VAM,PCHA,Да,4,2,2,4,0
skinnal01,1921,VML,PCHA,r,5,0,1,1,12
benedcl01,1914,OT1,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
lehmahu01,1921,VML,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
stanlba01,1914,VML,PCHA,r,3,6,0,6,0
foystfr01,1919,SEA,PCHA,С,5,6,1,7,7
trappbo01,1922,EDE,WCHL,Да,2,0,0,0,2
prodggo01,1915,MOC,NHA,Да,5,3,1,4,6
oliveha01,1923,CAT,WCHL,r,2,0,0,0,0
nighbfr01,1922,OTS,NHL,С,6,1,1,2,10
pitredi01,1918,MTL,NHL,r,5,0,3,3,0
shoreha01,1914,OT1,NHA,Да,3,0,0,0,3
noblere01,1917,TOA,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,2,1,3,0
loughcl01,1924,VIC,WCHL,Да,4,1,0,1,4
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
patrifr01,1914,VML,PCHA,Да,3,2,1,3,6
broadpu01,1925,MTM,NHL,r,4,1,0,1,20
denneco01,1917,TOA,NHL,L/C,5,3,1,4,0
lalonne01,1915,MOC,NHA,С,4,3,2,5,28
duforan01,1914,OT1,NHA,С,2,0,1,1,0
foystfr01,1924,VIC,WCHL,С,4,1,0,1,0
denneco01,1922,VAM,PCHA,С,3,0,0,0,0
vezinge01,1916,MOC,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
hartgi01,1924,VIC,WCHL,r,4,2,1,3,0
gerared01,1920,OTS,NHL,Да,5,0,0,0,44
bouchbo01,1923,MTL,NHL,Ф,3,0,0,0,0
mackami01,1923,VAM,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,0
mcdonra01,1918,SEA,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,1,2,3
smailwa01,1913,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,1,0,1,2
sheppjo01,1922,EDE,WCHL,С,1,0,0,0,0
taylocy01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,9,0,9,15
stanlba01,1917,VML,PCHA,r,5,2,0,2,6
oatmaru01,1925,VIC,WCHL,r,4,0,0,0,10
foystfr01,1913,TBS,NHA,С,3,2,0,2,3
cleghod01,1918,MTL,NHL,С,5,2,0,2,9
coutubi01,1923,MTL,NHL,Да,4,0,0,0,0
bouchbi01,1924,MTL,NHL,r,4,1,1,2,13
rowebo01,1916,SEA,PCHA,Да,4,0,2,2,0
morenho01,1924,MTL,NHL,С,4,4,1,5,4
coutubi01,1924,MTL,NHL,Да,4,1,0,1,10
rickero01,1919,SEA,PCHA,Да,5,2,0,2,9
holmeha01,1919,SEA,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
murrato01,1915,PO1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
gengebo01,1912,VA1,PCHA,С,3,3,0,3,14
murramu01,1918,SEA,PCHA,Да,5,2,0,2,6
dyeba01,1921,TRS,NHL,r,5,9,1,10,3
broadpu01,1914,OT1,NHA,r,3,3,0,3,9
broadpu01,1919,OTS,NHL,r,4,0,0,0,3
holmeha01,1913,TBS,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
brandru01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1,0,0,0,0
wilsocu01,1923,CAT,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,2
bouchge01,1922,OTS,NHL,Да,6,2,1,3,6
smyliro01,1921,TRS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,1,3,4,0
broadpu01,1920,OTS,NHL,r,4,2,0,2,0
vezinge01,1916,MOC,NHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
duncaar01,1922,VAM,PCHA,Да,4,2,2,4,0
meekiha01,1924,VIC,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,1,1,2
campbea01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,0
reidch01,1923,CAT,WCHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",2,0,0,0,0
merriho01,1914,OT1,NHA,Да,3,0,0,0,0
rickero01,1919,SEA,PCHA,Да,5,2,0,2,9
patrile01,1912,VA1,PCHA,Да,3,4,0,4,4
broadpu01,1922,OTS,NHL,r,6,6,1,7,12
cookll01,1922,VAM,PCHA,Да,4,0,1,1,4
brucemo01,1920,OTS,NHL,Ф,5,0,0,0,0
loughcl01,1925,VIC,WCHL,Да,4,1,0,1,8
cleghsp01,1919,OTS,NHL,Да,5,0,1,1,4
gerared01,1921,TRS,NHL,Да,1,0,0,0,0
corbebe01,1915,MOC,NHA,Да,5,0,1,1,32
winklha01,1922,EDE,WCHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",2,0,0,0,0
rowebo01,1918,SEA,PCHA,Да,5,1,0,1,6
skinnal01,1922,VAM,PCHA,r,3,1,1,2,6
murramu01,1918,SEA,PCHA,Да,5,2,0,2,6
smithto01,1912,QU1,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,4,0,4,0
bostrhe01,1923,VAM,PCHA,Да,2,1,0,1,0
lalonne01,1918,MTL,NHL,С,5,6,0,6,3
stuarbi01,1921,TRS,NHL,Да,5,0,2,2,6
tobinch01,1921,VML,PCHA,r,5,0,0,0,0
gengebo01,1912,VA1,PCHA,С,3,3,0,3,14
pitredi01,1918,MTL,NHL,r,5,0,3,3,0
holmeha01,1925,VIC,WCHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",4,0,0,0,0
lavioja01,1915,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,6
lindsbe01,1913,VA1,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",3,0,0,0,0
broadpu01,1919,OTS,NHL,r,4,0,0,0,3
dinsmch01,1925,MTM,NHL,Ф,4,0,0,0,2
reidch01,1923,CAT,WCHL,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",2,0,0,0,0
arbouam01,1915,MOC,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,3,0,3,8
skinnal01,1921,VML,PCHA,r,5,0,1,1,12
haldeha01,1924,VIC,WCHL,r,4,2,1,3,8
holwaal01,1925,MTM,NHL,Да,2,0,0,0,0
bouchge01,1920,OTS,NHL,Да,5,2,0,2,9
shoreha01,1914,OT1,NHA,Да,3,0,0,0,3
davidal01,1913,TBS,NHA,r,2,1,0,1,7
siebeba01,1925,MTM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,1,2,3,4
arbouty01,1922,EDE,WCHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",2,0,0,0,0
gerared01,1919,OTS,NHL,Да,5,2,1,3,3
gerared01,1920,OTS,NHL,Да,5,0,0,0,44
keatsdu01,1922,EDE,WCHL,С,2,0,0,0,4
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
sheppjo01,1922,EDE,WCHL,С,1,0,0,0,0
haldeha01,1925,VIC,WCHL,Да,4,1,0,1,8
adamsja01,1921,VML,PCHA,С,5,6,1,7,18
cleghsp01,1923,MTL,NHL,Да,4,2,1,3,2
denneco01,1917,TOA,NHL,L/C,5,3,1,4,0
mackeja01,1919,OTS,NHL,Ф,5,0,0,0,0
walkeja01,1925,VIC,WCHL,С,4,0,0,0,0
helmaha01,1922,OTS,NHL,Да,2,0,0,0,0
nighbfr01,1920,OTS,NHL,С,5,0,1,1,0
morenho01,1924,MTL,NHL,С,4,4,1,5,4
rowebo01,1913,VA1,PCHA,Да,3,0,0,0,3
cleghod01,1918,MTL,NHL,С,5,2,0,2,9
cleghod01,1923,MTL,NHL,r/c,4,0,1,1,0
corbebe01,1916,MOC,NHA,Да,4,2,1,3,3
halljo01,1918,MTL,NHL,Да,5,0,0,0,6
corbebe01,1918,MTL,NHL,Да,5,0,1,1,3
holmeha01,1918,SEA,PCHA,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",5,0,0,0,0
