year,hofid,name,category
1962,humefr01h,Фред Хайм,Строитель
1972,smithho01h,Холли Смит,Игрок
2006,duffdi01h,Дик Дофф,Игрок
1945,gerared01h,Эдди Джерард,Игрок
2005,neelyca01h,Кам Нелли,Игрок
1984,imlacpu01h,Панк Иmlач,Строитель
1961,ionmi01h,Микки Ион,Судья/Боер
1963,seibeea01h,Эл Бэрберт,Игрок
1945,phillto01h,Томми Филлипс,Игрок
1992,gainebo01h,Боб Гейни,Игрок
1993,smithbi01h,Билли Смит,Игрок
1983,drydeke01h,Кен Драйден,Игрок
1965,farrear01h,Арт Фэрелл,Игрок
1966,prattba01h,Бебе Пратт,Игрок
1962,noblere01h,Рэй Норрелл,Игрок
1998,conacro01h,Рой Кончер,Игрок
1962,pitredi01h,Дидье Питре,Игрок
1947,joliaau01h,Аурель Жолиа,Игрок
1988,hayesge01h,Джордж Гейз,Судья/Боер
1961,waghofr01h,Фред Вэггорн,Строитель
1947,taylocy01h,Циклон Тейлор,Игрок
1975,hallgl01h,Гленн Холл,Игрок
1945,stanlfr01h,Фредерик Стэнли,Строитель
1995,torrebi01h,Билл Тёрри,Строитель
1949,bainda01h,Дэн Бейн,Игрок
1950,davidal01h,Скотти Девайдсон,Игрок
1987,ziegljo01h,Джон Циглер,Строитель
2010,seamado01h,Док Симен,Строитель
1958,moranpa01h,Пэдди Морэн,Игрок
1983,mikitst01h,Стан Микита,Игрок
2000,mullejo01h,Джо Муллен,Игрок
1996,salmibo01h,Борге Салминг,Игрок
1958,conneal01h,Алек Коннелл,Игрок
1964,chadwbi01h,Билл Чадвик,Судья/Боер
1962,mcgimbi01h,Билли МакГимзие,Игрок
1985,olmstbe01h,Берт Олмстед,Игрок
1995,cookbu01h,Бун Кук,Игрок
1980,patrily01h,Линн Патрик,Игрок
1962,ahearfr01h,Франк Ахерн,Строитель
2009,lamorlo01h,Лу Ламореллио,Строитель
1945,vezinge01h,Джордж Везина,Игрок
1947,patrile01h,Лестер Патрик,Игрок
1958,dudlege01h,Джордж Дудли,Строитель
1963,primejo01h,Джо Примо,Игрок
1964,stewaja01h,Джек Стюарт,Игрок
1945,allanmo01h,Монтагу Аллан,Строитель
2011,belfoed01h,Эд Belfор,Игрок
1967,brodatu01h,Турк-брода,Игрок
1958,pickaal01h,Аллан Пикфорд,Строитель
1958,gardihe01h,Эрб Гарднер,Игрок
1981,bucykjo01h,Джон Буцик,Игрок
1961,seibeol01h,Оливер Зеиберт,Игрок
1971,jacksbu01h,Бушер Джексон,Игрок
1991,smithcl01h,Клинт Смит,Игрок
1973,molsoha01h,Харленд Молсон,Строитель
1966,bouchbu01h,Бутч Бошар,Игрок
1975,drillgo01h,Гордий Дрилон,Игрок
1947,caldefr01h,Франк Кедлер,Строитель
2002,gillicl01h,Кларк Килс,Игрок
2004,murphla01h,Ларри Мёрфи,Игрок
1950,lalonne01h,Новси Лалонде,Игрок
1958,hayge01h,Джордж Хей,Игрок
1961,appssy01h,Силь एपпы,Игрок
1960,manthsy01h,Сильвио Манта,Игрок
1966,kennete01h,Тед Кеннеди,Игрок
1993,damicjo01h,Джон Д'Амико,Судья/Боер
1986,keonda01h,Дэв Кеон,Игрок
1962,watsoha01h,Гарри Уотсон,Игрок
1983,sindeha01h,Гарри Синден,Строитель
1991,pulfobo01h,Боб Пулфорд,Игрок
1972,adamswe01h,Уэстон Адамс,Строитель
2002,neilsro01h,Роджер Нилсон,Строитель
1987,laperja01h,Жак Лапериер,Игрок
1960,walkeja01h,Джек Уолкер,Игрок
1961,brownge03h,Джордж Браун,Строитель
1963,goodfeb01h,Эбби Гудфеллоу,Игрок
1945,bakerho01h,Хобей Бейкер,Игрок
1994,watsoha02h,Гарри Уотсон,Игрок
1977,cattajo01h,Джозеф Катаринич,Строитель
1992,mcdonla01h,Лани Макдональд,Игрок
1997,lemiema01h,Марио Лемьё,Игрок
1964,durnabi01h,Билл Дёрнан,Игрок
1962,schrisw01h,Сьюани Шринер,Игрок
2005,kharlva01h,Валери Харламов,Игрок
1999,gretzwa01h,Вэйн Гретцки,Игрок
1964,bentldo01h,Дуг Бентли,Игрок
2009,hullbr01h,Бретт Халл,Игрок
1985,ratelje01h,Жан Рателле,Игрок
1959,adamsja01h,Джек Адамс,Игрок
1980,worslgu01h,Гамп Уорсли,Игрок
1967,oliveha01h,Хэри Оливер,Игрок
1988,laflegu01h,Гийом Лафлор,Игрок
1979,juckego01h,Гордон Джукс,Строитель
1961,smeatco01h,Купер Смэтон,Судья/Боер
2009,yzermst01h,Стив Йерман,Игрок
1964,diliofr01h,Франсис Дилио,Строитель
1977,ballaha01h,Хэролд Баллард,Строитель
1984,lemaija01h,Жак Лемер,Игрок
1982,cournyv01h,Иваан Курнояр,Игрок
1960,kilpajo01h,Джон Килпатрик,Строитель
1963,mclaufr01h,Фредерик Макларен,Строитель
2003,ilitcmi01h,Майк Иллич,Строитель
1962,simpsjo01h,Джо Симпсон,Игрок
1962,huttobo01h,Боуз Хэттон,Игрок
1973,raynech01h,Чак Райнер,Игрок
1985,mariujo01h,Джон Мариуччи,Строитель
1962,hoopeto01h,Том Хупер,Игрок
1962,walshma01h,Марты Уолш,Игрок
1965,mosiebi01h,Билл Мосийенко,Игрок
1966,bentlma01h,Макс Бенсли,Игрок
1962,wilsoph01h,Фат Уилсон,Игрок
1991,bossymi01h,Майк Боси,Игрок
1961,stuarbr02h,Брюс Стюарт,Игрок
1966,campbcl01h,Кларенс Кэмпбелл,Строитель
1963,hewitbo01h,Бобби Хьюзитон,Судья/Боер
1976,gibsoja02h,Джек Гибсон,Строитель
1983,hullbo01h,Бобби Халл,Игрок
1996,arboual01h,Ал Арбор,Строитель
2009,leetcbr01h,Брайан Лиэтч,Игрок
