coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
francem01c,1981,STL,NHL,2,,12,4,6,2,10,5,5,0
tortojo01c,2007,TBL,NHL,1,,82,31,42,9,,,,
stuarbr02c,1910,OT1,NHA,1,,16,13,3,0,,,,
irvindi01c,1937,TOR,NHL,1,,48,24,15,9,7,4,3,0
neilsro01c,1982,VAN,NHL,1,,80,30,35,15,4,1,3,0
patrile01c,1918,VA2,PCHA,1,,20,7,13,0,,,,
demerja01c,1986,DET,NHL,1,,80,34,36,10,16,9,7,0
gormato01c,1936,MTM,NHL,1,,48,22,17,9,5,2,3,0
constke01c,1998,PIT,NHL,1,,82,38,30,14,13,6,7,0
rossar01c,1929,BOS,NHL,1,,44,38,5,1,6,3,3,0
wilsoro02c,2009,TOR,NHL,1,,82,30,38,14,,,,
imlacpu01c,1958,TOR,NHL,2,,50,22,20,8,12,5,7,0
frasecu01c,1999,ATL,NHL,1,,82,14,61,7,,,,
duffdi01c,1979,TOR,NHL,2,,2,0,2,0,,,,
lamorlo01c,2005,NJD,NHL,2,,50,32,14,4,9,5,4,0
wilsoro02c,1997,WAS,NHL,1,,82,40,30,12,21,12,9,0
arboual01c,1991,NYI,NHL,1,,80,34,35,11,,,,
sonmogl01c,1976,MF2,WHA,1,,42,19,18,5,,,,
patrile01c,1919,VA2,PCHA,1,,22,10,12,0,,,,
belisda01c,1978,WAS,NHL,1,,80,24,41,15,,,,
pilouru01c,1959,CHI,NHL,1,,70,28,29,13,4,0,4,0
dineebi01c,1972,HOU,WHA,1,,78,39,35,4,10,4,6,0
simpsjo01c,1932,NYA,NHL,1,,48,15,22,11,,,,
watsobr01c,1980,EDM,NHL,1,,18,4,9,5,,,,
pronoma01c,1972,CHC,WHA,1,,78,26,50,2,,,,
laviope01c,2009,PHI,NHL,2,,57,28,24,5,23,14,9,0
macledo02c,1996,FLO,NHL,1,,82,35,28,19,5,1,4,0
ftorero01c,1998,NJD,NHL,1,,82,47,24,11,7,3,4,0
youngga01c,1974,STL,NHL,3,,69,32,26,11,2,0,2,0
quinnmi01c,1915,QU1,NHA,1,,24,10,12,2,,,,
clancki01c,1955,TOR,NHL,1,,70,24,33,13,5,1,4,0
cheevge01c,1981,BOS,NHL,1,,80,43,27,10,11,6,5,0
tortojo01c,2008,NYR,NHL,2,,21,12,7,2,7,3,4,0
schoeji01c,1995,WAS,NHL,1,,82,39,32,11,6,2,4,0
imlacpu01c,1968,TOR,NHL,1,,76,35,26,15,4,0,4,0
sathegl01c,1978,EDO,WHA,1,,80,48,30,2,13,6,7,0
abelsi01c,1958,DET,NHL,1,,70,25,37,8,,,,
barbebi01c,2000,PHI,NHL,2,,54,31,16,7,6,2,4,0
sonmogl01c,1986,MNS,NHL,2,,2,0,1,1,,,,
cherrdo01c,1975,BOS,NHL,1,,80,48,15,17,12,5,7,0
murrabr01c,1988,WAS,NHL,1,,80,41,29,10,6,2,4,0
keenami01c,2001,FLO,NHL,2,,56,16,32,8,,,,
champwe01c,1922,REG,WCHL,1,,30,16,14,0,2,0,1,1
johnsto01c,1972,BOS,NHL,1,,52,31,16,5,,,,
gottsjo01c,1944,CHI,NHL,2,,49,13,29,7,,,,
nolante01c,2006,NYI,NHL,1,,82,40,30,12,5,1,4,0
henryca01c,1972,NRA,WHA,1,,77,32,43,2,,,,
pilouru01c,1960,CHI,NHL,1,,70,29,24,17,12,8,4,0
lalonne01c,1933,MTL,NHL,1,,48,22,20,6,2,0,1,1
murraan01c,1999,LAK,NHL,1,,82,39,31,12,4,0,4,0
ruffli01c,2007,BUF,NHL,1,,82,39,31,12,,,,
johnsed01c,1982,PIT,NHL,1,,80,18,53,9,,,,
neilsro01c,1990,NYR,NHL,1,,80,36,31,13,6,2,4,0
juliecl01c,2007,BOS,NHL,1,,82,41,29,12,7,3,4,0
sutteda01c,2005,CAL,NHL,1,,82,46,25,11,7,3,4,0
patrily01c,1953,BOS,NHL,1,,70,32,28,10,4,0,4,0
reganla01c,1970,LAK,NHL,1,,78,25,40,13,,,,
patrifr01c,1923,VAM,PCHA,1,,30,13,16,1,7,2,4,1
quennjo01c,2002,STL,NHL,1,,82,41,30,11,7,3,4,0
suthebi01c,1980,WIN,NHL,2,,29,6,20,3,,,,
rossar01c,1938,BOS,NHL,1,,48,36,10,2,12,8,4,0
gerared01c,1916,OT1,NHA,1,,20,15,5,0,,,,
harrite01c,1976,MNS,NHL,1,,80,23,39,18,2,0,2,0
melroba01c,1993,LAK,NHL,1,,84,27,45,12,,,,
lalonne01c,1922,SAC,WCHL,1,,30,8,20,2,,,,
gilbegr01c,2000,CAL,NHL,2,,14,4,8,2,,,,
burnspa01c,2003,NJD,NHL,1,,82,43,27,12,5,1,4,0
bathgan01c,1973,VAB,WHA,3,,59,21,37,1,,,,
bowmasc01c,1975,MTL,NHL,1,,80,58,11,11,13,12,1,0
youngga01c,1972,CLF,NHL,1,,12,2,7,3,,,,
nealeha01c,1975,NEW,WHA,3,,12,5,6,1,17,10,7,0
melroba01c,1994,LAK,NHL,1,,41,13,21,7,,,,
carrodi01c,1918,TOA,NHL,1,,18,5,13,0,,,,
deboepe01c,2008,FLO,NHL,1,,82,41,30,11,,,,
constke01c,2001,NJD,NHL,2,,31,20,9,2,6,2,4,0
blackdo01c,1975,NEW,WHA,2,,35,14,18,3,,,,
suttebr02c,2009,CAL,NHL,1,,82,40,32,10,,,,
imlacpu01c,1967,TOR,NHL,1,,74,33,31,10,,,,
stanlba01c,1921,CAT,WCHL,1,,24,14,10,0,2,0,1,1
muldope01c,1913,NWR,PCHA,1,,16,7,9,0,,,,
popeila01c,1973,NYR,NHL,1,,41,18,14,9,,,,
reaybi01c,1973,CHI,NHL,1,,78,41,14,23,11,6,5,0
martija02c,1997,OTT,NHL,1,,82,34,33,15,11,5,6,0
francem01c,1970,NYR,NHL,1,,78,49,18,11,13,7,6,0
mckenke01c,1923,EDE,WCHL,1,,30,11,15,4,,,,
malonph01c,1975,VAN,NHL,1,,80,33,32,15,2,0,2,0
kellyre01c,1970,PIT,NHL,1,,78,21,37,20,,,,
keenami01c,1986,PHI,NHL,1,,80,46,26,8,26,15,11,0
lalonne01c,1932,MTL,NHL,1,,48,18,25,5,2,0,1,1
pulfobo01c,1974,LAK,NHL,1,,80,42,17,21,3,1,2,0
sutteda01c,2011,LAK,NHL,3,,49,25,13,11,20,16,4,0
berrybo01c,1981,MTL,NHL,1,,80,46,17,17,5,2,3,0
bouchfr01c,1946,NYR,NHL,1,,60,22,32,6,,,,
talboje01c,1972,STL,NHL,2,,65,30,28,7,5,1,4,0
martija02c,1998,OTT,NHL,1,,82,44,23,15,4,0,4,0
kingsge01c,1992,SJS,NHL,1,,84,11,71,2,,,,
hitchke01c,2008,CBS,NHL,1,,82,41,31,10,4,0,4,0
laviope01c,2011,PHI,NHL,1,,82,47,26,9,11,5,6,0
muckljo01c,1993,BUF,NHL,1,,84,43,32,9,7,3,4,0
pulfobo01c,1986,CHI,NHL,1,,80,29,37,14,4,0,4,0
champwe01c,1924,REG,WCHL,1,,28,8,20,0,,,,
kellypa01c,1978,COR,NHL,1,,21,3,14,4,,,,
francbo01c,2002,PHO,NHL,1,,82,31,40,11,,,,
muldope01c,1919,SEA,PCHA,1,,22,12,10,0,7,3,4,0
adamsja01c,1929,DTC,NHL,1,,44,14,24,6,,,,
vachoro01c,1983,LAK,NHL,2,,2,1,0,1,,,,
mckenke01c,1924,EDE,WCHL,1,,28,14,13,1,,,,
clousco01c,2009,OTT,NHL,1,,82,44,32,6,6,2,4,0
gerared01c,1933,MTM,NHL,1,,48,19,18,11,4,1,2,1
murdobo01c,1990,WIN,NHL,1,,80,26,43,11,,,,
stasivi01c,1971,CLF,NHL,2,,75,21,38,16,,,,
reaybi01c,1958,TOR,NHL,1,,20,5,12,3,,,,
ryanro01c,1974,NEW,WHA,1,,73,40,28,5,,,,
arboual01c,1979,NYI,NHL,1,,80,39,28,13,21,15,6,0
dineebi01c,1973,HOU,WHA,1,,78,48,25,5,14,12,2,0
patrily01c,1952,BOS,NHL,1,,70,28,29,13,11,5,6,0
creampi01c,1987,PIT,NHL,1,,80,36,35,9,,,,
lemaija01c,2006,MIN,NHL,1,,82,48,26,8,5,1,4,0
sathegl01c,1993,EDM,NHL,2,,60,22,27,11,,,,
mcleljo01c,1969,TOR,NHL,1,,76,29,34,13,,,,
huntebi01c,1975,EDO,WHA,2,,33,9,21,3,4,0,4,0
bowmasc01c,1976,MTL,NHL,1,,80,60,8,12,14,12,2,0
geoffbe01c,1972,ATF,NHL,1,,78,25,38,15,,,,
duncaar01c,1931,TOR,NHL,1,,5,0,3,2,,,,
hitchke01c,2007,CBS,NHL,1,,82,34,36,12,,,,
carrofr01c,1920,TRS,NHL,1,,24,15,9,0,2,0,2,0
wilsojo01c,1976,COR,NHL,1,,80,20,46,14,,,,
lalonne01c,1920,MTL,NHL,1,,24,13,11,0,,,,
irvindi01c,1942,MTL,NHL,1,,50,19,19,12,5,1,4,0
hartce01c,1927,MTL,NHL,1,,44,26,11,7,2,0,1,1
rossar01c,1943,BOS,NHL,1,,50,19,26,5,,,,
arboual01c,1980,NYI,NHL,1,,80,48,18,14,18,15,3,0
tortojo01c,2002,TBL,NHL,1,,82,36,30,16,11,5,6,0
cunnijo01c,1989,NJD,NHL,2,,66,31,28,7,6,2,4,0
reaybi01c,1971,CHI,NHL,1,,78,46,17,15,8,4,4,0
blackdo01c,1978,NEW,WHA,2,,9,4,5,0,10,5,5,0
rafteje01c,1977,CIN,WHA,2,промежуточный,5,2,3,0,,,,
evansja01c,1975,CLF,NHL,1,,80,27,42,11,,,,
hitchke01c,2006,PHI,NHL,1,,8,1,6,1,,,,
nealeha01c,1984,VAN,NHL,2,,60,21,32,7,,,,
primejo01c,1952,TOR,NHL,1,,70,27,30,13,,,,
bowmasc01c,1982,BUF,NHL,1,,80,38,29,13,10,6,4,0
laviope01c,2003,CAR,NHL,2,,52,20,26,6,,,,
gormato01c,1937,MTM,NHL,2,,30,6,19,5,,,,
muckljo01c,1968,MNS,NHL,2,,35,6,23,6,,,,
savarde01c,2007,CHI,NHL,1,,82,40,34,8,,,,
sindeha01c,1966,BOS,NHL,1,,70,17,43,10,,,,
crispte01c,1996,TBL,NHL,1,,82,32,40,10,,,,
sindeha01c,1969,BOS,NHL,1,,76,40,17,19,14,12,2,0
capuaja01c,2010,NYI,NHL,2,,65,26,29,10,,,,
pleaula01c,1982,HAR,NHL,2,,18,4,13,1,,,,
johnsbo02c,1985,CAL,NHL,1,,80,40,31,9,22,12,10,0
stevejo01c,2008,PHI,NHL,1,,82,44,27,11,6,2,4,0
bergemi03c,1987,NYR,NHL,1,,80,36,34,10,,,,
rossar01c,1925,BOS,NHL,1,,36,17,15,4,,,,
bowmasc01c,1991,PIT,NHL,1,,80,39,32,9,21,16,5,0
maxnewa01c,1981,DET,NHL,1,,69,18,39,12,,,,
nolanch01c,1910,QU1,NHA,1,,16,4,12,0,,,,
leducbo01c,1974,TOT,WHA,2,,37,20,16,1,6,2,4,0
neilsro01c,1994,FLO,NHL,1,,48,20,22,6,,,,
ftorero01c,1987,LAK,NHL,3,,52,23,25,4,5,1,4,0
murrate01c,2010,LAK,NHL,1,,82,46,30,6,6,2,4,0
bowmasc01c,1983,BUF,NHL,1,,80,48,25,7,3,0,3,0
wilsojo01c,1978,PIT,NHL,1,,80,36,31,13,7,2,5,0
gretzwa01c,2005,PHO,NHL,1,,82,38,39,5,,,,
perroje01c,1985,MTL,NHL,1,,80,40,33,7,20,15,5,0
quennjo01c,1998,STL,NHL,1,,82,37,32,13,13,6,7,0
abelsi01c,1975,KCS,NHL,2,,3,0,3,0,,,,
roberji01c,1991,HAR,NHL,1,,80,26,41,13,7,3,4,0
rossar01c,1922,HAM,NHL,1,,24,6,18,0,,,,
therrmi01c,2006,PIT,NHL,1,,82,47,24,11,5,1,4,0
keenami01c,1987,PHI,NHL,1,,80,38,33,9,7,3,4,0
duncaar01c,1930,TOR,NHL,2,,42,21,13,8,2,0,1,1
juliecl01c,2008,BOS,NHL,1,,82,53,19,10,11,7,4,0
irvindi01c,1938,TOR,NHL,1,,48,19,20,9,10,5,5,0
sutteda01c,1994,CHI,NHL,1,,48,24,19,5,16,9,7,0
sonmogl01c,1972,MFS,WHA,1,,59,28,28,3,,,,
oreilte01c,1986,BOS,NHL,2,,67,34,27,6,4,0,4,0
skinnji01c,1955,DET,NHL,1,,70,30,24,16,10,5,5,0
henryca01c,1973,NYJ,WHA,1,,20,6,12,2,,,,
crispte01c,1997,TBL,NHL,1,,11,2,7,2,,,,
skinnji01c,1957,DET,NHL,1,,37,13,17,7,,,,
greenpe01c,1919,OTS,NHL,1,,24,19,5,0,5,3,2,0
geoffbe01c,1973,ATF,NHL,1,,78,30,34,14,4,0,4,0
lalonne01c,1924,SAS,WCHL,1,,28,16,11,1,2,0,1,1
patrile01c,1913,VA1,PCHA,1,,16,10,6,0,3,0,3,0
keenami01c,1990,CHI,NHL,1,,80,49,23,8,6,2,4,0
sindeha01c,1968,BOS,NHL,1,,76,42,18,16,10,6,4,0
patrifr01c,1917,VML,PCHA,1,,18,9,9,0,7,3,3,1
bouchfr01c,1939,NYR,NHL,1,,48,27,11,10,12,8,4,0
bouchfr01c,1940,NYR,NHL,1,,48,21,19,8,3,1,2,0
bouchfr01c,1941,NYR,NHL,1,,48,29,17,2,6,2,4,0
bouchfr01c,1942,NYR,NHL,1,,50,11,31,8,,,,
bouchfr01c,1943,NYR,NHL,1,,50,6,39,5,,,,
bouchfr01c,1944,NYR,NHL,1,,50,11,29,10,,,,
bouchfr01c,1945,NYR,NHL,1,,50,13,28,9,,,,
bouchfr01c,1947,NYR,NHL,1,,60,21,26,13,6,2,4,0
bouchfr01c,1948,NYR,NHL,1,,23,6,11,6,,,,
bouchfr01c,1953,NYR,NHL,1,,40,14,20,6,,,,
laycoha01c,1970,VAN,NHL,1,,78,24,46,8,,,,
blaketo01c,1958,MTL,NHL,1,,70,39,18,13,11,8,3,0
quinnpa01c,1984,LAK,NHL,1,,80,34,32,14,3,0,3,0
hlinkiv01c,2001,PIT,NHL,1,,4,0,4,0,,,,
patrile01c,1914,VA1,PCHA,1,,17,4,13,0,,,,
thomppa01c,1942,CHI,NHL,1,,50,17,18,15,,,,
ruffli01c,2002,BUF,NHL,1,,82,27,45,10,,,,
creigfr01c,1977,ATF,NHL,1,,80,34,27,19,2,0,2,0
gormato01c,1925,NYA,NHL,1,,36,12,20,4,,,,
smithfl01c,1979,TOR,NHL,1,,68,30,33,5,,,,
gardihe01c,1925,CAT,WCHL,1,,30,10,17,3,,,,
gormato01c,1928,NYA,NHL,1,,44,19,13,12,2,0,1,1
pleaula01c,1988,HAR,NHL,1,,80,37,38,5,4,0,4,0
wattto01c,1991,TOR,NHL,1,,80,30,43,7,,,,
ruelcl01c,1969,MTL,NHL,1,,76,38,22,16,,,,
gorinbu01c,2000,NYI,NHL,1,,65,17,43,5,,,,
muldope01c,1923,SEA,PCHA,1,,30,14,16,0,2,0,1,1
colvine01c,1951,NYR,NHL,1,,23,6,12,5,,,,
marshja02c,1913,TBS,NHA,1,,20,13,7,0,,,,
mauripa01c,1998,CAR,NHL,1,,82,34,30,18,6,2,4,0
hartscr01c,1998,ANA,NHL,1,,82,35,34,13,4,0,4,0
thomppa01c,1943,CHI,NHL,1,,50,22,23,5,9,4,5,0
gorinbu01c,1999,NYI,NHL,1,,82,24,49,9,,,,
trotzba01c,2000,NAS,NHL,1,,82,34,39,9,,,,
francem01c,1966,NYR,NHL,1,,70,30,28,12,4,0,4,0
hennilo01c,1986,MNS,NHL,1,,78,30,39,9,,,,
gainebo01c,1992,MNS,NHL,1,,84,36,38,10,,,,
eddolfr01c,1954,CHI,NHL,1,,70,13,40,17,,,,
blairwr01c,1967,MNS,NHL,1,,74,27,32,15,14,7,7,0
suttebr02c,2008,NJD,NHL,1,,82,51,27,4,7,3,4,0
babcomi01c,2005,DET,NHL,1,,82,58,16,8,6,2,4,0
gormato01c,1932,CHI,NHL,3,,25,8,11,6,,,,
sherofr01c,1978,NYR,NHL,1,,80,40,29,11,18,11,7,0
hartlbo01c,2001,COL,NHL,1,,82,45,29,8,21,11,10,0
lowro01c,2001,NYR,NHL,1,,82,36,42,4,,,,
suttebr01c,1994,BOS,NHL,1,,48,27,18,3,5,1,4,0
patrimu01c,1953,NYR,NHL,2,,30,15,11,4,,,,
quinnpa01c,2000,TOR,NHL,1,,82,37,34,11,11,7,4,0
keenami01c,1989,CHI,NHL,1,,80,41,33,6,20,10,10,0
keenami01c,2008,CAL,NHL,1,,82,46,30,6,6,2,4,0
kinasra01c,1972,ALB,WHA,1,,78,38,37,3,,,,
muldope01c,1922,SEA,PCHA,1,,30,15,15,0,,,,
bowmasc01c,1986,BUF,NHL,1,,12,3,7,2,,,,
bergemi03c,1982,QUE,NHL,1,,80,34,34,12,4,1,3,0
martija02c,2011,MTL,NHL,1,,32,13,12,7,,,,
ruffli01c,1997,BUF,NHL,1,,82,36,29,17,15,10,5,0
ruffli01c,1998,BUF,NHL,1,,82,37,28,17,21,14,7,0
ruffli01c,1999,BUF,NHL,1,,82,35,36,11,5,1,4,0
ruffli01c,2000,BUF,NHL,1,,82,46,31,5,13,7,6,0
ruffli01c,2001,BUF,NHL,1,,82,35,36,11,,,,
ruffli01c,2003,BUF,NHL,1,,82,37,38,7,,,,
ruffli01c,2005,BUF,NHL,1,,82,52,24,6,18,11,7,0
ruffli01c,2006,BUF,NHL,1,,82,53,22,7,16,9,7,0
ruffli01c,2008,BUF,NHL,1,,82,41,32,9,,,,
ruffli01c,2009,BUF,NHL,1,,82,45,27,10,6,2,4,0
ruffli01c,2010,BUF,NHL,1,,82,43,29,10,7,3,4,0
ruffli01c,2011,BUF,NHL,1,,82,39,32,11,,,,
macledo02c,2002,CBS,NHL,2,,42,15,23,4,,,,
dandule01c,1925,MTL,NHL,1,,36,11,24,1,,,,
kellyre01c,1973,TOR,NHL,1,,78,35,27,16,4,0,4,0
kingda01c,2002,CBS,NHL,1,,40,14,22,4,,,,
hartlbo01c,1998,COL,NHL,1,,82,44,28,10,19,11,8,0
sherofr01c,1975,PHI,NHL,1,,80,51,13,16,16,8,8,0
thomppa01c,1938,CHI,NHL,2,,27,4,18,5,,,,
neilsro01c,2001,OTT,NHL,2,промежуточный,2,1,1,0,,,,
ftorero01c,2002,BOS,NHL,1,,73,33,32,8,,,,
murrabr01c,2006,OTT,NHL,1,,82,48,25,9,20,13,7,0
neilsro01c,1991,NYR,NHL,1,,80,50,25,5,13,6,7,0
blackdo01c,1979,HAR,NHL,1,,80,27,34,19,3,0,3,0
martija02c,1995,OTT,NHL,3,,38,10,24,4,,,,
sathegl01c,1982,EDM,NHL,1,,80,47,21,12,16,11,5,0
blaketo01c,1956,MTL,NHL,1,,70,35,23,12,10,8,2,0
mactacr01c,2008,EDM,NHL,1,,82,38,35,9,,,,
nealeha01c,1978,VAN,NHL,1,,80,25,42,13,3,1,2,0
staplpa01c,1973,CHC,WHA,1,,78,38,35,5,18,8,10,0
adamsja01c,1930,DTF,NHL,1,,44,16,21,7,,,,
berrybo01c,1982,MTL,NHL,1,,80,42,24,14,3,0,3,0
vigneal01c,1999,MTL,NHL,1,,82,35,38,9,,,,
keenami01c,1993,NYR,NHL,1,,84,52,24,8,23,16,7,0
ivanto01c,1947,DET,NHL,1,,60,30,18,12,10,4,6,0
thomppa01c,1939,CHI,NHL,1,,48,23,19,6,2,0,2,0
keenami01c,1995,STL,NHL,1,,82,32,34,16,13,7,6,0
holmgpa01c,1991,PHI,NHL,1,,24,8,14,2,,,,
malonph01c,1973,VAN,NHL,2,,37,15,18,4,,,,
juliecl01c,2003,MTL,NHL,1,,82,41,34,7,11,4,7,0
greenga01c,1979,WAS,NHL,2,,64,23,30,11,,,,
muldope01c,1926,CHI,NHL,1,,44,19,22,3,2,0,1,1
nealeha01c,1981,VAN,NHL,1,,75,26,33,16,,,,
wilsoro02c,2010,TOR,NHL,1,,82,37,34,11,,,,
gerared01c,1917,OTS,NHL,1,,22,9,13,0,,,,
watsoph01c,1956,NYR,NHL,1,,70,26,30,14,5,1,4,0
martija02c,2009,MTL,NHL,1,,82,39,33,10,19,9,10,0
wilsojo01c,1969,LAK,NHL,2,,52,9,34,9,,,,
wilsoro02c,2011,TOR,NHL,1,,64,29,28,7,,,,
simpste01c,1987,NYI,NHL,1,,80,39,31,10,6,2,4,0
ingraro01c,1977,IND,WHA,1,,51,16,31,4,,,,
mahonbi01c,1984,MNS,NHL,1,,13,3,8,2,,,,
trotzba01c,2010,NAS,NHL,1,,82,44,27,11,12,6,6,0
tippeda01c,2005,DAL,NHL,1,,82,53,23,6,5,1,4,0
campbco01c,1994,NYR,NHL,1,,48,22,23,3,10,4,6,0
hartlbo01c,2007,ATL,NHL,1,,6,0,6,0,,,,
schoeji01c,1994,WAS,NHL,1,,48,22,18,8,7,3,4,0
sherofr01c,1972,PHI,NHL,1,,78,37,30,11,11,5,6,0
ivanto01c,1950,DET,NHL,1,,70,44,13,13,6,2,4,0
hannajo01c,1974,CLC,WHA,1,,33,14,18,1,,,,
berrybo01c,1984,PIT,NHL,1,,80,24,51,5,,,,
gottsjo01c,1945,CHI,NHL,1,,50,23,20,7,4,0,4,0
schmimi01c,1965,BOS,NHL,1,,70,21,43,6,,,,
smithfl01c,1974,BUF,NHL,1,,80,49,16,15,17,10,7,0
adamsja01c,1927,DTC,NHL,1,,44,19,19,6,,,,
wilsojo01c,1971,DET,NHL,2,,67,30,27,10,,,,
burnege01c,1994,EDM,NHL,1,,35,12,20,3,,,,
hunteda02c,2011,WAS,NHL,2,,60,30,23,7,14,7,7,0
trembma02c,1996,MTL,NHL,1,,82,31,36,15,5,1,4,0
sonmogl01c,1980,MNS,NHL,1,,80,35,28,17,19,12,7,0
cherrdo01c,1976,BOS,NHL,1,,80,49,23,8,14,8,6,0
trotzba01c,2011,NAS,NHL,1,,82,48,26,8,10,5,5,0
evansja01c,1984,HAR,NHL,1,,80,30,41,9,,,,
nealeha01c,1975,MFS,WHA,1,,59,30,25,4,,,,
renneto01c,2006,NYR,NHL,1,,82,42,30,10,10,6,4,0
glovefr01c,1972,CLF,NHL,2,,66,14,39,13,,,,
dugalju01c,1938,MTL,NHL,2,,18,9,6,3,3,1,2,0
sullire01c,1965,NYR,NHL,1,,20,5,10,5,,,,
pagepi01c,1996,CAL,NHL,1,,82,32,41,9,,,,
duttore01c,1936,NYA,NHL,1,,48,15,29,4,,,,
kellypa01c,1976,BIR,WHA,2,,57,24,30,3,,,,
hartce01c,1937,MTL,NHL,1,,48,18,17,13,3,1,2,0
crozijo01c,1972,BUF,NHL,1,,78,37,27,14,6,2,4,0
mcvieto01c,1979,WIN,NHL,1,,77,19,47,11,,,,
cunnijo01c,1990,NJD,NHL,1,,67,28,28,11,,,,
tortojo01c,2005,TBL,NHL,1,,82,43,33,6,5,1,4,0
laperja01c,1995,MTL,NHL,2,,1,0,1,0,,,,
slatete01c,1972,LAS,WHA,1,,78,37,35,6,6,2,4,0
simpste01c,1986,NYI,NHL,1,,80,35,33,12,14,7,7,0
pulfobo01c,1984,CHI,NHL,2,,27,16,7,4,15,9,6,0
patrifr01c,1921,VML,PCHA,1,,24,12,12,0,9,5,4,0
wattto01c,1986,VAN,NHL,1,,80,29,43,8,,,,
krommbo01c,1976,WIJ,WHA,1,,80,46,32,2,20,11,9,0
patrile01c,1922,VC1,PCHA,1,,30,16,14,0,2,1,1,0
hullbo01c,1972,WIJ,WHA,1,,78,43,31,4,14,9,5,0
keenami01c,1998,VAN,NHL,1,,45,15,24,6,,,,
macmibi01c,1982,NJD,NHL,1,,80,17,49,14,,,,
patrifr01c,1920,VML,PCHA,1,,24,13,11,0,7,4,3,0
trotzba01c,2005,NAS,NHL,1,,82,49,25,8,5,1,4,0
