playerid,year,stint,tmid,w,l,sa,ga
niittan01,2006,1,PHI,1,4,23,6
sanfocu01,2006,1,STL,0,2,6,5
eschero01,2005,1,PHI,1,2,8,4
crawfco01,2011,1,CHI,6,4,32,6
munroad01,2005,1,CHI,0,1,4,2
huetcr01,2005,1,MTL,1,2,9,3
fleurma01,2008,1,PIT,3,4,22,6
garonma01,2007,1,EDM,10,0,32,2
masonch02,2006,1,NAS,4,2,20,6
holmqjo01,2007,1,TBL,1,0,4,1
lehtoka01,2009,1,DAL,1,0,4,0
halakja01,2006,1,MTL,2,0,8,2
labarja01,2009,1,PHO,6,1,27,8
nabokev01,2006,1,SJS,2,1,10,4
gerbema01,2010,1,EDM,1,0,4,1
bobrose01,2011,1,PHI,1,2,8,4
sabouda01,2008,1,PIT,3,2,19,5
niittan01,2010,1,SJS,2,0,4,0
burkese01,2006,1,LAK,2,2,22,11
johnsbr02,2009,1,PIT,2,0,6,0
millery01,2008,1,BUF,8,2,40,9
shielst01,2005,1,ATL,0,1,2,1
huetcr01,2008,1,CHI,2,2,12,5
labarja01,2007,1,LAK,2,1,10,5
gustajo01,2010,1,TOR,2,1,10,4
dubiewa01,2009,1,MIN,1,0,2,0
garonma01,2010,1,CBS,1,3,12,4
elliobr01,2010,2,COL,2,1,10,1
grahajo01,2007,1,CAR,1,0,3,2
elliobr01,2009,1,OTT,2,4,21,7
garonma01,2006,1,LAK,1,3,18,7
masonst01,2008,1,CBS,6,5,31,9
thomati01,2010,1,BOS,1,5,19,9
budajpe01,2005,1,COL,0,5,14,9
conklty01,2010,1,STL,0,2,7,6
bishobe01,2010,1,STL,1,0,4,2
belfoed01,2006,1,FLO,1,5,25,9
kolesvi01,2005,1,COL,1,0,7,0
elliobr01,2011,1,STL,1,3,14,5
valiqst01,2008,1,NYR,1,2,12,3
karlshe01,2010,1,CAL,1,3,11,5
poggeju01,2008,1,TOR,0,1,2,2
garonma01,2011,1,TBL,1,1,6,1
sauveph01,2005,1,CAL,1,0,3,0
enrotjh01,2010,1,BUF,3,0,19,5
brodema01,2005,1,NJD,8,3,38,9
lawsona01,2010,1,NYI,1,1,6,4
varlasi01,2011,1,COL,8,0,24,2
lundqhe01,2009,1,NYR,3,3,22,7
gerbema01,2010,1,EDM,1,0,4,1
weekeke01,2005,1,NYR,3,1,13,6
gigueje01,2008,1,AND,2,2,12,4
kiprumi01,2008,1,CAL,3,2,14,3
drouije01,2008,1,EDM,1,0,3,0
lalimpa01,2008,1,BUF,0,3,10,4
rinnepe01,2010,1,NAS,6,4,34,7
theodjo01,2008,1,WAS,4,4,22,6
thomati01,2006,1,BOS,8,2,46,8
wardca01,2011,1,CAR,1,4,14,6
noronmi01,2005,1,BUF,0,0,1,1
macdojo01,2006,1,DET,0,1,7,3
leclapa01,2009,1,OTT,3,1,10,5
sanfocu01,2006,1,STL,0,2,6,5
shielst01,2005,1,ATL,0,1,2,1
wardca01,2010,1,CAR,5,4,25,6
raycran01,2005,1,BOS,0,1,2,1
holtbbr01,2010,1,WAS,1,1,7,3
backsni01,2009,1,MIN,2,7,38,14
hardijo01,2005,1,MIN,1,0,3,1
masonch02,2006,1,NAS,4,2,20,6
budajpe01,2010,1,COL,3,0,14,1
smithmi02,2010,1,TBL,1,0,4,0
conklty01,2011,1,DET,1,0,3,0
wardca01,2007,1,CAR,1,3,11,6
tellqmi01,2008,1,PHO,1,0,8,1
masonst01,2011,1,CBS,2,2,10,4
aebisda01,2005,1,COL,2,1,10,2
vokouto01,2005,1,NAS,4,3,20,8
vokouto01,2010,1,FLO,2,1,13,2
raycran01,2006,1,TOR,3,6,32,13
toskave01,2009,1,TOR,1,1,4,2
priceca01,2008,1,MTL,5,6,35,13
holtbbr01,2010,1,WAS,1,1,7,3
quickjo01,2008,1,LAK,4,1,14,4
drouije01,2009,1,EDM,4,3,37,11
hasekdo01,2006,1,DET,1,5,16,8
lalimpa01,2005,1,STL,0,2,5,3
lundqhe01,2007,1,NYR,6,7,42,13
vokouto01,2008,1,FLO,3,4,19,6
gigueje01,2009,1,AND,1,2,8,4
kiprumi01,2006,1,CAL,3,4,16,7
legacma01,2005,1,DET,2,2,17,7
ramoka01,2008,1,TBL,1,3,13,5
wardca01,2009,1,CAR,1,3,13,7
gerbema01,2006,1,OTT,1,2,10,3
rinnepe01,2010,1,NAS,6,4,34,7
thomati01,2011,1,BOS,7,1,26,6
fleurma01,2007,1,PIT,1,0,3,0
labarja01,2010,1,PHO,1,1,5,2
rolosdw01,2008,1,EDM,4,4,24,5
masonst01,2010,1,CBS,4,5,31,10
thomati01,2009,1,BOS,5,5,33,9
bacasja01,2006,1,STL,1,1,6,2
bryzgil01,2009,1,PHO,8,5,62,17
clemmsc01,2007,1,TOR,1,0,3,1
ellisda01,2010,1,TBL,2,3,24,6
irvinle01,2011,1,CAL,0,1,4,2
fleurma01,2011,1,PIT,9,2,39,9
hasekdo01,2007,1,DET,3,2,12,3
bishobe01,2011,1,OTT,0,2,6,3
thibajo01,2007,1,BUF,0,2,10,3
bishobe01,2010,1,STL,1,0,4,2
raycran01,2009,1,VAN,2,1,12,6
priceca01,2011,1,MTL,5,8,40,14
mclenja01,2005,1,FLO,0,1,4,2
elliobr01,2010,2,COL,2,1,10,1
markkju01,2005,1,EDM,1,3,16,8
johnsbr02,2009,1,PIT,2,0,6,0
sanfocu01,2011,1,CBS,2,3,15,5
lehtoka01,2010,1,DAL,3,7,33,14
hillejo01,2009,1,AND,3,4,27,10
legacma01,2007,1,STL,2,3,17,4
thomati01,2007,1,BOS,3,4,18,6
masonch02,2009,1,STL,5,3,28,8
johnsbr02,2006,1,WAS,0,5,20,7
bishobe01,2008,1,STL,0,1,4,2
dunhami01,2006,1,NYI,1,1,8,3
fernama01,2006,1,MIN,7,1,32,9
drouije01,2009,1,EDM,4,3,37,11
auldal01,2008,1,OTT,2,4,25,9
ramoka01,2007,1,TBL,0,1,2,2
hedbejo01,2008,1,ATL,3,0,13,1
josepcu01,2008,1,TOR,2,1,11,3
bobrose01,2010,1,PHI,1,4,17,9
enrotjh01,2010,1,BUF,3,0,19,5
hasekdo01,2006,1,DET,1,5,16,8
emeryra01,2005,1,OTT,0,2,5,2
theodjo01,2011,1,FLO,4,7,37,14
theodjo01,2005,1,MTL,1,1,6,1
brodema01,2005,1,NJD,8,3,38,9
bironma01,2009,1,NYI,2,1,8,3
lalimpa01,2005,1,STL,0,2,5,3
masonst01,2009,1,CBS,0,7,28,12
josepcu01,2006,1,PHO,2,1,13,2
sanfocu01,2006,1,STL,0,2,6,5
fernama01,2008,1,BOS,0,2,9,4
scrivbe01,2011,1,TOR,1,1,5,2
clemmsc01,2005,1,NJD,1,1,7,3
bironma01,2010,1,NYR,2,0,7,2
bouchbr01,2005,1,PHO,1,0,3,0
smithmi02,2006,1,DAL,1,0,3,0
gerbema01,2006,1,OTT,1,2,10,3
hardijo01,2008,1,MIN,0,1,2,1
huetcr01,2007,2,WAS,2,0,5,0
fleurma01,2009,1,PIT,6,2,23,6
kolziol01,2005,1,WAS,4,5,44,15
johnsbr02,2005,1,WAS,3,1,13,2
varlasi01,2009,1,WAS,3,4,33,9
grahajo01,2005,1,TBL,4,1,16,4
johnsbr02,2008,1,WAS,0,1,2,1
wardca01,2008,1,CAR,2,4,19,7
lehtoka01,2010,1,DAL,3,7,33,14
huetcr01,2007,1,MTL,2,3,13,5
khabini01,2008,1,CHI,2,5,19,9
aubinje01,2006,1,TOR,1,1,11,3
gigueje01,2009,2,TOR,1,2,8,4
thibajo01,2006,1,PIT,1,1,5,3
kiprumi01,2011,1,CAL,3,8,40,15
dipieri01,2011,1,NYI,0,1,3,1
huetcr01,2008,1,CHI,2,2,12,5
bryzgil01,2009,1,PHO,8,5,62,17
turcoma01,2009,1,DAL,4,8,53,15
khabini01,2011,1,EDM,0,5,20,12
brodema01,2009,1,NJD,6,4,31,9
howarji01,2009,1,DET,5,7,54,17
aebisda01,2006,1,MTL,2,2,18,6
hackema01,2011,1,MIN,1,0,5,2
sanfocu01,2005,1,STL,3,5,25,10
gigueje01,2009,1,AND,1,2,8,4
nabokev01,2005,1,SJS,0,4,13,8
enrotjh01,2011,1,BUF,2,3,22,8
gigueje01,2010,1,TOR,2,2,15,7
holtbbr01,2011,1,WAS,0,1,4,2
schneco01,2008,1,VAN,0,1,3,3
leighmi01,2008,1,CAR,1,1,5,3
masonst01,2008,1,CBS,6,5,31,9
turcoma01,2007,1,DAL,3,3,23,9
fleurma01,2007,1,PIT,1,0,3,0
gerbema01,2005,1,CAR,7,2,33,10
gigueje01,2005,1,ANA,3,7,31,12
andercr01,2005,1,CHI,0,3,7,5
hasekdo01,2005,1,OTT,2,4,16,6
priceca01,2010,1,MTL,3,2,24,6
bryzgil01,2007,2,PHO,5,4,26,8
howarji01,2010,1,DET,3,2,17,2
rinnepe01,2011,1,NAS,4,5,30,9
rolosdw01,2008,1,EDM,4,4,24,5
bishobe01,2010,1,STL,1,0,4,2
hillejo01,2010,1,AND,4,2,26,4
dipieri01,2007,1,NYI,3,2,21,6
sabouda01,2008,1,PIT,3,2,19,5
masonch02,2007,1,NAS,1,4,13,5
tellqmi01,2005,1,TOR,1,1,5,2
bironma01,2006,2,PHI,0,1,3,2
fleurma01,2011,1,PIT,9,2,39,9
vokouto01,2010,1,FLO,2,1,13,2
theodjo01,2009,1,WAS,2,2,16,7
toskave01,2005,1,SJS,0,3,12,5
brustba01,2006,1,LAK,1,1,5,1
tellqmi01,2006,2,PHO,3,1,16,4
leighmi01,2009,1,CAR,1,0,3,0
theodjo01,2008,1,WAS,4,4,22,6
holmqjo01,2006,1,TBL,6,1,33,4
rasktu01,2011,1,BOS,2,2,14,6
theodjo01,2010,1,MIN,2,1,15,7
rolosdw01,2009,1,NYI,5,5,39,15
leighmi01,2009,2,PHI,1,0,2,0
sauveph01,2005,1,CAL,1,0,3,0
turcoma01,2009,1,DAL,4,8,53,15
hackema01,2011,1,MIN,1,0,5,2
turcoma01,2007,1,DAL,3,3,23,9
josepcu01,2008,1,TOR,2,1,11,3
schneco01,2008,1,VAN,0,1,3,3
quickjo01,2008,1,LAK,4,1,14,4
bouchbr01,2006,1,CHI,0,2,4,4
khabini01,2005,1,CHI,2,1,15,5
cloutda01,2007,1,LAK,1,0,4,1
quickjo01,2009,1,LAK,8,6,51,17
prusema01,2005,1,CBS,1,0,8,1
legacma01,2009,1,CAR,2,2,16,4
holtbbr01,2011,1,WAS,0,1,4,2
bironma01,2011,1,NYR,0,2,7,3
wardca01,2006,1,CAR,0,4,14,6
hardijo01,2008,1,MIN,0,1,2,1
gigueje01,2006,1,AND,4,6,39,13
scrivbe01,2011,1,TOR,1,1,5,2
fleurma01,2006,1,PIT,9,5,39,9
legacma01,2007,1,STL,2,3,17,4
khabini01,2010,1,EDM,1,3,18,4
dunhami01,2005,1,ATL,0,2,4,3
auldal01,2008,1,OTT,2,4,25,9
lalimpa01,2007,1,CHI,3,0,9,2
backsni01,2010,1,MIN,1,4,17,8
bacasja01,2006,1,STL,1,1,6,2
eschero01,2005,1,PHI,1,2,8,4
leighmi01,2009,1,CAR,1,0,3,0
peterju01,2010,1,CAR,0,1,2,2
clemmsc01,2005,1,NJD,1,1,7,3
backsni01,2009,1,MIN,2,7,38,14
howarji01,2010,1,DET,3,2,17,2
dipieri01,2011,1,NYI,0,1,3,1
grahajo01,2006,1,CAR,0,1,3,2
rolosdw01,2006,1,EDM,3,2,21,6
lundqhe01,2008,1,NYR,9,4,40,10
hardijo01,2007,1,MIN,2,2,14,6
hardijo01,2009,1,MIN,2,0,10,1
emeryra01,2005,1,OTT,0,2,5,2
karlshe01,2010,1,CAL,1,3,11,5
toskave01,2005,1,SJS,0,3,12,5
huetcr01,2008,1,CHI,2,2,12,5
cloutda01,2005,1,VAN,0,1,2,2
bishobe01,2011,1,OTT,0,2,6,3
hillejo01,2010,1,AND,4,2,26,4
khabini01,2005,1,CHI,2,1,15,5
auldal01,2007,2,BOS,2,3,15,5
norrefr01,2006,1,CBS,3,3,22,8
budajpe01,2008,1,COL,7,4,35,13
dubiewa01,2005,1,NYI,1,0,3,0
backsni01,2007,1,MIN,1,6,21,12
holmqjo01,2007,1,TBL,1,0,4,1
priceca01,2009,1,MTL,2,3,17,5
conklty01,2009,1,STL,2,2,10,5
niemian02,2010,1,SJS,3,5,28,8
huetcr01,2006,1,MTL,2,3,14,8
leclapa01,2008,1,CBS,0,1,3,2
niittan01,2008,1,PHI,2,3,18,6
bironma01,2009,1,NYI,2,1,8,3
sabouda01,2006,1,VAN,0,1,4,2
legacma01,2007,1,STL,2,3,17,4
hedbejo01,2009,1,ATL,4,2,21,5
toskave01,2008,1,TOR,4,5,29,14
reimeja01,2011,1,TOR,2,1,8,3
macdojo01,2010,1,DET,1,2,9,2
hackema01,2011,1,MIN,1,0,5,2
huetcr01,2007,2,WAS,2,0,5,0
budajpe01,2010,1,COL,3,0,14,1
rolosdw01,2008,1,EDM,4,4,24,5
fernama01,2007,1,BOS,1,0,3,0
fleurma01,2009,1,PIT,6,2,23,6
budajpe01,2006,1,COL,3,4,27,11
bryzgil01,2007,2,PHO,5,4,26,8
thibajo01,2007,1,BUF,0,2,10,3
mclenja01,2005,1,FLO,0,1,4,2
theodjo01,2011,1,FLO,4,7,37,14
holmqjo01,2006,1,TBL,6,1,33,4
smithmi02,2009,1,TBL,1,3,14,5
eschero01,2006,1,PHI,0,1,2,2
cloutda01,2005,1,VAN,0,1,2,2
auldal01,2005,1,VAN,4,3,22,7
andercr01,2005,1,CHI,0,3,7,5
leclapa01,2006,1,CBS,1,1,15,4
caronse01,2005,1,PIT,0,3,10,6
millery01,2006,1,BUF,10,4,46,9
priceca01,2010,1,MTL,3,2,24,6
toskave01,2009,1,TOR,1,1,4,2
ersbeer01,2007,1,LAK,1,1,10,2
montoal01,2010,1,NYI,0,2,9,3
hedbejo01,2010,1,NJD,2,1,11,3
gustajo01,2010,1,TOR,2,1,10,4
ramoka01,2008,1,TBL,1,3,13,5
schaeno01,2005,1,SJS,1,0,4,1
schneco01,2011,1,VAN,2,1,8,3
hedbejo01,2005,1,DAL,4,0,17,3
clemmsc01,2008,1,NJD,2,1,12,3
aebisda01,2005,1,COL,2,1,10,2
macdojo01,2011,1,DET,1,1,9,3
emeryra01,2006,1,OTT,1,4,19,8
lalimpa01,2006,1,CHI,2,1,8,4
nabokev01,2005,1,SJS,0,4,13,8
grahajo01,2006,1,CAR,0,1,3,2
pavelon01,2009,1,ATL,0,4,11,6
legacma01,2005,1,DET,2,2,17,7
lehtoka01,2008,1,ATL,4,1,22,5
khabini01,2007,1,CHI,2,4,19,7
luongro01,2007,1,VAN,6,8,54,15
denisma01,2005,1,CBS,3,1,18,4
smithmi02,2010,1,TBL,1,0,4,0
conklty01,2007,1,PIT,2,3,15,7
marksja02,2011,1,FLO,0,1,3,1
thomati01,2009,1,BOS,5,5,33,9
tellqmi01,2007,1,PHO,0,2,16,4
niittan01,2008,1,PHI,2,3,18,6
howarji01,2009,1,DET,5,7,54,17
theodjo01,2010,1,MIN,2,1,15,7
dipieri01,2006,1,NYI,5,4,44,9
bryzgil01,2007,1,AND,0,1,3,1
aubinje01,2007,1,LAK,1,1,4,2
koskimi01,2010,1,NYI,1,0,4,0
lehtoka01,2011,1,DAL,7,3,39,9
halakja01,2010,1,STL,3,4,29,10
howarji01,2011,1,DET,7,2,27,5
toivoha01,2006,1,BOS,1,1,8,3
kiprumi01,2008,1,CAL,3,2,14,3
andercr01,2008,1,FLO,0,4,11,7
backsni01,2006,1,MIN,3,5,32,15
burkese01,2006,1,LAK,2,2,22,11
valiqst01,2006,1,NYR,1,0,4,2
weekeke01,2006,1,NYR,0,1,3,1
josepcu01,2005,1,PHO,3,2,19,6
khabini01,2010,1,EDM,1,3,18,4
tellqmi01,2005,1,TOR,1,1,5,2
johnsbr02,2006,1,WAS,0,5,20,7
halakja01,2008,1,MTL,2,1,7,2
nabokev01,2008,1,SJS,5,4,32,11
raycran01,2009,1,VAN,2,1,12,6
masonch02,2007,1,NAS,1,4,13,5
gerbema01,2010,1,EDM,1,0,4,1
niemian02,2010,1,SJS,3,5,28,8
hasekdo01,2006,1,DET,1,5,16,8
dubnyde01,2011,1,EDM,5,2,27,7
quickjo01,2011,1,LAK,6,8,47,16
wardca01,2011,1,CAR,1,4,14,6
aubinje01,2006,1,TOR,1,1,11,3
brodema01,2010,1,NJD,1,1,9,2
sauveph01,2005,1,CAL,1,0,3,0
bryzgil01,2006,1,AND,0,4,13,6
priceca01,2011,1,MTL,5,8,40,14
thomati01,2006,1,BOS,8,2,46,8
clemmsc01,2011,1,FLO,2,3,20,7
priceca01,2007,1,MTL,3,2,22,4
labarja01,2011,1,PHO,0,2,11,7
backsni01,2009,1,MIN,2,7,38,14
burkese01,2005,1,TBL,2,3,11,5
quickjo01,2011,1,LAK,6,8,47,16
valiqst01,2007,1,NYR,2,2,11,3
conklty01,2005,1,EDM,0,1,2,2
quickjo01,2010,1,LAK,10,0,44,8
poggeju01,2008,1,TOR,0,1,2,2
sabouda01,2008,1,PIT,3,2,19,5
grahajo01,2006,1,CAR,0,1,3,2
rolosdw01,2009,1,NYI,5,5,39,15
gustajo01,2009,1,TOR,2,1,7,3
smithmi02,2011,1,PHO,6,8,46,15
gustajo01,2010,1,TOR,2,1,10,4
bironma01,2007,1,PHI,2,6,20,13
dipieri01,2006,1,NYI,5,4,44,9
brustba01,2006,1,LAK,1,1,5,1
greisth01,2011,1,SJS,1,1,7,2
bishobe01,2010,1,STL,1,0,4,2
halakja01,2011,1,STL,3,7,32,9
rolosdw01,2007,1,EDM,5,4,37,10
halakja01,2011,1,STL,3,7,32,9
lalimpa01,2005,1,STL,0,2,5,3
priceca01,2011,1,MTL,5,8,40,14
lehtoka01,2005,1,ATL,5,0,20,3
conklty01,2008,1,DET,2,2,13,4
smithmi02,2007,1,DAL,2,0,6,0
kiprumi01,2010,1,CAL,8,4,41,12
rinnepe01,2009,1,NAS,6,3,45,11
bironma01,2007,1,PHI,2,6,20,13
thomati01,2005,1,BOS,2,6,31,9
bishobe01,2008,1,STL,0,1,4,2
conklty01,2007,1,PIT,2,3,15,7
kiprumi01,2007,1,CAL,3,3,17,6
thibajo01,2005,1,PIT,1,1,12,3
lalimpa01,2007,1,CHI,3,0,9,2
drouije01,2008,1,EDM,1,0,3,0
ersbeer01,2008,1,LAK,1,4,20,8
backsni01,2010,1,MIN,1,4,17,8
masonch02,2009,1,STL,5,3,28,8
thomati01,2007,1,BOS,3,4,18,6
quickjo01,2009,1,LAK,8,6,51,17
turcoma01,2007,1,DAL,3,3,23,9
varlasi01,2009,1,WAS,3,4,33,9
theodjo01,2005,1,MTL,1,1,6,1
millery01,2005,1,BUF,3,2,17,5
auldal01,2011,1,OTT,0,1,4,3
mcelhcu01,2009,2,AND,1,2,8,4
macdojo01,2008,1,NYI,3,3,15,6
eschero01,2006,1,PHI,0,1,2,2
valiqst01,2006,1,NYR,1,0,4,2
holmqjo01,2007,1,TBL,1,0,4,1
luongro01,2008,1,VAN,3,4,29,8
noronmi01,2005,1,BUF,0,0,1,1
rinnepe01,2011,1,NAS,4,5,30,9
garonma01,2006,1,LAK,1,3,18,7
labarja01,2007,1,LAK,2,1,10,5
auldal01,2007,2,BOS,2,3,15,5
bironma01,2005,1,BUF,2,3,12,5
clemmsc01,2009,1,FLO,2,1,11,1
bryzgil01,2008,1,PHO,2,3,20,10
lundqhe01,2009,1,NYR,3,3,22,7
labarja01,2009,1,PHO,6,1,27,8
huetcr01,2009,1,CHI,3,4,38,13
josepcu01,2005,1,PHO,3,2,19,6
bironma01,2008,1,PHI,2,3,17,5
greisth01,2009,1,SJS,1,0,6,0
aubinje01,2005,1,TOR,0,2,5,2
bouchbr01,2010,1,PHI,2,3,20,8
kolesvi01,2005,1,COL,1,0,7,0
theodjo01,2010,1,MIN,2,1,15,7
josepcu01,2006,1,PHO,2,1,13,2
khabini01,2009,1,EDM,2,2,12,4
hillejo01,2008,1,AND,5,1,31,5
hillejo01,2010,1,AND,4,2,26,4
neuvimi01,2011,1,WAS,3,2,17,7
tellqmi01,2007,1,PHO,0,2,16,4
millery01,2007,1,BUF,4,7,33,14
toskave01,2005,1,SJS,0,3,12,5
macdojo01,2011,1,DET,1,1,9,3
grahajo01,2005,1,TBL,4,1,16,4
bryzgil01,2007,1,AND,0,1,3,1
priceca01,2009,1,MTL,2,3,17,5
masonst01,2011,1,CBS,2,2,10,4
conklty01,2005,1,EDM,0,1,2,2
khabini01,2005,1,CHI,2,1,15,5
millery01,2009,1,BUF,4,4,31,11
dubnyde01,2009,1,EDM,2,1,11,3
labarja01,2005,1,LAK,2,0,5,0
burkese01,2006,1,LAK,2,2,22,11
theodjo01,2007,1,COL,6,1,28,6
conklty01,2008,1,DET,2,2,13,4
niittan01,2006,1,PHI,1,4,23,6
khabini01,2006,1,CHI,4,4,33,11
dipieri01,2005,1,NYI,8,3,41,12
caronse01,2005,1,PIT,0,3,10,6
gustajo01,2010,1,TOR,2,1,10,4
gigueje01,2010,1,TOR,2,2,15,7
bobrose01,2010,1,PHI,1,4,17,9
divisre01,2005,1,STL,0,1,3,2
bironma01,2005,1,BUF,2,3,12,5
dubiewa01,2006,1,NYI,2,0,6,1
vokouto01,2007,1,FLO,5,6,41,11
bouchbr01,2008,1,SJS,1,1,6,2
budajpe01,2006,1,COL,3,4,27,11
enrotjh01,2010,1,BUF,3,0,19,5
turcoma01,2008,1,DAL,5,6,43,16
markkju01,2006,1,EDM,0,1,3,2
gerbema01,2006,1,OTT,1,2,10,3
