year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1977,КФ,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",TOR,NHL,NYI,NHL,4,3,0,16,13,
1999,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,LAK,NHL,4,0,0,15,6,
1923,ЧССФ,,MTL,NHL,VAM,PCHA,2,0,0,5,3,
1952,SF,Б,MTL,NHL,CHI,NHL,4,3,0,18,14,
1974,КФ,Ф,BUF,NHL,CHI,NHL,4,1,0,20,10,
1970,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,MNS,NHL,4,2,0,27,19,
1978,Пред,Да,PIT,NHL,BUF,NHL,2,1,0,9,9,
1996,CQFS,С,PHI,NHL,PIT,NHL,4,1,0,20,13,
2011,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",NJD,NHL,PHI,NHL,4,1,0,18,11,
1941,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",TOR,NHL,DET,NHL,4,3,0,25,19,
1976,SF,К,MTL,NHL,BOS,NHL,4,0,0,16,6,
1954,SF,С,DET,NHL,MTL,NHL,4,3,0,27,20,
1974,КФ,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",MTL,NHL,VAN,NHL,4,1,0,20,9,
1941,SF,А,TOR,NHL,NYR,NHL,4,2,0,13,12,
2005,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",CAR,NHL,NJD,NHL,4,1,0,17,10,
1993,Критически важная температура тела,К,TOR,NHL,SJS,NHL,4,3,0,26,21,
1980,Пред,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BUF,NHL,VAN,NHL,3,0,0,13,7,
2002,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MIN,NHL,VAN,NHL,4,3,0,26,17,
2000,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",DAL,NHL,EDM,NHL,4,2,0,16,13,
1987,Вам нужен перевод с английского на русский?,С,NJD,NHL,NYI,NHL,4,2,0,23,18,
1976,КФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,STL,NHL,4,0,0,19,4,
2010,CQFS,А,WAS,NHL,NYR,NHL,4,1,0,13,8,
1974,SF,,HOU,WHA,SDM,WHA,4,0,0,17,5,
1967,КФ,С,STL,NHL,PHI,NHL,4,3,0,17,17,
1988,Вам нужен перевод с английского на русский?,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",CAL,NHL,VAN,NHL,4,3,0,26,20,
1974,SF,К,PHI,NHL,BUF,NHL,4,2,0,19,12,
1977,SF,я,MTL,NHL,TOR,NHL,4,0,0,16,6,
1975,КФ,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",BOS,NHL,LAK,NHL,4,3,0,26,14,
1972,SF,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",MTL,NHL,CHI,NHL,4,2,0,33,23,
1982,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CHI,NHL,STL,NHL,3,1,0,16,10,
1991,Вам нужен перевод с английского на русский?,Да,PIT,NHL,WAS,NHL,4,3,0,25,27,
2010,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",VAN,NHL,CHI,NHL,4,3,0,16,22,
1995,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PIT,NHL,NYR,NHL,4,1,0,21,15,
1969,SF,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",BOS,NHL,STL,NHL,4,0,0,20,7,
1979,Пред,Ф,MNS,NHL,TOR,NHL,3,0,0,17,8,
1972,Вам нужен перевод с английского на русский?,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
1993,CQFS,Б,WAS,NHL,PIT,NHL,4,2,0,20,12,
1976,Пред,С,LAK,NHL,ATF,NHL,2,1,0,11,7,
2000,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",STL,NHL,SJS,NHL,4,2,0,16,11,
1942,SF,А,DET,NHL,TOR,NHL,4,2,0,20,17,
1995,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,WIN,NHL,4,2,0,20,10,
1941,SF,А,TOR,NHL,NYR,NHL,4,2,0,13,12,
1979,Пред,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",NYI,NHL,LAK,NHL,3,1,0,21,10,
1986,Вам нужен перевод с английского на русский?,С,PHI,NHL,NYR,NHL,4,2,0,22,13,
2010,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",VAN,NHL,CHI,NHL,4,3,0,16,22,
2006,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,CAL,NHL,4,2,0,18,10,
2007,CQFS,С,PHI,NHL,WAS,NHL,4,3,0,23,20,
1978,SF,,WIJ,WHA,QUN,WHA,4,0,0,30,12,
1986,ДФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PHI,NHL,NYI,NHL,4,3,0,23,16,
1992,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",STL,NHL,CHI,NHL,4,0,0,13,6,
1994,CQFS,А,NYR,NHL,QUE,NHL,4,2,0,25,19,
1978,КФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",NYI,NHL,CHI,NHL,4,0,0,14,3,
1925,Ф,,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1923,ВП,,CAT,WCHL,VAM,PCHA,2,1,0,10,7,
1964,SF,С,MTL,NHL,CHI,NHL,4,3,0,18,12,
1987,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",EDM,NHL,DET,NHL,4,1,0,23,16,
1966,SF,А,TOR,NHL,CHI,NHL,4,2,0,18,14,
2011,Критически важная температура тела,я,NYR,NHL,WAS,NHL,4,3,0,15,13,
1983,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MNS,NHL,CHI,NHL,3,2,0,18,14,
1981,ДФ,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",CHI,NHL,STL,NHL,4,2,0,23,19,
1975,Пред,А,BUF,NHL,STL,NHL,2,1,0,7,8,
1920,Ф,,OTS,NHL,TRS,NHL,2,0,0,7,0,ТГ
1941,SF,Да,DET,NHL,BOS,NHL,2,0,0,9,5,
1984,ЧФ,М,PHI,NHL,QUE,NHL,4,2,0,17,12,
1974,Пред,С,PIT,NHL,STL,NHL,2,0,0,9,6,
2005,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",EDM,NHL,ANA,NHL,4,1,0,16,13,
1997,CQFS,Да,WAS,NHL,BOS,NHL,4,2,0,15,13,
1967,SF,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",MTL,NHL,STL,NHL,4,0,0,11,7,
1997,CQFS,Б,MTL,NHL,PIT,NHL,4,2,0,18,15,
1969,SF,Ф,STL,NHL,PIT,NHL,4,2,0,19,10,
2005,Критически важная температура тела,я,BUF,NHL,OTT,NHL,4,1,0,16,13,
2007,CQFS,Б,PIT,NHL,OTT,NHL,4,0,0,16,5,
1995,CQFS,С,NYR,NHL,MTL,NHL,4,2,0,19,17,
2011,CQFS,Ф,STL,NHL,SJS,NHL,4,1,0,14,8,
1927,КФ,А,MTM,NHL,OTS,NHL,2,0,0,3,1,ТГ
1989,Вам нужен перевод с английского на русский?,Ф,STL,NHL,TOR,NHL,4,1,0,20,16,
2003,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",COL,NHL,DAL,NHL,4,1,0,19,10,
1972,Вам нужен перевод с английского на русский?,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1997,ЧФ,М,WAS,NHL,BUF,NHL,4,2,0,13,11,
2006,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",VAN,NHL,DAL,NHL,4,3,0,13,12,
1974,КФ,,SDM,WHA,TOT,WHA,4,2,0,29,27,
1931,КФ,Б,TOR,NHL,CHI,NHL,1,1,0,6,2,ТГ
1918,Ф,,SEA,PCHA,VML,PCHA,1,1,0,7,5,ТГ
1987,Вам нужен перевод с английского на русский?,Б,BOS,NHL,BUF,NHL,4,2,0,28,22,
1934,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTM,NHL,TOR,NHL,3,0,0,10,4,
1949,SF,С,DET,NHL,NYR,NHL,4,3,0,22,17,
1952,SF,Б,MTL,NHL,CHI,NHL,4,3,0,18,14,
2002,Критически важная температура тела,я,OTT,NHL,PHI,NHL,4,2,0,17,10,
1937,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CHI,NHL,TOR,NHL,3,1,0,10,8,
1985,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",TOR,NHL,CHI,NHL,3,0,0,18,9,
2010,CQFS,А,WAS,NHL,NYR,NHL,4,1,0,13,8,
1998,CQFS,Б,BUF,NHL,OTT,NHL,4,0,0,12,6,
1967,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MTL,NHL,CHI,NHL,4,1,0,22,10,
1952,SF,С,MTL,NHL,BOS,NHL,4,1,0,16,9,
1939,SF,Да,TOR,NHL,DET,NHL,2,0,0,5,2,
1988,Вам нужен перевод с английского на русский?,Да,PIT,NHL,NYR,NHL,4,0,0,19,11,
1973,АССОЦИИАЦИЯ СТРАН УЧАСТНИКОВ В ОБМЕНЕ ТОВАРОВ И УСЛУГ (General Agreement on Tariffs and Trade),,HOU,WHA,CHC,WHA,4,0,0,22,9,
1996,CQFS,А,NJD,NHL,MTL,NHL,4,1,0,22,11,
1990,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",MNS,NHL,EDM,NHL,4,1,0,20,14,
2003,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",CAL,NHL,VAN,NHL,4,3,0,19,16,
1989,ДФ,К,CHI,NHL,STL,NHL,4,3,0,28,22,
1992,Вам нужен перевод с английского на русский?,Ф,TOR,NHL,DET,NHL,4,3,0,24,30,
2009,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,VAN,NHL,4,2,0,23,18,
2006,CQFS,Да,OTT,NHL,PIT,NHL,4,1,0,18,10,
1988,SF,Объект,CAL,NHL,MTL,NHL,4,2,0,19,16,
2008,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PIT,NHL,WAS,NHL,4,3,0,27,22,
1991,ДФ,К,CHI,NHL,DET,NHL,4,0,0,11,6,
1988,Вам нужен перевод с английского на русский?,С,PHI,NHL,WAS,NHL,4,2,0,25,19,
1976,Вам нужен перевод с английского на русский?,,WIJ,WHA,SDM,WHA,4,3,0,28,19,
1984,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",EDM,NHL,CHI,NHL,4,2,0,44,25,
2010,SF,Объект,BOS,NHL,VAN,NHL,4,3,0,23,8,
2008,Критически важная температура тела,К,DET,NHL,AND,NHL,4,3,0,22,17,
1984,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WIN,NHL,CAL,NHL,3,1,0,15,13,
1968,SF,Ф,STL,NHL,LAK,NHL,4,0,0,16,5,
1994,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",DET,NHL,CHI,NHL,4,1,0,13,12,
1922,Ф,,VAM,PCHA,VC1,PCHA,1,1,0,5,3,ТГ
1968,КФ,Б,BOS,NHL,TOR,NHL,4,0,0,24,5,
1973,Вам нужен перевод с английского на русский?,,HOU,WHA,WIJ,WHA,4,0,0,23,9,
1974,SF,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",BUF,NHL,MTL,NHL,4,2,0,21,29,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,ТГ
1988,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CHI,NHL,DET,NHL,4,2,0,25,18,
1999,Критически важная температура тела,я,PHI,NHL,PIT,NHL,4,2,0,15,14,
1926,КФ,Б,BOS,NHL,CHI,NHL,1,0,1,10,5,ТГ
1980,Пред,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MNS,NHL,BOS,NHL,3,0,0,20,13,
1973,КФ,С,PHI,NHL,ATF,NHL,4,0,0,17,6,
1923,ВП,,CAT,WCHL,VAM,PCHA,2,1,0,10,7,
2008,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",DET,NHL,CHI,NHL,4,1,0,19,10,
2007,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DAL,NHL,SJS,NHL,4,2,0,15,11,
1970,КФ,С,CHI,NHL,PHI,NHL,4,0,0,20,8,
1990,Вам нужен перевод с английского на русский?,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,CAL,NHL,4,3,0,22,20,
1987,ДФ,я,BOS,NHL,MTL,NHL,4,1,0,15,10,
2000,Критически важная температура тела,я,NJD,NHL,TOR,NHL,4,3,0,21,18,
1996,Критически важная температура тела,"Здравствуйте! Я - профессиональный переводчик, готовый помочь вам с переводом текста с английского на русский язык. Пожалуйста, предоставьте текст для перевода, и я сделаю это для вас.",PHI,NHL,BUF,NHL,4,1,0,21,13,
1913,Ф,,TBS,NHA,MOC,NHA,1,1,0,6,2,ТГ
1997,ЧФ,М,WAS,NHL,BUF,NHL,4,2,0,13,11,
2008,Критически важная температура тела,К,DET,NHL,AND,NHL,4,3,0,22,17,
2010,SF,Объект,BOS,NHL,VAN,NHL,4,3,0,23,8,
2006,ЧФ,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
2009,Критически важная температура тела,К,SJS,NHL,DET,NHL,4,1,0,15,17,
1952,SF,А,BOS,NHL,DET,NHL,4,2,0,21,21,
1981,Вам нужен перевод с английского на русский?,Ф,NYR,NHL,PHI,NHL,3,1,0,19,15,
1978,SF,я,NYR,NHL,NYI,NHL,4,2,0,18,13,
1949,SF,Б,NYR,NHL,MTL,NHL,4,1,0,15,7,
1999,CQFS,Да,NJD,NHL,FLO,NHL,4,0,0,12,6,
1996,CQFS,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",COL,NHL,CHI,NHL,4,2,0,28,14,
1928,КФ,Б,NYR,NHL,NYA,NHL,1,0,1,1,0,ТГ
1995,CQFS,А,PHI,NHL,TBL,NHL,4,2,0,26,13,
2003,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",CAL,NHL,VAN,NHL,4,3,0,19,16,
1973,Вам нужен перевод с английского на русский?,,CHC,WHA,NEW,WHA,4,3,0,24,23,
1925,Ф,,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1974,АССОЦИИАЦИЯ СТРАН УЧАСТНИКОВ В ОБМЕНЕ ТОВАРОВ И УСЛУГ (General Agreement on Tariffs and Trade),,HOU,WHA,QUN,WHA,4,0,0,20,7,
1989,ДФ,К,CHI,NHL,STL,NHL,4,3,0,28,22,
1959,SF,С,MTL,NHL,TOR,NHL,4,0,0,15,5,
1934,КФ,С,NYR,NHL,MTL,NHL,2,0,0,6,5,ТГ
1994,SF,Объект,NJD,NHL,DET,NHL,4,0,0,16,7,
2007,CQFS,Да,NYR,NHL,NJD,NHL,4,1,0,19,12,
2007,SF,Объект,DET,NHL,PIT,NHL,4,2,0,17,10,
2003,ЧФ,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните, что именно вы хотите перевести?",CAL,NHL,SJS,NHL,4,2,0,16,12,
2011,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",PHO,NHL,CHI,NHL,4,2,0,17,12,
1926,КФ,А,MTL,NHL,MTM,NHL,1,0,1,2,1,ТГ
2007,CQFS,"Добро пожаловать в «Круг переводчиков» — сообщество профессионалов в области перевода и локализации. Мы предлагаем услуги по переводу документов, веб-сайтов, программного обеспечения и других материалов с английского на русский язык. Наши переводчики имеют опыт работы с различными видами документации и всегда стремятся предоставить точный и качественный перевод.",COL,NHL,MIN,NHL,4,2,0,17,12,
1995,CQFS,Б,PIT,NHL,WAS,NHL,4,2,0,21,17,
1961,SF,С,TOR,NHL,CHI,NHL,4,2,0,18,15,
1935,SF,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NHL,TOR,NHL,3,1,0,18,11,
1980,Пред,С,EDM,NHL,MTL,NHL,3,0,0,15,6,
1994,Критически важная температура тела,К,DET,NHL,SJS,NHL,4,0,0,24,6,
1967,КФ,С,STL,NHL,PHI,NHL,4,3,0,17,17,
1918,SF,,SEA,PCHA,MTL,NHL,2,2,0,19,10,НД
1981,Вам нужен перевод с английского на русский?,Да,STL,NHL,WIN,NHL,3,1,0,20,13,
1997,SF,Объект,DET,NHL,WAS,NHL,4,0,0,13,7,
1939,SF,А,NYR,NHL,BOS,NHL,4,2,0,15,9,
2009,Критически важная температура тела,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,VAN,NHL,4,2,0,23,18,
1975,АССОЦИИАЦИЯ СТРАН УЧАСТНИКОВ В ОБМЕНЕ ТОВАРОВ И УСЛУГ (General Agreement on Tariffs and Trade),,WIJ,WHA,HOU,WHA,4,0,0,24,11,
1921,Ф,,VML,PCHA,SEA,PCHA,2,0,0,2,0,ТГ
