year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1998,NHL,NJD,19,14,8.0,,28,10,3.0,,,,,,5,4,0,,8,3,1,,8,2,3,,6,6,1.0,,6,5,3.0,,7,2,3,,7,2,0,
2002,NHL,PHI,21,10,8.0,2,24,10,5.0,2,,,,,7,1,2,0,4,5,4,0,6,4,2,1,10,4,0.0,1,6,3,3.0,0,9,3,2,2,3,0,0,0
1986,NHL,WAS,22,15,3.0,,16,17,7.0,,,,,,5,5,1,,2,8,4,,5,6,1,,9,5,2.0,,6,4,0.0,,8,4,2,,3,0,0,
1923,PCHA,VAM,8,6,1.0,,5,10,0.0,,,,,,,,,,2,3,0,,4,4,1,,2,5,0.0,,5,4,0.0,,,,,,,,,
1994,NHL,NYI,10,11,3.0,,5,17,2.0,,,,,,,,,,,,,,,,,,3,2,1.0,,5,6,2.0,,2,10,1,,5,9,1,
1915,PCHA,VML,5,4,0.0,,4,5,0.0,,,,,,,,,,,,,,1,4,0,,6,0,0.0,,2,5,0.0,,,,,,,,,
1969,NHL,LAK,12,22,4.0,,2,30,6.0,,,,,,2,5,0,,1,10,1,,3,5,4,,3,13,0.0,,0,9,3.0,,4,9,2,,1,1,0,
1979,NHL,TOR,17,19,4.0,,18,21,1.0,,,,,,4,5,1,,7,5,1,,5,6,2,,5,8,0.0,,6,7,0.0,,6,7,1,,2,2,0,
1973,NHL,CHI,20,6,13.0,,21,8,10.0,,,,,,2,2,4,,7,3,3,,7,2,4,,6,4,3.0,,10,1,2.0,,6,2,7,,3,0,0,
1995,NHL,NYR,22,10,9.0,,19,17,5.0,,,,,,7,3,1,,7,5,2,,11,3,3,,5,0,4.0,,5,6,1.0,,4,4,3,,2,6,0,
2003,NHL,PIT,13,22,6.0,0,10,25,2.0,4,,,,,2,4,3,0,3,8,1,1,4,8,1,2,2,14,0.0,0,2,9,0.0,1,8,4,3,0,2,0,0,0
1959,NHL,CHI,18,11,6.0,,10,18,7.0,,,,,,1,7,1,,3,7,3,,6,4,3,,7,6,3.0,,7,3,0.0,,4,2,3,,,,,
1911,NHA,QU1,7,2,0.0,,3,6,0.0,,,,,,,,,,,,,,0,1,0,,4,4,0.0,,5,3,0.0,,1,0,0,,,,,
1991,NHL,MNS,20,16,4.0,,12,26,2.0,,,,,,5,6,0,,4,6,2,,7,4,1,,5,7,1.0,,5,9,1.0,,6,8,0,,0,2,1,
1963,NHL,BOS,13,15,7.0,,5,25,5.0,,,,,,1,7,1,,3,4,3,,3,8,3,,5,8,2.0,,3,9,1.0,,3,4,2,,,,,
1968,NHL,MNS,11,21,6.0,,7,22,9.0,,,,,,2,5,1,,4,6,3,,3,10,2,,2,10,1.0,,5,4,3.0,,2,8,5,,,,,
1988,NHL,CHI,16,14,10.0,,11,27,2.0,,,,,,3,9,1,,3,7,3,,4,8,0,,6,5,3.0,,6,3,3.0,,4,8,2,,1,1,0,
1994,NHL,CAL,15,7,2.0,,9,10,5.0,,,,,,,,,,,,,,,,,,2,2,1.0,,8,4,2.0,,6,7,2,,7,4,2,
1921,WCHL,EDE,8,4,1.0,,7,5,0.0,,,,,,,,,,,,,,2,2,1,,3,5,0.0,,9,2,0.0,,1,0,0,,,,,
1931,NHL,DTF,15,3,6.0,,3,17,4.0,,,,,,,,,,3,4,0,,2,5,3,,7,6,1.0,,4,2,3.0,,2,3,3,,,,,
1917,NHL,TOA,10,1,0.0,,3,8,0.0,,,,,,,,,,,,,,2,2,0,,5,3,0.0,,5,3,0.0,,1,1,0,,,,,
1980,NHL,PIT,21,16,3.0,,9,21,10.0,,,,,,4,5,1,,2,8,3,,5,6,3,,6,6,1.0,,7,5,1.0,,5,6,3,,1,1,1,
1994,NHL,WIN,10,10,4.0,,6,15,3.0,,,,,,,,,,,,,,,,,,1,4,1.0,,5,6,2.0,,3,8,2,,7,5,2,
1918,PCHA,VML,6,4,0.0,,6,4,0.0,,,,,,,,,,,,,,,,,,4,5,0.0,,6,2,0.0,,2,1,0,,,,,
1987,NHL,CAL,26,11,3.0,,22,12,6.0,,,,,,5,5,1,,9,3,2,,9,3,1,,9,3,2.0,,5,6,1.0,,10,2,2,,1,1,0,
2010,NHL,CAR,22,14,,5,18,17,,6,,,,,5,5,,0,5,6,,3,7,4,,1,8,4,,2,4,6,,3,8,5,,1,3,1,,1
1997,NHL,NYI,17,20,4.0,,13,21,7.0,,,,,,5,5,2,,6,6,2,,4,9,1,,3,8,2.0,,2,2,1.0,,4,8,2,,6,3,1,
2011,NHL,OTT,20,17,,4,21,14,,6,,,,,7,5,,0,5,5,,2,7,5,,3,8,5,,1,7,3,,2,6,5,,2,1,3,,0
1995,NHL,LAK,16,16,9.0,,8,24,9.0,,,,,,4,3,4,,7,7,1,,3,5,4,,3,8,2.0,,1,9,4.0,,4,6,2,,2,2,1,
2005,NHL,CHI,16,19,,6,10,24,,7,,,,,3,8,,0,7,6,,0,3,6,,4,4,8,,2,1,3,,2,5,7,,3,3,5,,2
1927,NHL,TOR,9,8,5.0,,9,10,3.0,,,,,,,,,,3,2,0,,3,4,3,,6,5,0.0,,3,4,3.0,,3,3,2,,,,,
1973,WHA,EDO,24,14,1.0,,14,23,2.0,,,,,,6,1,0,,9,5,0,,5,9,0,,5,8,0.0,,5,7,0.0,,7,6,3,,1,1,0,
2006,NHL,NAS,28,8,,5,23,15,,3,,,,,7,3,,1,10,2,,1,9,5,,1,10,3,,0,7,5,,1,6,5,,3,2,0,,1
1935,NHL,MTL,5,11,8.0,,6,15,3.0,,,,,,,,,,3,3,1,,0,7,3,,6,4,3.0,,1,5,3.0,,1,7,1,,,,,
1983,NHL,NYR,27,12,1.0,,15,17,8.0,,,,,,9,4,0,,5,5,4,,8,4,0,,8,4,1.0,,5,5,4.0,,6,7,0,,1,0,0,
1986,NHL,STL,21,12,7.0,,11,21,8.0,,,,,,3,3,2,,6,6,2,,5,7,2,,5,6,3.0,,4,6,2.0,,6,5,4,,3,0,0,
1924,WCHL,VIC,10,3,0.0,,6,9,0.0,,,,,,,,,,,,,,5,3,0,,7,5,0.0,,3,4,0.0,,1,0,0,,,,,
1974,WHA,HOU,28,11,0.0,,25,14,0.0,,,,,,4,4,0,,10,4,0,,10,3,0,,5,5,0.0,,12,4,0.0,,9,4,0,,3,1,0,
2003,NHL,VAN,21,13,7.0,0,22,11,3.0,5,,,,,7,2,2,0,7,4,1,2,7,3,3,0,9,5,1.0,0,5,5,0.0,2,6,5,3,1,2,0,0,0
2000,NHL,DAL,26,10,5.0,0,22,14,3.0,2,,,,,6,4,1,1,7,2,2,0,8,5,1,0,7,7,0.0,0,7,4,1.0,1,11,2,2,0,2,0,1,0
1976,NHL,BUF,27,8,5.0,,21,16,3.0,,,,,,5,4,1,,8,2,2,,11,2,0,,4,7,3.0,,10,4,0.0,,9,5,1,,1,0,1,
1975,NHL,STL,20,12,8.0,,9,25,6.0,,,,,,3,5,2,,5,5,3,,3,9,0,,7,6,1.0,,5,5,4.0,,6,6,3,,0,1,1,
1991,NHL,WAS,25,12,3.0,,20,15,5.0,,,,,,9,3,0,,9,5,0,,7,5,1,,4,4,3.0,,8,4,2.0,,7,5,1,,1,1,1,
1976,NHL,VAN,13,21,6.0,,12,21,7.0,,,,,,4,7,1,,2,10,1,,4,9,1,,5,6,2.0,,3,7,2.0,,6,2,6,,1,1,0,
1991,NHL,NYR,28,8,4.0,,22,17,1.0,,,,,,9,5,0,,6,5,1,,10,4,0,,8,3,1.0,,7,3,2.0,,9,4,1,,1,1,0,
2008,NHL,MTL,24,10,,7,17,20,,4,,,,,7,1,,1,6,5,,3,8,3,,2,7,6,,0,6,7,,1,5,5,,3,2,3,,1
2010,NHL,DAL,22,11,,8,20,18,,3,,,,,6,4,,0,8,4,,1,8,5,,3,8,2,,1,3,8,,1,5,4,,5,4,2,,0
1995,NHL,MTL,23,12,6.0,,17,20,4.0,,,,,,6,5,0,,6,5,1,,7,6,1,,6,3,4.0,,5,7,1.0,,9,3,1,,1,3,2,
1991,NHL,QUE,18,19,3.0,,2,29,9.0,,,,,,2,9,1,,4,8,1,,5,5,3,,1,10,1.0,,1,9,3.0,,5,7,2,,2,0,1,
1910,NHA,QU1,2,6,0.0,,2,6,0.0,,,,,,,,,,,,,,,,,,1,6,0.0,,3,6,0.0,,,,,,,,,
1975,WHA,CLC,23,15,2.0,,12,25,3.0,,,,,,3,3,0,,6,6,2,,3,11,0,,7,5,2.0,,7,6,1.0,,7,7,0,,2,2,0,
2003,NHL,TBL,24,10,4.0,3,22,12,4.0,3,,,,,6,0,1,0,5,4,3,1,4,9,2,0,11,3,0.0,2,9,1,1.0,2,10,4,1,1,1,1,0,0
1981,NHL,QUE,24,13,3.0,,9,18,13.0,,,,,,7,6,0,,7,4,4,,5,5,1,,6,5,3.0,,4,3,5.0,,2,7,3,,2,1,0,
2010,NHL,NJD,22,16,,3,16,23,,2,,,,,3,8,,1,5,6,,1,2,11,,0,6,5,,1,11,1,,1,8,5,,1,3,3,,0
1990,NHL,BOS,26,9,5.0,,18,15,7.0,,,,,,6,4,2,,8,3,2,,6,5,4,,10,4,0.0,,7,4,0.0,,7,4,4,,,,,
2000,NHL,ATL,10,23,6.0,2,13,22,6.0,0,,,,,1,3,5,0,4,7,1,1,10,5,0,0,1,10,3.0,1,2,8,1.0,0,4,9,2,0,1,3,0,0
1916,NHA,TOB,3,4,0.0,,4,3,0.0,,,,,,,,,,,,,,2,0,0,,5,4,0.0,,0,3,0.0,,,,,,,,,
2002,NHL,CBS,20,14,5.0,2,9,28,3.0,1,,,,,3,5,1,0,6,6,1,2,4,8,1,0,7,6,2.0,0,3,7,1.0,0,5,8,1,1,1,2,1,0
1987,NHL,PIT,22,12,6.0,,14,23,3.0,,,,,,3,6,3,,6,4,2,,7,4,2,,5,9,2.0,,4,7,0.0,,9,5,0,,2,0,0,
1920,PCHA,SEA,9,3,0.0,,3,8,1.0,,,,,,,,,,,,,,3,1,0,,5,4,0.0,,3,5,0.0,,1,1,1,,,,,
1996,NHL,WAS,19,17,5.0,,14,23,4.0,,,,,,4,6,0,,9,5,1,,2,9,2,,5,5,2.0,,4,6,2.0,,6,7,1,,3,2,1,
2005,NHL,EDM,20,15,,6,21,13,,7,,,,,5,6,,1,9,5,,0,8,3,,3,6,4,,2,2,2,,2,7,5,,4,4,3,,1
2001,NHL,EDM,23,14,4.0,0,15,14,8.0,4,,,,,9,4,1,0,7,3,2,1,5,6,3,1,4,7,3.0,0,1,4,1.0,0,9,2,2,1,3,2,0,1
1987,NHL,LAK,19,18,3.0,,11,24,5.0,,,,,,3,7,1,,4,6,3,,4,11,0,,7,7,1.0,,7,6,0.0,,4,5,2,,1,0,1,
1995,NHL,TOR,19,15,7.0,,15,21,5.0,,,,,,4,5,1,,7,4,3,,8,4,2,,3,6,3.0,,3,9,1.0,,6,6,2,,3,2,0,
1983,NHL,TOR,17,16,7.0,,9,29,2.0,,,,,,6,4,2,,5,8,0,,4,6,3,,1,11,1.0,,6,6,2.0,,4,9,1,,0,1,0,
1936,NHL,MTL,16,8,0.0,,8,10,6.0,,,,,,,,,,5,4,1,,5,3,1,,9,3,1.0,,4,3,2.0,,1,5,1,,,,,
1915,PCHA,VA1,3,4,0.0,,2,9,0.0,,,,,,,,,,,,,,2,3,0,,1,5,0.0,,2,5,0.0,,,,,,,,,
1965,NHL,TOR,22,9,4.0,,12,16,7.0,,,,,,2,2,0,,5,6,2,,7,2,3,,6,6,0.0,,5,4,3.0,,9,5,1,,0,0,2,
1977,NHL,STL,12,20,8.0,,8,27,5.0,,,,,,0,8,1,,5,7,2,,3,9,1,,3,7,2.0,,3,7,3.0,,4,7,4,,2,2,0,
1937,NHL,MTM,9,13,2.0,,3,17,4.0,,,,,,,,,,4,5,1,,2,6,0,,3,5,3.0,,2,9,1.0,,1,5,1,,,,,
1949,NHL,DET,19,9,7.0,,18,10,7.0,,,,,,4,2,1,,9,2,2,,8,4,1,,5,5,3.0,,4,3,4.0,,7,3,3,,,,,
