year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1971,SCФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,NYR,NHL,4,2,0,18,16,
1947,SF,B,DET,NHL,NYR,NHL,4,2,0,17,12,
2002,КГТ,"Добро пожаловать в Chatbot-транслатор Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",MIN,NHL,VAN,NHL,4,3,0,26,17,
1992,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?","I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",NYI,NHL,PIT,NHL,4,3,0,24,27,
1979,SF,Да здравствует Великая Россия!,PHI,NHL,MNS,NHL,4,1,0,27,14,
1981,КФД,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYI,NHL,PIT,NHL,3,2,0,22,13,
1972,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",,NEW,WHA,CLC,WHA,4,1,0,16,14,
1975,Предложение,А,BUF,NHL,STL,NHL,2,1,0,7,8,
1995,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",Д,FLO,NHL,BOS,NHL,4,1,0,22,16,
1981,КФД,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAK,NHL,EDM,NHL,3,2,0,27,23,
1983,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?","I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",NYI,NHL,WAS,NHL,4,1,0,20,13,
1936,КФ,B,MTM,NHL,BOS,NHL,2,1,0,8,6,
1978,Предложение,С,TOR,NHL,ATF,NHL,2,0,0,9,5,
1997,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,MTL,NHL,PIT,NHL,4,2,0,18,15,
1969,SF,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",STL,NHL,PIT,NHL,4,2,0,19,10,
1921,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",,REG,WCHL,EDE,WCHL,1,0,1,3,2,TG
1936,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,NYR,NHL,3,2,0,9,8,
1984,SCФ,О,EDM,NHL,PHI,NHL,4,1,0,21,14,
2001,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",Д,TOR,NHL,NYI,NHL,4,3,0,22,21,
1999,КГТ,я,PHI,NHL,PIT,NHL,4,2,0,15,14,
1973,КФ,B,NYR,NHL,MTL,NHL,4,2,0,21,17,
1993,ЧФ,Да,VAN,NHL,TOR,NHL,4,1,0,16,9,
1919,SCФ,,SEA,PCHA,OTS,NHL,3,2,0,15,11,
1983,КФД,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,WIN,NHL,3,0,0,18,7,
1955,SF,B,DET,NHL,TOR,NHL,4,1,0,14,10,
1970,SF,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MTL,NHL,MNS,NHL,4,2,0,27,19,
1932,SF,Д,NYR,NHL,DET,NHL,2,0,0,6,3,TG
1991,КФД,B,BOS,NHL,BUF,NHL,4,3,0,19,24,
1988,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",К,CHI,NHL,STL,NHL,4,1,0,19,12,
1980,SF,Да,MNS,NHL,CAL,NHL,4,2,0,25,18,
1976,SF,я,MTL,NHL,NYI,NHL,4,2,0,19,13,
1980,SCФ,О,NYI,NHL,MNS,NHL,4,1,0,26,16,
2008,КГТ,"I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",PIT,NHL,WAS,NHL,4,3,0,27,22,
1972,КФ,А,MTL,NHL,BUF,NHL,4,2,0,21,16,
1978,SF,,EDO,WHA,NEW,WHA,4,3,0,35,29,
1994,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1970,SF,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",CHI,NHL,NYR,NHL,4,3,0,21,14,
1991,КФД,Д,PIT,NHL,WAS,NHL,4,3,0,25,27,
1973,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",,CHC,WHA,TOT,WHA,4,3,0,34,27,
1982,КФД,"Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",CAL,NHL,VAN,NHL,3,1,0,17,14,
1998,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1989,КФД,А,BOS,NHL,HAR,NHL,4,3,0,23,21,
1929,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MTL,NHL,BOS,NHL,2,0,0,7,3,
1953,SF,А,DET,NHL,TOR,NHL,4,1,0,15,8,
1996,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,STL,NHL,4,2,0,13,12,
1982,КФД,С,NYR,NHL,PHI,NHL,3,0,0,18,9,
1936,КФ,С,NYR,NHL,TOR,NHL,2,0,0,5,1,
2005,SCФ,О,CAR,NHL,EDM,NHL,4,3,0,19,16,
1980,SCФ,О,NYI,NHL,MNS,NHL,4,1,0,26,16,
1928,SF,Д,NYR,NHL,TOR,NHL,2,0,0,3,1,
1997,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,MTL,NHL,PIT,NHL,4,2,0,18,15,
1990,КФД,А,BOS,NHL,HAR,NHL,4,2,0,24,17,
1993,SCФ,О,NYR,NHL,VAN,NHL,4,3,0,21,19,
1996,ЧФ,Да здравствует Великая Россия!,PHI,NHL,NYR,NHL,4,1,0,20,13,
1975,КФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MTL,NHL,CHI,NHL,4,0,0,13,3,
1997,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",Д,WAS,NHL,BOS,NHL,4,2,0,15,13,
1987,SCФ,О,EDM,NHL,BOS,NHL,4,0,1,21,12,
1988,КФД,Д,PIT,NHL,NYR,NHL,4,0,0,19,11,
2011,SCФ,О,LAK,NHL,NJD,NHL,4,2,0,16,8,
2009,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",VAN,NHL,LAK,NHL,4,2,0,25,18,
1945,SF,B,BOS,NHL,DET,NHL,4,1,0,16,10,
1980,Предложение,С,EDM,NHL,MTL,NHL,3,0,0,15,6,
1991,КФД,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",VAN,NHL,WIN,NHL,4,3,0,29,17,
2011,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAK,NHL,VAN,NHL,4,1,0,12,8,
1939,КФ,С,DET,NHL,NYA,NHL,2,1,0,9,7,
1999,ЧФ,Да здравствует Великая Россия!,NJD,NHL,PHI,NHL,4,3,0,18,15,
1946,SF,А,MTL,NHL,BOS,NHL,4,1,0,16,10,
1975,SCФ,К,MTL,NHL,PHI,NHL,4,0,0,14,9,
1987,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?","Добро пожаловать в Chatbot-транслатор Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,CAL,NHL,4,0,0,18,11,
1929,КФ,С,NYR,NHL,OTS,NHL,1,0,1,6,3,TG
1958,SF,А,MTL,NHL,CHI,NHL,4,2,0,21,16,
2005,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",ANA,NHL,CAL,NHL,4,3,0,17,16,
1949,SCФ,С,DET,NHL,NYR,NHL,4,3,0,22,17,
1923,SCФ,,MTL,NHL,CAT,WCHL,2,0,0,9,1,
1941,SF,Д,DET,NHL,BOS,NHL,2,0,0,9,5,
1976,КФД,,WIJ,WHA,SDM,WHA,4,3,0,28,19,
2010,КГТ,К,VAN,NHL,NAS,NHL,4,2,0,14,11,
1997,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",С,BUF,NHL,PHI,NHL,4,1,0,18,9,
1996,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,BUF,NHL,OTT,NHL,4,3,0,14,13,
2002,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",Д,PHI,NHL,TOR,NHL,4,3,0,24,16,
1972,КФ,B,NYR,NHL,BOS,NHL,4,1,0,22,11,
1998,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1977,SF,"I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",BOS,NHL,PHI,NHL,4,1,0,21,15,
2005,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",COL,NHL,DAL,NHL,4,1,0,18,15,
1992,КФД,B,MTL,NHL,QUE,NHL,4,2,0,19,16,
2008,КГТ,"I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",PIT,NHL,WAS,NHL,4,3,0,27,22,
1981,SCФ,О,NYI,NHL,VAN,NHL,4,0,0,18,10,
1993,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",VAN,NHL,CAL,NHL,4,3,0,23,20,
1995,КГТ,"I'm sorry, but I don't see any text to translate in your request. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",PIT,NHL,NYR,NHL,4,1,0,21,15,
2000,ЧФ,Да,COL,NHL,STL,NHL,4,1,0,17,11,
1919,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",,SEA,PCHA,VML,PCHA,1,1,0,7,3,TG
1931,SF,А,NYR,NHL,MTL,NHL,3,1,0,13,9,
1996,SCФ,О,DET,NHL,PHI,NHL,4,0,0,16,6,
2006,КГТ,я,BUF,NHL,NYR,NHL,4,2,0,17,13,
1940,SF,Д,DET,NHL,CHI,NHL,2,0,0,5,2,
1971,КФ,Д,STL,NHL,MNS,NHL,4,3,0,19,19,
1988,КФД,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,DET,NHL,4,2,0,25,18,
1988,КФД,Д,PIT,NHL,NYR,NHL,4,0,0,19,11,
1976,Предложение,А,NYI,NHL,CHI,NHL,2,0,0,7,3,
1982,КФД,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",MNS,NHL,TOR,NHL,3,1,0,18,18,
1975,КФ,"Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",NYI,NHL,BUF,NHL,4,2,0,21,18,
1993,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",А,NYR,NHL,NYI,NHL,4,0,0,22,3,
2011,ЧФ,Да здравствует Великая Россия!,NJD,NHL,NYR,NHL,4,2,0,15,14,
1954,SF,B,MTL,NHL,BOS,NHL,4,1,0,16,9,
1983,КФД,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,WIN,NHL,3,0,0,18,7,
2011,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,WAS,NHL,BOS,NHL,4,3,0,16,15,
1984,ЧФ,Да,EDM,NHL,CHI,NHL,4,2,0,44,25,
2011,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",С,NJD,NHL,FLO,NHL,4,3,0,18,17,
1972,КФД,,NEW,WHA,OTN,WHA,4,1,0,24,17,
1976,КФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MTL,NHL,STL,NHL,4,0,0,19,4,
1999,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",DET,NHL,LAK,NHL,4,0,0,15,6,
1971,SCФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,NYR,NHL,4,2,0,18,16,
1965,SF,B,DET,NHL,CHI,NHL,4,2,0,22,10,
1988,КФД,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",STL,NHL,MNS,NHL,4,1,0,23,15,
1969,КФ,А,CHI,NHL,DET,NHL,4,0,0,16,8,
1985,КФД,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,VAN,NHL,3,0,0,17,5,
1935,КФ,С,NYA,NHL,CHI,NHL,1,1,0,7,5,TG
1974,АФК,,HOU,WHA,QUN,WHA,4,0,0,20,7,
1944,SF,B,DET,NHL,BOS,NHL,4,3,0,22,22,
1981,КФД,"Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",VAN,NHL,CAL,NHL,3,0,0,10,5,
1958,SF,B,TOR,NHL,BOS,NHL,4,3,0,20,21,
1973,КФ,Д,CHI,NHL,LAK,NHL,4,1,0,10,7,
1987,SCФ,О,EDM,NHL,BOS,NHL,4,0,1,21,12,
1973,SF,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,CHI,NHL,4,2,0,28,20,
1979,Предложение,Д,BOS,NHL,PIT,NHL,3,2,0,21,14,
2010,ЧФ,Да,VAN,NHL,SJS,NHL,4,1,0,20,13,
1947,SCФ,С,TOR,NHL,DET,NHL,4,0,0,18,7,
1979,SF,Да,NYI,NHL,BUF,NHL,4,2,0,22,17,
1979,Предложение,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYI,NHL,LAK,NHL,3,1,0,21,10,
2009,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",Д,PIT,NHL,OTT,NHL,4,2,0,24,19,
1979,Предложение,С,MTL,NHL,HAR,NHL,3,0,0,18,8,
1992,КФД,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",VAN,NHL,WIN,NHL,4,2,0,21,17,
2009,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",DET,NHL,PHO,NHL,4,3,0,26,18,
1973,КФ,С,PHI,NHL,ATF,NHL,4,0,0,17,6,
2008,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,WAS,NHL,NYR,NHL,4,3,0,19,11,
1980,Предложение,Д,NYR,NHL,LAK,NHL,3,1,0,23,12,
1927,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYR,NHL,MTM,NHL,3,2,0,5,6,
1967,КФ,С,STL,NHL,PHI,NHL,4,3,0,17,17,
2008,КГТ,я,CAR,NHL,BOS,NHL,4,3,0,16,17,
1987,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",я,BOS,NHL,MTL,NHL,4,1,0,15,10,
1969,SF,"Здравствуйте! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",STL,NHL,PIT,NHL,4,2,0,19,10,
2003,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",DET,NHL,NAS,NHL,4,2,0,12,9,
2008,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",AND,NHL,SJS,NHL,4,2,0,18,10,
1999,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",COL,NHL,PHO,NHL,4,1,0,17,10,
1989,КФД,"Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",EDM,NHL,WIN,NHL,4,3,0,24,22,
1994,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1959,SF,B,TOR,NHL,DET,NHL,4,2,0,20,16,
1984,КФД,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MNS,NHL,STL,NHL,3,0,0,9,5,
1998,КГТ,"Добро пожаловать в Chatbot-транслатор Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",COL,NHL,DET,NHL,4,2,0,21,14,
1995,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.",С,NYR,NHL,MTL,NHL,4,2,0,19,17,
1981,КФД,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYI,NHL,PIT,NHL,3,2,0,22,13,
1928,КФ,B,NYR,NHL,NYA,NHL,1,0,1,1,0,TG
2008,"CQF означает ""Комбинированная система оценки боевая эффективность"". Это система, используемая в вооруженных силах для оценки эффективности оружия, техники и систем.","Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",CHI,NHL,CAL,NHL,4,2,0,21,16,
1946,SF,А,MTL,NHL,BOS,NHL,4,1,0,16,10,
1918,SCФ,,SEA,PCHA,MTL,NHL,2,2,0,19,10,НД
1976,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?",,QUN,WHA,IND,WHA,4,1,0,25,14,
1982,ЧФ,Да здравствует Великая Россия!,NYI,NHL,BOS,NHL,4,2,0,30,21,
1991,"Извините, я не понимаю ваш запрос. Можете ли вы повторить ваш запрос или предоставить дополнительную информацию, чтобы я мог помочь вам?","Добро пожаловать в Chatbot-транслатор Coral! Я могу помочь вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести.",EDM,NHL,VAN,NHL,4,2,0,18,15,
1938,КФ,С,DET,NHL,MTL,NHL,2,1,0,8,5,
1969,SCФ,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NHL,STL,NHL,4,0,0,20,7,
1986,КФД,"Добро пожаловать в Cohere! Я готов помочь с переводом и другими задачами. Пожалуйста, предоставьте текст, который необходимо перевести, и укажите язык, на который должен быть сделан перевод. Я сделаю все возможное, чтобы обеспечить точный и качественный перевод.",WIN,NHL,CAL,NHL,4,2,0,22,15,
1996,КГТ,я,NYR,NHL,NJD,NHL,4,1,0,10,5,
1982,SCФ,О,NYI,NHL,EDM,NHL,4,0,0,17,6,
1963,SF,А,TOR,NHL,MTL,NHL,4,3,0,17,14,
1937,SCФ,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NHL,TOR,NHL,3,1,0,10,8,
2009,КГТ,я,MTL,NHL,PIT,NHL,4,3,0,19,18,
1964,SCФ,С,MTL,NHL,CHI,NHL,4,3,0,18,12,
1983,ЧФ,Да,EDM,NHL,MNS,NHL,4,0,0,22,10,
1942,SF,B,BOS,NHL,MTL,NHL,4,1,0,18,17,
2005,ЧФ,Да,EDM,NHL,ANA,NHL,4,1,0,16,13,
1936,КФ,С,NYR,NHL,TOR,NHL,2,0,0,5,1,
1973,КФ,Д,CHI,NHL,LAK,NHL,4,1,0,10,7,
