id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
135,1967,ФСФ,"Добро пожаловать в Coral, искусственный интеллект, который может общаться и переводить текст с английского на русский язык. Как я могу вам помочь?",BOS,NBA,DET,NBA,4,2
139,1967,ФСФ,"Добро пожаловать в Coral, искусственный интеллект, который может общаться и переводить текст с английского на русский язык. Как я могу вам помочь?",LAL,NBA,CHI,NBA,4,1
144,1968,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",О,BOS,NBA,LAL,NBA,4,3
167,1971,КФБ,М,LAL,NBA,CHI,NBA,4,0
178,1973,КФБ,М,NYK,NBA,CAP,NBA,4,3
187,1974,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",О,GSW,NBA,WSB,NBA,4,0
191,1974,КФБ,М,GSW,NBA,SEA,NBA,4,2
198,1975,КоАФ,Здравствуйте! Как я могу вам помочь?,DET,NBA,MIL,NBA,2,1
213,1977,КоАФ,Здравствуйте! Как я могу вам помочь?,NYK,NBA,CLE,NBA,2,0
220,1977,КоАФ,Здравствуйте! Как я могу вам помочь?,SEA,NBA,LAL,NBA,2,1
241,1979,КоАФ,Здравствуйте! Как я могу вам помочь?,PHO,NBA,KCK,NBA,2,1
242,1979,КоАФ,Здравствуйте! Как я могу вам помочь?,SEA,NBA,POR,NBA,2,1
250,1980,CF,"Hello! I can help you translate text from English to Russian. Please provide the text you would like me to translate, and I will do my best to provide an accurate translation while preserving the meaning and tone of your original text.",HOU,NBA,KCK,NBA,4,1
252,1980,КоАФ,Здравствуйте! Как я могу вам помочь?,KCK,NBA,POR,NBA,2,1
255,1981,CF,"Hello! I can help you translate text from English to Russian. Please provide the text you would like me to translate, and I will do my best to provide an accurate translation while preserving the meaning and tone of your original text.",PHI,NBA,BOS,NBA,4,3
274,1982,КоАФ,Здравствуйте! Как я могу вам помочь?,DEN,NBA,PHO,NBA,2,1
276,1982,КФБ,М,SAS,NBA,DEN,NBA,4,1
281,1983,КоАФ,Здравствуйте! Как я могу вам помочь?,NYK,NBA,DET,NBA,3,2
286,1983,КоАФ,Здравствуйте! Как я могу вам помочь?,LAL,NBA,KCK,NBA,3,0
305,1984,КФБ,М,DEN,NBA,UTA,NBA,4,1
324,1986,КоАФ,Здравствуйте! Как я могу вам помочь?,DET,NBA,WSB,NBA,3,0
342,1987,КФБ,М,BOS,NBA,ATL,NBA,4,3
356,1988,КФБ,М,DET,NBA,MIL,NBA,4,0
357,1988,КФБ,М,CHI,NBA,NYK,NBA,4,2
392,1990,КоАФ,Здравствуйте! Как я могу вам помочь?,POR,NBA,SEA,NBA,3,2
393,1990,КФБ,М,LAL,NBA,GSW,NBA,4,1
398,1991,КоАФ,Здравствуйте! Как я могу вам помочь?,CLE,NBA,NJN,NBA,3,1
399,1991,КоАФ,Здравствуйте! Как я могу вам помочь?,NYK,NBA,DET,NBA,3,2
418,1992,CF,"Hello! I can help you translate text from English to Russian. Please provide the text you would like me to translate, and I will do my best to provide an accurate translation while preserving the meaning and tone of your original text.",PHO,NBA,SEA,NBA,4,3
432,1993,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",О,HOU,NBA,NYK,NBA,4,3
438,1993,КФБ,М,HOU,NBA,PHO,NBA,4,3
451,1994,КоАФ,Здравствуйте! Как я могу вам помочь?,LAL,NBA,SEA,NBA,3,1
455,1995,CF,"Hello! I can help you translate text from English to Russian. Please provide the text you would like me to translate, and I will do my best to provide an accurate translation while preserving the meaning and tone of your original text.",CHI,NBA,ORL,NBA,4,0
459,1995,КоАФ,Здравствуйте! Как я могу вам помочь?,ATL,NBA,IND,NBA,3,2
473,1996,КоАФ,Здравствуйте! Как я могу вам помочь?,ATL,NBA,DET,NBA,3,2
480,1996,КоАФ,Здравствуйте! Как я могу вам помочь?,UTA,NBA,LAC,NBA,3,0
492,1997,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",О,CHI,NBA,UTA,NBA,4,2
507,1998,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",О,SAS,NBA,NYK,NBA,4,1
513,1998,КФБ,М,SAS,NBA,LAL,NBA,4,0
544,2000,КФБ,М,SAS,NBA,DAL,NBA,4,1
547,2001,КоАФ,Здравствуйте! Как я могу вам помочь?,BOS,NBA,PHI,NBA,3,2
551,2001,КФБ,М,NJN,NBA,CHH,NBA,4,1
553,2001,CF,"Hello! I can help you translate text from English to Russian. Please provide the text you would like me to translate, and I will do my best to provide an accurate translation while preserving the meaning and tone of your original text.",LAL,NBA,SAC,NBA,4,3
555,2001,КоАФ,Здравствуйте! Как я могу вам помочь?,LAL,NBA,POR,NBA,3,0
557,2001,КоАФ,Здравствуйте! Как я могу вам помочь?,SAS,NBA,SEA,NBA,3,2
577,2003,КоАФ,Здравствуйте! Как я могу вам помочь?,NJN,NBA,NYK,NBA,4,0
585,2003,КоАФ,Здравствуйте! Как я могу вам помочь?,LAL,NBA,HOU,NBA,4,1
590,2004,CF,"Hello! I can help you translate text from English to Russian. Please provide the text you would like me to translate, and I will do my best to provide an accurate translation while preserving the meaning and tone of your original text.",DET,NBA,MIA,NBA,4,3
591,2004,КоАФ,Здравствуйте! Как я могу вам помочь?,MIA,NBA,NJN,NBA,4,0
594,2004,КоАФ,Здравствуйте! Как я могу вам помочь?,IND,NBA,BOS,NBA,4,3
602,2004,КоАФ,Здравствуйте! Как я могу вам помочь?,DAL,NBA,HOU,NBA,4,3
605,2005,CF,"Hello! I can help you translate text from English to Russian. Please provide the text you would like me to translate, and I will do my best to provide an accurate translation while preserving the meaning and tone of your original text.",MIA,NBA,DET,NBA,4,2
608,2005,КоАФ,Здравствуйте! Как я могу вам помочь?,MIA,NBA,CHI,NBA,4,2
615,2005,КоАФ,Здравствуйте! Как я могу вам помочь?,LAC,NBA,DEN,NBA,4,1
623,2006,КоАФ,Здравствуйте! Как я могу вам помочь?,DET,NBA,ORL,NBA,4,0
632,2006,КоАФ,Здравствуйте! Как я могу вам помочь?,UTA,NBA,HOU,NBA,4,3
633,2006,КФБ,М,UTA,NBA,GSW,NBA,4,1
654,2008,КоАФ,Здравствуйте! Как я могу вам помочь?,BOS,NBA,CHI,NBA,4,3
667,2009,КоАФ,Здравствуйте! Как я могу вам помочь?,BOS,NBA,MIA,NBA,4,1
701,2011,КФБ,М,BOS,NBA,PHI,NBA,4,3
705,2011,КоАФ,Здравствуйте! Как я могу вам помочь?,SAS,NBA,UTA,NBA,4,0
707,2011,КоАФ,Здравствуйте! Как я могу вам помочь?,LAL,NBA,DEN,NBA,4,3
710,1980,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.",О,BOS,NBA,HOU,NBA,4,2
713,1967,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",PTP,ABA,NOB,ABA,4,3
724,1968,ФСФ,B,MMF,ABA,MNP,ABA,4,3
748,1971,ФСФ,B,UTS,ABA,DLC,ABA,4,0
753,1972,ФСФ,B,KEN,ABA,VIR,ABA,4,1
772,1975,"Добро пожаловать! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести.","Добро пожаловать в Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",NYA,ABA,DNA,ABA,4,2
775,1975,"Извините, но я не понимаю ваш запрос. Вы хотите, чтобы я перевел что-то с английского на русский?",B,KEN,ABA,INA,ABA,2,1
