id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
4746,1973,4,11,63,GSW,Рон,Король,,kingro01,Флорида Стейт,NBA
4808,1973,8,5,125,CLE,Джон,Риттер,,,Индиана,NBA
5004,1974,7,2,110,POR,Дуг,Ричардс,,,Бригам Янг,NBA
5157,1975,5,13,85,KCK,Эд,Сталь,,,Северная Каролина,NBA
5200,1975,8,2,128,LAL,Майк,Кашман,,,Уиляметт,NBA
5212,1975,8,14,140,CHI,Джон,Мурффи,,,Массачусетс,NBA
5276,1976,2,13,30,PHO,Ал,Флеминг,,flemial01,Аризона,NBA
5795,1978,10,8,194,CLE,Гарри,Уинстон,,,Армия,NBA
6063,1980,3,12,58,NYK,Курт,Рамбис,,rambiku01,Сан-Клара,NBA
6072,1980,3,21,67,PHI,Реджи,Гейнс,,,Винстон-Сэмпэр,NBA
6218,1980,10,14,213,PHI,Джо,Рука,,,Король (PA),NBA
6289,1981,4,1,70,DAL,Эди,Мосс,,,Сиракузы,NBA
6369,1981,7,12,150,KCK,Клинтон,Вэллер,,wheelcl01,Уильям Патерсон,NBA
6481,1982,2,16,39,PHO,Кевин,Магей,,,Калифорнийский университет в Ирвине,NBA
6594,1982,7,14,152,GSW,Мэтт,Уолдрон,,,Тихоокеанский,NBA
6704,1983,2,13,37,DEN,Давид,Рассел,,,Сент-Джонс,NBA
6722,1983,3,8,55,DET,Эрих,Сантифер,,,Сиракузы,NBA
6808,1983,7,2,141,IND,Тони,Коричневый,,,Индиана,NBA
6992,1984,5,6,99,WSB,Кохн,Ирландский,,,Боулинг-Грин,NBA
7020,1984,6,11,127,ATL,Джим,Мастер,,,Кентукки,NBA
7066,1984,8,11,173,ATL,Роберт,Коричневый,,,Лонг-Айленд,NBA
7381,1986,5,5,98,CHI,Джимми,Гилберт,,,Техасский АГИ,NBA
7425,1986,7,3,142,CLE,Ральф,Дэлтон,,,Гейртвортон,NBA
7427,1986,7,5,144,CHI,Роберт,Хендерсон,,,Мичиган,NBA
7623,1988,1,17,17,UTA,Эрик,Лекнер,,leckner01,Вайоминг,NBA
7657,1988,3,1,51,LAC,Роберт,Запереть,,lockro01,Кентукки,NBA
7714,1989,2,6,33,LAC,Джей,Эдвардс,,edwarja02,Индиана,NBA
7864,1992,1,21,21,BOS,Джон,Барри,,barryjo01,Технологический институт Джорджии,NBA
7956,1994,1,5,5,WSB,Юван,Ховард,,howarju01,Мичиган,NBA
8001,1994,2,23,50,PHO,Чарльз,Клакстон,,claxtch01,Грузия,NBA
8141,1997,1,20,20,MIN,Па́у́л,Грант,,grantpa01,Висконсин,NBA
8154,1997,2,5,33,PHI,Марко,Милице,,milicma01,Словения,NBA
8311,2000,1,17,17,SEA,Дэсмунд,Мэйсон,,masonde01,Оклахома-Стейт,NBA
8357,2001,1,5,5,GSW,Джейсон,Ричардсон,,richaja01,Мичиган Стейт,NBA
8743,2007,2,10,40,LAL,Солнце,Юэ,,yuesu01,Пекинские олимпийцы (БА),NBA
