id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
310,allenra02,2003,1,SEA,NBA,56,0,2152,1287,69,217,286,268,71,11,156,132,1017,447,271,245,378,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
311,allenra02,2004,1,SEA,NBA,78,0,3064,1867,79,268,347,289,84,5,171,167,1494,640,428,378,556,209,11,0,436,291,12,35,47,43,14,4,34,22,215,102,63,56,82,31,
312,allenra02,2005,1,SEA,NBA,78,0,3022,1955,71,261,332,286,105,16,188,151,1500,681,359,324,653,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
313,allenra02,2006,1,SEA,NBA,55,0,2219,1454,57,190,247,228,82,11,154,113,1153,505,309,279,443,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
314,allenra02,2007,1,BOS,NBA,73,0,2622,1273,75,193,268,225,65,16,127,147,987,439,237,215,452,180,26,0,987,405,25,73,98,71,24,8,38,63,311,133,92,84,139,55,
315,allenra02,2008,1,BOS,NBA,79,0,2870,1434,66,212,278,218,69,13,134,157,1040,499,249,237,486,199,14,14,565,256,13,42,55,37,15,5,25,35,206,83,58,55,100,35,
453,anderke01,1993,1,NJN,NBA,82,0,3135,1538,89,233,322,784,158,15,266,201,1381,576,423,346,132,40,4,0,181,63,2,10,12,27,9,0,9,11,54,19,33,22,10,3,
545,anthoca01,2006,1,DEN,NBA,65,0,2486,1881,143,249,392,249,77,22,234,203,1453,691,568,459,149,40,5,0,211,134,18,25,43,6,5,0,19,12,98,47,39,31,18,9,
546,anthoca01,2007,1,DEN,NBA,77,0,2804,1978,178,393,571,259,98,39,252,253,1481,728,590,464,164,58,4,0,146,90,19,19,38,8,2,1,12,17,88,32,29,24,8,2,
548,anthoca01,2009,1,DEN,NBA,69,0,2634,1943,152,302,454,222,88,30,209,225,1502,688,612,508,187,59,6,6,254,184,14,37,51,20,12,3,21,26,138,64,57,50,19,6,
580,archina01,1972,1,KCO,NBA,80,0,3681,2719,0,0,223,910,0,0,0,207,2106,1028,783,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
582,archina01,1974,1,KCO,NBA,82,0,3244,2170,48,174,222,557,119,7,0,187,1664,759,748,652,0,0,6,0,242,121,2,9,11,32,4,0,0,18,118,43,43,35,0,0,
583,archina01,1975,1,KCK,NBA,78,0,3184,1935,67,146,213,615,126,15,0,169,1583,717,625,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
586,archina01,1979,1,BOS,NBA,80,0,2864,1131,59,138,197,671,106,10,242,218,794,383,435,361,18,4,9,0,332,128,3,8,11,71,10,0,38,28,89,45,42,37,2,1,
587,archina01,1980,1,BOS,NBA,80,0,2820,1106,36,140,176,618,75,18,265,201,766,382,419,342,9,0,17,0,630,266,6,22,28,107,13,0,50,39,211,95,94,76,5,0,
588,archina01,1981,1,BOS,NBA,68,0,2167,858,25,91,116,541,52,3,178,131,652,308,316,236,16,6,8,0,277,85,1,16,17,52,5,2,23,21,70,30,28,25,4,0,
608,arenagi01,2004,1,WAS,NBA,80,0,3274,2038,83,295,378,411,139,23,242,245,1523,656,640,521,562,205,10,0,450,236,8,44,52,62,21,6,39,34,194,73,94,72,77,18,
609,arenagi01,2005,1,WAS,NBA,80,0,3384,2346,59,221,280,484,161,25,297,286,1668,746,799,655,540,199,6,0,284,204,7,26,33,32,13,4,20,21,140,65,70,54,46,20,
610,arenagi01,2006,1,WAS,NBA,74,0,2942,2105,61,277,338,443,139,13,236,249,1548,647,718,606,584,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
627,arizipa01,1950,1,PHW,NBA,65,0,0,1121,0,0,640,138,0,0,0,284,864,352,526,417,0,0,2,0,0,41,0,0,20,3,0,0,0,10,27,14,16,13,0,0,
628,arizipa01,1951,1,PHW,NBA,66,0,2939,1674,0,0,745,170,0,0,0,250,1222,548,707,578,0,0,3,0,120,77,0,0,38,8,0,0,0,17,53,24,33,29,0,0,
629,arizipa01,1954,1,PHW,NBA,72,0,2953,1512,0,0,675,210,0,0,0,270,1325,529,585,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
630,arizipa01,1955,1,PHW,NBA,72,0,2724,1741,0,0,539,189,0,0,0,282,1378,617,626,507,0,0,10,0,409,289,0,0,84,29,0,0,0,31,229,103,99,83,0,0,
631,arizipa01,1956,1,PHW,NBA,71,0,2767,1817,0,0,561,150,0,0,0,274,1451,613,713,591,0,0,2,0,22,9,0,0,8,1,0,0,0,3,8,3,5,3,0,0,
632,arizipa01,1957,1,PHW,NBA,68,0,2377,1406,0,0,503,135,0,0,0,235,1229,483,544,440,0,0,8,0,309,188,0,0,62,16,0,0,0,26,169,66,72,56,0,0,
633,arizipa01,1958,1,PHW,NBA,70,0,2799,1851,0,0,637,119,0,0,0,264,1466,632,722,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
634,arizipa01,1959,1,PHW,NBA,72,0,2618,1606,0,0,621,165,0,0,0,263,1400,593,526,420,0,0,9,0,371,237,0,0,86,33,0,0,0,29,195,84,79,69,0,0,
635,arizipa01,1960,1,PHW,NBA,79,0,2935,1832,0,0,681,188,0,0,0,335,1529,650,639,532,0,0,3,0,125,67,0,0,26,12,0,0,0,17,67,22,33,23,0,0,
636,arizipa01,1961,1,PHW,NBA,78,0,2785,1706,0,0,527,201,0,0,0,307,1490,611,601,484,0,0,12,0,459,278,0,0,80,26,0,0,0,44,253,95,102,88,0,0,
642,armstbj01,1993,1,CHI,NBA,82,0,2770,1212,28,142,170,323,80,9,131,147,1007,479,227,194,135,60,10,0,360,153,2,22,24,25,8,0,9,21,106,55,44,36,12,7,
722,artesro01,2003,1,IND,NBA,73,0,2714,1333,100,285,385,272,152,50,202,194,1112,468,439,322,242,75,15,0,585,276,24,74,98,48,21,16,37,45,259,98,85,61,66,19,
932,bakervi01,1994,1,MIL,NBA,82,0,3361,1451,289,557,846,296,86,116,221,277,1229,594,432,256,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
933,bakervi01,1995,1,MIL,NBA,82,0,3319,1729,263,545,808,212,68,91,216,272,1429,699,479,321,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
934,bakervi01,1996,1,MIL,NBA,78,0,3159,1637,267,537,804,211,81,112,245,275,1251,632,521,358,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
935,bakervi01,1997,1,SEA,NBA,82,0,2944,1574,286,370,656,152,91,86,174,278,1164,631,526,311,7,1,10,0,371,158,41,53,94,18,18,15,22,38,134,71,38,16,0,0,
1038,barklch01,1986,1,PHI,NBA,68,0,2740,1564,390,604,994,331,119,104,322,252,937,557,564,429,104,21,5,0,210,123,27,36,63,12,4,8,22,21,75,43,45,36,8,1,
1039,barklch01,1987,1,PHI,NBA,80,0,3170,2264,385,566,951,254,100,103,304,278,1283,753,951,714,157,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1040,barklch01,1988,1,PHI,NBA,79,0,3088,2037,403,583,986,325,126,67,254,262,1208,700,799,602,162,35,3,0,135,81,8,27,35,16,5,2,11,9,45,29,31,22,5,1,
1041,barklch01,1989,1,PHI,NBA,79,0,3085,1989,361,548,909,307,148,50,243,250,1177,706,744,557,92,20,10,0,419,247,66,89,155,43,8,7,30,36,162,88,108,65,18,6,
1042,barklch01,1990,1,PHI,NBA,67,0,2498,1849,258,422,680,284,110,33,210,173,1167,665,658,475,155,44,8,0,326,199,31,53,84,48,15,3,25,23,125,74,75,49,20,2,
1043,barklch01,1991,1,PHI,NBA,75,0,2881,1730,271,559,830,308,136,44,235,196,1126,622,653,454,137,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1044,barklch01,1992,1,PHO,NBA,76,0,2859,1944,237,691,928,385,119,74,233,197,1376,716,582,445,220,67,24,0,1026,638,93,233,326,102,39,25,50,73,482,230,218,168,45,10,
1046,barklch01,1994,1,PHO,NBA,68,0,2382,1561,203,553,756,276,110,45,150,201,1141,554,507,379,219,74,10,0,390,257,39,95,134,32,13,11,25,28,182,91,90,66,35,9,
1047,barklch01,1995,1,PHO,NBA,71,0,2632,1649,243,578,821,262,114,56,218,208,1160,580,566,440,175,49,4,0,164,102,18,36,54,15,4,4,6,15,70,31,47,37,12,3,
1048,barklch01,1996,1,HOU,NBA,53,0,2009,1016,212,504,716,248,69,25,151,153,692,335,415,288,205,58,16,0,605,286,64,128,192,54,19,7,43,52,198,86,134,103,38,11,
