raceid,year,round,circuitid,name,date,time,url
594,1974,5,50,Гран-при Бельгии,1974-05-12,,"Википедия
1974 Гран-при Бельгии

Гран-при Бельгии 1974 года — автогонки на гран-при, входившие в состав чемпионата мира Формулы-1 сезона 1974 года. Это была шестая гонка сезона и она состоялась 20 июля 1974 года на трассе Спа-Франкоршам в Бельгии[1].

Квалификация

Стартовая решетка

Гонка

Круг 3: Бьяджо стал первым, но он был оштрафован за то, что пересек линию пит-лейн перед началом гонки. Он был возвращен на место после первого круга[4].

Круг 20: Марчезани вышел из-за аварии[5].

Круг 31: Нельсон-Пике (Брэбем) и Рики фон Энге (Формера) столкнулись друг с другом[6]. Фон Энге попал в кювет, а Нельсон-Пике продолжил гонку.

Круг 32: Ван Лее (Лотус) столкнулся с фон Энге на той же трассе, где столкнулись Нельсон-Пике и Рики фон Энге ранее[7]. Ван Лее также попал в кювет.

Круг 48: Бьяджо (Бразилия) вышел из-за поломки коробки передач[8].

Круг 69: Нельсон-Пике (Брэбем) сошел с трассы из-за трения при торможении перед поворотом «La Source»[9].

Круг 71: Ван Лее (Лотус) вернулся на трассу и занял пятое место[10].

Круг 73: Рики фон Энге (Формера) сошел с трассы из-за утечки масла[11].

Круг 80: Кеке Росберг (Формулу) вышел из-за поломки коробки передач[12].

Круг 81: Ван Лее (Лотус) сошел с трассы из-за перегрева[13].

Финальный круг: Бьяджо (Бразилия) вернулся на трассу и финишировал шестым[14].

Результаты

Примечания

Ссылки"
600,1974,11,20,Гран-при Германии,1974-08-04,,"1974 год в Германии Гран-при — восьмая гонка чемпионата мира Формулы-1 1974 года, которая состоялась 6 октября на трассе Нюрбургринг в Западной Германии."
602,1974,13,14,Гран-при Италии,1974-09-08,,1974 Итальянский Гран-при
623,1972,4,6,Гран-при Монако,1972-05-14,,"1972 год, Гран-при Монако"
631,1972,12,46,Гран-при США,1972-10-08,,"1972 года Гран-при США

Гран-при США 1972 года (официально именуемый 56th Indianapolis 500) состоялся 28 мая на трассе Indianapolis Motor Speedway в Индианаполисе, штат Индиана, и стал тринадцатым этапом чемпионата мира Формулы-1 1972 года.

Полная стартовая сетка:

| Номер | Водитель | Конструктор | Двигатель | Годы |
| --- | --- | --- | --- | --- |
| 1 | Джеймс Хант | McLaren-Ford | Ford V8 | 1967–1969 |
| 2 | Эмерсон Фиттипальди | Lotus-Ford | Ford Cosworth DFV | 1970–1975 |
| 3 | Питер Revson | McLaren-Ford | Ford V8 | 1971–1974 |
| ... | ... | ... | ... | ... |
| 26 | Джон Уокер | Eagle-Offenhauser | Offenhauser F1A V8 | 1959, 1963 |
| 27 | Панис Грюне | McLaren-Ford | Ford V8 | 1972 |
| 28 | Рольф Штоммелен | Lotus-Ford | Ford Cosworth DFV | 1970–1974 |
| 29 | Джо Сизар | Lotus-Ford | Ford Cosworth DFV | 1968, 1970–1973 |
| 30 | Джек Нэкл | McLaren-Ford | Ford V8 | 1969–1974 |
| ... | ... | ... | ... | ... |"
640,1971,9,14,Гран-при Италии,1971-09-05,,1971 Итальянский Гран-при
663,1969,8,14,Гран-при Италии,1969-09-07,,Гран-при Италии 1969 года
664,1969,9,48,Гран-при Канады,1969-09-20,,1969 Канадский Гран-при
674,1968,8,20,Гран-при Германии,1968-08-04,,Гран-при Германии 1968 года
679,1967,1,30,Гран-при Южной Африки,1967-01-02,,1967 Южнаяафриканский Гран-при
702,1965,4,51,Гран-при Франции,1965-06-27,,1965 Французский Гран-при
715,1964,7,57,Австрийский гран-при,1964-08-23,,Австрийский Гран-при 1964 года
718,1964,10,32,Мексиканский гран-при,1964-10-25,,1964 Мексиканский Гран-при
723,1963,5,9,Гран-при Великобритании,1963-07-20,,1963 года British Grand Prix
733,1962,5,58,Гран-при Великобритании,1962-07-21,,1962 Британская Гран-при
737,1962,9,56,Гран-при Южной Африки,1962-12-29,,Википедия: 1962 South African Grand Prix
754,1960,9,14,Гран-при Италии,1960-09-04,,"Википедия
1960 Год итальянской Гран-при (итал. Gran Premio d'Italia) — шестое этап чемпионата мира по автогонкам в классе «Формула-1», который прошёл 7 августа на трассе Авиньон-Монтлье в Париже, Франция."
774,1958,10,14,Гран-при Италии,1958-09-07,,Гран-при Италии 1958 года
804,1954,6,20,Гран-при Германии,1954-08-01,,"1954 год, Grand Prix Германии

Гран-при Германии 1954 года (также известное как Großen Preis von Deutschland 1954) было автогонкой в рамках чемпионата мира Формулы-1, которая состоялась 2 августа 1954 года на трассе Nürburgring, Германия. В гонке приняли участие 16 пилотов, и она была разделена на два заезда по шесть кругов каждый, с промежуточным перерывом.

Старт гонки был дан в 13:00 по центральноевропейскому времени. Заезд был на 24 круга короче, чем планировалось изначально из-за технических проблем.

В ходе гонки произошло несколько аварий и сходов, включая столкновение Фила Хилла с автомобилем Стирлинга Мосса, в результате которого оба пилота были травмированы. Несмотря на это, гонка продолжалась, и победителем стал итальянский пилот Пьетро Фроди на автомобиле Maserati, который также выиграл этот же гонке два года назад. Это была его третья победа на Гран-при Германии."
813,1953,6,9,Гран-при Великобритании,1953-07-18,,1953 Британский Гран-при
814,1953,7,20,Гран-при Германии,1953-08-02,,Гран-при Германии 1953 года
882,2013,3,17,Гран-при Китая,2013-04-14,07:00:00,Гран-при Китая 2013 года
887,2013,8,9,Гран-при Великобритании,2013-06-30,12:00:00,2013 Британский Гран-при
890,2013,10,11,Гран-при Венгрии,2013-07-28,12:00:00,"Гран-при Венгрии 2013 года — автогоночный этап, проведенный в рамках чемпионата мира по автогонкам в классе «Формула-1» в 2013 году."
903,2014,4,17,Гран-при Китая,2014-04-20,07:00:00,"2014 Chinese Гран-при

2014 Chinese Grand Prix была гонкой Формулы-1, которая состоялась 21 апреля 2014 года на международной трассе Шанхая в Шанхае, Китай. Это была 13-я гонка чемпионата мира по Формуле-1 в сезоне 2014 года.

Пилот Ferrari Фелипе Масса сошёл с трассы во время гонки из-за проблем с подвеской, что привело к появлению машины безопасности. Льюис Хэмилтон из Mercedes использовал этот момент, чтобы сделать один пит-стоп меньше, чем другие пилоты, и одержал свою пятую победу в сезоне, став самым успешным британским гонщиком в истории Формулы-1.

Кими Райкконен из Ferrari финишировал вторым, а Серхио Перес из Force India занял третье место, завоевав первый подиум для себя и для команды Force India."
954,2016,7,7,Гран-при Канады,2016-06-12,18:00:00,2016 Гран-при Канады
970,2017,2,17,Гран-при Китая,2017-04-09,06:00:00,Гран-при Китая 2017 года
