orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10267,FRANK,4,1996-07-29-T00:00:00,1996-08-260000:00,1996-08-06T00:00:00,1,208.58,Франкенверс и,Берлинский платец 43,Мнхен,,80805,Германия
10268,GROSR,8,1996 - 07 - 30 ч. 00 м.,1996-08-27-T00:00:00,1996-08-02T00:00,3,66.29,ГРОСЕЛЛА-РЕСТУРЕНТ,Лос-Палос Грандес,Каракас,DF,1081,Венесуэла
10269,WHITC,5,1996-07-31T00:00:00,1996 - 08 - 14 ч. 00 м.,1996-08-0900:00:00,1,4.56,Рынки белого кловера,1029 — 12-е авеню.,Сиэтл,WA,98124,США
10270,WARTH,1,1996-08-01T00:00,1996 - 08 - 29 ч. 00 м.,1996-08-02T00:00,1,136.54,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10271,SPLIR,6,1996-08-01T00:00,1996 - 08 - 29 ч. 00 м.,1996 - 08 - 30 ч. 00 м.,2,4.54,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10272,RATTC,6,1996-08-02T00:00,1996 - 08 - 30 ч. 00 м.,1996-08-06T00:00:00,2,98.03,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10273,QUICK,3,1996-08-05T00:00,1996-09-02T00:00:00,1996-08-1200:00:00,3,76.07,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10274,VINET,6,1996-08-06T00:00:00,1996-09-03T00:00:00,1996 - 2008 16 ч. 00 м.,1,6.01,Шевалье,59 rue de l-Abbaye,Реймс,,51100,Франция
10275,MAGAA,1,1996-08-070000:00,1996-09-0400:00:00,1996-08-0900:00:00,1,26.93,Магазини Алиментари Риунти,Виа Людовико Иль Моро 22,Бергамо,,24100,Италия
10276,TORTU,8,1996-08-08T00:00,1996-08-22T00:00:00,1996 - 08 - 14 ч. 00 м.,3,13.84,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10277,MORGK,2,1996-08-0900:00:00,1996-09-06T00:00:00,1996 - 08 - 13 ч. 00 м.,3,125.77,Моргенстерн Гесундкост,Стр. 22,Лейпциг,,4179,Германия
10278,BERGS,8,1996-08-1200:00:00,1996-09-0900:00:00,1996 - 2008 16 ч. 00 м.,2,92.69,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10279,LEHMS,8,1996 - 08 - 13 ч. 00 м.,1996-09-1000:00:00,1996 - 2008 16 ч. 00 м.,2,25.83,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10280,BERGS,2,1996 - 08 - 14 ч. 00 м.,1996 - 09 - 11 ч. 00 м.,1996-09-1200:00:00,1,8.98,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10281,ROMEY,4,1996 - 08 - 14 ч. 00 м.,1996-08-28T00:00:00,1996-08-21T00:00:00,1,2.94,Ромеро и Томильо,"Бабушка Va, 1",Мадрид,,28001,Испания
10282,ROMEY,4,1996 - 08 - 15 ч. 00 м.,1996-09-1200:00:00,1996-08-21T00:00:00,1,12.69,Ромеро и Томильо,"Бабушка Va, 1",Мадрид,,28001,Испания
10283,LILAS,3,1996 - 2008 16 ч. 00 м.,1996 - 2009 - 13 ч. 00 м.,1996-08-23T00:00:00,3,84.81,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10284,LEHMS,4,1996 - 2008 - 19 ч. 00 м.,1996 - 2009 16 ч. 00 м.,1996-08-27-T00:00:00,1,76.56,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10285,QUICK,1,1996 - 08 - 20 ч. 00 м.,1996 - 09 - 17 ч. 00 м.,1996-08-260000:00,2,76.83,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10286,QUICK,8,1996-08-21T00:00:00,1996 - 2009 - 18 ч. 00 м.,1996 - 08 - 30 ч. 00 м.,3,229.24,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10287,RICAR,8,1996-08-22T00:00:00,1996-09-1900:00:00,1996-08-28T00:00:00,3,12.76,Рикардо Адокадо,"Ав. Копакабана, 267",Рио-де-Жанейро,RJ,02389-890,Бразилия
10288,REGGC,4,1996-08-23T00:00:00,1996-09-2000:00:00,1996-09-03T00:00:00,1,7.45,Реджиани Касифици,Провинция Страда 124,Реджио Эмилия,,42100,Италия
10289,BSBEV,7,1996-08-260000:00,1996-09-23T00:00:00,1996-08-28T00:00:00,3,22.77,B-s Напитки,Циркуляция Fauntleroy,Лондон,,EC2 5NT,Соединенное Королевство
10290,COMMI,8,1996-08-27-T00:00:00,1996-09-2400:00:00,1996-09-03T00:00:00,1,79.7,Комрсио Минейро,"Av. dos Lusadas, 23",Сан-Паулу,СП,05432-043,Бразилия
10291,QUEDE,6,1996-08-27-T00:00:00,1996-09-2400:00:00,1996-09-0400:00:00,2,6.4,Que Delcia,"&lt; &lt; Руа да панификадора &gt; &gt; , 12",Рио-де-Жанейро,RJ,02389-673,Бразилия
10292,TRADH,1,1996-08-28T00:00:00,1996 - 09 - 25 ч. 00 м.,1996-09-02T00:00:00,2,1.35,Традиао Хипермеркадос,"Av. Ins de Casto, 414",Сан-Паулу,СП,05634-030,Бразилия
10293,TORTU,1,1996 - 08 - 29 ч. 00 м.,1996 - 09 - 26 ч. 00 м.,1996 - 09 - 11 ч. 00 м.,3,21.18,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10294,RATTC,4,1996 - 08 - 30 ч. 00 м.,1996-09-27-T00:00:00,1996-09-05T00:00:00,2,147.26,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10295,VINET,2,1996-09-02T00:00:00,1996 - 09 - 30 ч. 00 м.,1996-09-1000:00:00,2,1.15,Шевалье,59 rue de l-Abbaye,Реймс,,51100,Франция
10296,LILAS,6,1996-09-03T00:00:00,1996-10-01T00:00:00,1996 - 09 - 11 ч. 00 м.,1,0.12,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10297,BLONP,5,1996-09-0400:00:00,1996 - 16 ч. 00 м.,1996-09-1000:00:00,2,5.74,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10298,HUNGO,6,1996-09-05T00:00:00,1996-10-03T00:00:00,1996 - 09 - 11 ч. 00 м.,2,168.22,Голодная сова Всепросветные разбойники,8 &lt; &lt; Джонстаун роуд &gt; &gt;,Корк,Ко. Корк,,Италия
10299,RICAR,4,1996-09-06T00:00:00,1996-10-0400:00:00,1996 - 2009 - 13 ч. 00 м.,2,29.76,Рикардо Адокадо,"Ав. Копакабана, 267",Рио-де-Жанейро,RJ,02389-890,Бразилия
10300,MAGAA,2,1996-09-0900:00:00,1996-10-070000:00,1996 - 2009 - 18 ч. 00 м.,2,17.68,Магазини Алиментари Риунти,Виа Людовико Иль Моро 22,Бергамо,,24100,Италия
10301,WANDK,8,1996-09-0900:00:00,1996-10-070000:00,1996 - 09 - 17 ч. 00 м.,2,45.08,Умереть Вандернде Ку,Adenauerallee 900,Штутгарт,,70563,Германия
10302,SUPRD,4,1996-09-1000:00:00,1996-10-08T00:00:00,1996-10-0900:00:00,2,6.27,Супримовые куски,"Бульвар Тиру, 255",Шарлерой,,B-6000,Бельгия
10303,GODOS,7,1996 - 09 - 11 ч. 00 м.,1996-10-0900:00:00,1996 - 2009 - 18 ч. 00 м.,2,107.83,Годос Коцина Типа,"С/ Ромеро, 33",Севилья,,41101,Испания
10304,TORTU,1,1996-09-1200:00:00,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1996 - 09 - 17 ч. 00 м.,2,63.79,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10305,OLDWO,8,1996 - 2009 - 13 ч. 00 м.,1996 - 11 ч. 00 м.,1996-10-0900:00:00,3,257.62,Старый мир Деликатссен,2743 Bering St.,Крепление,АК,99508,США
10306,ROMEY,1,1996 - 2009 16 ч. 00 м.,1996 - 14 ч. 00 м.,1996-09-23T00:00:00,3,7.56,Ромеро и Томильо,"Бабушка Va, 1",Мадрид,,28001,Испания
10307,LONEP,2,1996 - 09 - 17 ч. 00 м.,1996 - 15 ч. 00 м.,1996 - 09 - 25 ч. 00 м.,2,0.56,Одинокий сосновый ресторан,89 Chiaroscuro Rd.,Портленд,ИЛИ,97219,США
10308,ANATR,7,1996 - 2009 - 18 ч. 00 м.,1996 - 16 ч. 00 м.,1996-09-2400:00:00,3,1.61,Ана Трухильо Эмпаредадос y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Мексика
10309,HUNGO,3,1996-09-1900:00:00,1996 год-10 ч. 00 м. - 17 ч. 00 м.,1996 год - 13 ч. 00 м.,1,47.3,Голодная сова Всепросветные разбойники,8 &lt; &lt; Джонстаун роуд &gt; &gt;,Корк,Ко. Корк,,Италия
10310,THEBI,8,1996-09-2000:00:00,1996 год - 10 ч. 00 м. - 18 ч. 00 м.,1996-09-27-T00:00:00,2,17.52,Большой сыр,89 Jefferson Way Suite 2,Портленд,ИЛИ,97201,США
10311,DUMON,1,1996-09-2000:00:00,1996-10-0400:00:00,1996 - 09 - 26 ч. 00 м.,3,24.69,Дю Монд энтье,"67, rue des Cinquante Otages",Нант,,44000,Франция
10312,WANDK,2,1996-09-23T00:00:00,1996 год - 21 час. 00 мин.,1996-10-03T00:00:00,2,40.26,Умереть Вандернде Ку,Adenauerallee 900,Штутгарт,,70563,Германия
10313,QUICK,2,1996-09-2400:00:00,1996 год-10 ч. 00 м. - 22 ч. 00 м.,1996-10-0400:00:00,2,1.96,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10314,RATTC,1,1996 - 09 - 25 ч. 00 м.,1996 год - 13 ч. 00 м.,1996-10-0400:00:00,2,74.16,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10315,ISLAT,4,1996 - 09 - 26 ч. 00 м.,1996 - 24 ч. 00 м.,1996-10-03T00:00:00,2,41.76,&quot; Островная торговля &quot;,Сад-Хаус - дорога для бродяг,Коусы,Остров Уайт,PO31 7PJ,Соединенное Королевство
10316,RATTC,1,1996-09-27-T00:00:00,1996 год-10 ч. 00 м. - 25 ч. 00 м.,1996-10-08T00:00:00,3,150.15,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10317,LONEP,6,1996 - 09 - 30 ч. 00 м.,1996 год-10 ч. 00 м. - 28 ч. 00 м.,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1,12.69,Одинокий сосновый ресторан,89 Chiaroscuro Rd.,Портленд,ИЛИ,97219,США
10318,ISLAT,8,1996-10-01T00:00:00,1996 - 29 ч. 00 м.,1996-10-0400:00:00,2,4.73,&quot; Островная торговля &quot;,Сад-Хаус - дорога для бродяг,Коусы,Остров Уайт,PO31 7PJ,Соединенное Королевство
10319,TORTU,7,1996-10-02T00:00:00,1996 год - 10 ч. 00 м. - 30 ч. 00 м.,1996 - 11 ч. 00 м.,3,64.5,Ресторан &lt; &lt; Тортуга &gt; &gt;,Авда. &lt; &lt; Ацтека &gt; &gt; 123,Mxico D.F.,,5033,Мексика
10320,WARTH,5,1996-10-03T00:00:00,1996 год-10 ч. 00 м. - 17 ч. 00 м.,1996 год - 10 ч. 00 м. - 18 ч. 00 м.,3,34.57,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10321,ISLAT,3,1996-10-03T00:00:00,1996 год - 31 час. 00 мин.,1996 - 11 ч. 00 м.,2,3.43,&quot; Островная торговля &quot;,Сад-Хаус - дорога для бродяг,Коусы,Остров Уайт,PO31 7PJ,Соединенное Королевство
10322,PERIC,7,1996-10-0400:00:00,1996-11-01T00:00:00,1996 год - 13 ч. 00 м.,3,0.4,Comidas clsicas,Звоните д-ру Хорхе Кэшу 321,Mxico D.F.,,5033,Мексика
10323,KOENE,4,1996-10-070000:00,1996-11-0400:00:00,1996 - 14 ч. 00 м.,1,4.88,Ноглич Эссен,Маубельстр. 90,Бранденбург,,14776,Германия
10324,SAVEA,9,1996-10-08T00:00:00,1996-11-05T00:00:00,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1,214.27,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10325,KOENE,1,1996-10-0900:00:00,1996 год - 13 ч. 00 м.,1996 - 14 ч. 00 м.,3,64.86,Ноглич Эссен,Маубельстр. 90,Бранденбург,,14776,Германия
10326,BOLID,4,1996 - 10 ч. 00 м. -- 10 ч. 00 м.,1996-11-07 ч. 00 м.,1996 - 14 ч. 00 м.,2,77.92,Подготовка &lt; &lt; Блидо комидас &gt; &gt;,"С/ Аракил, 67",Мадрид,,28023,Испания
10327,FOLKO,2,1996 - 11 ч. 00 м.,1996-11-08T00:00:00,1996 - 14 ч. 00 м.,1,63.36,Народная оха f HB,Kergatan 24,Брчек,,S-844 72,Франция
10328,FURIB,4,1996 - 14 ч. 00 м.,1996 - 11 ч. 00 м.,1996 год-10 ч. 00 м. - 17 ч. 00 м.,3,87.03,Фурия Бакалау и Фрутос,Jardim das Rosas n. 32,Лисбоа,,1675,Португалия
10329,SPLIR,4,1996 - 15 ч. 00 м.,1996-11-2600:00:00,1996 год - 13 ч. 00 м.,2,191.67,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10330,LILAS,3,1996 - 16 ч. 00 м.,1996 - 11 - 13 ч. 00 м.,1996 год-10 ч. 00 м. - 28 ч. 00 м.,1,12.75,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10331,BONAP,9,1996 - 16 ч. 00 м.,1996 - 11 - 27 ч. 00 м.,1996 год - 21 час. 00 мин.,1,10.19,Приятного приложения...,"12, ручей кухонь",Марсель,,13008,Франция
10332,MEREP,3,1996 год-10 ч. 00 м. - 17 ч. 00 м.,1996 год - 11 ч. 00 м. - 28 ч. 00 м.,1996 год - 21 час. 00 мин.,2,52.84,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10401,RATTC,1,1997-01-01T00:00:00,1997-01-29T00:00:00,1997-01-10T00:00:00,1,12.51,Рэттлеснайк Каньон Гроучери,2817 Milton Dr.,Альбукерке,НМ,87110,США
10406,QUEEN,7,1997-01-070000:00,1997-02-18T00:00:00,1997-01-13T00:00:00,1,108.04,Королева Козинья,"Alameda dos Canrios, 891",Сан-Паулу,СП,05487-020,Бразилия
10408,FOLIG,8,1997-01-08T00:00:00,1997-02-05T00:00:00,1997-01-14T00:00:00,1,11.26,Фоли гурманды,"184, chausse de Tournai",Лилль,,59000,Франция
10411,BOTTM,9,1997-01-10T00:00:00,1997-02-07T00:00:00,1997-01-21T00:00:00,3,23.65,Рынки дотла,23 Цавассен Блвд.,Цавассен,БК,T2F 8M4,Канада
10417,SIMOB,4,1997-01-1600:00:00,1997-02-13-T00:00:00,1997-01-28T00:00,3,70.29,Саймонс Бистро,Винблит 34,Кобенхавн,,1734,Дания
10420,WELLI,3,1997-01-21T00:00:00,1997-02-18T00:00:00,1997-01-27T00:00:00,1,44.12,Веллингтон импортдора,"Руа-ду-Меркадо, 12",Resende,СП,08737-363,Бразилия
10428,REGGC,7,1997-01-28T00:00,1997-02-25T00:00:00,1997-02-04T00:00:00,1,11.09,Реджиани Касифици,Провинция Страда 124,Реджио Эмилия,,42100,Италия
10431,BOTTM,4,1997-01-30T00:00:00,1997-02-13-T00:00:00,1997-02-07T00:00:00,2,44.17,Рынки дотла,23 Цавассен Блвд.,Цавассен,БК,T2F 8M4,Канада
10436,BLONP,3,1997-02-05T00:00:00,1997-03-05T00:00:00,1997-02-11-T00:00:00,2,156.66,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10444,BERGS,3,1997-02-12-T00:00:00,1997-03-1200:00:00,1997-02-21T00:00:00,3,3.5,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10448,RANCH,4,1997-02-17T00:00:00,1997-03-17T00:00:00,1997-02-24T00:00:00,2,38.82,Грань Ранчо,Ав. дель Либертадор 900,Буэнос-Айрес,,1010,Аргентина
10449,BLONP,3,1997-02-18T00:00:00,1997-03-18T00:00:00,1997-02-27T00:00:00,2,53.3,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10450,VICTE,8,1997 - 2002 - 19 ч. 00 м.,1997-03-1900:00:00,1997-03-11-T00:00:00,2,7.23,Виктуайлы в запасе,"2, rue du Commerce",Лион,,69004,Франция
10454,LAMAI,4,1997-02-21T00:00:00,1997-03-21T00:00:00,1997-02-25T00:00:00,3,2.74,Мейсон д-Ази,1 ру-эль-эс-Лоррейн,Тулуза,,31000,Франция
10459,VICTE,4,1997-02-27T00:00:00,1997-03-27-T00:00:00,1997-02-28T00:00:00,2,25.09,Виктуайлы в запасе,"2, rue du Commerce",Лион,,69004,Франция
10461,LILAS,1,1997-02-28T00:00:00,1997-03-28T00:00:00,1997-03-05T00:00:00,3,148.61,ЛИЛА-Супермеркадо,Каррера 52 con Ave. Bolvar #65-98 Llano Largo,Баркисимето,Лара,3508,Венесуэла
10462,CONSH,2,1997-03-03T00:00,1997-03-31-T00:00:00,1997-03-18T00:00:00,1,6.17,Консолидированные запасы,Беркли Гарденс 12 пивоварня,Лондон,,WX1 6LT,Соединенное Королевство
10465,VAFFE,1,1997-03-05T00:00:00,1997-04-02T00:00,1997-03-14T00:00:00,3,145.04,Vaffeljernet,Смагстет 45,Рус,,8200,Дания
10466,COMMI,4,1997-03-06T00:00:00,1997-04-03T00:00:00,1997-03-13.00:00,1,11.93,Комрсио Минейро,"Av. dos Lusadas, 23",Сан-Паулу,СП,05432-043,Бразилия
10468,KOENE,3,1997-03-070000:00,1997-04-0400:00:00,1997-03-1200:00:00,3,44.12,Ноглич Эссен,Маубельстр. 90,Бранденбург,,14776,Германия
10470,BONAP,4,1997-03-11-T00:00:00,1997-04-08T00:00:00,1997-03-14T00:00:00,2,64.56,Приятного приложения...,"12, ручей кухонь",Марсель,,13008,Франция
10474,PERIC,5,1997-03-13.00:00,1997-04-10T00:00:00,1997-03-21T00:00:00,2,83.49,Comidas clsicas,Звоните д-ру Хорхе Кэшу 321,Mxico D.F.,,5033,Мексика
10478,VICTE,2,1997-03-18T00:00:00,1997-04-01T00:00:00,1997-03-26T00:00:00,3,4.81,Виктуайлы в запасе,"2, rue du Commerce",Лион,,69004,Франция
10482,LAZYK,1,1997-03-21T00:00:00,1997-04-18T00:00:00,1997-04-10T00:00:00,3,7.48,Ленивый магазин K Kountry,12 Оркестра Терраса,Уолла Уолла,WA,99362,США
10484,BSBEV,3,1997-03-24T00:00:00,1997-04-21T00:00:00,1997-04-01T00:00:00,3,6.88,B-s Напитки,Циркуляция Fauntleroy,Лондон,,EC2 5NT,Соединенное Королевство
10488,FRANK,8,1997-03-27-T00:00:00,1997-04-24T00:00:00,1997-04-02T00:00,2,4.93,Франкенверс и,Берлинский платец 43,Мнхен,,80805,Германия
10495,LAUGB,3,1997-04-03T00:00:00,1997-05-01T00:00:00,1997-04-1100:00:00,3,4.65,Смеющиеся винные винные винные винные винные винные винные,2319 Эльм Сен-Сат,Ванкувер,БК,V3F 2K1,Канада
10498,HILAA,8,1997-04-07:00:00,1997-05-05T00:00,1997-04-1100:00:00,2,29.75,ГИЛАРИОН-Абастос,Каррера 22 ав. Карлос Сублетт #8-35,Сан-Кристбал,Чира,5022,Венесуэла
10502,PERIC,2,1997-04-10T00:00:00,1997-05-08T00:00:00,1997-04-29-T00:00:00,1,69.32,Comidas clsicas,Звоните д-ру Хорхе Кэшу 321,Mxico D.F.,,5033,Мексика
10508,OTTIK,1,1997-04-1600:00:00,1997-05-14T00:00:00,1997-05-13-T00:00:00,2,4.99,Оттилисы Кселаден,Mehrheimerstr. 369,Клн,,50739,Германия
10512,FAMIA,7,1997-04-21T00:00:00,1997-05-1900:00:00,1997-04-24T00:00:00,2,3.53,Фамилия Аркибалдо,"Руа Орс, 92",Сан-Паулу,СП,05442-030,Бразилия
10516,HUNGO,2,1997-04-24T00:00:00,1997-05-22T00:00:00,1997-05-01T00:00:00,3,62.78,Голодная сова Всепросветные разбойники,8 &lt; &lt; Джонстаун роуд &gt; &gt;,Корк,Ко. Корк,,Италия
10519,CHOPS,6,1997-04-28T00:00:00,1997-05-26-T00:00:00,1997-05-01T00:00:00,3,91.76,Чоп-дуэй китайцы,Hauptstr. 31,Берн,,3012,Швейцария
10521,CACTU,8,1997-04-29-T00:00:00,1997-05-27-T00:00:00,1997-05-02T00:00,2,17.22,Кактус Comidas para lelvar,Серрито 333,Буэнос-Айрес,,1010,Аргентина
10522,LEHMS,4,1997-04-3000:00:00,1997-05-28T00:00:00,1997-05-06T00:00:00,1,45.33,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10523,SEVES,7,1997-05-01T00:00:00,1997-05-29-T00:00:00,1997-05-30-T00:00:00,2,77.63,Импорт семи морей,90 Вадхёрст Рд.,Лондон,,OX15 4NB,Соединенное Королевство
10524,BERGS,1,1997-05-01T00:00:00,1997-05-29-T00:00:00,1997-05-07:00:00,2,244.79,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10525,BONAP,1,1997-05-02T00:00,1997-05-30-T00:00:00,1997-05-23T00:00:00,2,11.06,Приятного приложения...,"12, ручей кухонь",Марсель,,13008,Франция
10526,WARTH,4,1997-05-05T00:00,1997-06-02T00:00,1997-05-1500:00:00,2,58.59,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10527,QUICK,7,1997-05-05T00:00,1997-06-02T00:00,1997-05-07:00:00,1,41.9,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10532,EASTC,7,1997-05-0900:00:00,1997-06-06T00:00:00,1997-05-1200:00:00,3,74.46,Восточная связь,35 Король Георг,Лондон,,WX3 6FW,Соединенное Королевство
10533,FOLKO,8,1997-05-1200:00:00,1997-06-0900:00:00,1997-05-22T00:00:00,1,188.04,Народная оха f HB,Kergatan 24,Брчек,,S-844 72,Франция
10534,LEHMS,8,1997-05-1200:00:00,1997-06-0900:00:00,1997-05-14T00:00:00,2,27.94,Lehmanns Marktstand,Магазинвег 7,Франкфурт.,,60528,Германия
10535,ANTON,4,1997-05-13-T00:00:00,1997-06-10T00:00:00,1997-05-21T00:00:00,1,15.64,Антонио Морено Такера,Матадерос 2312,Mxico D.F.,,5023,Мексика
10537,RICSU,1,1997-05-14T00:00:00,1997-05-28T00:00:00,1997-05-1900:00:00,1,78.85,Ричтер Супермаркет,Старенвег 5,Джентльмены,,1204,Швейцария
10539,BSBEV,6,1997-05-1600:00:00,1997-06-13.00:00,1997-05-23T00:00:00,3,12.36,B-s Напитки,Циркуляция Fauntleroy,Лондон,,EC2 5NT,Соединенное Королевство
10547,SEVES,3,1997-05-23T00:00:00,1997-06-2000:00:00,1997-06-02T00:00,2,178.43,Импорт семи морей,90 Вадхёрст Рд.,Лондон,,OX15 4NB,Соединенное Королевство
10548,TOMSP,3,1997-05-26-T00:00:00,1997-06-23T00:00:00,1997-06-02T00:00,2,1.43,Toms Spezialitten,Луисенстр. 48,Ммстер,,44087,Германия
