hofid,yearid,votedby,ballots,needed,votes,inducted,category
schanwa01h,1960,ААВПБВ,269.0,202.0,11.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
averiea01h,1958,ААВПБВ,266.0,200.0,14.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
nixonot01h,2005,ААВПБВ,516.0,387.0,0.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
mcginjo01h,1938,ААВПБВ,262.0,197.0,36.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
bushgu01h,1956,ААВПБВ,193.0,145.0,2.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
cepedor01h,1993,ААВПБВ,423.0,318.0,252.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
blassst01h,1980,ААВПБВ,385.0,289.0,2.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
dobyla01h,1967,ААВПБВ,292.0,219.0,10.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
smithle02h,2013,ААВПБВ,569.0,427.0,272.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
kileda01h,2003,ААВПБВ,496.0,372.0,7.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
slaugen01h,1967,ААВПБВ,292.0,219.0,123.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
riceji01h,2007,ААВПБВ,545.0,409.0,346.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
pruethu01h,1953,ААВПБВ,264.0,198.0,1.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
sundbji01h,1995,ААВПБВ,460.0,345.0,1.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
cepedor01h,1982,ААВПБВ,415.0,312.0,42.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
martipe01h,1952,ААВПБВ,234.0,176.0,31.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
rolfere01h,1953,ААВПБВ,264.0,198.0,5.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
mcginjo01h,1946,Голосование за номинацию,202.0,,53.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
raschvi01h,1975,ААВПБВ,362.0,272.0,37.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
sosasa01h,2013,ААВПБВ,569.0,427.0,71.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
beaumgi01h,1945,ААВПБВ,247.0,186.0,1.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
keelewi01h,1936,ААВПБВ,226.0,170.0,40.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
newhoha01h,1973,ААВПБВ,380.0,285.0,79.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
sandbry01h,2003,ААВПБВ,496.0,372.0,244.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
marquru01h,1953,ААВПБВ,264.0,198.0,19.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
hafeych01h,1960,ААВПБВ,269.0,202.0,29.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
matheed01h,1978,ААВПБВ,379.0,285.0,301.0,z,Игрок
sullibi03h,1936,ААВПБВ,226.0,170.0,0.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
fostege01h,1992,ААВПБВ,430.0,323.0,24.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
suttodo01h,1997,ААВПБВ,473.0,353.0,346.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
wittmi01h,1999,ААВПБВ,497.0,373.0,0.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
pinsova01h,1982,ААВПБВ,415.0,312.0,6.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
luzingr01h,1990,ААВПБВ,444.0,333.0,1.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
torrejo01h,1991,ААВПБВ,443.0,333.0,41.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
leonaje01h,1996,ААВПБВ,470.0,353.0,0.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
ewingbu01h,1936,ветераны,78.0,59.0,39.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
oneilst01h,1953,ААВПБВ,264.0,198.0,13.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
guilloz01h,2006,ААВПБВ,520.0,390.0,5.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
foxne01h,1971,ААВПБВ,360.0,270.0,39.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
howarel01h,1987,ААВПБВ,413.0,310.0,44.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
hafeych01h,1958,ААВПБВ,266.0,200.0,12.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
southbi01h,1951,ААВПБВ,226.0,170.0,4.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
bridgto01h,1964,ААВПБВ,201.0,151.0,15.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
kleinch01h,1960,ААВПБВ,269.0,202.0,37.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
cochrmi01h,1936,ААВПБВ,226.0,170.0,80.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
snidedu01h,1974,ААВПБВ,365.0,274.0,111.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
cepedor01h,1981,ААВПБВ,401.0,301.0,77.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
gaettga01h,2006,ААВПБВ,520.0,390.0,4.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
minosmi01h,1991,ААВПБВ,443.0,333.0,38.0,"Нет, я не могу предоставить перевод, так как в вашем запросе нет текста для перевода. Пожалуйста, предоставьте текст, который необходимо перевести, и я с радостью помогу вам.",Игрок
