id,lgid,teamid,franchid,name,park
25,AA,PH4,PHA,Филадельфийские Атлетики,Оакдейл-Парк
241,NL,NY1,SFG,Нью-Йорк Джайантс,Поле битвы IV
22,AA,NY4,NYP,Нью-Йорк Метростос,Поло-граундс I Западный Диамант
132,NA,BR2,BRA,Бруклин Атлантикас,Союзные земли
201,NL,CIN,CIN,"""Синциннати Редс""","Стадион ""Риверфронт"""
160,NL,BFN,BUF,Баффало Бильс,Риверсайд-Парк
21,AA,ML3,MLA,Милуоки Брюэрс,Атомная электростанция
213,NL,FLO,FLA,Флорида Марлинс,Сун-лайф-стэдиум
207,NL,COL,COL,Колорадо Рокиз,Корас Филд
29,AA,RC2,ROC,Бронкос Рочестера,Кульвер-Фелд I
101,AL,TBA,TBD,Тампа-Бэй Рейс,Тропикана Ффилд
238,NL,NY1,SFG,Нью-Йорк Джайантс,Поле боя II
68,AL,KC1,OAK,Канзас-Сити Атлетикс,Стадион «Муниципал» I
188,NL,CHN,CHC,"Чикаго ""Белые стокинги""",23-я улица Грундс
76,AL,MIN,MIN,Миннесота Твинс,Хуберт Х. Хамфри Метродом
208,NL,COL,COL,Колорадо Рокиз,Стадион «Майл-Хай»
141,NA,MID,MAN,Миддлтон-Мансфилды,Мансфилд Клуб Гроувз
104,AL,TEX,TEX,Техас Рейнджеры,Арингтон Стэдиум
107,AL,TOR,TOR,Торонто Блю Джейс,"Стадион ""Экзих битe"""
123,FL,IND,NEW,Индианаполис Хоусьерс,
247,NL,PHI,PHI,Филадельфийские Блю Джайз,Шибе-парк
260,NL,PIT,PIT,Питтсбургские пираты,Выставочный парк/стадион Форбса
63,AL,DET,DET,Детройт Тайгерс,Бэннет Парк
250,NL,PHI,PHI,Филадельфийские Филлис,Гражданский парк Бэнк
233,NL,ML2,MLG,Милуоки Греи,Эклипс Парк II
305,UA,BSU,BRD,Бостон Редс,
151,NA,WS3,OLY,Олимпиада в Вашингтоне,Олимпийский комплекс
242,NL,NY1,SFG,Нью-Йорк Готамс,Поле Пло
308,UA,KCU,KCU,Канзас-Сити Ковбои,
49,AL,CHA,CHW,Чикаго Уайлд-Кокс,Комиски-Парк
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион Квавелком
115,AL,WS2,TEX,Вашингтонские сенаторы,Стадион Гриффита II
246,NL,NYN,NYM,Нью-Йорк Метс,Шей-стадиум
36,AA,WS7,WST,Вашингтон Нэшнлз,Спортивный парк
52,AL,CHA,CHW,Чикаго Уайлд-Кокс,Южный парк II/Комискей-парк
18,AA,KC2,KCC,Канзас-Сити Ковбои,Парк экспозиций
297,PL,BSP,BRS,Бостон Редс,
92,AL,PHA,OAK,Филадельфийские Атлетики,Колумбийский парк
217,NL,HOU,HOU,Хьюстон Астрос,Энрон-филд
150,NA,TRO,TRO,Трои Хэймауэры,Место для сбора урожая хлеба
66,AL,DET,DET,Детройт Тайгерс,Навин Фэйлдс
37,AA,WS9,WAS,Вашингтон Стейтменс,Граничное поле
146,NA,PH3,CEN,Филадельфийские центарианцы,Центральный стадион
255,NL,PHI,PHI,Филадельфийские Квакеры,Филадельфийские бейсбольные площадки
126,FL,PTF,PBS,Питтсбургские Рэбелз,
174,NL,BSN,ATL,Бостон Бэйнэтс,"Южный конец, территория III"
72,AL,LAA,ANA,Лос-Анджелес Ангелы,Стадион Доджер
99,AL,SLA,BAL,Сент-Луис Браунс,"Спортивный парк ""III"""
8,AA,BR4,BRG,Бруклин Гладиаторы,Риджвуд-парк
6,AA,BR3,LAD,Бруклин Бриджзельды,Вашингтон-парк I
