yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1985,ОК,jonesly01,KCA,AL,6,3,0,2,1,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,ОК,stottto01,TOR,AL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1926,ОК,jonessa01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1978,ОК,lacyle01,LAN,NL,4,14,0,2,0,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,2.0
1979,ОК,nicosst01,PIT,NL,4,16,1,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1968,ОК,kalinal01,DET,AL,7,29,6,11,2,0,2,8,0,0.0,0,7,0.0,1.0,0.0,0.0,0.0
1890,ОК,clarkbo01,BRO,NL,1,3,2,2,0,1,0,1,0,,0,0,0.0,,,,
2004,НЛДС1,hernajo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1908,ОК,pfiesja01,CHN,NL,1,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1990,АЛКС,reedjo01,BOS,AL,4,15,0,2,0,0,0,1,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
2007,НЛДС1,cruzju02,ARI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1969,ОК,robinbr01,BAL,AL,5,19,0,1,0,0,0,2,0,0.0,0,3,0.0,0.0,0.0,1.0,0.0
1970,ОК,grangwa01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,НЛС,kentje01,SFN,NL,5,19,3,5,0,0,0,0,0,0.0,2,4,0.0,1.0,0.0,0.0,1.0
1932,ОК,pipgrge01,NYA,AL,1,5,0,0,0,0,0,0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1959,ОК,donovdi01,CHA,AL,3,3,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2010,НЛДС2,torrean02,SFN,NL,4,16,0,2,0,0,0,0,1,2.0,1,6,0.0,0.0,1.0,0.0,0.0
1973,ОК,groteje01,NYN,NL,7,30,2,8,0,0,0,0,0,0.0,0,1,0.0,1.0,1.0,0.0,1.0
1998,ОLSАД2,martiti02,NYA,AL,3,11,1,3,2,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1966,ОК,koufasa01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,ОК,nelsoro01,BRO,NL,4,3,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1981,НЕДИВ,sandesc01,MON,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1913,ОК,murphed02,PHA,AL,5,22,2,5,0,0,0,0,0,1.0,2,0,0.0,0.0,0.0,0.0,0.0
2009,ОLSАД2,ortizda01,BOS,AL,3,12,0,1,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
2001,ОLSАД2,brosisc01,NYA,AL,5,17,0,1,0,0,0,1,0,0.0,0,3,0.0,1.0,1.0,0.0,0.0
2004,НЛДС1,greensh01,LAN,NL,4,16,3,4,0,0,3,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1983,НЛС,landrke01,LAN,NL,4,14,0,2,0,0,0,1,0,0.0,1,3,1.0,0.0,0.0,0.0,0.0
2002,ОК,rueteki01,SFN,NL,1,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,НЛДС2,gonzaal02,ATL,NL,4,15,1,3,1,0,0,2,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1887,ОК,dunlafr01,DTN,NL,11,40,5,6,0,1,0,1,4,,0,4,0.0,,,,
1981,НЕДИВ,millsbr01,MON,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1976,НЛС,zachrpa01,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,НЛС,suttodo01,LAN,NL,2,6,0,2,0,0,0,1,0,0.0,1,2,0.0,0.0,1.0,0.0,0.0
1940,ОК,yorkru01,DET,AL,7,26,3,6,0,1,1,2,0,0.0,4,7,0.0,0.0,0.0,0.0,1.0
1977,НЛС,ceyro01,LAN,NL,4,13,4,4,1,0,1,4,1,0.0,2,4,0.0,0.0,1.0,0.0,1.0
1986,НЛС,goodedw01,NYN,NL,2,5,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1986,АЛКС,schofdi02,CAL,AL,7,30,4,9,1,0,1,2,1,0.0,1,5,1.0,0.0,0.0,0.0,0.0
1915,ОК,cadyhi01,BOS,AL,4,6,0,2,0,0,0,0,0,0.0,1,2,0.0,0.0,1.0,0.0,0.0
1971,НЛС,kisonbr01,PIT,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,НЛС,verasqu01,SDN,NL,6,24,2,6,1,0,0,2,0,1.0,5,7,0.0,0.0,0.0,0.0,0.0
1974,НЛС,rookeji01,PIT,NL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1976,НЛС,geronce01,CIN,NL,3,11,0,2,0,1,0,2,0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1983,ОК,dauerri01,BAL,AL,5,19,2,4,1,0,0,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1996,ОК,jeterde01,NYA,AL,6,20,5,5,0,0,0,1,1,0.0,4,6,0.0,1.0,1.0,0.0,1.0
2009,НЛС,lidgebr01,PHI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НЛДС1,ankieri01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1927,ОК,goochjo01,PIT,NL,3,5,0,0,0,0,0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,0.0
1903,ОК,phillde01,PIT,NL,5,18,1,4,0,0,0,1,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2003,ОК,coninje01,FLO,NL,6,21,4,7,1,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1995,НЛДС2,deshide01,LAN,NL,3,12,1,3,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
2004,ОLSАД2,rivaslu01,MIN,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,ОК,hodgero01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2006,ОК,verlaju01,DET,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1983,НЛС,reussje01,LAN,NL,2,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,1.0,0.0,0.0
1996,НЛДС1,curtich01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1984,ОК,herndla01,DET,AL,5,15,1,5,0,0,1,3,0,1.0,3,2,0.0,0.0,0.0,0.0,0.0
2002,ОLSАД2,hockide01,MIN,AL,3,6,0,3,1,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,АWDИВ,murphdw01,OAK,AL,3,11,4,6,1,0,1,2,0,1.0,1,1,0.0,0.0,0.0,0.0,0.0
1975,НЛС,morgajo02,CIN,NL,3,11,2,3,3,0,0,1,4,0.0,2,2,0.0,1.0,0.0,0.0,0.0
1991,ОК,ericksc01,MIN,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2000,АЛКС,hillgl01,NYA,AL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2005,ОLSАД2,sheffga01,NYA,AL,5,21,1,6,0,0,0,2,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2000,НЛДС1,galaran01,ATL,NL,3,10,1,2,1,0,0,1,0,0.0,2,4,0.0,1.0,0.0,0.0,0.0
2009,ОLSАД2,drewjd01,BOS,AL,3,9,1,2,0,0,1,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1915,ОК,hoopeha01,BOS,AL,5,20,4,7,0,0,2,3,0,1.0,2,4,0.0,1.0,0.0,0.0,0.0
1947,ОК,reynoal01,NYA,AL,2,4,2,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1911,ОК,strunam01,PHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1961,ОК,blancjo01,NYA,AL,4,10,4,4,1,0,2,3,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2008,НЛС,rolliji01,PHI,NL,5,21,4,3,0,0,1,1,2,0.0,2,8,0.0,0.0,0.0,0.0,1.0
2006,ОК,monrocr01,DET,AL,5,20,3,3,1,0,2,2,0,0.0,1,5,0.0,0.0,0.0,0.0,0.0
1982,НЛС,oberkke01,SLN,NL,3,15,1,3,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1982,НЛС,smithoz01,SLN,NL,3,9,0,5,0,0,0,3,1,0.0,3,0,0.0,0.0,0.0,1.0,0.0
2008,НЛДС2,hallbi03,MIL,NL,3,8,1,2,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1991,НЛС,rodriro02,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,ОК,sullico01,COL,NL,2,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1964,ОК,marisro01,NYA,AL,7,30,4,6,0,0,1,1,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2005,НЛДС1,fickro01,SDN,NL,2,5,0,1,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1975,НЛС,hebneri01,PIT,NL,3,12,2,4,1,0,0,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1978,АЛКС,mcraeha01,KCA,AL,4,14,0,3,0,0,0,2,1,1.0,2,2,0.0,0.0,1.0,1.0,0.0
2004,АЛКС,sierrru01,NYA,AL,5,21,1,7,1,1,0,2,0,0.0,3,8,0.0,0.0,0.0,0.0,0.0
1918,ОК,jonessa01,BOS,AL,1,1,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2001,НЛС,anderbr02,ARI,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1936,ОК,koenima01,NY1,NL,3,3,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1888,ОК,wardjo01,NY1,NL,8,29,4,11,1,0,0,6,6,,1,0,0.0,,,,
2005,НЛДС2,everead01,HOU,NL,4,14,1,3,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,1.0,1.0
1995,НЛС,brantje01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,ОК,weberbe01,ANA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,АЛКС,santira01,DET,AL,6,24,1,9,1,0,0,0,0,0.0,0,4,,,,,
2002,НЛДС2,vinafe01,SLN,NL,3,15,3,9,0,0,0,1,0,1.0,1,0,0.0,0.0,0.0,0.0,0.0
1985,АЛКС,oliveal01,TOR,AL,5,8,0,3,1,0,0,3,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
1979,АЛКС,lowenjo01,BAL,AL,4,6,2,1,0,0,1,3,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1944,ОК,turneto01,SLA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,НЛС,morrima01,SLN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1996,НЛДС1,maddugr01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1991,АЛКС,olerujo01,TOR,AL,5,19,1,3,0,0,0,3,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
1977,АЛКС,stanlfr01,NYA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,НЛС,ortizru01,SFN,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1975,ОК,gulledo01,CIN,NL,3,7,1,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1973,НЛС,benchjo01,CIN,NL,5,19,1,5,2,0,1,1,0,0.0,2,3,1.0,0.0,0.0,0.0,0.0
2004,НЛДС1,calerki01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НЛС,wendetu01,NYN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,АЛКС,varitja01,BOS,AL,7,26,3,7,3,0,1,4,0,0.0,2,5,0.0,1.0,0.0,0.0,1.0
2011,НЛДС1,lairdge01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1963,ОК,terryra01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,НВДВ,russebi01,LAN,NL,5,16,1,4,1,0,0,3,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
2005,НЛС,burkech01,HOU,NL,6,20,5,6,0,1,1,3,0,0.0,1,3,0.0,0.0,1.0,0.0,0.0
1990,АЛКС,kutchra01,BOS,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,ОК,castibo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,ОК,caminke01,SDN,NL,4,14,1,2,1,0,0,1,0,0.0,2,7,0.0,0.0,0.0,1.0,1.0
1929,ОК,millebi02,PHA,AL,5,19,1,7,1,0,0,4,0,2.0,0,2,0.0,1.0,1.0,0.0,0.0
1890,ОК,donovpa01,BRO,NL,5,17,5,8,1,0,0,3,3,,2,1,0.0,,,,
