coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
marshbe01c,1981,COR,NHL,1,,24.0,3.0,17.0,4.0,,,,
schoeji01c,1993,WAS,NHL,2,,37.0,19.0,12.0,6.0,11,5,6,0
martija02c,2001,OTT,NHL,1,,80.0,38.0,33.0,9.0,,,,
irvindi01c,1935,TOR,NHL,1,,48.0,23.0,19.0,6.0,9,4,5,0
lalonne01c,1917,MTL,NHL,1,,22.0,13.0,9.0,0.0,2,1,1,0
guidobe01c,1974,KCS,NHL,1,,80.0,15.0,54.0,11.0,,,,
berrybo01c,1980,LAK,NHL,1,,80.0,43.0,24.0,13.0,4,1,3,0
renneto01c,2008,NYR,NHL,1,,61.0,31.0,23.0,7.0,,,,
yawnetr01c,2005,CHI,NHL,1,,82.0,26.0,43.0,13.0,,,,
pagepi01c,1991,QUE,NHL,2,,62.0,17.0,34.0,11.0,,,,
bowmasc01c,1985,BUF,NHL,2,,37.0,18.0,18.0,1.0,,,,
oreilte01c,1986,BOS,NHL,2,,67.0,34.0,27.0,6.0,4,0,4,0
martija02c,2000,OTT,NHL,1,,82.0,48.0,25.0,9.0,4,0,4,0
rossar01c,1929,BOS,NHL,1,,44.0,38.0,5.0,1.0,6,3,3,0
martija02c,2002,OTT,NHL,1,,82.0,52.0,22.0,8.0,18,11,7,0
deboepe01c,2011,NJD,NHL,1,,82.0,48.0,28.0,6.0,24,14,10,0
pulfobo01c,1973,LAK,NHL,1,,78.0,33.0,33.0,12.0,5,1,4,0
torchjo01c,2003,FLO,NHL,3,,27.0,10.0,13.0,4.0,,,,
charrgu01c,1991,CAL,NHL,2,,16.0,6.0,7.0,3.0,,,,
arboual01c,1974,NYI,NHL,1,,80.0,33.0,25.0,22.0,17,9,8,0
demerja01c,1985,STL,NHL,1,,80.0,37.0,34.0,9.0,19,10,9,0
kehoeri01c,2001,PIT,NHL,2,,78.0,28.0,42.0,8.0,,,,
evansja01c,1987,HAR,NHL,1,,54.0,22.0,25.0,7.0,,,,
muldope01c,1915,SEA,PCHA,1,,18.0,9.0,9.0,0.0,,,,
filioma01c,1977,QUN,WHA,2,,21.0,13.0,7.0,1.0,11,5,6,0
needhbi01c,1972,CLC,WHA,1,,78.0,43.0,32.0,3.0,9,5,4,0
dandule01c,1925,MTL,NHL,1,,36.0,11.0,24.0,1.0,,,,
bowmasc01c,1972,MTL,NHL,1,,78.0,52.0,10.0,16.0,17,12,5,0
ruffli01c,2003,BUF,NHL,1,,82.0,37.0,38.0,7.0,,,,
sonmogl01c,1978,MNS,NHL,2,,69.0,25.0,34.0,10.0,,,,
colvine01c,1951,NYR,NHL,1,,23.0,6.0,12.0,5.0,,,,
wilsojo01c,1977,PIT,NHL,1,,80.0,25.0,37.0,18.0,,,,
sutteda01c,2000,SJS,NHL,1,,82.0,40.0,30.0,12.0,6,2,4,0
blaketo01c,1964,MTL,NHL,1,,70.0,36.0,23.0,11.0,13,8,5,0
quennjo01c,1998,STL,NHL,1,,82.0,37.0,32.0,13.0,13,6,7,0
ubriage01c,1989,PIT,NHL,1,,26.0,10.0,14.0,2.0,,,,
cheevge01c,1984,BOS,NHL,1,,56.0,25.0,24.0,7.0,,,,
roberji01c,1996,STL,NHL,2,,9.0,3.0,3.0,3.0,,,,
simpsjo01c,1934,NYA,NHL,1,,48.0,12.0,27.0,9.0,,,,
martija02c,1999,OTT,NHL,1,,82.0,41.0,30.0,11.0,6,2,4,0
gerared01c,1926,MTM,NHL,1,,44.0,20.0,20.0,4.0,2,0,1,1
pagepi01c,1988,MNS,NHL,1,,80.0,27.0,37.0,16.0,5,1,4,0
gardnji01c,1912,NWR,PCHA,1,,13.0,4.0,9.0,0.0,,,,
gormato01c,1937,MTM,NHL,2,,30.0,6.0,19.0,5.0,,,,
bouchfr01c,1943,NYR,NHL,1,,50.0,6.0,39.0,5.0,,,,
gordoja01c,1973,MNS,NHL,1,,17.0,3.0,8.0,6.0,,,,
brookhe01c,1983,NYR,NHL,1,,80.0,42.0,29.0,9.0,5,2,3,0
mccarja01c,1973,MFS,WHA,2,interim,2.0,2.0,0.0,0.0,,,,
sathegl01c,1986,EDM,NHL,1,,80.0,50.0,24.0,6.0,21,16,5,0
hartscr01c,1996,CHI,NHL,1,,82.0,34.0,35.0,13.0,6,2,4,0
stevejo01c,2008,PHI,NHL,1,,82.0,44.0,27.0,11.0,6,2,4,0
patrile01c,1934,NYR,NHL,1,,48.0,22.0,20.0,6.0,4,2,1,1
deboepe01c,2008,FLO,NHL,1,,82.0,41.0,30.0,11.0,,,,
abelsi01c,1967,DET,NHL,1,,74.0,27.0,35.0,12.0,,,,
neilsro01c,1983,LAK,NHL,3,,28.0,8.0,17.0,3.0,,,,
kurteor01c,1976,VAN,NHL,2,,45.0,16.0,19.0,10.0,,,,
champwe01c,1921,REG,WCHL,1,,24.0,14.0,10.0,0.0,6,3,1,2
mactacr01c,2002,EDM,NHL,1,,82.0,36.0,35.0,11.0,6,2,4,0
boilema01c,1977,QUN,WHA,1,,59.0,27.0,30.0,2.0,,,,
evansja01c,1976,CLE,NHL,1,,80.0,25.0,42.0,13.0,,,,
mccambo01c,1983,PHI,NHL,1,,80.0,44.0,26.0,10.0,3,0,3,0
quennjo01c,2011,CHI,NHL,1,,82.0,45.0,26.0,11.0,6,2,4,0
martija02c,2009,MTL,NHL,1,,82.0,39.0,33.0,10.0,19,9,10,0
gainebo01c,1991,MNS,NHL,1,,80.0,32.0,42.0,6.0,7,3,4,0
haydo01c,2000,CAL,NHL,1,,68.0,23.0,32.0,13.0,,,,
abelsi01c,1965,DET,NHL,1,,70.0,31.0,27.0,12.0,12,6,6,0
demerja01c,1992,MTL,NHL,1,,84.0,48.0,30.0,6.0,20,16,4,0
hunteda02c,2011,WAS,NHL,2,,60.0,30.0,23.0,7.0,14,7,7,0
gretzwa01c,2007,PHO,NHL,1,,82.0,38.0,37.0,7.0,,,,
guidoal01c,1978,COR,NHL,2,,59.0,12.0,39.0,8.0,,,,
cherrdo01c,1978,BOS,NHL,1,,80.0,43.0,23.0,14.0,11,7,4,0
smithfl01c,1976,BUF,NHL,1,,80.0,48.0,24.0,8.0,6,2,4,0
laviope01c,2010,PHI,NHL,1,,82.0,47.0,23.0,12.0,11,4,7,0
mahonbi01c,1984,MNS,NHL,1,,13.0,3.0,8.0,2.0,,,,
irvindi01c,1952,MTL,NHL,1,,70.0,28.0,23.0,19.0,12,8,4,0
quinnpa01c,1990,VAN,NHL,2,,26.0,9.0,13.0,4.0,6,2,4,0
crispte01c,1995,TBL,NHL,1,,82.0,38.0,32.0,12.0,6,2,4,0
kaspest01c,1996,BOS,NHL,1,,82.0,26.0,47.0,9.0,,,,
bowmasc01c,1993,DET,NHL,1,,84.0,46.0,30.0,8.0,7,3,4,0
pulfobo01c,1972,LAK,NHL,1,,78.0,31.0,36.0,11.0,,,,
bouchge01c,1933,OTS,NHL,1,,48.0,13.0,29.0,6.0,,,,
