playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
koskimi01,2010,1,NYI,NHL,4,208,2,1,0,0,0,15,118,,,,,,,,,
aubinje01,1998,1,PIT,NHL,17,756,4,3,6,0,2,28,304,,,,,,,,,
grattgi01,1974,1,TOT,WHA,53,2881,30,20,1,1,2,185,1632,1,36,0,1,,0,0,5,
bromlga01,1973,1,BUF,NHL,12,598,3,5,3,0,0,33,,,,,,,,,,
gordosc01,1990,1,QUE,NHL,13,485,0,8,0,2,0,48,225,,,,,,,,,
langksc01,1999,1,ATL,NHL,15,765,3,11,0,1,0,55,395,,,,,,,,,
vokouto01,2005,1,NAS,NHL,61,3601,36,18,7,1,4,160,1984,,,,,,,,,
cloutja01,1989,1,CHI,NHL,43,2178,18,15,2,2,2,112,931,4,175,0,2,,0,0,8,75
bergeje01,1993,1,TBL,NHL,3,134,1,1,1,0,0,7,69,,,,,,,,,
graharo02,1980,1,LAK,NHL,6,360,3,2,1,0,0,28,,,,,,,,,,
sanfocu01,2007,1,VAN,NHL,16,679,4,3,1,0,0,32,313,,,,,,,,,
adamsjo02,1974,1,WAS,NHL,8,400,0,7,0,0,0,46,,,,,,,,,,
myreph01,1975,1,ATF,NHL,37,2129,16,16,4,0,1,122,,,,,,,,,,
shtalmi01,1998,2,PHO,NHL,4,243,1,2,1,1,0,9,104,,,,,,,,,
baronma01,1980,1,BOS,NHL,10,507,3,4,1,1,0,24,,1,20,0,1,,0,0,3,
ingpe01,1990,1,TOR,NHL,56,3126,16,29,8,3,1,200,1716,,,,,,,,,
smithbi01,1973,1,NYI,NHL,46,2615,9,23,12,5,0,134,,,,,,,,,,
herrode01,1976,1,PIT,NHL,34,1920,15,11,5,2,1,94,,3,180,1,2,,2,0,11,
hrudeke01,1985,1,NYI,NHL,45,2563,19,15,8,2,1,137,1455,2,120,0,2,,0,0,6,59
fitzpma01,1989,1,NYI,NHL,47,2653,19,19,5,4,3,150,1472,4,152,0,2,,0,0,13,71
richtmi01,1994,1,NYR,NHL,35,1993,14,17,2,2,2,97,884,7,384,2,5,,1,0,23,189
rhodeda01,1998,1,OTT,NHL,45,2480,22,13,7,1,3,101,1060,2,150,0,2,,0,0,6,65
gilloru01,1972,1,LAS,WHA,38,1982,17,13,2,3,2,96,851,5,247,1,2,,0,0,12,115
grahajo01,2002,1,BOS,NHL,23,1352,11,9,2,0,1,61,625,,,,,,,,,
vachoro01,1972,1,LAK,NHL,53,3120,22,20,10,3,4,148,,,,,,,,,,
hunwish01,2011,1,CBS,NHL,1,3,0,0,0,0,0,0,0,,,,,,,,,
ersbeer01,2007,1,LAK,NHL,14,799,6,5,3,1,2,33,452,,,,,,,,,
muzzaja01,1994,1,CAL,NHL,1,10,0,0,0,0,0,0,8,,,,,,,,,
mayda01,1985,1,STL,NHL,3,184,1,2,0,0,0,13,86,,,,,,,,,
finlebr01,2005,1,NAS,NHL,1,60,0,1,0,0,0,7,41,,,,,,,,,
keatsdu01,1916,1,TBS,NHA,2,10,0,0,0,,0,5,,,,,,,,,,
smithbi01,1981,1,NYI,NHL,46,2685,32,9,4,0,0,133,,18,1120,15,3,,0,1,47,
smithga01,1966,1,TOR,NHL,2,115,0,2,0,0,0,7,,,,,,,,,,
gilbegi01,1980,1,DET,NHL,48,2618,11,24,9,5,0,175,,,,,,,,,,
stevedo01,1944,1,NYR,NHL,4,240,0,4,0,,0,20,,,,,,,,,,
