year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1975,NHL,NYI,NYI,CC,PT,2,SF,80,42,21,17.0,,101,,,297,190,New York Islanders,1277,10,92,290,4,55,377,11
1938,NHL,DET,DET,,,5,SF,48,18,24,6.0,,42,,,107,128,Detroit Red Wings,242,,,,,,,
1992,NHL,TBL,TBL,CC,NO,6,,84,23,54,7.0,,53,,,245,332,Tampa Bay Lightning,1625,6,74,424,12,101,395,8
1984,NHL,NJD,NJD,WA,PT,5,,80,22,48,10.0,,54,,,264,346,New Jersey Devils,1282,16,70,362,15,73,317,9
1978,NHL,ATF,CAL,CC,PT,4,PRE,80,41,31,8.0,,90,,,327,280,Atlanta Flames,1158,2,54,226,5,56,290,6
2003,NHL,PIT,PIT,EC,AT,5,,82,23,47,8.0,4,58,,,190,303,Pittsburgh Penguins,1270,32,65,360,15,84,369,7
2005,NHL,NAS,NAS,WC,CE,2,CQF,82,49,25,,8,106,6,3,259,227,Nashville Predators,1533,16,94,512,13,82,533,12
1939,NHL,TOR,TOR,,,3,F,48,25,17,6.0,,56,,,134,110,Toronto Maple Leafs,474,,,,,,,
1975,NHL,TOR,TOR,WA,AD,3,QF,80,34,31,15.0,,83,,,294,276,Toronto Maple Leafs,1368,12,67,348,9,77,321,11
1943,NHL,CHI,CHI,,,4,F,50,22,23,5.0,,49,,,178,187,Chicago Black Hawks,220,,,,,,,
1986,NHL,BOS,BOS,WA,AD,3,DSF,80,39,34,7.0,,85,,,301,276,Boston Bruins,1870,30,65,334,5,60,325,13
1984,NHL,MTL,MTL,WA,AD,1,DF,80,41,27,12.0,,94,,,309,262,Montreal Canadiens,1464,2,77,325,8,57,279,12
1991,NHL,EDM,EDM,CC,SM,3,CF,80,36,34,10.0,,82,,,295,297,Edmonton Oilers,1907,24,68,366,15,93,423,12
2002,NHL,TOR,TOR,EC,NE,2,CQF,82,44,28,7.0,3,98,,,236,208,Toronto Maple Leafs,1390,22,63,359,7,56,426,11
2010,NHL,CBS,CBS,WC,CE,5,,82,34,35,,13,81,5,8,215,258,Columbus Blue Jackets,1113,14,42,301,11,62,314,6
1954,NHL,DET,DET,,,1,SC,70,42,17,11.0,,95,,,204,134,Detroit Red Wings,827,,,,,,,
1964,NHL,CHI,CHI,,,3,F,70,34,28,8.0,,76,,,224,176,Chicago Black Hawks,1051,,48,340,9,46,323,14
1984,NHL,NYI,NYI,WA,PT,3,DF,80,40,34,6.0,,86,,,345,312,New York Islanders,1516,4,71,277,7,68,386,14
1974,WHA,PHR,PHR,,WW,4,AVQF,78,39,31,8.0,,86,,,300,265,Phoenix Roadrunners,1388,,50,304,6,76,315,7
1997,NHL,OTT,OTT,EC,NE,5,CSF,82,34,33,15.0,,83,,,193,200,Ottawa Senators,1091,14,48,375,9,47,303,6
1949,NHL,CHI,CHI,,,6,,70,22,38,10.0,,54,,,203,244,Chicago Black Hawks,620,,,,,,,
1972,WHA,MFS,MFS,,WW,4,AVQF,78,38,37,3.0,,79,,,250,269,Minnesota Fighting Saints,1134,14,54,300,12,48,269,6
2006,NHL,OTT,OTT,EC,NE,2,F,82,48,25,,9,105,2,6,288,222,Ottawa Senators,1173,12,72,403,12,61,394,17
1976,NHL,CHI,CHI,CC,SM,3,PRE,80,26,43,11.0,,63,,,240,298,Chicago Black Hawks,1104,18,59,267,9,62,282,4
1978,NHL,VAN,VAN,CC,SM,2,PRE,80,25,42,13.0,,63,,,217,291,Vancouver Canucks,1134,14,56,295,9,49,248,1
1998,NHL,TBL,TBL,EC,SE,4,,82,19,54,9.0,,47,,,179,292,Tampa Bay Lightning,1316,10,43,310,10,68,387,11
2002,NHL,WAS,WAS,EC,SE,2,CQF,82,39,29,8.0,6,92,,,224,220,Washington Capitals,1268,22,57,331,4,72,384,8
2011,NHL,TBL,TBL,EC,SE,3,,82,38,36,,8,84,3,3,235,281,Tampa Bay Lightning,865,16,41,269,12,59,284,2
1986,NHL,DET,DET,CC,NO,2,CF,80,34,36,10.0,,78,,,260,274,Detroit Red Wings,2209,12,69,336,7,73,357,9
1977,NHL,CLE,CLE,WA,AD,4,,80,22,45,13.0,,57,,,230,325,Cleveland Barons,1010,10,42,275,8,61,235,3
1911,PCHA,VA1,SPO,,,3,,16,7,9,0.0,,14,,,81,90,Victoria Aristocrats,,,,,,,,
1974,NHL,CLF,CLE,WA,AD,4,,80,19,48,13.0,,51,,,212,316,California Golden Seals,1101,18,48,359,13,67,267,5
1937,NHL,NYR,NYR,,AM,2,QF,48,27,15,6.0,,60,,,149,96,New York Rangers,445,,,,,,,
2008,NHL,BOS,BOS,EC,NE,1,CSF,82,53,19,,10,116,4,6,274,196,Boston Bruins,1028,12,74,313,7,54,306,8
1985,NHL,BOS,BOS,WA,AD,3,DSF,80,37,31,12.0,,86,,,311,288,Boston Bruins,1919,24,95,412,5,97,402,7
1978,NHL,NYI,NYI,CC,PT,1,SF,80,51,15,14.0,,116,,,358,214,New York Islanders,1077,4,81,260,4,57,287,7
1981,NHL,BOS,BOS,WA,AD,2,DF,80,43,27,10.0,,96,,,323,285,Boston Bruins,1266,4,65,289,7,54,291,11
