statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
15572,5572,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,5916.0,
16004,6004,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,2599.0,
16146,6146,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,4541.0,
16296,6296,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,3340.0,
16533,6533,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,3663.0,
17044,7044,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,3438.0,
17136,7136,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,12891.0,
17389,7389,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,12531.0,
17448,7448,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,1932.0,
17598,7598,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,13855.0,
17687,7687,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,7875.0,
18324,8324,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,17652.0,
18407,8407,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,17004.0,
18855,8855,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,9170.0,
18952,8952,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,12518.0,
19011,9011,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,7509.0,
19388,9388,1999 - 2009 - 13 ч. 00 м.,1999-10-03T00:00:00,20335.0,
