charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
874410,8166,487,7,1999-10-07T10:49:21,2728.0,28166,
1390334,5577,441,10,1999-09-24T10:50:35,3304.0,25577,
1860606,8123,486,2,1999-09-29T10:48:16,3022.0,28123,
1393570,9549,494,5,1999-09-28T10:50:50,3241.0,29549,
1498357,2604,499,7,1999-10-13T10:51:12,2930.0,0,
2078,4730,500,9,1999-10-11T10:43:47,3849.0,24730,
1153552,9184,462,4,1999-08-06T10:47:45,3964.0,9184,
1055033,5035,438,9,1999-06-20T10:47:51,277.0,5035,
1146233,9856,420,9,1999-06-26T10:47:11,131.0,9856,
1058038,9125,467,8,1999-09-22T10:48:04,3589.0,29125,
1389698,6560,484,8,1999-08-27T10:50:32,576.0,16560,
568898,8792,500,8,1999-07-09T10:48:55,3680.0,8792,
1426178,9957,470,10,1999-08-03T10:45:37,2180.0,9957,
1864778,7595,456,7,1999-06-27T10:48:36,3313.0,7595,
1614909,9565,423,5,1999-07-21T10:44:44,3554.0,9565,
976509,8320,468,10,1999-06-26T10:49:31,3508.0,8320,
1075854,8644,404,3,1999-07-21T10:49:27,1086.0,8644,
1680939,6388,380,5,1999-07-01T10:49:51,3927.0,6388,
1562894,5437,485,6,1999-08-05T10:48:26,3463.0,5437,
1005800,9477,472,9,1999-06-20T10:44:03,39.0,9477,
1663297,2934,230,2,1999-07-27T10:48:28,4526.0,2934,
1161745,9352,440,8,1999-09-03T10:48:21,2924.0,19352,
1533848,9185,492,7,1999-09-30T10:46:14,4628.0,29185,
1333209,7902,499,3,1999-08-17T10:46:11,4567.0,17902,
655536,5707,496,8,1999-07-13T10:47:53,2344.0,5707,
842227,6013,310,10,1999-09-02T10:46:52,372.0,16013,
1777091,4757,488,6,1999-09-20T10:49:33,4856.0,24757,
822120,8413,310,9,1999-10-01T10:45:17,2513.0,28413,
1264435,3975,237,9,1999-08-08T10:48:34,4801.0,3975,
1848207,6887,498,2,1999-07-27T10:47:20,4051.0,6887,
1623430,5059,432,3,1999-08-03T10:45:23,1526.0,5059,
560345,4135,376,10,1999-08-17T10:48:15,1683.0,14135,
1554197,2411,364,9,1999-09-23T10:47:47,3564.0,22411,
971797,5528,491,2,1999-06-23T10:49:08,1389.0,5528,
1154371,5773,500,3,1999-06-21T10:47:48,979.0,5773,
1583848,5600,486,3,1999-10-06T10:50:04,4482.0,25600,
639737,9905,499,10,1999-09-13T10:46:40,4130.0,29905,
573499,5343,500,7,1999-09-12T10:49:17,4790.0,15343,
1057005,8545,494,8,1999-08-03T10:48:00,1599.0,8545,
1482690,7894,439,3,1999-07-04T10:49:59,3000.0,7894,
1301569,8286,497,9,1999-07-23T10:43:44,2821.0,8286,
1807402,4249,453,7,1999-08-08T10:44:10,2048.0,4249,
776786,5433,390,6,1999-06-29T10:49:32,3667.0,5433,
1283318,9396,447,2,1999-08-02T10:50:02,4323.0,9396,
801853,8339,351,9,1999-07-19T10:43:46,4136.0,8339,
1394908,9842,483,7,1999-09-11T10:50:56,2132.0,19842,
1948352,9681,490,10,1999-08-24T10:47:21,2823.0,19681,
1507604,6378,401,6,1999-10-10T10:44:11,3864.0,26378,
1262227,8918,369,8,1999-08-15T10:48:23,4795.0,18918,
631244,4788,472,3,1999-08-04T10:46:00,971.0,4788,
825303,1840,354,5,1999-10-13T10:45:33,1141.0,0,
1005059,9145,440,8,1999-07-24T10:44:00,4821.0,9145,
869033,9692,492,7,1999-08-31T10:48:56,3484.0,19692,
1482448,4988,482,10,1999-09-11T10:49:58,4679.0,14988,
86098,9043,483,3,1999-09-06T10:50:15,321.0,19043,
1398098,7815,498,8,1999-07-13T10:51:11,760.0,7815,
522981,5763,499,8,1999-06-22T10:45:21,568.0,5763,
937701,7889,499,5,1999-07-09T10:46:31,3738.0,7889,
1903801,3740,390,9,1999-08-08T10:43:54,2797.0,3740,
570936,1819,411,9,1999-09-22T10:49:04,4168.0,21819,
811407,8693,500,6,1999-10-12T10:44:28,3353.0,28693,
509018,6779,404,6,1999-07-04T10:44:17,2338.0,6779,
1023094,448,347,10,1999-08-07T10:45:21,2205.0,448,
871091,7013,480,2,1999-08-27T10:49:05,1122.0,17013,
1220244,4294,440,2,1999-08-03T10:45:09,4784.0,4294,
1012884,9955,314,9,1999-06-17T10:44:35,3770.0,9955,
1343567,8156,478,6,1999-06-22T10:46:58,3882.0,8156,
1176566,3823,499,7,1999-07-03T10:49:31,4967.0,3823,
