playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
spanova01,Василис,Василис,,Спанули,,,,,G,0.0,0.0,76.0,188.0,нет,,1982-07-08,Лариса,,GRE,,,,,0000-00-00,W
farledi01,Дик,Ричард,L.,Фарли,,,,Дик,G-F,0.0,0.0,76.0,190.0,Индианаa,,1932-04-13,,,,Уинслоу,Уинслоу,ВНУТРЕННИЕ,США,1969-10-01,W
willira01,Рэй,Томас,Ray,Уильямс,,,,Рэй,G,0.0,0.0,74.0,188.0,Миннесота,"Сан-Джасинто, Дж.К.",1954-10-14,Гора Вернон,Нью-Йорк,США,Гора Вернон,Гора Вернон,Нью-Йорк,США,0000-00-00,B
heanebr01,Брайан,Брайан,Patrick,Хини,,,,,G,0.0,0.0,74.0,180.0,Акадия,,1946-09-03,Роквэй Бич,Нью-Йорк,США,Бишоп Лафлин,Бруклин,Нью-Йорк,США,0000-00-00,W
mckeeje01,Джерри,Джеральд,,МакКи,,,,Джерри,G,0.0,0.0,75.0,190.0,Университет Огайо,,1946-08-04,,,,Данбар,Дейтон,Ооо.,США,0000-00-00,B
mulleby01,Байрон,Байрон,James,Маллены,,,,Би Джей.,C,0.0,0.0,84.0,275.0,Штат Огайо,,1989-02-14,Канал Винчестер,Ооо.,США,Канал Винчестер,Канал Винчестер,Ооо.,США,0000-00-00,W
reynoje01,Джерри,Джерри,,Рейнольдс,,,,Лед,G-F,0.0,0.0,80.0,198.0,Государство Луизиана,Технология Мэдисон,1962-12-23,Бруклин,Нью-Йорк,США,Александр Гамильтон,Бруклин,Нью-Йорк,США,0000-00-00,B
oliveji01,Джимми,Джимми,Allen,Оливер,,,,,G-F,0.0,0.0,77.0,205.0,Задолженность,,1969-07-12,Менифе,ОАР,США,Моррилтон,Моррилтон,ОАР,США,0000-00-00,B
wrighbr03,Брендан,Брендан,Keith,Райт,,,,,F,0.0,0.0,81.0,205.0,Северная Каролина,,1987-10-05,Нэшвилл,TN,США,Академия Брентвуда,Брентвуд,TN,США,0000-00-00,B
whiteol01,,Олли,,Белый,,,,,F,0.0,0.0,72.0,185.0,Штат Мичиган,,0000-00-00,,,,Шоу,Кливленд,Ооо.,США,0000-00-00,W
bracest01,Стив,Стивен,Henry,Брэйси,,,,Стив,G,0.0,0.0,73.0,175.0,Талса,Kilgore JC,1950-08-01,Бруклин,Нью-Йорк,США,Мидвуд,Бруклин,Нью-Йорк,США,0000-00-00,B
thompge01,Джордж,Джордж,,Томпсон,,,,"Типпер, Типпер",G,0.0,0.0,74.0,200.0,Маркетт,,1947-11-29,Бруклин,Нью-Йорк,США,Зал Erasmus,Бруклин,Нью-Йорк,США,0000-00-00,B
bramlaj01,Эй Джей.,Аарон,Jordan,Брамлетт,,,,Эй Джей.,C,0.0,0.0,82.0,227.0,Аризона,,1977-01-10,DeKalb,Ил,США,Ла-Куэва,Альбукерке,НМ,США,0000-00-00,W
piotrto01,Том,Томас,Tracy,Петровски,,,,Том,C,0.0,0.0,85.0,240.0,ЛаСалле,,1960-10-17,Западный Честер,ПА,США,Великая Долина,Площадь Ньютауна,ПА,США,0000-00-00,W
divacvl01,Листье,Листье,,Дивац,,,,,C,0.0,0.0,83.0,243.0,нет,,1968-02-03,Приеполье,,ЮГ,Белград,Белград,,ЮГ,0000-00-00,W
sundedo01,Дон,Дон,J.,Раздевание,,,,,G,0.0,0.0,73.0,180.0,Иллинойс,,1929-12-20,Розель,Ил,США,Элгин,Элгин,Ил,США,1961-07-15,W
hudsolo01,Лу,Луис,Clyde,Хадсон,,,,"Лу, сладкий Лу, Супер Лу",Ф-Г,0.0,0.0,76.5,205.0,Миннесота,,1944-07-11,Гринсборо,НС,США,Старший Дадли,Гринсборо,НС,США,0000-00-00,B
leaksma01,Мэнни,Эмануэль,,Утечки,,,Младший.,Мэнни,С-Ф,0.0,0.0,80.0,225.0,Ниагара,,1945-11-27,Кливленд,Ооо.,США,Джон Адамс / Восток,Кливленд,Ооо.,США,0000-00-00,B
mortori01,Ричард,Ричард,,Мортон,,,,,G,0.0,0.0,75.0,190.0,"Кэл, штат - Фуллертон",,1966-02-02,Сан-Франциско,КА,США,Бальбоа,Сан-Франциско,КА,США,0000-00-00,B
johnsra01,Ральф,Дэвид,Ralph,Джонсон,,,,"Боаг, Ральф",G,0.0,0.0,71.0,170.0,Хантингтон,,1921-12-06,,,,Юнионный центр,Округ Хантингтон,ВНУТРЕННИЕ,США,2005-07-13,W
vanardi01,Дик,Ричард,Albert,Ван Арсдейл,,,,"Дик, Ван, ""Первоначальное солнце""",G-F,0.0,0.0,76.5,202.0,Индианаa,,1943-02-22,Индианаполис,ВНУТРЕННИЕ,США,Ручное,Индианаполис,ВНУТРЕННИЕ,США,0000-00-00,W
carrau01,Остин,Остин,George,Перевозка,,,,,G,0.0,0.0,76.0,200.0,Нотр-Дам,,1948-03-10,Вашингтон,РС,США,Маккин,Вашингтон,РС,США,0000-00-00,B
durenjo01,Джон,Джон,Thomas,Дюрен,,,,,G,0.0,0.0,75.0,190.0,Джорджтаун,,1958-10-30,Вашингтон,РС,США,Данбар,Вашингтон,РС,США,0000-00-00,B
blounma01,Марк,Марк,D.,Блант,,,,,C,0.0,0.0,84.0,230.0,Питтсбург,,1975-11-30,Доббс Ферри,Нью-Йорк,США,Академия Оук Хилл/ &lt; &lt; Святое сердце &gt; &gt; / &lt; &lt; Доббс перри &gt; &gt;,Площадь Вильсона/ Йонкерса/ Доббса Ферри,ВА / Нью-Йорк / Нью-Йорк,США,0000-00-00,B
favorde01,Деррик,Деррик,Bernard,Любимые,,,,,F,0.0,0.0,82.0,246.0,Джорджия Технология,,1991-07-15,Атланта,GA,США,Южная Атланта,Атланта,GA,США,0000-00-00,B
evansre01,Реджи,Реджинальд,Jamaal,Эванс,,,,Реджи,Ф-С,0.0,0.0,80.0,245.0,Айова,Коффейвилль Дж.К.,1980-05-18,Пенсакола,ФЛ,США,Вудхэм,Пенсакола,ФЛ,США,0000-00-00,B
hinriki01,Кирк,Кирк,James,Хинрих,,,,,G,0.0,0.0,75.0,190.0,Канзас,,1981-01-02,Город Сиу,IA,США,Сиу-Сити-Запад,Город Сиу,IA,США,0000-00-00,W
dougljo01,Джон,Джон,David,Дуглас,,,,,G,0.0,0.0,74.0,170.0,Канзас,Джон К. Калхун CC.,1956-06-12,Город Крик,AL,США,Округ Колберт,Лейтон,AL,США,0000-00-00,B
riordmi01,Майк,Майкл,W.,Риордан,,,,Майк,G-F,0.0,0.0,76.0,200.0,Провидение,,1945-07-09,Нью-Йорк,Нью-Йорк,США,Святой Крест,Промывка,Нью-Йорк,США,0000-00-00,W
greenta01,Тауриан,Тауриан,,Зеленый,,,,,G,0.0,0.0,72.0,177.0,Флорида,,1986-11-28,Бока Ратон,ФЛ,США,Lk Howell/Westminster/Pendleton/Card. Gibbons,Орландо/Фт. Лодердейл/Брадентон/Рали,FL/FL/NC,США,0000-00-00,B
owesra01,Рэй,Рэймонд,,Валюты,,,,Рэй,F,0.0,0.0,81.0,224.0,Аризона,,1972-12-11,Сан-Бернардино,КА,США,Сан-Бернардино,Сан-Бернардино,КА,США,0000-00-00,B
toshebi01,Билл,Уильям,Mark,Тошефф,,,,Билл,G,0.0,0.0,73.0,175.0,Индианаa,,1926-06-02,Гэри,ВНУТРЕННИЕ,США,Фрёбель,Гэри,ВНУТРЕННИЕ,США,2011-10-01,W
switzwa01,,Уоррен,,Свитцер,,,,,F,0.0,0.0,75.0,185.0,Рис,Юго-западная Луизиана?,1925-07-04,,,,Джефферсон Дэвис,Хьюстон,TX,США,0000-00-00,W
dancked01,,Эдвард,C.,Дэнкер,,,,,С-Ф,0.0,0.0,79.0,200.0,нет,,1914-03-14,,,,Отдел Юга (ДНП),Милуоки,ЖИ,США,1991-10-03,W
ilyaser01,Эрсан,Эрсан,,Ильясова,,,,,F,0.0,0.0,81.0,235.0,нет,,1987-05-15,Экишер,,ТУР,,,,,0000-00-00,W
collija01,Джеймс,Джеймс,Edgar,Коллинз,,,,,G,0.0,0.0,76.0,196.0,Флорида,,1973-11-05,Джексонвилль,ФЛ,США,Джексон,Джексонвилль,ФЛ,США,0000-00-00,B
smithno01,Нолан,Нолан,Derek,Смит,,,,,G,0.0,0.0,74.0,185.0,Дюк,,1988-07-25,Луисвилль,KY,США,Колледж Святого Иоанна/ Академия Оук Хилл,Вашингтон / Уилсон,DC/VA,США,0000-00-00,B
caffeja01,Джейсон,Джейсон,Andre,Каффи,,,,,F,0.0,0.0,80.0,255.0,Алабама,,1973-06-12,Мобильный,AL,США,Дэвидсон,Мобильный,AL,США,0000-00-00,B
malonje01,Джефф,Джеффри,Nigel,Мэлоун,,,,Джефф,G,0.0,0.0,76.0,205.0,Государство Миссисипи,,1961-06-28,Мобильный,AL,США,Юго-запад,Мейсон,GA,США,0000-00-00,B
simsco01,Кортни,Кортни,Garland,Симс,,,,,C,0.0,0.0,83.0,245.0,Мичиган,,1983-10-21,Рослиндейл,МЭТ,США,Школа благородных и зеленых школ,Дедхэм,МЭТ,США,0000-00-00,B
barrito01,Том,Том,,Баррис,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
jennija01,,Джек,,Дженнингс,,,,,С-Ф,0.0,0.0,78.0,195.0,Вашингтон,,0000-00-00,,,,,,,,0000-00-00,W
collish01,Шеррон,Шеррон,Marlon,Коллинз,,,,,G,0.0,0.0,71.0,205.0,Канзас,,1987-05-18,Чикаго,Ил,США,Крейн,Чикаго,Ил,США,0000-00-00,B
rogerwi01,Вилли,Вилли,Daniel,Роджеры,,,,Вилли Ди.,G-F,0.0,0.0,75.0,185.0,Оклахома,,1945-09-11,Накодохи,TX,США,,,,,0000-00-00,B
sandela01,Ларри,Ларри,,Сандерс,,,,,F,0.0,0.0,83.0,235.0,Содружество Вирджинии,,1988-11-21,Форт Пирс,ФЛ,США,Порт Сент-Люси,Порт Сент-Люси,ФЛ,США,0000-00-00,B
simpkdi01,Дики,Лу Бара,Dixon,Симпкинс,,,,Дики,F,0.0,0.0,81.0,248.0,Провидение,,1972-04-06,Форт Вашингтон,MD,США,Дружелюбный,Форт Вашингтон,MD,США,0000-00-00,B
brennpe01,Пит,Питер,Joseph,Бреннан,,,,Пит,F,0.0,0.0,78.0,190.0,Северная Каролина,,1936-09-23,Бруклин,Нью-Йорк,США,Сент-Августин,Бруклин,Нью-Йорк,США,2012-06-08,W
davisem01,Эмануальная,Эмануальная,,Дэвис,,,,"Электронная почта, Вель",G,0.0,0.0,76.0,194.0,Состояние Делавэра,,1968-08-27,Филадельфия,ПА,США,Кенсингтон,Филадельфия,ПА,США,0000-00-00,B
tyrach01,Чарли,Чарльз,E.,Тира,,,,"Чарли, Лось",С-Ф,0.0,0.0,80.0,230.0,Луисвилль,,1935-08-16,Луисвилль,KY,США,Атертон,Луисвилль,KY,США,2006-12-29,W
cervial01,Al,Альфред,Nicholas,Серви,,,,"Ал, Диггер",G-F,0.0,0.0,71.0,170.0,нет,,1917-02-12,Буффало,Нью-Йорк,США,Восточный,Буффало,Нью-Йорк,США,2009-11-09,W
johnser02,Эрвин,Эрвин,,Джонсон,,,Младший.,,C,0.0,0.0,83.0,245.0,Новый Орлеан,,1967-12-21,Новый Орлеан,Лос-Анджелес,США,Блок,Джонсвилль,Лос-Анджелес,США,0000-00-00,B
oleynfr01,Фрэнк,Фрэнк,,Олейник,,,,Волшебство,G,0.0,0.0,74.0,185.0,Сиэтл,,1955-02-20,Бриджпорт,КТ,США,Нотр-Дам,Фэрфилд,КТ,США,0000-00-00,W
zelleda01,Дэйв,Дэвид,A.,Зеллер,,,,Дэйв,G,0.0,0.0,73.0,175.0,Майами (ОХ),,1939-06-08,Спрингфилд,Ооо.,США,Текумсех,Новый Карлайл,Ооо.,США,0000-00-00,W
washiwi01,Уилсон,Уилсон,,Вашингтон,,,Младший.,,Ф-С,0.0,0.0,81.0,227.0,Старый Доминион,Мэриленд,1955-08-03,Норфолк,VA,США,Букер Т. Вашингтон,Норфолк,VA,США,0000-00-00,B
bloommi01,Майк,Мейер,,Блум,,,,Майк,Ф-С,0.0,0.0,78.0,190.0,Храм,,1915-01-14,Нью-Йорк,Нью-Йорк,США,Трентон,Трентон,NJ,США,1993-06-05,W
spainke01,Кен,Джон,Kenneth,Испания,,,,Кен,C,0.0,0.0,81.0,225.0,Хьюстон,,1946-10-06,Хьюстон,TX,США,Остин,Хьюстон,TX,США,1990-10-15,W
carnero01,Родни,Родни,Dion,Карни,,,,,F,0.0,0.0,79.0,205.0,Мемфис,,1984-04-15,Мемфис,TN,США,Северо-запад,Индианаполис,ВНУТРЕННИЕ,США,0000-00-00,B
moreyda01,,Дейл,E.,Мори,,,,,G-F,0.0,0.0,73.0,180.0,Государство Луизиана,,1918-12-01,Мартинсвилль,ВНУТРЕННИЕ,США,Мартинсвилль,Мартинсвилль,ВНУТРЕННИЕ,США,2002-05-14,W
dempsge01,Джордж,Джордж,P.,Демпси,,,,,G,0.0,0.0,74.0,190.0,Кингс (ДЭ),,1929-07-19,Филадельфия,ПА,США,Мерчантвиль,Мерчантвиль,NJ,США,0000-00-00,W
reevekh01,Халид,Халид,,Ривз,,,,,G,0.0,0.0,75.0,199.0,Аризона,,1972-07-15,Королевы,Нью-Йорк,США,"Христос, Царь",Средняя деревня,Нью-Йорк,США,0000-00-00,B
scottjo01,,Джо,,Скотт,,,,,С-Ф,0.0,0.0,0.0,0.0,Резерв на случай,,0000-00-00,,,,Элирия,Элирия,Ооо.,США,0000-00-00,W
quinnbr01,Брайан,Брайан,Ralph,Куиннетт,,,,,F,0.0,0.0,80.0,235.0,Вашингтон,,1966-05-30,Пульман,WA,США,Чейни,Чейни,WA,США,0000-00-00,W
dinkija01,Джеки,Джеки,,Динкинс,,,,,F,0.0,0.0,77.0,210.0,Ворхи,,1950-01-22,,,,,,,,0000-00-00,B
hudsole01,Лестер,Лестер,,Хадсон,,,,,G,0.0,0.0,75.0,190.0,Теннесси-Мартин,Муниципальный колледж Юго-Западного Теннесси,1984-08-07,Мемфис,TN,США,Центральный,Мемфис,TN,США,0000-00-00,B
wennibi01,Билл,Уильям,Percey,Веннингтон,,,,Билл,C,0.0,0.0,84.0,245.0,Сент-Джонс (НЙ),,1963-12-26,Монреаль,QU,КАН,Лонг-Айлендская лютеранская,Бруквилль,Нью-Йорк,США,0000-00-00,W
abdulza01,Зейд,Зейд,,Абдул-Азиз,,Дональд А. Смит,,"Дон, Кангару",С-Ф,0.0,0.0,81.0,230.0,Состояние Айовы,,1946-04-07,Бруклин,Нью-Йорк,США,Джон Джей,Бруклин,Нью-Йорк,США,0000-00-00,B
towneli01,Линтон,Линтон,Rodney,Города,,,,,Ф-Г,0.0,0.0,78.0,190.0,Джеймс Мэдисон,,1959-11-30,Ричмонд,VA,США,Ковингтон,Ковингтон,VA,США,0000-00-00,B
kukara01,Рэй,Рафаэль,Eugene,Кука,,,,"Рэй, Куки",F,0.0,0.0,75.0,200.0,Нотр-Дам,Штат Монтана,1922-02-17,Хавр,МТ,США,Хавр,Хавр,МТ,США,1990-03-27,W
morrira01,Рэндольф,Рэндольф,Albert,Моррис,,,,,F,0.0,0.0,83.0,260.0,Кентукки,,1986-01-02,Хьюстон,TX,США,Организация &lt; &lt; Земля для христиан &gt; &gt;,Атланта,GA,США,0000-00-00,B
fergude01,Десмонд,Десмонд,,Фергюсон,,,,,F,0.0,0.0,79.0,210.0,Детройт,Миссури,1977-07-22,Детройт,МИ,США,Эверетт,Лансинг,МИ,США,0000-00-00,B
woolpph01,Фил,Филипп,D,Вулперт,,,,,,,,,,"Университет Лойолы, Лос-Анджелес",Младший колледж Лос-Анджелеса,1915-12-15,Дэнвилль,KY,США,,Лос-Анджелес,КА,США,1987-05-07,W
marshdo02,Донни,Донни,E.,Маршалл,,,,,F,0.0,0.0,79.0,230.0,Коннектикут,,1972-07-17,Детройт,МИ,США,Федеральный путь,Федеральный путь,WA,США,0000-00-00,B
jacksto02,Тони,Энтони,Eugene,Джексон,,,,Тони,G,0.0,0.0,72.0,170.0,Флорида,,1958-01-17,Лексингтон,KY,США,Брайанская станция,Лексингтон,KY,США,0000-00-00,B
bayneho01,Говард,Говард,Edgar,Бэйн,,,,,F,0.0,0.0,78.0,235.0,Теннесси,,1942-07-28,ht) Дейтон,Ооо.,США,Полковник Уайт,Дейтон,Ооо.,США,0000-00-00,W
hargijo01,Джон,Джон,Arlington,Харги,,,,Дробовик,G-F,0.0,0.0,72.0,180.0,Техас,,1920-08-20,Накодохи,TX,США,Накодохи,Накодохи,TX,США,1986-01-02,W
calihbo01,,Роберт,J.,Калихан,,,,Боб,Ф-Г-С,0.0,0.0,75.0,200.0,Детройт,Сан-Франциско-Сити?,1918-08-02,Перри,IA,США,Сент-Джордж,Эванстон,Ил,США,0000-00-00,W
newlimi01,Майк,Майкл,F.,Ньюлин,,,,Майк,G-F,0.0,0.0,76.0,200.0,Юта,,1949-01-02,Портленд,ИЛИ,США,Сент-Фрэнсис,Ла Канада,КА,США,0000-00-00,W
mehenbe01,,Бернар,J.,Мехен,,,,Берни,Ф-С,0.0,0.0,76.0,185.0,Теннесси,,1918-09-19,Колеса,WV,США,Колеса,Колеса,WV,США,2007-05-11,W
thompbi01,Билли,Уильям,Stansbury,Томпсон,,,,"Билли, Б.Т. Экспресс",F,0.0,0.0,79.0,195.0,Луисвилль,,1963-12-01,Кэмден,NJ,США,Кэмден,Кэмден,NJ,США,0000-00-00,B
horfoal01,Al,Альфред,Joel,Хорфорд Рейносо,,,,Al,Ф-С,0.0,0.0,82.0,245.0,Флорида,,1986-06-03,Пуэрто-Плата,,ДОМ,Гран-Ледж,Гран-Ледж,МИ,США,0000-00-00,B
webbsp01,Скальп,Энтони,Jerome,Вебb,,,,Скальп,G,0.0,0.0,66.0,130.0,штат Северная Каролина,Мидленд (TX),1963-07-13,Даллас,TX,США,Вилмер-Хутчины,Даллас,TX,США,0000-00-00,B
casspom01,Омри,Омри,,Каспи,,,,,F,0.0,0.0,81.0,211.0,нет,,1988-06-22,Голон,,ИСР,,,,,0000-00-00,W
kosmale01,Лен,Леонард,J.,Космальски,,,,Лен,C,0.0,0.0,83.0,245.0,Теннесси,,1951-11-29,Кливленд,Ооо.,США,Кленовые высоты,Кливленд,Ооо.,США,0000-00-00,W
austiis01,Исаак,Исаак,Edward,Остин,,,,Айк,Ф-С,0.0,0.0,82.0,255.0,Государство Аризона,Кингс Ривер (CA),1969-08-18,Гридли,КА,США,Лас-Плюмас,Оровиль,КА,США,0000-00-00,B
millean01,Энтони,Энтони,,Миллер,,,,Свинья,F,0.0,0.0,81.0,225.0,Штат Мичиган,,1971-10-22,Гавань Бентона,МИ,США,Гавань Бентона,Гавань Бентона,МИ,США,0000-00-00,B
thompbi02,,Билл,,Томпсон,,,,,G-F,0.0,0.0,76.0,0.0,ДеСалес,Сент-Джонс?,0000-00-00,,,,,,,,0000-00-00,W
tresvjo01,Джон,Джон,B.,Тресвант,,,,Трес,Ф-С,0.0,0.0,79.0,215.0,Сиэтл,,1939-11-06,Вашингтон,РС,США,Спингарн,Вашингтон,РС,США,0000-00-00,B
kimbrst01,Стэн,Стэнли,R.,Кимбро,,,,Стэн,G,0.0,0.0,71.0,153.0,Ксавье (OH),Центральная Флорида,1966-04-24,Тускалуза,AL,США,Академия Св. Иосифа,Кливленд,Ооо.,США,0000-00-00,B
morriro01,Роберт,Роберт,,Моррис,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
wagnemi01,Мельница,Милтон,,Вагнер,,,Младший.,Мельница,G,0.0,0.0,76.0,181.0,Луисвилль,,1963-02-20,Кэмден,NJ,США,Кэмден,Кэмден,NJ,США,0000-00-00,B
cramebi01,,Билл,,Креймер,,,,,C,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,W
calhobi01,Билл,Уильям,C.,Кэлхун,,,,Билл,Ф-Г,0.0,0.0,75.0,180.0,Сан-Франциско,,1927-11-04,Сан-Франциско,КА,США,Лоуэлл,Сан-Франциско,КА,США,0000-00-00,W
mihmch01,Крис,Кристофер,Steven,Михм,,,,Крис,C,0.0,0.0,84.0,265.0,Техас,,1979-07-16,Милуоки,ЖИ,США,Вестлейк,Остин,TX,США,0000-00-00,W
johnstr01,Трей,Клинтон,,Джонсон,,,III,Трей,G-F,0.0,0.0,77.0,218.0,Государство Джексон,,1984-08-30,Джексон,MS,США,Уильям Б. Мурра,Джексон,MS,США,0000-00-00,B
terryca01,Карлос,Карлос,Fernando,Терри,,,,,G-F,0.0,0.0,76.5,210.0,Штат Уинстон-Салем,,1956-06-22,Лексингтон,НС,США,Лексингтон,Лексингтон,НС,США,1989-03-12,B
parryed01,,Эд,,Пароль,,,,,Ф-Г,0.0,0.0,73.0,175.0,нет,,0000-00-00,,,,На юго-востоке?,Детройт,МИ,США,0000-00-00,W
gravebu01,Бутч,Эрл,Gilbert,Могилы,,,Младший.,Бутч,G,0.0,0.0,75.0,200.0,Йель,,1962-01-05,Скарсдейл,Нью-Йорк,США,Скарсдейл,Скарсдейл,Нью-Йорк,США,0000-00-00,B
stammho01,,Говард,,Стаммлер,,,,,G-F,0.0,0.0,70.0,155.0,Огайо Уэслиан,,1911-07-23,,,,,,,,0000-00-00,W
hansetr01,Трэвис,Трэвис,Mitchell,Хансен,,,,,G-F,0.0,0.0,78.0,205.0,Бригам Янг,"Юта-Вэлли, Дж.К.",1978-04-15,Прово,UT,США,Вид гор,Орем,UT,США,0000-00-00,W
morrite01,Теренс,Теренс,Darea,Моррис,,,,,F,0.0,0.0,81.0,221.0,Мэриленд,,1979-01-11,Фредерик,MD,США,Томас Джонсон,Фредерик,MD,США,0000-00-00,B
brittty01,Тайрон,Тайрон,,Бритт,,,,,G,0.0,0.0,76.0,190.0,Джонсон К. Смит,Центральная Северная Каролина,1944-04-18,,,,Томас Эдисон,Филадельфия,ПА,США,0000-00-00,B
wiermu01,Мюррей,Мюррей,Neal,Проволока,,,,Волшебник Вайер,G,0.0,0.0,69.0,155.0,Айова,,1926-12-12,Большой вид,IA,США,Мускатин,Мускатин,IA,США,0000-00-00,W
kirklwi01,Уилбер,Уилбер,,Киркленд,,,,,F,0.0,0.0,79.0,190.0,Шейнейское государство,,0000-00-00,,,,,,,,0000-00-00,B
brownha01,Гарольд,Гарольд,V.,Коричневый,,,,"Хэл, Брауни",G,0.0,0.0,72.0,155.0,Эвансвилль,,1923-10-02,,,,,,,,0000-00-00,W
catebu01,,Приятель.,,Кейт,,,,,F,0.0,0.0,77.0,195.0,Западный Кентукки,,0000-00-00,,,,Брэдли,Кливленд,TN,США,0000-00-00,W
averibi01,Птица,Уильям,Rodney,Averitt,,,,Птица,G,0.0,0.0,73.0,170.0,Пеппердин,,1952-07-22,Хопкинсвилль,KY,США,Хопкинсвилль,Хопкинсвилль,KY,США,0000-00-00,B
reidbi01,Билли,Уильям,Jennings,Рид,,,Младший.,Билли,G,0.0,0.0,77.0,190.0,Сан-Франциско,Андерсон Дж.К./Нью-Мексико,1957-09-10,Нью-Йорк,Нью-Йорк,США,ДеВитт Клинтон/Лоринбургский институт,Бронкс/Лоринбург,Нью-Йорк/НС,США,0000-00-00,B
kauffbo01,Боб,Роберт,,Кауфман,,,,"Боб, Конь, Аякс",Ф-С,0.0,0.0,80.0,240.0,Гилфорд,,1946-07-13,Бруклин,Нью-Йорк,США,Скарсдейл,Скарсдейл,Нью-Йорк,США,0000-00-00,W
persoch01,Чак,Чак,Connors,Лицо,,,,Винтовка,F,0.0,0.0,80.0,220.0,Оберн,,1964-06-27,Брантли,AL,США,Брантли,Брантли,AL,США,0000-00-00,B
dinneha01,Гарри,Гарри,,Диннель,,,,,Ф-Г,0.0,0.0,76.0,200.0,Пеппердин,"Эль-Камино, Дж.К.",0000-00-00,Торренс,КА,США,Мира Коста,Манхэттенский пляж,КА,США,0000-00-00,W
suttogr01,Грег,Грегори,Ray,Саттон,,,,Грег,G,0.0,0.0,74.0,170.0,Оральный Робертс,Лэнгстон,1967-12-03,Санта-Круз,КА,США,Дугласы,Город Оклахома,Хорошо.,США,0000-00-00,B
hansbty01,Тайлер,Эндрю,Tyler,Хансбро,,,,Тайлер,F,0.0,0.0,81.0,250.0,Северная Каролина,,1985-11-03,Поплар Блафф,МО,США,Поплар Блафф,Поплар Блафф,МО,США,0000-00-00,W
rosegl01,Глен,Глен,,Роза,,,,,,,,,,,,,,,,,,,,0000-00-00,
whatlen01,Эннис,Эннис,,Уотли,,,,,G,0.0,0.0,75.0,175.0,Алабама,,1962-08-11,Бирмингем,AL,США,Филлипс,Бирмингем,AL,США,0000-00-00,B
