playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
archina01,Арчибальд,Нейт,1972,Западный,NBA,1,27,17.0,,,1.0,5.0,,,,,12.0,6.0,5.0,5.0,,
archina01,Арчибальд,Нейт,1974,Западный,NBA,1,36,27.0,,,2.0,6.0,,,,,15.0,10.0,8.0,7.0,,
archina01,Арчибальд,Нейт,1975,Западный,NBA,1,30,13.0,,,15.0,7.0,,,,,13.0,5.0,3.0,3.0,,
archina01,Арчибальд,Нейт,1979,Восточный,NBA,1,21,2.0,,,3.0,6.0,,,,,8.0,0.0,3.0,2.0,,
archina01,Арчибальд,Нейт,1980,Восточный,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
archina01,Арчибальд,Нейт,1981,Восточный,NBA,1,23,6.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,0.0,0.0
arenagi01,Арена,Гилберт,2004,Восточный,NBA,1,14,7.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,0.0,3.0,1.0
arenagi01,Арена,Гилберт,2005,Восточный,NBA,1,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0
arenagi01,Арена,Гилберт,2006,Восточный,NBA,1,20,8.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,7.0,2.0
arizipa01,Аризин,Пол,1950,Восточный,NBA,1,0,15.0,,,7.0,0.0,,,,,12.0,7.0,2.0,1.0,,
arizipa01,Аризин,Пол,1951,Восточный,NBA,1,32,26.0,,,6.0,0.0,,,,,13.0,9.0,8.0,8.0,,
arizipa01,Аризин,Пол,1954,Восточный,NBA,1,23,9.0,,,2.0,2.0,,,,,9.0,4.0,2.0,1.0,,
arizipa01,Аризин,Пол,1955,Восточный,NBA,1,28,13.0,,,7.0,1.0,,,,,13.0,5.0,5.0,3.0,,
arizipa01,Аризин,Пол,1956,Восточный,NBA,1,26,13.0,,,5.0,0.0,,,,,13.0,6.0,2.0,1.0,,
arizipa01,Аризин,Пол,1957,Восточный,NBA,1,29,24.0,,,8.0,2.0,,,,,17.0,11.0,2.0,2.0,,
arizipa01,Аризин,Пол,1958,Восточный,NBA,1,30,16.0,,,8.0,0.0,,,,,15.0,4.0,9.0,8.0,,
arizipa01,Аризин,Пол,1959,Восточный,NBA,1,99,,,,,,,,,,,,,,,
arizipa01,Аризин,Пол,1960,Восточный,NBA,1,17,17.0,,,2.0,1.0,,,,,12.0,6.0,6.0,5.0,,
arizipa01,Аризин,Пол,1961,Восточный,NBA,1,21,4.0,,,2.0,0.0,,,,,12.0,2.0,0.0,0.0,,
armstbj01,Армстронг,Би Джей.,1993,Восточный,NBA,1,22,11.0,,,1.0,4.0,,,,,9.0,5.0,0.0,0.0,,
artesro01,Артест,Рон,2003,Восточный,NBA,1,17,7.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0
bakervi01,Бейкер,Вин,1994,Восточный,NBA,1,11,2.0,,,2.0,0.0,,,,,2.0,0.0,4.0,2.0,,
bakervi01,Бейкер,Вин,1995,Восточный,NBA,1,14,6.0,,,2.0,2.0,,,,,5.0,2.0,2.0,2.0,,
bakervi01,Бейкер,Вин,1996,Восточный,NBA,1,24,19.0,7.0,5.0,12.0,1.0,0.0,0.0,0.0,2.0,12.0,8.0,4.0,3.0,0.0,0.0
bakervi01,Бейкер,Вин,1997,Западный,NBA,1,21,8.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,12.0,3.0,2.0,2.0,0.0,0.0
barklch01,Баркли,Чарльз,1986,Восточный,NBA,1,16,7.0,,,4.0,1.0,,,,,6.0,2.0,6.0,3.0,,
barklch01,Баркли,Чарльз,1987,Восточный,NBA,1,15,4.0,,,3.0,0.0,,,,,4.0,1.0,2.0,2.0,,
barklch01,Баркли,Чарльз,1988,Восточный,NBA,1,20,17.0,,,5.0,0.0,,,,,11.0,6.0,8.0,5.0,,
barklch01,Баркли,Чарльз,1989,Восточный,NBA,1,22,17.0,,,4.0,0.0,,,,,12.0,7.0,3.0,2.0,,
barklch01,Баркли,Чарльз,1990,Восточный,NBA,1,35,17.0,,,22.0,4.0,,,,,15.0,7.0,6.0,3.0,,
barklch01,Баркли,Чарльз,1991,Восточный,NBA,1,28,12.0,,,9.0,1.0,,,,,14.0,6.0,0.0,0.0,,
barklch01,Баркли,Чарльз,1992,Упаковка,NBA,1,34,16.0,,,4.0,7.0,,,,,11.0,5.0,7.0,5.0,,1.0
barklch01,Баркли,Чарльз,1994,Западный,NBA,1,23,15.0,,,9.0,2.0,,,,,12.0,7.0,0.0,0.0,,
barklch01,Баркли,Чарльз,1995,Западный,NBA,1,16,8.0,,,0.0,1.0,,,,,6.0,4.0,0.0,0.0,,
barklch01,Баркли,Чарльз,1996,Западный,NBA,1,99,,,,,,,,,,,,,,,
barksdo01,Барксдейл,Дон,1952,Восточный,NBA,1,11,1.0,,,3.0,2.0,,,,,1.0,0.0,3.0,1.0,,
barnedi01,Барнетт,Дик,1967,Восточный,NBA,1,22,15.0,,,1.0,0.0,,,,,12.0,7.0,2.0,1.0,,
barnema01,Барнс,Марвин,1974,Восточный,ABA,1,21,16.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,13.0,6.0,4.0,4.0,0.0,0.0
barnema01,Барнс,Марвин,1975,Allstars,ABA,1,13,7.0,,,0.0,1.0,,,,3.0,5.0,3.0,1.0,1.0,0.0,0.0
barnhle01,Барнхорст,Лео,1951,Западный,NBA,1,23,14.0,,,2.0,2.0,,,,,16.0,7.0,1.0,0.0,,
barnhle01,Барнхорст,Лео,1952,Западный,NBA,1,13,2.0,,,3.0,2.0,,,,,2.0,1.0,1.0,0.0,,
barroda01,Баррос,Дана,1994,Восточный,NBA,1,11,5.0,,,1.0,3.0,,,,,5.0,2.0,0.0,0.0,,
barryri01,Барри,Рик,1965,Западный,NBA,1,17,10.0,,,2.0,2.0,,,,,10.0,4.0,4.0,2.0,,
barryri01,Барри,Рик,1966,Западный,NBA,1,34,38.0,,,6.0,3.0,,,,,27.0,16.0,8.0,6.0,,
barryri01,Барри,Рик,1968,Западный,ABA,1,12,10.0,1.0,2.0,3.0,1.0,,,1.0,2.0,9.0,3.0,5.0,4.0,0.0,0.0
barryri01,Барри,Рик,1969,Западный,ABA,1,27,16.0,,,7.0,7.0,,,,0.0,12.0,7.0,2.0,2.0,0.0,0.0
barryri01,Барри,Рик,1970,Восточный,ABA,1,17,14.0,0.0,2.0,2.0,2.0,,,2.0,3.0,6.0,4.0,6.0,6.0,0.0,0.0
barryri01,Барри,Рик,1971,Восточный,ABA,1,26,4.0,4.0,8.0,12.0,8.0,,,1.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0
barryri01,Барри,Рик,1972,Западный,NBA,1,99,,,,,,,,,,,,,,,
barryri01,Барри,Рик,1973,Западный,NBA,1,19,8.0,,,4.0,3.0,,,,,6.0,3.0,2.0,2.0,,
barryri01,Барри,Рик,1974,Западный,NBA,1,38,22.0,,,5.0,8.0,,,,,20.0,11.0,0.0,0.0,,
