id,lgid,teamid,franchid,name,park
254,NL,PHI,PHI,Philadelphia Phillies,Veterans Stadium
215,NL,HAR,HAR,Hartford Dark Blues,Union Grounds (Brooklyn)
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
251,NL,PHI,PHI,Philadelphia Phillies,Connie Mack Stadium
162,NL,BRO,LAD,Brooklyn Bridegrooms,Eastern Park
130,,BR1,ECK,Brooklyn Eckfords,Union Grounds
70,AL,KCA,KCR,Kansas City Royals,Municipal Stadium II
110,AL,TOR,TOR,Toronto Blue Jays,Skydome
194,NL,CIN,CIN,Cincinnati Reds,Cinergy Field
242,NL,NY1,SFG,New York Gothams,Polo Grounds I
262,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field/Three Rivers Stadium
60,AL,CLE,CLE,Cleveland Indians,Progressive Field
269,NL,SFN,SFG,San Francisco Giants,3Com Park
179,NL,BSN,ATL,Boston Doves,South End Grounds III
302,PL,PTP,PBB,Pittsburgh Burghers,
245,NL,NYN,NYM,New York Mets,Polo Grounds IV
258,NL,PIT,PIT,Pittsburg Alleghenys,Recreation Park
112,AL,WS1,MIN,Washington Senators,American League Park II
233,NL,ML2,MLG,Milwaukee Grays,Eclipse Park II
236,NL,MON,WSN,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
282,NL,SLN,STL,St. Louis Cardinals,Robison Field/Sportsman's Park IV
147,,RC1,ROK,Rockford Forest Citys,Agricultural Society Fair Grounds
80,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds
235,NL,MON,WSN,Montreal Expos,Stade Olympique
51,AL,CHA,CHW,Chicago White Sox,South Side Park II
282,NL,SLN,STL,St. Louis Cardinals,Robison Field/Sportsman's Park IV
312,UA,SPU,STP,St. Paul White Caps,
214,NL,HAR,HAR,Hartford Dark Blues,Hartford Ball Club Grounds
128,,BL1,BLC,Baltimore Canaries,Newington Park
176,NL,BSN,ATL,Boston Braves,Braves Field
87,AL,OAK,OAK,Oakland Athletics,McAfee Coliseum
63,AL,DET,DET,Detroit Tigers,Bennett Park
81,AL,NYA,NYY,New York Highlanders,Hilltop Park
300,PL,NYP,NYI,New York Giants,
92,AL,PHA,OAK,Philadelphia Athletics,Columbia Park
33,AA,SR2,SYS,Syracuse Stars,Star Park II
232,NL,ML1,ATL,Milwaukee Braves,County Stadium
247,NL,PHI,PHI,Philadelphia Blue Jays,Shibe Park
77,AL,MIN,MIN,Minnesota Twins,Metropolitan Stadium
236,NL,MON,WSN,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium
194,NL,CIN,CIN,Cincinnati Reds,Cinergy Field
191,NL,CHN,CHC,Chicago White Stockings,Lake Front Park II
72,AL,LAA,ANA,Los Angeles Angels,Dodger Stadium
5,AA,BR3,LAD,Brooklyn Atlantics,Washington Park I
40,AL,BAL,BAL,Baltimore Orioles,Memorial Stadium
44,AL,BOS,BOS,Boston Red Sox,Fenway Park I
258,NL,PIT,PIT,Pittsburg Alleghenys,Recreation Park
156,NL,ARI,ARI,Arizona Diamondbacks,Chase Field
200,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans
100,AL,SLA,BAL,St. Louis Browns,Sportsman's Park IV
154,,WS6,WNT,Washington Nationals,Olympics Grounds
150,,TRO,TRO,Troy Haymakers,Haymakers' Grounds
244,NL,NYN,NYM,New York Mets,Citi Field
101,AL,TBA,TBD,Tampa Bay Devil Rays,Tropicana Field
55,AL,CLE,CLE,Cleveland Bronchos,League Park I
99,AL,SLA,BAL,St. Louis Browns,Sportsman's Park III
192,NL,CHN,CHC,Chicago White Stockings,West Side Park I
75,AL,LAA,ANA,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim
142,,NH1,NHV,New Haven Elm Citys,Hamilton Park
105,AL,TEX,TEX,Texas Rangers,Rangers Ballpark in Arlington
271,NL,SFN,SFG,San Francisco Giants,Candlestick Park
252,NL,PHI,PHI,Philadelphia Phillies,Philadelphia Baseball Grounds
278,NL,SLN,STL,St. Louis Browns,Sportsman's Park I
280,NL,SLN,STL,St. Louis Cardinals,Busch Stadium III
46,AL,BOS,BOS,Boston Red Sox,Huntington Avenue Grounds
127,FL,SLF,SLI,St. Louis Terriers,
98,AL,SEA,SEA,Seattle Mariners,Safeco Field
196,NL,CIN,CIN,Cincinnati Reds,Crosley Field/Riverfront Stadium
227,NL,LS3,LOU,Louisville Colonels,Eclipse Park I
250,NL,PHI,PHI,Philadelphia Phillies,Citizens Bank Park
237,NL,NY1,SFG,New York Giants,Polo Grounds I
151,,WS3,OLY,Washington Olympics,Olympics Grounds
107,AL,TOR,TOR,Toronto Blue Jays,Exhibition Stadium
93,AL,PHA,OAK,Philadelphia Athletics,Connie Mack Stadium
179,NL,BSN,ATL,Boston Doves,South End Grounds III
19,AA,LS2,LOU,Louisville Colonels,Eclipse Park I
47,AL,CAL,ANA,California Angels,Anaheim Stadium
97,AL,SEA,SEA,Seattle Mariners,Kingdome / Safeco Field
12,AA,CL6,CLS,Columbus Solons,Recreation Park II
228,NL,LS3,LOU,Louisville Colonels,Eclipse Park II
68,AL,KC1,OAK,Kansas City Athletics,Municipal Stadium I
4,AA,BL3,BLO,Baltimore Orioles,Union Park
133,,BS1,BNA,Boston Red Stockings,South End Grounds I
167,NL,BRO,LAD,Brooklyn Grooms,Eastern Park
102,AL,TBA,TBD,Tampa Bay Rays,Tropicana Field
289,NL,TRN,TRT,Troy Trojans,Troy Ball Club Grounds
73,AL,LAA,ANA,Los Angeles Angels,Wrigley Field (LA)
173,NL,BSN,ATL,Boston Beaneaters,South End Grounds II / Congress Street Grounds / South End Grounds III
