lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
4032,ehrharu01,,,1894.0,11.0,20.0,USA,IL,Beecher,1980.0,4.0,27.0,USA,IL,Chicago Heights,Rube,Ehrhardt,,Welton Claude,,190.0,74.0,R,R,7/18/1924,10/5/1929,,ehrharu01,ehrharu01,ehrhr101,ehrharu01,ehrharu01
4277,farlebo01,,,1937.0,11.0,15.0,USA,PA,Watsontown,,,,,,,Bob,Farley,,Robert Jacob,,200.0,74.0,L,L,4/15/1961,9/26/1962,,farlebo01,farlebo01,farlb101,farlebo01,farlebo01
4291,farredu01,,,1866.0,8.0,31.0,USA,MA,Oakdale,1925.0,2.0,15.0,USA,MA,Boston,Duke,Farrell,,Charles Andrew,,208.0,73.0,B,R,4/21/1888,6/13/1905,,farredu01,farredu01,farrd102,farredu01,farredu01
4315,federal01,,,1924.0,7.0,11.0,USA,PA,Bairdford,,,,,,,Al,Federoff,,Alfred,Whitey,165.0,70.0,R,R,9/27/1951,9/28/1952,,federal01,federal01,fedea101,federal01,federal01
4413,finlebi01,,,1863.0,10.0,4.0,USA,NY,New York,1912.0,10.0,6.0,USA,NJ,Asbury Park,Bill,Finley,,William James,,170.0,63.0,,,7/12/1886,9/27/1886,,finlebi01,finlebi01,finlb101,finlebi01,finlebi01
4463,fiskca01,,fiskca01h,1947.0,12.0,26.0,USA,VT,Bellows Falls,,,,,,,Carlton,Fisk,,Carlton Ernest,Pudge,200.0,75.0,R,R,9/18/1969,6/22/1993,New Hampshire,fiskca01,fiskca01,fiskc001,fiskca01,fiskca01
4567,foleyto02,,,1959.0,9.0,9.0,USA,GA,Columbus,,,,,,,Tom,Foley,,Thomas Michael,,175.0,73.0,L,R,4/9/1983,7/13/1995,Miami-Dade CC,foleyto02,foleyto02,folet001,foleyto02,foleyto02
4624,fostele01,,,1951.0,2.0,2.0,USA,KY,Covington,,,,,,,Leo,Foster,,Leonard Norris,,165.0,71.0,R,R,7/9/1971,10/2/1977,,fostele01,fostele01,fostl101,fostele01,fostele01
4751,fritzla01,,,1949.0,2.0,14.0,USA,IN,East Chicago,,,,,,,Larry,Fritz,,Lawrence Joseph,,225.0,74.0,L,L,5/30/1975,5/30/1975,,fritzla01,fritzla01,fritl101,fritzla01,fritzla01
4905,garcimi03,,,1968.0,5.0,11.0,USA,CA,Riverside,,,,,,,Mike,Garcia,,,,220.0,74.0,R,R,9/10/1999,5/20/2000,,garcimi03,garcimi03,garcm002,garcimi03,garcimi03
4955,garryji01,,,1869.0,9.0,21.0,USA,MA,Great Barrington,1917.0,1.0,13.0,USA,MA,Pittsfield,Jim,Garry,,James Thomas,,165.0,70.0,L,L,5/2/1893,5/2/1893,,garryji01,garryji01,garrj101,garryji01,garryji01
4967,gastomi01,,,1896.0,1.0,27.0,USA,NJ,Ridgefield Park,1996.0,4.0,26.0,USA,MA,Hyannis,Milt,Gaston,,Nathaniel Milton,,185.0,73.0,R,R,4/20/1924,9/26/1934,,gastomi01,gastomi01,gastm101,gastomi01,gastomi01
5279,goochjo01,,,1897.0,11.0,9.0,USA,TN,Smyrna,1975.0,5.0,15.0,USA,TN,Nashville,Johnny,Gooch,,John Beverley,,175.0,71.0,B,R,9/9/1921,9/12/1933,,goochjo01,goochjo01,goocj101,goochjo01,goochjo01
5705,hallir01,,,1918.0,10.0,7.0,USA,MD,Alberton,2006.0,12.0,12.0,USA,MD,Baltimore,Irv,Hall,,Irvin Gladstone,,160.0,70.0,R,R,4/20/1943,7/26/1946,,hallir01,hallir01,halli101,hallir01,hallir01
5808,happejo01,,,1901.0,5.0,18.0,USA,MA,Waltham,1988.0,12.0,29.0,USA,FL,Coral Springs,John,Happenny,,John Clifford,Cliff,165.0,71.0,R,R,7/2/1923,10/6/1923,,happejo01,happejo01,happj101,happejo01,happejo01
5867,harrian01,,,1888.0,11.0,13.0,USA,MA,Wakefield,1938.0,11.0,12.0,USA,MA,Malden,Andy,Harrington,,Andrew Francis,,193.0,72.0,R,R,9/8/1913,9/8/1913,,harrian01,harrian01,harra102,harrian01,harrian01
5877,harribo01,,,1915.0,5.0,1.0,USA,WY,Gillette,1989.0,8.0,8.0,USA,NE,North Platte,Bob,Harris,,Robert Arthur,,185.0,72.0,R,R,9/19/1938,9/16/1942,,harribo01,harribo01,harrb109,harribo01,harribo01
5879,harribu01,harribu01m,harribu01h,1896.0,11.0,8.0,USA,NY,Port Jervis,1977.0,11.0,8.0,USA,MD,Bethesda,Bucky,Harris,,Stanley Raymond,,156.0,69.0,R,R,8/28/1919,6/12/1931,,harribu01,harribu01,harrb106,harribu01,harribu01
5928,hartgde01,,,1966.0,8.0,12.0,USA,CA,Bakersfield,,,,,,,Dean,Hartgraves,,Dean Charles,,185.0,72.0,R,L,5/3/1995,7/23/1998,Fresno State,hartgde01,hartgde01,hartd001,hartgde01,hartgde01
6045,heathke01,,,1957.0,9.0,4.0,USA,NY,Plattsburgh,,,,,,,Kelly,Heath,,Kelly Mark,,155.0,67.0,R,R,4/20/1982,4/20/1982,Louisburg JC,heathke01,heathke01,heatk101,heathke01,heathke01
6195,hernaal01,,,1977.0,5.0,28.0,P.R.,,San Juan,,,,,,,Alex,Hernandez,,,,190.0,76.0,L,L,9/1/2000,8/10/2001,,hernaal01,hernaal01,herna001,hernaal01,hernaal01
6218,hernato01,,,1958.0,11.0,30.0,Venezuela,,Calabozo,,,,,,,Toby,Hernandez,,Tobias Rafael (Alvarado),,160.0,73.0,R,R,6/22/1984,9/18/1984,,hernato01,hernato01,hernt001,hernato01,hernato01
6331,hillol01,,,1909.0,10.0,16.0,USA,GA,Powder Springs,1970.0,9.0,20.0,USA,GA,Decatur,Oliver,Hill,,Oliver Clinton,,178.0,71.0,L,R,4/19/1939,4/22/1939,,hillol01,hillol01,hillo101,hillol01,hillol01
6412,hoeyja01,,,1881.0,11.0,10.0,USA,MA,Watertown,1947.0,11.0,14.0,USA,CT,Waterbury,Jack,Hoey,,John Bernard,,185.0,69.0,L,L,6/27/1906,10/7/1908,,hoeyja01,hoeyja01,hoeyj101,hoeyja01,hoeyja01
6491,holmabr01,,,1965.0,1.0,25.0,USA,CO,Denver,,,,,,,Brian,Holman,,Brian Scott,,185.0,76.0,R,R,6/25/1988,9/22/1991,,holmabr01,holmabr01,holmb001,holmabr01,holmabr01
6494,holmash01,,,1964.0,11.0,10.0,USA,PA,Sewickley,,,,,,,Shawn,Holman,,Shawn Leroy,,185.0,74.0,R,R,9/5/1989,9/23/1989,,holmash01,holmash01,holms001,holmash01,holmash01
6638,hoytla01,,,1955.0,1.0,1.0,USA,SC,Columbia,,,,,,,La Marr,Hoyt,,Dewey La Marr,,195.0,75.0,R,R,9/14/1979,10/3/1986,,hoytla01,hoytla01,hoytl001,hoytla01,hoytla01
6782,hyattha01,,,1884.0,11.0,1.0,USA,NC,Buncombe County,1963.0,9.0,11.0,USA,WA,Liberty Lake,Ham,Hyatt,,Robert Hamilton,,185.0,73.0,L,R,4/15/1909,9/2/1918,,hyattha01,hyattha01,hyath101,hyattha01,hyattha01
7150,jonespe01,,,1899.0,10.0,28.0,USA,TX,Harwood,1979.0,3.0,18.0,USA,TX,Dallas,Percy,Jones,,Percy Lee,,175.0,71.0,R,L,8/6/1920,6/11/1930,,jonespe01,jonespe01,jonep101,jonespe01,jonespe01
7304,keaglgr01,,,1971.0,6.0,28.0,USA,NY,Corning,,,,,,,Greg,Keagle,,Gregory Charles,,185.0,73.0,R,R,4/1/1996,5/26/1998,Florida International,keaglgr01,keaglgr01,keagg001,keaglgr01,keaglgr01
7447,kerfech01,,,1963.0,9.0,28.0,USA,MO,Knob Noster,,,,,,,Charlie,Kerfeld,,Charles Patrick,,225.0,78.0,R,R,7/27/1985,7/19/1990,Yavapai CC,kerfech01,kerfech01,kerfc001,kerfech01,kerfech01
7613,klinkjo01,,,1962.0,2.0,3.0,USA,PA,Johnstown,,,,,,,Joe,Klink,,Joseph Charles,,170.0,71.0,L,L,4/9/1987,5/17/1996,Biscayne,klinkjo01,klinkjo01,klinj001,klinkjo01,klinkjo01
7633,kneppch01,,,1871.0,2.0,18.0,USA,IN,Anderson,1946.0,2.0,6.0,USA,IN,Muncie,Charlie,Knepper,,Charles,,190.0,76.0,R,R,5/26/1899,9/26/1899,,kneppch01,kneppch01,knepc101,kneppch01,kneppch01
7782,krohru01,,,1886.0,8.0,25.0,USA,NY,Friendship,1944.0,3.0,17.0,USA,LA,New Orleans,Rube,Kroh,,Floyd Myron,,186.0,74.0,L,L,9/30/1906,8/22/1912,,krohru01,krohru01,krohr101,krohru01,krohru01
7811,kuczest01,,,1924.0,12.0,28.0,USA,NY,Amsterdam,,,,,,,Steve,Kuczek,,Stanislaw Leo,,160.0,72.0,R,R,9/29/1949,9/29/1949,,kuczest01,kuczest01,kuczs101,kuczest01,kuczest01
7848,lachaca01,,,1870.0,2.0,14.0,USA,CT,Putnam,1932.0,8.0,18.0,USA,CT,Waterville,Candy,LaChance,,George Joseph,,183.0,73.0,B,R,8/15/1893,4/28/1905,,lachaca01,lachaca01,lachc101,lachaca01,lachaca01
7904,lampkto01,,,1964.0,3.0,4.0,USA,OH,Cincinnati,,,,,,,Tom,Lampkin,,Thomas Michael,,180.0,71.0,L,R,9/10/1988,9/28/2002,Portland,lampkto01,lampkto01,lampt001,lampkto01,lampkto01
8300,lipscni01,,,1911.0,2.0,24.0,USA,NC,Rutherfordton,1978.0,2.0,27.0,USA,NC,Huntersville,Nig,Lipscomb,,Gerard,,175.0,72.0,R,R,4/23/1937,9/20/1937,,lipscni01,lipscni01,lipsn101,lipscni01,lipscni01
8537,luzingr01,,luzingr01h,1950.0,11.0,22.0,USA,IL,Chicago,,,,,,,Greg,Luzinski,,Gregory Michael,the Bull,220.0,73.0,R,R,9/9/1970,9/24/1984,,luzingr01,luzingr01,luzig001,luzingr01,luzingr01
9054,mcartdi01,,,1892.0,2.0,1.0,USA,AL,Vernon,1986.0,5.0,31.0,USA,MS,West Point,Dixie,McArthur,,Oland Alexander,,185.0,73.0,R,R,7/10/1914,7/10/1914,,mcartdi01,mcartdi01,mcard101,mcartdi01,mcartdi01
9109,mccarti01,,mccarti01h,1941.0,10.0,16.0,USA,TN,Memphis,,,,,,,Tim,McCarver,,James Timothy,,183.0,72.0,L,R,9/10/1959,10/5/1980,,mccarti01,mccarti01,mccat101,mccarti01,mccarti01
9239,mcgarji01,,,1888.0,11.0,9.0,USA,PA,Philadelphia,1981.0,7.0,21.0,USA,FL,Miami,Jim,McGarr,,James Vincent,Reds,170.0,69.0,R,R,5/18/1912,5/18/1912,,mcgarji01,mcgarji01,mcgaj101,mcgarji01,mcgarji01
9439,mcswepa01,,,1867.0,4.0,3.0,USA,MO,St. Louis,1951.0,8.0,12.0,USA,MO,St.Louis,Paul,McSweeney,,Paul A.,,,,,,9/20/1891,9/22/1891,,mcswepa01,mcswepa01,mcswp101,mcswepa01,mcswepa01
9459,mearepa01,,,1968.0,9.0,6.0,USA,KS,Salina,,,,,,,Pat,Meares,,Patrick James,,185.0,72.0,R,R,5/5/1993,10/7/2001,,mearepa01,mearepa01,mearp001,mearepa01,mearepa01
9607,mickeed01,,,1926.0,9.0,9.0,USA,IL,Ottawa,,,,,,,Ed,Mickelson,,Edward Allen,,205.0,75.0,R,R,9/18/1950,5/12/1957,,mickeed01,mickeed01,micke101,mickeed01,mickeed01
9644,millebo02,,,1926.0,6.0,16.0,USA,MI,Detroit,,,,,,,Bob,Miller,,Robert John,,190.0,75.0,R,R,9/16/1949,8/10/1958,,millebo02,millebo02,millb103,millebo02,millebo02
9744,milosmi01,,,1915.0,1.0,13.0,USA,IL,Zeigler,1966.0,2.0,3.0,USA,IN,E.Chicago,Mike,Milosevich,,Michael,Mollie,172.0,70.0,R,R,4/30/1944,9/15/1945,,milosmi01,milosmi01,milom101,milosmi01,milosmi01
9764,minshji01,,,1947.0,7.0,4.0,USA,KY,Covington,,,,,,,Jim,Minshall,,James Edward,,215.0,78.0,R,R,9/14/1974,9/11/1975,,minshji01,minshji01,minsj101,minshji01,minshji01
9837,moncefr01,,,1903.0,9.0,1.0,USA,MA,Brockton,1969.0,4.0,23.0,USA,MA,Brockton,Freddie,Moncewicz,,Frederick Alfred,,175.0,68.0,R,R,6/19/1928,7/2/1928,,moncefr01,moncefr01,moncf101,moncefr01,moncefr01
9859,montgal01,,,1920.0,7.0,3.0,USA,NM,Loving,1942.0,4.0,26.0,USA,VA,Waverly,Al,Montgomery,,Alvin Atlas,,185.0,70.0,R,R,6/20/1941,9/17/1941,,montgal01,montgal01,monta102,montgal01,montgal01
9914,moorera01,,,1906.0,6.0,21.0,USA,TX,Naples,1992.0,6.0,12.0,USA,TX,Mt.Pleasant,Randy,Moore,,Randolph Edward,,185.0,72.0,L,R,4/12/1927,9/7/1937,,moorera01,moorera01,moorr103,moorera01,moorera01
9927,morame01,,,1972.0,2.0,2.0,Venezuela,,Agua Negra,,,,,,,Melvin,Mora,,,,200.0,71.0,R,R,5/30/1999,,,morame01,morame01,moram002,morame01,morame01
10398,nichoke01,,,1976.0,3.0,29.0,CAN,BC,Vancouver,,,,,,,Kevin,Nicholson,,,,190.0,70.0,B,R,6/23/2000,9/3/2000,,nichode01,nichode01,nichk001,nichode01,nichode01
10552,odeapa01,,,1920.0,7.0,3.0,USA,OH,Cleveland,1978.0,12.0,11.0,USA,OH,Cleveland,Paul,O'Dea,,Paul,Lefty,200.0,72.0,L,L,4/19/1944,9/20/1945,,odeapa01,o'deapa01,odeap101,odeapa01,o'deapa01
10859,papeke01,,,1951.0,10.0,1.0,USA,TX,San Antonio,,,,,,,Ken,Pape,,Kenneth Wayne,,195.0,71.0,R,R,5/17/1976,10/3/1976,,papeke01,papeke01,papek101,papeke01,papeke01
10904,parrila02,,parrila02h,1956.0,6.0,15.0,USA,PA,Clairton,,,,,,,Lance,Parrish,,Lance Michael,Big Wheel,210.0,75.0,R,R,9/5/1977,9/23/1995,,parrila02,parrila02,parrl001,parrila02,parrila02
11207,phillja04,,,1976.0,9.0,27.0,USA,CA,LaMesa,,,,,,,Jason,Phillips,,Jason Lloyd,,180.0,73.0,R,R,9/19/2001,7/18/2007,,phillja04,phillja04,philj003,phillja04,phillja04
11342,polcoke01,,,1970.0,6.0,28.0,USA,NY,Auburn,,,,,,,Kevin,Polcovich,,Kevin Michael,,170.0,69.0,R,R,5/17/1997,9/22/1998,Florida,polcoke01,polcoke01,polck001,polcoke01,polcoke01
11489,prudhau01,,,1902.0,11.0,20.0,USA,LA,Frierson,1992.0,10.0,4.0,USA,LA,Shreveport,Augie,Prudhomme,,John Olgus,,186.0,74.0,R,R,4/19/1929,10/6/1929,,prudhau01,prudhau01,pruda101,prudhau01,prudhau01
11557,quinnpa02,,,1849.0,8.0,,USA,IL,Chicago,1909.0,1.0,2.0,USA,IL,Chicago,Paddy,Quinn,,Patrick J.,,148.0,68.0,,,7/26/1871,,,quinnpa02,quinnpa02,quinp103,quinnpa02,quinnpa02
11585,raderdo02,raderdo02m,raderdo02h,1944.0,7.0,30.0,USA,IL,Chicago,,,,,,,Doug,Rader,,Douglas Lee,"Rojo,The Red Rooster",208.0,74.0,R,R,7/31/1967,10/2/1977,,raderdo02,raderdo02,raded103,raderdo02,raderdo02
12132,roepr01,,roepr01h,1915.0,2.0,26.0,USA,AR,Ash Flat,,,,,,,Preacher,Roe,,Elwin Charles,,170.0,74.0,R,L,8/22/1938,9/4/1954,,roepr01,roepr01,roe-p101,roepr01,roepr01
12245,rossch01,,,1917.0,4.0,1.0,USA,NY,Buffalo,1989.0,2.0,21.0,USA,NY,Buffalo,Chet,Ross,,Chester James,,195.0,73.0,R,R,9/15/1939,8/4/1944,,rossch01,rossch01,rossc103,rossch01,rossch01
12354,ruthejo01,,,1925.0,5.0,5.0,CAN,ON,Belleville,,,,,,,Johnny,Rutherford,,John William,Doc,170.0,70.0,L,R,4/30/1952,9/23/1952,,ruthejo01,ruthejo01,ruthj101,ruthejo01,ruthejo01
12441,sanchlu01,,,1953.0,8.0,24.0,Venezuela,,Cariaco,2005.0,2.0,4.0,Venezuela,,La Guaira,Luis,Sanchez,born Luis Mercedes Escobar (Sanchez),Luis Mercedes Escobar,,170.0,74.0,R,R,4/10/1981,10/6/1985,,sanchlu01,sanchlu01,sancl001,sanchlu01,sanchlu01
12545,scarrru01,,,1903.0,1.0,14.0,USA,FL,Pensacola,1994.0,12.0,4.0,USA,FL,Pensacola,Russ,Scarritt,,Stephen Russell Mallory,,165.0,70.0,L,R,4/18/1929,5/25/1932,,scarrru01,scarrru01,scarr103,scarrru01,scarrru01
12720,scofflo01,,,1913.0,5.0,20.0,USA,IL,Herrin,1997.0,8.0,28.0,USA,IL,Herrin,Lou,Scoffic,,Louis,Weaser,182.0,70.0,R,R,4/16/1936,5/9/1936,,scofflo01,scofflo01,scofl101,scofflo01,scofflo01
12762,seaveto01,,seaveto01h,1944.0,11.0,17.0,USA,CA,Fresno,,,,,,,Tom,Seaver,,George Thomas,Tom Terrific,195.0,73.0,R,R,4/13/1967,9/19/1986,,seaveto01,seaveto01,seavt001,seaveto01,seaveto01
12912,sheehto02,sheehto02m,,1894.0,3.0,31.0,USA,IL,Grand Ridge,1982.0,10.0,29.0,USA,OH,Chillicothe,Tom,Sheehan,,Thomas Clancy,,190.0,74.0,R,R,7/14/1915,5/27/1926,,sheehto02,sheehto02,sheet102,sheehto02,sheehto02
13160,smallro02,,,1952.0,10.0,25.0,USA,CA,Los Angeles,,,,,,,Roy,Smalley,,Roy Frederick (III),,185.0,73.0,B,R,4/30/1975,10/4/1987,USC,smallro02,smallro02,smalr001,smallro02,smallro02
13273,smithoz01,,smithoz01h,1954.0,12.0,26.0,USA,AL,Mobile,,,,,,,Ozzie,Smith,,Osborne Earl,The Wizard of Oz,150.0,71.0,B,R,4/7/1978,9/29/1996,Cal Poly San Luis Obispo,smithoz01,smithoz01,smito001,smithoz01,smithoz01
13285,smithre04,,,1900.0,7.0,17.0,USA,IL,Ashley,1961.0,2.0,19.0,USA,CA,Los Angeles,Red,Smith,,Marvin Harold,,165.0,67.0,L,R,4/14/1925,9/26/1925,,smithre04,smithre04,smitr107,smithre04,smithre04
13382,sothede01,,,1904.0,1.0,20.0,USA,DC,Washington,1977.0,12.0,7.0,USA,NC,Durham,Denny,Sothern,born Southern,Dennis Elwood,,175.0,71.0,R,R,9/10/1926,9/21/1931,,sothede01,sothede01,sothd101,sothede01,sothede01
13583,steinbe01,,,1921.0,7.0,28.0,USA,VA,Alexandria,1988.0,10.0,27.0,USA,FL,Venice,Ben,Steiner,,Benjamin Saunders,,165.0,71.0,L,R,4/17/1945,4/21/1947,,steinbe01,steinbe01,steib101,steinbe01,steinbe01
13596,stennre01,,,1951.0,4.0,5.0,Panama,,Colon,,,,,,,Rennie,Stennett,,Renaldo Antonio (Porte),,160.0,71.0,R,R,7/10/1971,8/24/1981,,stennre01,stennre01,stenr101,stennre01,stennre01
13634,stewafr01,,,1906.0,9.0,8.0,USA,MN,Minneapolis,2001.0,4.0,30.0,USA,MN,Stillwater,Frank,Stewart,,Frank,Stewy,180.0,73.0,R,R,10/2/1927,10/2/1927,,stewafr01,stewafr01,stewf101,stewafr01,stewafr01
13661,stinsbo01,,,1945.0,10.0,11.0,USA,NC,Elkin,,,,,,,Bob,Stinson,,Gorrell Robert (III),Scrap Iron,180.0,71.0,B,R,9/23/1969,8/1/1980,Miami-Dade CC,stinsbo01,stinsbo01,stinb101,stinsbo01,stinsbo01
13736,stricsc01,,,1976.0,4.0,26.0,USA,TX,Houston,,,,,,,Scott,Strickland,,,,225.0,71.0,R,R,8/14/1999,,,stricsc02,stricsc02,stris001,stricsc01,stricsc02
13915,sweigha01,,,,,,,,,,,,,,,Ham,Sweigert,,Hampton,,,,,,10/12/1890,10/12/1890,,sweigha01,sweigha01,sweih101,sweigha01,sweigha01
14130,thomale02,,,1923.0,7.0,26.0,USA,CA,Turlock,2001.0,3.0,5.0,USA,CA,Concord,Leo,Thomas,,Leo Raymond,Tommy,178.0,71.0,R,R,4/29/1950,7/27/1952,,thomale02,thomale02,thoml102,thomale02,thomale02
14201,thumalo01,,,1916.0,12.0,13.0,USA,MD,Baltimore,2000.0,12.0,19.0,USA,MD,Baltimore,Lou,Thuman,,Louis Charles Frank,,185.0,74.0,R,R,9/8/1939,9/27/1940,,thumalo01,thumalo01,thuml101,thumalo01,thumalo01
14291,torredi01,,,1970.0,5.0,31.0,Venezuela,,Sur Edo Aragua,,,,,,,Dilson,Torres,,Dilson Dario,,200.0,75.0,R,R,4/29/1995,9/27/1995,,torredi01,torredi01,torrd001,torredi01,torredi01
14397,turnbde01,,,1978.0,1.0,25.0,USA,TN,Union City,,,,,,,Derrick,Turnbow,,,,235.0,75.0,R,R,4/17/2000,4/30/2008,,turnbde01,turnbde01,turnd001,turnbde01,turnbde01
14591,veltmpa01,,,1906.0,3.0,24.0,USA,AL,Mobile,1980.0,10.0,1.0,USA,TX,San Antonio,Pat,Veltman,,Arthur Patrick,,175.0,72.0,R,R,4/17/1926,9/30/1934,,veltmpa01,veltmpa01,veltp101,veltmpa01,veltmpa01
14727,walkege02,,,1908.0,3.0,19.0,USA,MS,Gulfport,1981.0,3.0,20.0,USA,MS,Whitfield,Gee,Walker,,Gerald Holmes,,188.0,71.0,R,R,4/14/1931,9/30/1945,,walkege02,walkege02,walkg101,walkege02,walkege02
15050,wetzebu01,,,1894.0,8.0,25.0,USA,OK,Jay,1941.0,3.0,7.0,USA,AZ,Globe,Buzz,Wetzel,,Charles Edward,,162.0,73.0,R,R,7/25/1927,7/28/1927,,wetzebu01,wetzebu01,wetzb101,wetzebu01,wetzebu01
15275,willite01,willite01m,willite01h,1918.0,8.0,30.0,USA,CA,San Diego,2002.0,7.0,5.0,USA,FL,Inverness,Ted,Williams,birth certificate reads Teddy Samuel,Theodore Samuel,"The Kid,Teddy Ballgame,Splendid Splinter,Thumper",205.0,75.0,L,R,4/20/1939,9/28/1960,,willite01,willite01,willt103,willite01,willite01
15418,wisema01,,,1975.0,11.0,18.0,USA,CA,Montclair,,,,,,,Matt,Wise,,,,190.0,76.0,R,R,8/2/2000,5/26/2008,,wisema01,wisema01,wisem001,wisema01,wisema01
16707,blandna01,,,1974.0,12.0,27.0,USA,AL,Birmingham,,,,,,,Nate,Bland,,Nathan Garrett,,190.0,77.0,L,L,5/5/2003,6/27/2003,,,,blann001,,blandna01
16831,katama01,,,1978.0,3.0,14.0,USA,OH,Avon Lake,,,,,,,Matt,Kata,,Matthew John,,185.0,73.0,B,R,6/15/2003,,Vanderbilt,,,katam001,,katama01
17215,serraji01,,,1976.0,5.0,9.0,USA,CO,Grand Junction,,,,,,,Jimmy,Serrano,,James,,170.0,70.0,R,R,8/7/2004,10/3/2004,New Mexico,,,serrj001,,serraji01
