playerid,awardid,yearid,lgid,tie,notes
furilca01,Baseball Magazine All-Star,1950,NL,,RF
hamnegr01,Baseball Magazine All-Star,1950,NL,,SS
jansela01,Baseball Magazine All-Star,1950,NL,,P3
kinerra01,Baseball Magazine All-Star,1950,NL,,LF
konstji01,Baseball Magazine All-Star,1950,NL,,P2
musiast01,Baseball Magazine All-Star,1950,NL,,1B
robinja02,Baseball Magazine All-Star,1950,NL,,2B
snidedu01,Baseball Magazine All-Star,1950,NL,,CF
spahnwa01,Baseball Magazine All-Star,1950,NL,,P1
rizzuph01,Most Valuable Player,1950,AL,,
konstji01,Most Valuable Player,1950,NL,,
dropowa01,Rookie of the Year,1950,AL,,
jethrsa01,Rookie of the Year,1950,NL,,
berrayo01,TSN All-Star,1950,ML,,C
dobyla01,TSN All-Star,1950,ML,,OF
dropowa01,TSN All-Star,1950,ML,,1B
kellge01,TSN All-Star,1950,ML,,3B
kinerra01,TSN All-Star,1950,ML,,OF
konstji01,TSN All-Star,1950,ML,,P
lemonbo01,TSN All-Star,1950,ML,,P
musiast01,TSN All-Star,1950,ML,,OF
raschvi01,TSN All-Star,1950,ML,,P
rizzuph01,TSN All-Star,1950,ML,,SS
robinja02,TSN All-Star,1950,ML,,2B
rizzuph01,TSN Major League Player of the Year,1950,ML,,
lemonbo01,TSN Pitcher of the Year,1950,AL,,
konstji01,TSN Pitcher of the Year,1950,NL,,
rizzuph01,TSN Player of the Year,1950,AL,,
kinerra01,TSN Player of the Year,1950,NL,,
whitebi03,Gold Glove,1966,NL,,1B
gonzaju03,Silver Slugger,1993,AL,,OF
cochrmi01,Baseball Magazine All-Star,1927,ML,,C
ruthba01,Baseball Magazine All-Star,1932,AL,,RF
allenjo02,TSN Major League Player of the Year,1937,ML,,
wanerpa01,Baseball Magazine All-Star,1928,NL,,OF
cicoted01,Baseball Magazine All-Star,1917,AL,,P2
gwynnto01,Gold Glove,1986,NL,,OF
greenmi01,TSN All-Star,1988,AL,,OF
traynpi01,Baseball Magazine All-Star,1932,ML,,3B
glavito02,Silver Slugger,1991,NL,,P
youngdm01,Comeback Player of the Year,2007,NL,,
stewada01,ALCS MVP,1993,AL,,
roushed01,Baseball Magazine All-Star,1918,NL,,OF
wilsoha01,Baseball Magazine All-Star,1926,NL,,OF
brosisc01,Gold Glove,1999,AL,,3B
higgipi01,TSN All-Star,1934,ML,,3B
murphdw01,Gold Glove,1984,AL,,OF
boonebo01,Gold Glove,1979,NL,,C
gehrich01,Baseball Magazine All-Star,1932,ML,,2B
leecl02,Cy Young Award,2008,AL,,
peterga01,Rookie of the Year,1963,AL,,
