charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1226415,8262,492,5,1999-09-01T10:45:38,2797.0,18262,
679215,4077,445,5,1999-09-12T10:49:43,1932.0,14077,
1185123,2277,449,7,1999-07-16T10:50:11,4302.0,2277,
820381,9976,495,10,1999-10-13T10:45:09,2792.0,0,
1472364,5068,500,5,1999-09-03T10:49:11,2423.0,15068,
1368064,9941,410,3,1999-07-31T10:48:51,1052.0,9941,
1061924,9523,375,7,1999-08-07T10:48:22,2218.0,9523,
788324,6244,495,3,1999-09-28T10:50:26,2329.0,26244,
802280,7966,249,9,1999-07-16T10:43:47,4000.0,7966,
602190,3297,496,3,1999-07-04T10:43:47,3481.0,3297,
1275212,9924,498,3,1999-08-07T10:49:24,2256.0,9924,
564454,5002,459,6,1999-08-09T10:48:34,4996.0,5002,
1543476,6261,423,8,1999-08-15T10:46:58,3210.0,16261,
1456245,9991,369,7,1999-08-11T10:47:57,3102.0,9991,
1164919,8472,403,7,1999-09-02T10:48:36,3126.0,18472,
1498752,4168,500,7,1999-07-08T10:51:14,2696.0,4168,
1841333,7558,386,2,1999-06-24T10:46:48,2017.0,7558,
718300,9387,490,3,1999-08-08T10:44:59,3704.0,9387,
1460242,4625,319,9,1999-06-23T10:48:14,2241.0,4625,
1875228,9482,396,8,1999-08-09T10:49:24,1665.0,9482,
1958002,6209,482,7,1999-07-14T10:48:04,3499.0,6209,
1509242,9858,475,2,1999-08-07T10:44:18,1534.0,9858,
