corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
168,Corp. Giant RestaurantsCo., , ,,,,,2004-10-12T10:41:26,7,
173,Corp. Humble MachineryCo., , ,,,,,2004-10-12T10:41:26,5,
382,Corp. Imperial LightingLtd., , ,,,,,2004-10-12T10:41:26,3,
162,Corp. Giant LightingCo., , ,,,,,2004-10-12T10:41:26,8,
141,Corp. Expert Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
213,Corp. Boston MachineryCorp., , ,,,,,2004-10-12T10:41:26,4,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
157,Corp. Famous QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
56,Corp. Famous PetroleumInc., , ,,,,,2004-10-12T10:41:26,7,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
331,Corp. Driven Key StonesLtd., , ,,,,,2004-10-12T10:41:26,7,
409,Corp. Apex Sail MakersAg., , ,,,,,2004-10-12T10:41:26,2,
381,Corp. Imperial Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
339,Corp. Driven Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,5,
