charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
834848,9218,490,3,1999-09-29T10:46:18,3638.0,29218,
1585788,1027,405,5,1999-07-20T10:50:14,3619.0,1027,
1368013,9488,458,10,1999-10-02T10:48:51,965.0,29488,
1389190,8168,459,2,1999-07-10T10:50:30,807.0,8168,
1089602,4801,475,5,1999-08-16T10:50:32,279.0,14801,
75357,9489,320,3,1999-10-12T10:49:25,4564.0,29489,
1919391,9271,453,8,1999-07-31T10:45:04,3929.0,9271,
1945703,8878,427,2,1999-07-21T10:47:08,4443.0,8878,
1557977,9562,481,4,1999-10-02T10:48:04,3393.0,29562,
86233,7043,410,10,1999-09-06T10:50:16,499.0,17043,
1280141,8900,424,10,1999-10-09T10:49:48,1795.0,28900,
1306103,7308,463,4,1999-09-14T10:44:04,1546.0,27308,
1061949,7231,494,8,1999-08-10T10:48:22,2134.0,7231,
1236917,9076,454,3,1999-06-30T10:46:28,3343.0,9076,
1313827,7023,363,5,1999-06-29T10:44:39,1421.0,7023,
1489760,5902,482,4,1999-10-06T10:50:32,87.0,25902,
1551426,7959,242,8,1999-07-02T10:47:35,3361.0,7959,
1390473,9614,435,7,1999-07-25T10:50:36,856.0,9614,
1977909,9907,463,6,1999-07-20T10:49:37,1074.0,9907,
1632694,4861,464,6,1999-07-05T10:46:08,2123.0,4861,
892944,8835,315,8,1999-10-13T10:50:47,969.0,0,
1425521,3538,477,6,1999-08-30T10:45:34,2313.0,13538,
1804437,9596,491,10,1999-08-11T10:43:57,1841.0,9596,
566662,7808,498,7,1999-07-17T10:48:44,4197.0,7808,
1060522,1828,499,3,1999-07-24T10:48:16,1751.0,1828,
1848316,7852,497,5,1999-07-03T10:47:20,2015.0,7852,
571516,5632,456,10,1999-09-05T10:49:07,1812.0,15632,
1308188,9496,397,9,1999-06-19T10:44:14,4806.0,9496,
923228,9152,500,10,1999-09-24T10:45:22,1640.0,29152,
888592,4515,497,3,1999-07-20T10:50:27,3944.0,4515,
1380966,9367,488,9,1999-07-08T10:49:51,2528.0,9367,
872587,3906,445,4,1999-08-25T10:49:12,2378.0,13906,
810796,9940,484,3,1999-07-11T10:44:25,2383.0,9940,
1684536,7340,500,7,1999-10-05T10:50:08,198.0,27340,
1578365,8037,498,4,1999-07-18T10:49:39,1193.0,8037,
1342343,9951,500,3,1999-08-18T10:46:52,60.0,19951,
998663,7245,482,7,1999-08-12T10:51:14,4838.0,7245,
1838087,2705,491,5,1999-08-18T10:46:33,3747.0,12705,
604552,7853,311,5,1999-10-07T10:43:58,4607.0,27853,
1797058,2975,471,6,1999-09-13T10:51:07,3872.0,22975,
1627293,9283,495,5,1999-06-30T10:45:42,4255.0,9283,
1181690,9862,450,2,1999-09-27T10:49:55,2404.0,29862,
1470863,9697,500,8,1999-07-18T10:49:04,1785.0,9697,
44549,5601,485,7,1999-10-04T10:47:03,3938.0,25601,
1013309,3658,492,3,1999-06-18T10:44:37,3248.0,3658,
1415621,9671,456,9,1999-09-25T10:44:47,3230.0,29671,
579450,9527,480,4,1999-07-09T10:49:44,86.0,9527,
506963,7539,376,10,1999-09-21T10:44:08,582.0,27539,
1390302,8507,410,5,1999-10-10T10:50:35,737.0,28507,
1934380,8825,498,4,1999-09-28T10:46:16,2973.0,28825,
1003408,3530,452,9,1999-10-12T10:43:52,2964.0,23530,
951693,5973,493,7,1999-09-30T10:47:36,4800.0,25973,
1430395,6000,499,10,1999-09-28T10:45:57,31.0,26000,
993688,4313,490,3,1999-09-18T10:50:51,4372.0,24313,
801075,6567,453,4,1999-08-18T10:43:42,36.0,16567,
987518,8849,415,3,1999-08-11T10:50:22,25.0,8849,
675002,8469,488,10,1999-09-28T10:49:23,2.0,28469,
1297894,8551,469,2,1999-07-01T10:51:10,4461.0,8551,
1499034,8360,466,4,1999-09-26T10:51:15,4855.0,28360,
1055755,2241,487,10,1999-09-29T10:47:54,2003.0,22241,
30033,7977,324,8,1999-10-10T10:45:55,3818.0,27977,
867700,6456,336,3,1999-10-10T10:48:49,4987.0,26456,
