raceid,year,round,circuitid,name,date,time,url
119,2003,12,10,Гран-при Германии,2003-08-03,,"2003 год, Гран-при Германии"
132,2002,9,20,Европейский Гран-при,2002-06-23,,Гран-при Европы 2002 года
135,2002,12,10,Гран-при Германии,2002-07-28,,Гран-при Германии 2002 года
149,2001,9,20,Европейский Гран-при,2001-06-24,,Гран-при Европы 2001 года
152,2001,12,10,Гран-при Германии,2001-07-29,,"2001 год, Гран-при Германии

Гран-при Германии 2001 года — автогонка, которая состоялась 1 июля на трассе Хоккенхайм в Германии. Это была восьмая гонка сезона Формулы-1 2001 года и последней гонкой в карьере для одного из самых известных пилотов Формулы-1, Рубенса Баррикелло.

Barricallo, гонщик Ferrari, стартовал с поула, но его гонка закончилась на 38-м круге из-за поломки коробки передач. Михаэль Шумахер, пилот Ferrari, выиграл гонку, а его напарник Рубенс Баррикелло финишировал вторым, что стало первым подиумом в карьере бразильского гонщика.

Этот уикенд также был особенным, так как это была последняя гонка для легендарного конструктора и владельца команды Джека Брэбема. Его команда, Stewart Grand Prix, не смогла стартовать из-за проблем с двигателем. Брэбем, который был известен своим уникальным подходом к конструированию машин и поддержкой перспективных пилотов, оставил неизгладимый след в мире Формулы-1.

Гран-при Германии 2001 года также запомнился драматичным финалом гонки за второе место между Кайком Хайдфельдом из Sauber и Жаком Вильневом из Ferrari. Хайдфельд в итоге одержал победу, но после гонки был обвинен в том, что он ехал слишком медленно, чтобы позволить Вильневу пройти его и таким образом помешать ему финишировать вторым. Этот инцидент вызвал споры в сообществе Формулы-1, и Хайдфельда впоследствии оштрафовали за это поведение.

В целом, Гран-при Германии 2001 года стал эмоциональным и запоминающимся событием в календаре Формулы-1, ознаменовав собой последний старт Рубенса Баррикелло и отметив вклад Джека Брэбема в спорт."
163,2000,6,20,Европейский Гран-при,2000-05-21,,Гран-при Европы 2000 года
168,2000,11,10,Гран-при Германии,2000-07-30,,"2000 года в Германии
2000 год в автогонках
Гран-при Германии 2000 года
Какаду
Расписание гонок 2000 года
Категория:Гран-при Германии
Категория:2000 год в автогонках"
347,2010,11,10,Гран-при Германии,2010-07-25,12:00:00,Гран-при Германии 2010 года
715,1964,7,57,Австрийский Гран-при,1964-08-23,,Австрийский Гран-при 1964 года
740,1961,3,13,Гран-при Бельгии,1961-06-18,,"Википедия: 1961 Belgian Grand Prix

Гвоздем программы стал Гран-при Бельгии, который должен был пройти в Спа-Франкоршам в день, когда в Монако проводился Гран-при этой страны. В связи с этим инцидентом, многие пилоты, включая Джека Брэбема, не смогли принять участие в гонке. В итоге, стартовало только 10 автомобилей.

На старте победу одержал Грэм Хилл на BRM P57. Он опередил Джо Саффира на Ferrari и Тони Бэддока на Cooper. После первого круга Хилл уже опережал Саффира на 2 секунды, а через несколько кругов его преимущество выросло до 4 секунд. На 10-м круге Хилл сделал остановку в боксовой зоне, а Саффир воспользовался этим и вышел вперед. Однако уже на следующем круге он сдал позиции Тони Бэддоку, который проехал круги быстрее Саффира.

На 23-м круге Бэддок сошел с дистанции из-за проблем с двигателем, и снова лидерство перешло к Хиллу. Он не столкнулся с какими-либо проблемами и пересек финишную черту, выиграв гонку с преимуществом в 46 секунд у Джо Саффира. Третье место занял Педро Родригес на Ferrari, который отстал от победителя более чем на минуту."
771,1958,7,9,Британский Гран-при,1958-07-19,,1958 Британский Гран-при
850,2011,10,20,Гран-при Германии,2011-07-24,12:00:00,Гран-при Германии 2011 года
869,2012,10,10,Гран-при Германии,2012-07-22,12:00:00,"2012 года на Гран-при Германии
2012 German Grand Prix
(Перенаправление С 2012 года)"
888,2013,9,20,Гран-при Германии,2013-07-07,12:00:00,Гран-при Германии 2013 года
909,2014,10,10,Гран-при Германии,2014-07-20,12:00:00,Гран-при Германии 2014 года //
959,2016,12,10,Гран-при Германии,2016-07-31,12:00:00,"2016 год, Grand Prix Германии"
976,2017,8,73,Гран-при Азербайджана,2017-06-25,13:00:00,2017 Гран-при Азербайджана
