year,hofid,name,category
1947,taylocy01h,Циклон Тейлор,Игрок
1962,crawfru01h,Русти Кроуфорд,Игрок
1986,keonda01h,Дэйв Кеон,Игрок
1971,weilaco01h,Кони Виланд,Игрок
2009,hullbr01h,Брэтт Халл,Игрок
1966,reardke01h,Кен Рёрдон,Игрок
1965,lockhth01h,Томми Локхарт,Строитель
2010,ciccadi01h,Дино Циккарелли,Игрок
1999,vanhean01h,Энди Ван Хеленмонд,Судья/Судебный оператор
2011,belfoed01h,Эд Belfор,Игрок
1988,snideed01h,Эдвард Снайдер,Строитель
1971,jacksbu01h,Бушер Джексон,Игрок
1966,prattba01h,Бебе Пратт,Игрок
1966,bentlma01h,Макс Бентли,Игрок
1945,morenho01h,Хоуи Моренз,Игрок
1977,ballaha01h,Гарольд Баллард,Строитель
2010,jamesan01h,Ангела Джеймс,Игрок
1998,conacro01h,Рой Кончер,Игрок
1976,bowerjo01h,Джонни Боуэр,Игрок
1988,oconnbu01h,Буди О'Коннелл,Игрок
1965,russeer01h,Эрни Расселл,Игрок
1993,lapoigu01h,Гийом Лапоант,Игрок
1958,norrija02h,Джеймс Норрис-старший,Строитель
1962,noblere01h,Реджинальд Нובל,Игрок
1969,hextabr01h,Брайан Хекстолл,Игрок
1977,hortoti01h,Тим Хортон,Игрок
1962,smithal03h,Альф Смит,Игрок
2005,costemu01h,Мюррей Костелло,Строитель
1958,conneal01h,Алек Конелл,Игрок
2002,langwro01h,Род Лэнгвей,Игрок
2002,gillicl01h,Кларк Килс,Игрок
1961,appssy01h,Силь Апс,Игрок
1991,potvide01h,Денис Потвин,Игрок
1960,manthsy01h,Silвио Манта,Игрок
1962,mcgimbi01h,Билли Макгинз,Игрок
1982,ullmano01h,Норман Уллман,Игрок
1987,pavelma03h,Маттиас Павелич,Судья/Судебный оператор
1947,shoreed01h,Эдди Шор,Игрок
1945,allanmo01h,Монтагу Аллен,Строитель
1961,halljo01h,Джо Холл,Игрок
1979,richahe01h,Анри Ричард,Игрок
1984,imlacpu01h,Пунч Имлача,Строитель
1987,clarkbo01h,Боби Кларк,Игрок
1984,parenbe01h,Бернар Парент,Игрок
1947,sutheja01h,Джеймс Сутерленд,Строитель
1985,mariujo01h,Джон Мариуччи,Строитель
1992,dionnma01h,Марсель Дьонне,Игрок
1966,lindste01h,Тед Линздейл,Игрок
1950,grantmi01h,Майк Грант,Игрок
1990,flamafe01h,Ферн Фляман,Игрок
1992,mcdonla01h,Лани Макдональд,Игрок
1972,howego01h,Горди Хоу,Игрок
1985,ratelje01h,Жан Ратель,Игрок
2000,savarde01h,Денис Савард,Игрок
1962,huttobo01h,Боус Хэттон,Игрок
1958,keatsdu01h,Дубкий Кеес,Игрок
1945,gerared01h,ЭддиGerard,Игрок
2008,larioig01h,Игорь Ларионов,Игрок
1991,armstne01h,Нил Армстронг,Судья/Судебный оператор
2005,kharlva01h,Валерий Харламов,Игрок
2003,ilitcmi01h,Майк Иллич,Строитель
2004,bourqra01h,Реймонд Бёрк,Игрок
1999,gretzwa01h,Вэйн Грецки,Игрок
1989,lewishe01h,Херби Льюис,Игрок
2010,seamado01h,Доктор Сейнер,Строитель
2001,gartnmi01h,Майк Гартнер,Игрок
1960,walkeja01h,Джек Уолкер,Игрок
1971,wirtzar01h,Артур Вартц,Строитель
1980,butteja01h,Джек Баттерфилд,Строитель
1993,damicjo01h,Джон Д'Амико,Судья/Судебный оператор
1974,coultar01h,Арт Коултер,Игрок
1962,maxwest01h,Паровая машина Максвелл,Игрок
1991,smithcl01h,Клинт Смит,Игрок
1962,brownwa02h,Уолтер Браун,Строитель
1974,vossca01h,Карл Восс,Строитель
1980,worslgu01h,Гамп Уорсли,Игрок
1959,thompti01h,Маленький Томпсон,Игрок
1961,rankifr01h,Франк Рэнкин,Игрок
1998,murraat01h,Атул Мури,Строитель
1966,kennete01h,Тед Кеннеди,Игрок
1964,durnabi01h,Билл Дурнан,Игрок
1993,pagefr01h,Фред Пэйдж,Строитель
1949,bainda01h,Дэн Бэйн,Игрок
1947,clappdi01h,Дит Клаппер,Игрок
1962,schrisw01h,Свини Шринер,Игрок
1996,bauerbo01h,Бобби Бауэр,Игрок
1965,barryma01h,МартыBarry,Игрок
1992,mathefr01h,Франк Матерз,Строитель
1974,ivanto01h,Томми Иван,Строитель
1983,hullbo01h,Бобби Халл,Игрок
1969,abelsi01h,Сид Эйбл,Игрок
1961,loicqpa01h,Паль Лойк,Строитель
1994,watsoha02h,Гарри Уотсон,Игрок
1962,humefr01h,Фред Хюме,Строитель
1958,smythco01h,Конн Смайти,Строитель
1992,allenke01h,Кит Аллен,Строитель
2006,brookhe01h,Эрб Брукс,Строитель
2001,hawerda01h,Дэйл Хаверчук,Игрок
1999,morriia01h,Скотти Моррисон,Строитель
1984,milfoja01h,Джейк Милфорд,Строитель
1966,bouchbu01h,Бутч Бошар,Игрок
1976,quackbi01h,Билл Куакенбуш,Игрок
1960,selkefr01h,Франк Селке,Строитель
1974,mooredi01h,Дикки Мур,Игрок
2003,fuhrgr01h,Гэ Фэрр,Игрок
1952,stewane01h,Нельс Стюарт,Игрок
1971,robergo02h,Горд Робертс,Игрок
1958,moranpa01h,Пэдди Моран,Игрок
1958,raymodo01h,Донат Реймонд,Строитель
1962,gardnji01h,Джим Гарнер,Игрок
1972,smithho01h,Хулли Смит,Игрок
1962,hoopeto01h,Том Хупер,Игрок
1961,dayha01h,С днем рождения!,Игрок
1965,mosiebi01h,Билл Мосиенко,Игрок
1994,conacli01h,Лионель Коначер,Игрок
2010,develji01h,Джим Девелло,Строитель
1975,baileac01h,Ац цей Бейли,Игрок
1962,obrieja01h,Амброуз О'Брайен,Строитель
1993,knoxse01h,Саймон Нокс,Строитель
1964,siebeba01h,Бебе Зиберт,Игрок
1997,lemiema01h,Марио Лемьо,Игрок
2004,fletccl01h,Клифф Флетчер,Строитель
1970,lebelro01h,Боб ЛеБел,Строитель
1985,olmstbe01h,Берт Олмстед,Игрок
1958,hayge01h,Джордж Хей,Игрок
1950,lalonne01h,Ньюси Лалонд,Игрок
1964,diliofr01h,Франсис Дилио,Строитель
1950,drinkgr01h,Грейм Дрискватер,Игрок
1958,irvindi01h,Дик Ирвин,Игрок
1950,malonjo01h,Джо Малон,Игрок
1975,pilotpi01h,Пьер Пило,Игрок
2005,neelyca01h,Кам Нелли,Игрок
1978,tuttwi01h,Уильям Татт,Строитель
1958,cleghsp01h,Спрауг Клегхорн,Игрок
1962,darraja01h,Джек Даррагх,Игрок
1979,orrbo01h,Боби Орр,Игрок
1961,conacch01h,Чарли Коначер,Игрок
1978,pollosa01h,Сэм Поллок,Строитель
1990,perregi01h,Гилберт Перре,Игрок
1947,patrile01h,Лестер Патрик,Игрок
1967,storere01h,Красный 스토리,Судья/Судебный оператор
1987,laperja01h,Жак Лаперрье,Игрок
1950,richage01h,Джордж Ричардсон,Игрок
1965,russebl01h,Блэр Расселл,Игрок
1964,campban01h,Ансус Кэмпбелл,Строитель
1945,gardich01h,Чарли Гардин,Игрок
1962,ahearfr01h,Франк Ахерн,Строитель
1990,poilebu01h,Буд Поле,Строитель
1963,goodfeb01h,Эбби Гудфеллоу,Игрок
1991,pulfobo01h,Боб Пулфорд,Игрок
1984,esposph01h,Фил Эспосито,Игрок
1988,laflegu01h,Гийом Лафлор,Игрок
1962,walshma01h,Марты Уолш,Игрок
1961,ionmi01h,Мики Ион,Судья/Судебный оператор
1960,adamsch01h,Чарльз Адамс,Строитель
2004,murphla01h,Лари Мёрфи,Игрок
1995,torrebi01h,Билл Тёрри,Строитель
1975,armstge01h,Джордж Арчибальд Армстронг,Игрок
2000,bushwa01h,Уолтер Буш,Строитель
1963,dandule01h,Лео Дандуранд,Строитель
1978,pronoma01h,Марсель Проновост,Игрок
2007,stevesc01h,Скотт Стивенс,Игрок
2009,yzermst01h,Стива Йзермана,Игрок
1962,lavioja01h,Жак Лавиолетт,Игрок
1973,raynech01h,Чак Рейнер,Игрок
1993,grifffr01h,Франк Гриффитс,Строитель
1982,cournyv01h,Иван Курнояр,Игрок
1960,kilpajo01h,Джон Килпатрик,Строитель
2006,roypa01h,Патрик Рой,Игрок
1995,sabetgu01h,Гюнтер Сапецки,Строитель
1978,bickejo01h,Джон Бикел,Строитель
1962,norrija03h,Джеймс Норрис,Строитель
1963,mclaufr01h,Фредерик Макларен,Строитель
1970,johnsto01h,Том Джонсон,Игрок
1965,benedcl01h,Клинт Бенедикт,Игрок
1986,hanlebi01h,Билл Холлидей,Строитель
1980,patrily01h,Линн Патрик,Игрок
1988,esposto01h,Тони Эспозито,Игрок
1962,greensh01h,Шорти Грин,Игрок
1976,wirtzwi01h,Вильям Вирц,Строитель
2009,leetcbr01h,Брайан Литч,Игрок
1982,gilbero01h,Род Гилберт,Игрок
1973,smithto01h,Томми Смит,Игрок
1947,joliaau01h,Аурель Жолиа,Игрок
1958,pickaal01h,Алан Пикард,Строитель
1979,juckego01h,Гордон Джукс,Строитель
2003,kilrebr01h,Брайан Килреа,Строитель
1998,stastpe01h,Питер Стастный,Игрок
1950,patrifr01h,Франк Патрик,Строитель
1966,blaketo01h,Тов Блейк,Игрок
2003,lafonpa01h,Пат Лафон,Игрок
1973,harvedo01h,Дугарви,Игрок
1981,stanlal01h,Алан Стэнли,Игрок
1962,hernri01h,Райли Херн,Игрок
1962,watsoha01h,Гарри Уотсон,Игрок
2009,lamorlo01h,Лу Ламорелло,Строитель
1965,scanlfr01h,Фред Сканлон,Игрок
2008,chynoed01h,Эд Чиноветх,Строитель
1962,whitcfr01h,Фред Уиткрофт,Игрок
1945,bakerho01h,Хобей Бейкер,Игрок
1952,mackami01h,Мики Маккей,Игрок
1961,lesuepe01h,Перси Лесюр,Игрок
1981,mahovfr01h,Франк Маховлич,Игрок
1950,triheha01h,Гарри Трейхи,Игрок
1958,fredrfr01h,Франк Фредриксон,Игрок
1993,lapraed01h,Эдгар Лапрад,Игрок
1963,hewitbo01h,Боби Хьюитсон,Судья/Судебный оператор
2008,scapira01h,Рэй Скапинелло,Судья/Судебный оператор
2007,francro01h,Рон Фрэнсис,Игрок
2001,patricr01h,Крейг Патрик,Строитель
1978,plantja01h,Джоакес Планте,Игрок
1961,schmimi01h,Мильт Шмидт,Игрок
1967,colvine01h,Нил Колвилл,Игрок
1974,tarasan01h,Анатолий Тарасов,Строитель
1981,bucykjo01h,Джон Бюкек,Игрок
1965,howesy01h,Сид Хоу,Игрок
1962,simpsjo01h,Джо Симпсон,Игрок
1962,gilmobi01h,Билли Гилмёр,Игрок
1968,cowlebi01h,Билл Коув,Игрок
1962,camerha01h,Гарри Кэмерон,Игрок
2004,coffepa01h,Пол Коффи,Игрок
2006,duffdi01h,Дик Дафф,Игрок
1967,brodatu01h,Тورک Брода,Игрок
1995,cookbu01h,Бун Кук,Игрок
1997,sathegl01h,Глен Сатор,Строитель
1965,farrear01h,Арт Фаррелл,Игрок
1987,ziegljo01h,Джон Циглер,Строитель
1996,arboual01h,Аль Арбор,Строитель
1962,westwha01h,Гарри Уэствик,Игрок
1961,richama01h,Морис Ришар,Игрок
1992,dumarwo01h,Ууди Думарт,Игрок
1947,nelsofr01h,Франсис Нельсон,Строитель
1991,bowmasc01h,Скоти Боумен,Строитель
2011,howema01h,Марк Хоу,Игрок
1977,cattajo01h,Иозеф Катариннич,Строитель
1958,bouchfr01h,Франк Буше,Игрок
1945,stuarho01h,Ход Стюарт,Игрок
1974,burchbi01h,Билли Бёрч,Игрок
1969,kellyre01h,Красный Келли,Игрок
1961,waghofr01h,Фред Вагхорне,Строитель
1959,dennecy01h,Ци Денни,Игрок
2006,hotchha01h,Харлей Хортон,Строитель
1976,rossph01h,Филип Росс,Строитель
1989,bauerda01h,Дэвид Бауэр,Строитель
1961,ellioch01h,Чацер Эллиот,Судья/Судебный оператор
1945,vezinge01h,Джордж Везина,Игрок
1980,lumleha01h,Гарри Лумли,Игрок
1984,lemaija01h,Жак Лемар,Игрок
1986,savarse01h,Серж Савард,Игрок
1966,campbcl01h,Кларенс Кэмпбелл,Строитель
1958,dudlege01h,Джордж Дюдли,Строитель
1972,geoffbe01h,Бернар Жоффрён,Игрок
1958,lehmahu01h,Хью Лейн,Игрок
1964,stewaja01h,Джек Стюарт,Игрок
1947,northwi01h,Уильям Нортей,Строитель
1962,broadpu01h,Пунч Бродбент,Игрок
1961,hainsge01h,Джордж Эйнсворث,Игрок
1977,ahearbu01h,Бунни Агарн,Строитель
1979,howelha01h,Гарри Хоуэлл,Игрок
1961,seibeol01h,Оливер Сеиберт,Игрок
1962,stanlba01h,Барни Стэнли,Игрок
1998,goulemi01h,Мишель Гюлен,Игрок
1950,griffsi01h,СИ Гриффис,Игрок
1958,mcnamge02h,Джордж Макнамара,Игрок
1972,adamswe01h,Уэстон Адамс,Строитель
1977,delveal01h,Алекс Дельвеккио,Игрок
1952,boondi01h,Дикки Боон,Игрок
1969,norribr01h,Брюс Норрис,Строитель
1945,pulfoha01h,Харви Пульфорд,Игрок
1949,rossar01h,Аркт Росс,Игрок
1958,johnsch01h,Чинг Джонсон,Игрок
1962,smithfr01h,Франк Смит,Строитель
1958,turnell01h,Ллойд Тернер,Строитель
2011,gilmodo01h,Дуггл Gilmour,Игрок
1990,barbebi01h,Билл Барбер,Игрок
1994,oneilbr01h,Брайан О'Нил,Строитель
1985,pilouru01h,Руди Пилоус,Строитель
1967,oliveha01h,Гарри Оливер,Игрок
1988,hayesge01h,Джордж Хейес,Судья/Судебный оператор
1975,drillgo01h,Гордий Дрилон,Игрок
1947,bowieru01h,Росселл Боуи,Игрок
1959,adamsja01h,Джек Адамс,Игрок
1958,foystfr01h,Франк Фойстон,Игрок
1945,stanlfr01h,Фрэдрик Стэнли,Строитель
