playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
gilbegi01,1979,1,BOS,NHL,33,1933,20,9,3,1,1,88,,,,,,,,,,
ranfobi01,1986,1,BOS,NHL,41,2234,16,20,2,1,3,124,1137,2,123,0,2,,0,0,8,55
sabouda01,2008,1,PIT,NHL,19,989,6,8,2,3,0,47,463,,,,,,,,,
grattgi01,1975,1,STL,NHL,6,265,2,0,2,0,0,11,,,,,,,,,,
wakeler01,1975,1,SDM,WHA,67,3823,35,27,4,3,3,208,1980,11,640,5,6,,0,0,39,
cheevge01,1970,1,BOS,NHL,40,2400,27,8,5,0,3,109,,6,360,3,3,,0,0,21,
froesbo01,1988,1,NYR,NHL,30,1621,9,14,4,4,1,102,791,2,72,0,2,,0,0,8,51
andercr01,2010,2,OTT,NHL,18,1055,11,5,1,1,2,36,589,,,,,,,,,
hoganpa01,1973,1,LAS,WHA,27,1308,6,16,0,2,0,102,711,,,,,,,,,
bromlga01,1976,1,CAC,WHA,28,1237,6,9,2,2,0,79,623,,,,,,,,,
boutiro01,1980,1,WAS,NHL,2,120,0,2,0,1,0,11,,,,,,,,,,
richtmi01,1991,1,NYR,NHL,41,2298,23,12,2,3,3,119,1205,7,412,4,2,,0,1,24,226
sevigri01,1986,1,QUE,NHL,4,144,0,2,0,0,0,11,56,,,,,,,,,
roberea01,1938,1,NYA,NHL,46,2850,17,18,10,,3,136,,,,,,,,,,
enrotjh01,2009,1,BUF,NHL,1,58,0,1,0,0,0,4,37,,,,,,,,,
cassifr01,2001,1,ATL,NHL,6,307,2,3,0,1,0,17,207,,,,,,,,,
leblaal01,1913,1,MOW,NHA,4,169,2,1,0,,0,17,,,,,,,,,,
garrejo01,1981,2,QUE,NHL,12,720,4,5,3,1,0,62,,5,323,3,2,,0,0,21,
niittan01,2009,1,TBL,NHL,49,2657,21,18,5,3,1,127,1388,,,,,,,,,
patrile01,1921,1,VA2,PCHA,2,13,0,0,0,,0,1,,,,,,,,,,
hendejo01,1955,1,BOS,NHL,1,60,0,1,0,,0,4,,,,,,,,,,
smithmi02,2011,1,PHO,NHL,67,3903,38,18,10,3,8,144,2066,16,1027,9,7,,1,3,34,602
storrja01,2001,1,LAK,NHL,19,886,9,4,3,2,2,28,360,1,0,0,0,,1,0,0,0
bakerst01,1980,1,NYR,NHL,21,1260,10,6,5,2,2,73,,14,826,7,7,,0,0,55,
vanbijo01,1996,1,FLO,NHL,57,3347,27,19,10,3,2,128,1582,5,328,1,4,,0,1,13,184
flahewa01,1995,1,SJS,NHL,24,1137,3,12,1,0,0,92,689,,,,,,,,,
wakeler01,1969,1,STL,NHL,30,1651,12,9,4,0,4,58,,4,216,0,4,,0,0,17,
soderto01,1996,1,NYI,NHL,1,0,0,0,0,0,0,0,0,,,,,,,,,
halakja01,2011,1,STL,NHL,46,2747,26,12,7,3,6,90,1211,2,104,1,1,,0,0,3,46
janecbo01,1983,1,CHI,NHL,8,412,2,3,1,0,0,28,237,,,,,,,,,
raycran01,2009,1,VAN,NHL,21,967,9,5,1,3,1,39,438,1,25,0,0,,0,0,1,7
crawfco01,2010,1,CHI,NHL,57,3337,33,18,6,6,4,128,1545,7,435,3,4,,0,1,16,218
littmda01,1992,1,TBL,NHL,1,45,0,1,0,0,0,7,21,,,,,,,,,
montoal01,2011,1,NYI,NHL,31,1720,9,11,5,3,0,89,832,,,,,,,,,
raynech01,1941,1,BKN,NHL,36,2230,13,21,2,,1,129,,,,,,,,,,
dafoeby01,1995,1,LAK,NHL,47,2666,14,24,8,3,1,172,1539,,,,,,,,,
lumleha01,1949,1,DET,NHL,63,3780,33,16,14,,7,148,,14,908,8,6,,,3,28,
legacma01,2007,1,STL,NHL,66,3666,27,25,8,6,5,147,1648,,,,,,,,,
masonbo01,1988,1,QUE,NHL,22,1168,5,14,1,1,0,92,627,,,,,,,,,
roussdo01,1993,1,PHI,NHL,60,3285,29,20,5,3,1,183,1762,,,,,,,,,
mcnamge01,1960,1,TOR,NHL,5,300,2,2,1,,0,13,,,,,,,,,,
gauthse01,1998,1,SJS,NHL,1,3,0,0,0,0,0,0,2,,,,,,,,,
worslgu01,1954,1,NYR,NHL,65,3900,15,33,17,,4,197,,,,,,,,,,
hodsoke01,1997,1,DET,NHL,21,988,9,3,3,1,2,44,444,1,0,0,0,,0,0,0,0
turcoma01,2001,1,DAL,NHL,31,1519,15,6,2,4,2,53,670,,,,,,,,,
aikendo01,1957,1,MTL,NHL,1,34,0,1,0,,0,6,,,,,,,,,,
mayergi01,1955,1,TOR,NHL,6,360,1,5,0,,0,19,,,,,,,,,,
forbeja01,1925,1,NYA,NHL,36,2240,12,20,4,,2,86,,,,,,,,,,
hodgech01,1965,1,MTL,NHL,26,1301,12,7,2,0,1,56,,,,,,,,,,
markkju01,2001,1,EDM,NHL,14,784,6,4,2,0,2,24,336,,,,,,,,,
lorenda01,1991,1,NYI,NHL,2,120,0,2,0,1,0,10,60,,,,,,,,,
hollake01,1980,1,HAR,NHL,1,60,0,1,0,0,0,7,,,,,,,,,,
brathfr01,1995,1,EDM,NHL,7,293,0,2,0,1,0,12,140,,,,,,,,,
walshfl01,1927,1,MTM,NHL,1,40,0,0,0,,0,1,,,,,,,,,,
andercr01,2011,1,OTT,NHL,63,3492,33,22,6,2,3,165,1917,7,419,3,4,,0,1,14,208
bouchda01,1979,1,ATF,NHL,53,3076,23,19,10,5,2,163,,4,241,1,3,,0,0,14,
forbeja01,1930,1,PHQ,NHL,2,120,0,2,0,,0,7,,,,,,,,,,
cousima01,1997,1,TOR,NHL,2,17,0,0,0,0,0,0,9,,,,,,,,,
passmst01,2002,1,CHI,NHL,11,617,2,5,2,0,0,38,284,,,,,,,,,
malarcl01,1982,1,QUE,NHL,15,900,8,5,2,0,0,71,517,,,,,,,,,
schneco01,2008,1,VAN,NHL,8,355,2,4,1,0,0,20,162,,,,,,,,,
larocmi01,1980,2,TOR,NHL,8,460,3,3,2,0,0,40,,2,75,0,1,,0,0,8,
riggipa01,1981,1,CAL,NHL,52,2934,19,19,11,1,2,207,,3,193,0,3,,0,0,10,
liutmi01,1990,1,WAS,NHL,35,1834,13,16,3,2,0,114,786,2,48,0,1,,0,0,4,30
croziro01,1973,1,BUF,NHL,12,615,4,5,0,0,0,39,,,,,,,,,,
snowga01,2001,1,NYI,NHL,25,1217,10,7,2,3,2,55,549,1,26,0,0,,0,0,2,19
belanyv01,1974,1,STL,NHL,11,640,6,3,2,0,1,29,,,,,,,,,,
barrato01,1987,1,BUF,NHL,54,3133,25,18,8,1,2,173,1658,4,224,1,3,,1,0,16,120
theodjo01,2003,1,MTL,NHL,67,3961,33,28,5,3,6,150,1860,11,678,4,7,,1,1,27,333
binklle01,1974,1,TOT,WHA,17,772,6,4,0,0,0,47,419,1,59,0,1,,1,0,5,
brimsfr01,1941,1,BOS,NHL,47,2930,24,17,6,,3,115,,5,307,2,3,,,0,16,
mcdufpe01,1977,1,IND,WHA,12,539,1,6,1,1,0,39,313,,,,,,,,,
soetado01,1982,1,WIN,NHL,44,2533,19,19,6,3,0,174,1328,1,20,0,0,,0,0,0,
martise01,1967,1,STL,NHL,30,1552,8,10,7,1,1,67,,2,73,0,0,,0,0,5,
garrejo01,1975,2,TOT,WHA,9,551,3,6,0,0,1,33,349,,,,,,,,,
forbeja01,1929,1,NYA,NHL,1,70,0,0,1,,0,1,,,,,,,,,,
flahewa01,1991,1,SJS,NHL,3,178,0,3,0,2,0,13,120,,,,,,,,,
walshfl01,1928,2,MTM,NHL,7,450,1,4,2,,1,8,,,,,,,,,,
mcleodo01,1973,1,HOU,WHA,49,2971,33,13,3,3,3,127,1432,14,842,12,2,,0,0,35,386
aebisda01,2000,1,COL,NHL,26,1393,12,7,3,3,3,52,538,1,1,0,0,,0,0,0,0
henrygo01,1952,1,BOS,NHL,,,,,,,,,,3,163,0,2,,,0,11,
lowro01,1975,1,WAS,NHL,43,2289,6,31,2,3,0,208,,,,,,,,,,
billicr01,1994,1,OTT,NHL,9,472,0,6,2,2,0,32,240,,,,,,,,,
francem01,1950,1,NYR,NHL,5,260,1,1,2,,0,14,,,,,,,,,,
potvife01,1992,1,TOR,NHL,48,2781,25,15,7,3,2,116,1286,21,1308,11,10,,0,1,62,636
lemelre01,1978,1,ATF,NHL,18,994,8,8,1,1,0,55,,1,20,0,0,,0,0,0,
deguimi01,1973,1,QUN,WHA,32,1750,12,13,1,1,1,96,919,,,,,,,,,
budajpe01,2006,1,COL,NHL,57,3199,31,16,6,6,3,143,1499,,,,,,,,,
ellisda01,2011,1,AND,NHL,10,419,1,5,0,1,0,19,214,,,,,,,,,
lindsbe01,1917,1,MTW,NHL,4,240,1,3,0,,0,35,,,,,,,,,,
couturi01,1973,1,CHC,WHA,20,1207,9,10,1,3,0,75,628,,,,,,,,,
keansdo01,1983,1,BOS,NHL,33,1779,19,8,3,2,2,92,791,,,,,,,,,
caseyjo01,1987,1,MNS,NHL,14,663,1,7,4,1,0,41,348,,,,,,,,,
barrato01,1983,1,BUF,NHL,42,2475,26,12,3,2,2,117,1098,3,139,0,2,,0,0,8,59
leighmi01,2006,2,PHI,NHL,4,195,2,2,0,0,0,12,102,,,,,,,,,
lalimpa01,1996,1,PIT,NHL,39,2058,21,12,2,3,3,101,1166,,,,,,,,,
burkese01,1997,3,PHI,NHL,11,632,7,3,0,0,1,27,311,5,283,1,4,,0,0,17,121
auldal01,2005,1,VAN,NHL,67,3859,33,26,6,3,0,189,1938,,,,,,,,,
currami01,1973,1,MFS,WHA,40,2382,23,14,2,2,2,130,1444,5,289,2,3,,0,0,14,161
herrode01,1977,1,PIT,NHL,60,3534,20,25,15,4,0,210,,,,,,,,,,
andercr01,2002,1,CHI,NHL,6,270,0,3,2,0,0,18,125,,,,,,,,,
aubinje01,2002,1,PIT,NHL,21,1132,6,13,0,3,1,59,589,,,,,,,,,
auldal01,2002,1,VAN,NHL,7,382,3,3,0,0,1,10,165,1,20,0,0,,0,0,1,5
barrato01,2002,1,STL,NHL,6,293,1,4,0,0,1,16,132,,,,,,,,,
belfoed01,2002,1,TOR,NHL,62,3738,37,20,5,4,7,141,1816,7,532,3,4,,0,0,24,282
bierkza01,2002,1,PHO,NHL,16,884,4,9,1,3,1,32,471,,,,,,,,,
billicr01,2002,1,WAS,NHL,5,217,1,3,1,0,0,17,96,,,,,,,,,
bironma01,2002,1,BUF,NHL,54,3170,17,28,6,5,4,135,1468,,,,,,,,,
blackda01,2002,1,NYR,NHL,32,1762,8,16,4,3,1,93,842,,,,,,,,,
bouchbr01,2002,1,PHO,NHL,45,2544,15,20,8,4,0,128,1210,,,,,,,,,
brathfr01,2002,1,STL,NHL,30,1615,12,9,4,4,2,74,631,,,,,,,,,
brodema01,2002,1,NJD,NHL,73,4374,41,23,9,4,9,147,1706,24,1491,16,8,,0,7,41,622
burkese01,2002,1,PHO,NHL,22,1248,12,6,2,2,2,44,632,,,,,,,,,
caronse01,2002,1,PIT,NHL,24,1408,7,14,2,1,2,62,741,,,,,,,,,
cassifr01,2002,1,ATL,NHL,2,123,1,1,0,0,0,11,58,,,,,,,,,
cechmro01,2002,1,PHI,NHL,58,3350,33,15,10,2,6,102,1368,13,867,6,7,,1,2,31,339
charpse01,2002,1,WAS,NHL,17,859,5,7,1,2,0,40,426,,,,,,,,,
cloutda01,2002,1,VAN,NHL,57,3376,33,16,7,6,2,136,1477,14,833,7,7,,1,0,45,341
dafoeby01,2002,1,ATL,NHL,17,895,5,11,1,0,0,65,472,,,,,,,,,
denisma01,2002,1,CBS,NHL,77,4511,27,41,8,3,5,232,2404,,,,,,,,,
desropa01,2002,1,PHO,NHL,4,175,0,3,0,0,0,11,88,,,,,,,,,
desropa01,2002,2,CAR,NHL,2,122,1,1,0,0,0,7,71,,,,,,,,,
dipieri01,2002,1,NYI,NHL,10,585,2,5,2,1,0,29,273,1,15,0,0,,0,0,0,3
divisre01,2002,1,STL,NHL,2,83,2,0,0,0,0,1,34,,,,,,,,,
dunhami01,2002,1,NAS,NHL,15,819,2,9,2,0,0,43,397,,,,,,,,,
dunhami01,2002,2,NYR,NHL,43,2467,19,17,5,3,5,94,1229,,,,,,,,,
emeryra01,2002,1,OTT,NHL,3,85,1,0,0,0,0,2,26,,,,,,,,,
eschero01,2002,1,PHI,NHL,30,1638,12,9,3,2,2,60,647,1,30,0,0,,0,0,1,14
fernama01,2002,1,MIN,NHL,35,1979,19,13,2,0,2,74,972,9,552,3,4,,0,0,18,253
finlebr01,2002,1,NAS,NHL,1,47,0,0,0,0,0,3,13,,,,,,,,,
flahewa01,2002,1,NAS,NHL,1,51,0,1,0,0,0,4,27,,,,,,,,,
garonma01,2002,1,MTL,NHL,8,482,3,5,0,1,2,16,267,,,,,,,,,
gerbema01,2002,1,ANA,NHL,22,1203,6,11,3,4,1,39,548,2,20,0,0,,0,0,1,6
gigueje01,2002,1,ANA,NHL,65,3775,34,22,6,5,8,145,1820,21,1407,15,6,,1,5,38,697
grahajo01,2002,1,BOS,NHL,23,1352,11,9,2,0,1,61,625,,,,,,,,,
grahajo01,2002,2,TBL,NHL,17,914,6,5,4,1,2,34,424,1,111,0,1,,0,0,2,48
hackeje01,2002,1,MTL,NHL,18,1063,7,8,2,1,0,45,606,,,,,,,,,
hackeje01,2002,2,BOS,NHL,18,991,8,9,0,1,1,53,500,3,179,1,2,,2,0,5,76
hedbejo01,2002,1,PIT,NHL,41,2410,14,22,4,4,1,126,1197,,,,,,,,,
hirscco01,2002,1,DAL,NHL,2,97,0,1,0,0,0,4,39,,,,,,,,,
