year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1994,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,NJD,NHL,PIT,NHL,4,1,0,17,8,
2003,КЗПФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",CAL,NHL,VAN,NHL,4,3,0,19,16,
1974,SF,,QUN,WHA,MFS,WHA,4,2,0,25,16,
1939,КФ,Привет! Как твои дела?,TOR,NHL,CHI,NHL,2,0,0,5,3,
1989,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",CHI,NHL,STL,NHL,4,3,0,28,22,
2010,СКФ,О,BOS,NHL,VAN,NHL,4,3,0,23,8,
2001,КЗПФ,Привет! Как твои дела?,OTT,NHL,PHI,NHL,4,1,0,11,2,
1961,SF,Привет! Как твои дела?,TOR,NHL,NYR,NHL,4,2,0,22,15,
1976,КФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NYI,NHL,BUF,NHL,4,0,0,16,10,
1914,СКФ,,VML,PCHA,OT1,NHA,3,0,0,26,8,
1989,ЧФ,М,BOS,NHL,WAS,NHL,4,0,0,15,6,
1987,DSF,А,MTL,NHL,HAR,NHL,4,2,0,23,20,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Да,BOS,NHL,PIT,NHL,3,2,0,21,14,
1987,DSF,Да.,STL,NHL,CHI,NHL,4,1,0,21,17,
1974,SF,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,BUF,NHL,MTL,NHL,4,2,0,21,29,
1957,SF,Привет! Как твои дела?,BOS,NHL,NYR,NHL,4,2,0,28,16,
1995,КЗПФ,А,PHI,NHL,TBL,NHL,4,2,0,26,13,
2001,КФС,я,CAR,NHL,MTL,NHL,4,2,0,21,12,
1993,КЗПФ,Да,BOS,NHL,MTL,NHL,4,3,0,22,20,
1996,КЗПФ,Привет! Как твои дела?,BUF,NHL,OTT,NHL,4,3,0,14,13,
1925,Да.,,MTM,NHL,OTS,NHL,1,0,1,2,1,ТГ
1998,КЗПФ,Да,TOR,NHL,PHI,NHL,4,2,0,9,11,
1987,ЧФ,М,BOS,NHL,NJD,NHL,4,3,0,30,19,
2006,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,OTT,NHL,NJD,NHL,4,1,0,15,11,
1927,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",NYR,NHL,MTM,NHL,3,2,0,5,6,
1969,КФ,В,STL,NHL,MNS,NHL,4,2,0,20,16,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Да,BOS,NHL,PIT,NHL,3,2,0,21,14,
2000,КЗПФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",DAL,NHL,EDM,NHL,4,2,0,16,13,
2003,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",CAL,NHL,SJS,NHL,4,2,0,16,12,
2008,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,PIT,NHL,WAS,NHL,4,3,0,27,22,
1976,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Привет! Как твои дела?,BUF,NHL,MNS,NHL,2,0,0,11,3,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Да.,MNS,NHL,TOR,NHL,3,0,0,17,8,
1970,КФ,Да,MNS,NHL,STL,NHL,4,2,0,16,15,
1921,Да.,,REG,WCHL,EDE,WCHL,1,0,1,3,2,ТГ
1971,КФ,Да,STL,NHL,MNS,NHL,4,3,0,19,19,
1922,СКФ,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
2009,КЗПФ,В,BOS,NHL,BUF,NHL,4,2,0,16,15,
1999,ЧФ,М,NJD,NHL,PHI,NHL,4,3,0,18,15,
1944,СКФ,В,TOR,NHL,DET,NHL,4,3,0,9,9,
1967,КФ,Привет! Как твои дела?,CHI,NHL,NYR,NHL,4,2,0,18,12,
1975,КФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",BOS,NHL,LAK,NHL,4,3,0,26,14,
1939,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",NYR,NHL,TOR,NHL,4,2,0,14,11,
1983,DSF,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",CAL,NHL,VAN,NHL,3,1,0,14,13,
1987,DSF,В,NJD,NHL,NYI,NHL,4,2,0,23,18,
1982,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",EDM,NHL,CHI,NHL,4,0,0,25,11,
1994,СКФ,О,NJD,NHL,DET,NHL,4,0,0,16,7,
1988,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,PHI,NHL,PIT,NHL,4,3,0,31,24,
2007,КЗПФ,А,MTL,NHL,BOS,NHL,4,3,0,19,15,
2006,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",DET,NHL,SJS,NHL,4,2,0,13,9,
1988,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",CAL,NHL,CHI,NHL,4,1,0,15,8,
2003,КЗПФ,Да,TOR,NHL,OTT,NHL,4,3,0,14,11,
1933,КФ,В,MTM,NHL,NYR,NHL,1,0,1,2,1,ТГ
1997,КЗПФ,А,OTT,NHL,NJD,NHL,4,2,0,13,12,
1981,DSF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",NYI,NHL,PIT,NHL,3,2,0,22,13,
2006,СКФ,О,AND,NHL,OTT,NHL,4,1,0,16,11,
2007,КЗПФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",DET,NHL,NAS,NHL,4,2,0,17,12,
1983,СКФ,О,EDM,NHL,NYI,NHL,4,1,0,21,12,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,ТГ
1976,КФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",BOS,NHL,LAK,NHL,4,2,0,30,24,
2007,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",DET,NHL,COL,NHL,4,0,0,21,9,
2003,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",COL,NHL,DAL,NHL,4,1,0,19,10,
1996,КЗПФ,А,NJD,NHL,MTL,NHL,4,1,0,22,11,
2005,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,CAR,NHL,NJD,NHL,4,1,0,17,10,
1983,DSF,В,NYI,NHL,NYR,NHL,3,2,0,13,14,
1974,КФ,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1947,SF,А,TOR,NHL,BOS,NHL,4,1,0,20,13,
1926,SF,В,OTS,NHL,MTL,NHL,1,0,1,5,1,ТГ
1989,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",CHI,NHL,STL,NHL,4,3,0,28,22,
1977,КФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",TOR,NHL,NYI,NHL,4,3,0,16,13,
2002,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",VAN,NHL,STL,NHL,4,3,0,17,21,
1984,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,WIN,NHL,4,0,0,22,11,
2008,ЧФ,М,PIT,NHL,CAR,NHL,4,0,0,20,9,
1976,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",,QUN,WHA,IND,WHA,4,1,0,25,14,
1936,SF,А,DET,NHL,MTL,NHL,3,2,0,13,8,
1999,КЗПФ,А,PHI,NHL,BUF,NHL,4,1,0,14,8,
2007,КЗПФ,Привет! Как твои дела?,PIT,NHL,OTT,NHL,4,0,0,16,5,
1976,АСС,,QUN,WHA,WIJ,WHA,4,3,0,31,28,
1973,КФ,Привет! Как твои дела?,NYR,NHL,MTL,NHL,4,2,0,21,17,
1978,КФ,Да.,MTL,NHL,TOR,NHL,4,0,0,19,10,
1995,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",STL,NHL,TOR,NHL,4,2,0,21,15,
1924,СКФ,,VIC,WCHL,MTL,NHL,3,1,0,16,8,
1975,АСС,,WIJ,WHA,HOU,WHA,4,0,0,24,11,
2009,КЗПФ,А,MTL,NHL,WAS,NHL,4,3,0,20,22,
1995,СКФ,О,COL,NHL,FLO,NHL,4,0,0,15,4,
1934,СКФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",MTM,NHL,TOR,NHL,3,0,0,10,4,
1990,DSF,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",LAK,NHL,VAN,NHL,4,2,0,26,16,
1995,КФС,я,FLO,NHL,PHI,NHL,4,2,0,15,11,
1913,Да.,,TBS,NHA,MOC,NHA,1,1,0,6,2,ТГ
1982,DSF,В,NYR,NHL,PHI,NHL,3,0,0,18,9,
1927,SF,В,MTM,NHL,MTL,NHL,1,0,1,3,2,ТГ
1931,SF,А,NYR,NHL,MTL,NHL,3,1,0,13,9,
2003,КЗПФ,Привет! Как твои дела?,MTL,NHL,BOS,NHL,4,3,0,19,14,
1965,SF,Привет! Как твои дела?,DET,NHL,CHI,NHL,4,2,0,22,10,
1921,СКФ,,TRS,NHL,VML,PCHA,3,2,0,16,9,
1997,КЗПФ,Привет! Как твои дела?,MTL,NHL,PIT,NHL,4,2,0,18,15,
2003,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SJS,NHL,COL,NHL,4,2,0,14,7,
2010,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",VAN,NHL,NAS,NHL,4,2,0,14,11,
1959,SF,Привет! Как твои дела?,TOR,NHL,DET,NHL,4,2,0,20,16,
2002,КЗПФ,Привет! Как твои дела?,NJD,NHL,BOS,NHL,4,1,0,13,8,
1960,СКФ,В,CHI,NHL,DET,NHL,4,2,0,19,12,
1984,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",EDM,NHL,CHI,NHL,4,2,0,44,25,
1997,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",DET,NHL,DAL,NHL,4,2,0,15,11,
1987,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",EDM,NHL,DET,NHL,4,1,0,23,16,
1971,КФ,А,BOS,NHL,TOR,NHL,4,1,0,18,10,
2006,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,OTT,NHL,NJD,NHL,4,1,0,15,11,
1995,КЗПФ,В,NYR,NHL,MTL,NHL,4,2,0,19,17,
1974,КФ,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",PHI,NHL,TOR,NHL,4,0,0,15,6,
2002,КФС,я,OTT,NHL,PHI,NHL,4,2,0,17,10,
2008,КЗПФ,Привет! Как твои дела?,WAS,NHL,NYR,NHL,4,3,0,19,11,
1992,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",TOR,NHL,STL,NHL,4,3,0,22,11,
1925,Да.,,VIC,WCHL,EDE,WCHL,1,0,1,5,3,ТГ
1995,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",COL,NHL,DET,NHL,4,2,0,20,16,
1997,КЗПФ,Да.,EDM,NHL,COL,NHL,4,3,0,19,16,
1928,КФ,В,TOR,NHL,DTC,NHL,2,0,0,7,2,ТГ
1994,КЗПФ,А,NYR,NHL,QUE,NHL,4,2,0,25,19,
1991,ЧФ,М,PIT,NHL,BOS,NHL,4,0,0,19,7,
2007,КЗПФ,Привет! Как твои дела?,PIT,NHL,OTT,NHL,4,0,0,16,5,
1939,SF,Да,TOR,NHL,DET,NHL,2,0,0,5,2,
1996,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",COL,NHL,EDM,NHL,4,1,0,19,11,
1921,SF,,REG,WCHL,CAT,WCHL,1,0,1,2,1,ТГ
2001,КФС,я,CAR,NHL,MTL,NHL,4,2,0,21,12,
1977,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,В,TOR,NHL,LAK,NHL,2,0,0,11,3,
2010,КЗПФ,Привет! Как твои дела?,PHI,NHL,BUF,NHL,4,3,0,22,18,
1946,SF,Привет! Как твои дела?,TOR,NHL,DET,NHL,4,1,0,18,14,
1983,DSF,В,NYI,NHL,NYR,NHL,3,2,0,13,14,
1993,КЗПФ,Да,BOS,NHL,MTL,NHL,4,3,0,22,20,
1997,КЗПФ,Да,WAS,NHL,BOS,NHL,4,2,0,15,13,
2001,КФС,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",COL,NHL,SJS,NHL,4,3,0,25,21,
1989,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",EDM,NHL,LAK,NHL,4,0,0,24,10,
1927,КФ,А,MTM,NHL,OTS,NHL,2,0,0,3,1,ТГ
1996,СКФ,О,DET,NHL,PHI,NHL,4,0,0,16,6,
1966,СКФ,В,TOR,NHL,MTL,NHL,4,2,0,17,16,
1929,КФ,В,NYR,NHL,OTS,NHL,1,0,1,6,3,ТГ
2010,КФС,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",VAN,NHL,NAS,NHL,4,2,0,14,11,
1930,SF,А,MTL,NHL,BOS,NHL,3,2,0,13,13,
1991,DSF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",DET,NHL,MNS,NHL,4,3,0,23,19,
1954,SF,А,DET,NHL,TOR,NHL,4,0,0,14,6,
1987,DSF,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",CAL,NHL,LAK,NHL,4,1,0,30,18,
2009,КЗПФ,Да.,CHI,NHL,NAS,NHL,4,2,0,17,15,
1943,СКФ,В,MTL,NHL,CHI,NHL,4,0,0,16,8,
2003,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",CAL,NHL,SJS,NHL,4,2,0,16,12,
1935,КФ,Привет! Как твои дела?,TOR,NHL,BOS,NHL,1,1,0,8,6,ТГ
1984,DSF,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",WIN,NHL,CAL,NHL,3,1,0,15,13,
1995,КФС,Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,PIT,NHL,NYR,NHL,4,1,0,21,15,
1984,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",CHI,NHL,MNS,NHL,4,2,0,33,29,
1978,SF,,WIJ,WHA,QUN,WHA,4,0,0,30,12,
1930,SF,Да,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
2005,СКФ,О,CAR,NHL,EDM,NHL,4,3,0,19,16,
1973,DSF,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1950,SF,Привет! Как твои дела?,TOR,NHL,BOS,NHL,4,1,1,17,5,
2002,КЗПФ,Да.,ANA,NHL,DET,NHL,4,0,0,10,6,
1978,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,В,TOR,NHL,ATF,NHL,2,0,0,9,5,
1995,КЗПФ,Привет! Как твои дела?,PIT,NHL,WAS,NHL,4,2,0,21,17,
1975,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,,PHR,WHA,SDM,WHA,2,3,0,13,17,
1995,КЗПФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",CHI,NHL,CAL,NHL,4,0,0,16,7,
1982,DSF,В,NYR,NHL,PHI,NHL,3,0,0,18,9,
1954,СКФ,В,DET,NHL,MTL,NHL,4,3,0,27,20,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",CHI,NHL,STL,NHL,3,0,0,12,4,
1982,DSF,Привет! Как твои дела?,BUF,NHL,MTL,NHL,3,0,0,8,2,
1981,DSF,Да.,NYR,NHL,PHI,NHL,3,1,0,19,15,
2006,КЗПФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",VAN,NHL,DAL,NHL,4,3,0,13,12,
1991,DSF,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",EDM,NHL,LAK,NHL,4,2,0,23,18,
1987,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?",Добро пожаловать в ресторан «Бекон Бизнесс». Как я могу вам помочь?,NJD,NHL,WAS,NHL,4,3,0,25,23,
1992,DSF,Да,NYI,NHL,WAS,NHL,4,2,0,23,22,
1970,СКФ,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",MTL,NHL,CHI,NHL,4,3,0,20,18,
1984,DSF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",MNS,NHL,STL,NHL,3,0,0,9,5,
1995,КЗПФ,Да.,COL,NHL,VAN,NHL,4,2,0,24,17,
1987,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",DET,NHL,STL,NHL,4,1,0,21,14,
1971,SF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",BOS,NHL,STL,NHL,4,0,0,28,8,
1975,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,В,LAK,NHL,ATF,NHL,2,0,0,3,1,
1988,"К сожалению, я не понимаю, что вы имеете в виду под ""DF"". Можете ли вы предоставить дополнительную информацию или контекст, чтобы я мог помочь вам с вашим запросом?","Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в переводе и других задачах. Как я могу помочь вам сегодня?",CHI,NHL,STL,NHL,4,1,0,19,12,
1984,DSF,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",EDM,NHL,LAK,NHL,3,0,0,11,7,
1981,DSF,Да,STL,NHL,WIN,NHL,3,1,0,20,13,
1988,DSF,Да.,STL,NHL,MNS,NHL,4,1,0,23,15,
1975,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,Да,TOR,NHL,PIT,NHL,2,1,0,8,3,
1995,КЗПФ,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",STL,NHL,TOR,NHL,4,2,0,21,15,
1984,DSF,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",MNS,NHL,STL,NHL,3,0,0,9,5,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,"Добро пожаловать в Chatbot Coral! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",NYR,NHL,ATF,NHL,3,1,0,14,8,
1981,ЧФ,М,NYI,NHL,QUE,NHL,4,0,0,18,9,
1928,SF,А,BOS,NHL,MTL,NHL,3,0,0,5,2,
1920,Да.,,VML,PCHA,SEA,PCHA,2,0,0,13,2,ТГ
1974,КФ,,QUN,WHA,PHR,WHA,4,1,0,23,12,
1983,DSF,Привет! Как твои дела?,QUE,NHL,BUF,NHL,3,0,0,13,5,
1984,СКФ,О,EDM,NHL,PHI,NHL,4,1,0,21,14,
2001,ЧФ,М,CAR,NHL,TOR,NHL,4,2,0,10,6,
1979,Предупреждение: следующая часть текста содержит спойлеры к фильму «Начало» (Inception) 2010 года.,"Добро пожаловать в Coral! Я готов помочь вам с переводом на русский язык. Пожалуйста, предоставьте текст, который нужно перевести, и я сделаю это для вас.",NYI,NHL,LAK,NHL,3,1,0,21,10,
1999,КФС,я,PHI,NHL,PIT,NHL,4,2,0,15,14,
2005,ЧФ,"Yes, I can do that! Please provide the text you would like me to translate from English to Russian.",EDM,NHL,ANA,NHL,4,1,0,16,13,
1980,СКФ,О,NYI,NHL,MNS,NHL,4,1,0,26,16,
