playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
westrpa01,,,Пэт,Веструм,,Патрик Дельван,,70,185,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,8506,westrpa01,,,1974,1977,Да,1948,3,3,США,"MN - ""Минимальная国立""",Миннеаполис,,,,,,
chrismi01,,,Майк,Кристи,,Майкл Хант,Хамми,72,190,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",12267,980,chrismi01,1974,1980,,,Да,1949,12,20,США,Техас,Большие Воды,,,,,,
willija01,,,Джейсон,Уильямс,,,,71,194,R,20123,25856,willija01,2000,2011,,,В,1980,8,11,Канада,Да,Лондон,,,,,,
johnsge01,,,Джордж,Джонстон,,Джордж Джозеф,Винги,68,160,R,13123,13198,johnsge01,1941,1946,,,R,1920,7,30,Канада,МБ,Сент-Чарльз,2006,4,20,США,WA,Спокан
mcbricl01,,,Клифф,МакБрайд,,Клиффорд,,70,180,R,13586,18123,mcbricl01,1928,1929,,,Да,1909,1,10,Канада,Да,Торонто,,,,,,
bezakma01,,,Мариан,Безак,,,,,,,,,bezakma01,,,1978,1978,,,,,,,,,,,,,
tatchsp01,,,Спенсер,Тэтчелл,,Сэмэндри Спенсер,,71,175,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",14523,17675,tatchsp01,1942,1942,,,Да,1924,7,16,Канада,СК,Ллойдминстер,,,,,,
kesseri01,,,Рик,Кесселл,,Ричард Джон,,70,175,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13187,6704,kesseri01,1969,1973,,,В,1949,7,27,Канада,Да,Торонто,,,,,,
leachla01,,,Ларри,Лечч,,Лоуренс Рэймонд,,74,175,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13336,10634,leachla01,1958,1961,,,В,1936,6,18,Канада,СК,Ллойдминстер,,,,,,
skvoral01,,,Александр,Скиртов,,,,,,,,60067,skvoral01,,,1978,1978,,1954,8,28,,,,,,,,,
nowakha01,,,Хенк,Новак,,Генри Стэнли,,73,195,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13866,4013,nowakha01,1973,1976,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1950,11,24,Канада,Да,Ошава,,,,,,
mctagji01,,,Джим,МакТегарт,,Джеймс Роберт,,71,200,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13688,6504,mctagji01,1980,1981,,,Да,1960,3,31,Канада,СК,Вейберн,,,,,,
coopeca01,,,Карсон,Купер,,Карсон Эрик,Шевел шотт,67,160,R,12323,18922,coopeca01,1924,1931,,,R,1899,7,17,Канада,Да,Корнуолл,1955,7,4,Канада,Да,Хамильтон
marplst01,,,Стэн,Мэрплз,,Стэнли Джибсон,,73,170,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,,,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1891,,,Канада,МБ,Ванкувер,,,,,,
maxnewa01,maxnewa01c,,Уэйн,Макнер,,Уэйн Дуглас,,71,180,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13570,3476,maxnewa01,1964,1965,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1942,9,27,Канада,Н/Д,Халифакс,,,,,,
parenpi01,,,П.А.,Паренто,,Пьер-Александр,,72,198,R,20436,55024,parenpi01,2006,2011,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1983,3,24,Канада,Качество,Халл,,,,,,
stoary01,,,Райан,Стоа,,,,75,200,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,87877,stoary01,2009,2010,,,В,1987,4,13,США,"MN - ""Минимальная国立""",Блумингтон,,,,,,
pelykmi01,,,Майк,Пелик,,Майкл Джозеф,Майк Микита,73,190,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13956,4225,pelykmi01,1967,1977,1974,1975,Да,1947,9,29,Канада,Да,Торонто,,,,,,
aubucos01,,,Осси,Обучон,,Оскар,,70,175,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",11884,14564,aubucos01,1942,1943,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1917,1,1,Канада,Качество,Сент-Яакинта,,,,,,
mairji01,,,Джим,Майр,,Джеймс Маккай,,69,170,R,13494,3328,mairji01,1970,1974,,,Да,1946,5,15,Канада,Да,Шумахер,,,,,,
leduced01,,,Эдгар,Ледуч,,Эдгар,,66,150,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,,,,,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1888,2,4,Канада,Качество,Долина-поле,,,,,,
mcdonja02,,,Джек,Макдональд,,Джон Альберт,,71,205,R,13624,13825,mcdonja02,1943,1943,,,R,1921,11,24,Канада,МБ,"Кажется, вы хотите перевести фразу "" Swan River "" на русский язык. Вот перевод:

""Каньон Сван""",1958,1,24,,,
brownda01,,,Дэйв,Коричневый,,Дэвид Джеймс,Брауни,77,222,R,10174,610,brownda01,1982,1995,,,R,1962,10,12,Канада,СК,Саскатун,,,,,,
kondrma01,,,Максим,Кондратьев,,,,73,194,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",20357,56848,kondrma01,2003,2007,,,Да,1983,1,20,Россия,,Тольятти,,,,,,
walkema01,,,Маттиас,Уокер,,,,75,229,R,16932,31126,walkema01,2002,2011,,,Да,1980,4,7,Канада,АВ,Беверлидж,,,,,,
staffga01,,,Гарретт,Stafford,,,,72,200,R,21213,49536,staffga01,2007,2010,,,Да,1980,1,28,США,Калифорния,Лос-Анджелес,,,,,,
plantma01,,,Марк,Планеты,,Марк П.,,73,185,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13997,7542,plantma01,1980,1980,,,Да,1959,8,14,Канада,Да,Сент-Кэтсби́ллз,,,,,,
kapoumi01,,,Мировир,Капун,,,,,,,,40835,kapoumi01,,,1977,1977,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",,,,,,,,,,,,
buzekpe01,,,Петр,Бузек,,Петр,,73,220,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",10811,15602,buzekpe01,1997,2002,,,Да,1977,4,26,Чехия,,Джихлава,,,,,,
adamsja01,adamsja01c,adamsja01h,Джек,Адамс,,Джон Джеймс,Жонглер Джек,69,175,R,P195901,23806,adamsja01,1917,1926,,,В,1895,6,14,Канада,Да,Форт-Уильям,1968,5,1,,,
mcbaija02,,,Джейми,Макбейн,,,,74,200,R,,95363,mcbaija02,2009,2011,,,Да,1988,2,25,США,"MN - ""Минимальная国立""",Эдина,,,,,,
dehaaca01,,,Калвин,де Хaan,,,,73,187,,,,dehaaca01,2011,2011,,,Да,1991,5,9,,,,,,,,,
gauthde01,,,Денис,Гато,,Денис,,75,224,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",10590,19321,gauthde01,1997,2008,,,Да,1976,10,1,Канада,Качество,Монреаль,,,,,,
staplbr01,,,Брайан,Стэптон,,Брайан Грегори,,74,190,R,14431,10424,staplbr01,1975,1975,,,R,1951,12,25,Канада,Да,Форт-Эри,,,,,,
mccossh01,,,Шон,Маккосх,,Шон М.,,72,197,R,11062,3526,mccossh01,1991,1994,,,В,1969,6,5,Канада,Да,Ошава,,,,,,
stileto01,,,Тони,Стилес,,Антоний,,71,200,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",14461,6175,stileto01,1983,1983,,,Да,1959,8,12,Канада,АВ,Карстайrs,,,,,,
kornemi01,,,Майк,Корней,,Майкл Уэйн,,75,195,R,13220,2791,kornemi01,1973,1978,,,R,1953,9,15,Канада,МБ,Дофин,,,,,,
farrro01,,,Роки,Фэрр,,Норман Ричард,,70,175,R,18510,10875,farrro01,1972,1974,,,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1947,4,7,Канада,Да,Торонто,,,,,,
hallad01,,,Адам,Зала,,,,75,206,R,19171,44996,hallad01,2001,2011,,,R,1980,8,14,США,МИ,Каламазу,,,,,,
howsedo01,,,Дон,Как,,Дональд Гордон,,72,182,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13014,6635,howsedo01,1979,1979,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1952,7,28,Канада,Да,Великий водопад,,,,,,
hunwish01,,,Шон,Хунвик,,,,67,166,,,,hunwish01,2011,2011,,,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1987,4,9,,,,,,,,,
verotda01,,,Дарси,Верат,,,,72,199,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",20094,30203,verotda01,2003,2003,,,В,1976,7,13,Канада,СК,Радвилл,,,,,,
essenbo01,,,Боб,Эссенса,,Роберт Эйрл,,72,190,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",18257,1593,essenbo01,1988,2001,,,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1965,1,14,Канада,Да,Торонто,,,,,,
riihihe01,,,Хеики,Риихиранта,,Хеики,Хекси,70,191,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,4573,riihihe01,,,1974,1976,Да,1948,10,4,Финляндия,,Гельсинки,,,,,,
burkema01,,,Марты,Берк,,Мартин Альфонсус,,68,160,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",12152,673,burkema01,1927,1937,,,Да,1905,1,28,Канада,Да,Торонто,1968,3,7,,,
gilloru01,,,Рус,Гиллоу,,Россел Говард,,70,165,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,10301,gilloru01,,,1972,1975,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1940,9,2,Канада,Да,Геспер,,,,,,
peltide01,,,Дерек,Пельтьер,,,,71,190,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",21442,69776,peltide01,2008,2009,,,Да,1985,3,14,США,"MN - ""Минимальная国立""",Плимут,,,,,,
somikra01,,,Радован,Сомик,,,,74,194,R,11104,48142,somikra01,2002,2003,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1977,5,5,Чехия,,Мартин,,,,,,
raycran01,,,Эндрю,Рейкрофт,,Андрюс Джозеф Эрнест,Разор,72,185,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",19000,31782,raycran01,2000,2011,,,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1980,5,4,Канада,Да,Беллевю,,,,,,
hubacpe01,,,Петр,Хубачек,,,,74,185,R,17695,49106,hubacpe01,2000,2000,,,В,1979,9,2,Чехия,,Брно,,,,,,
sturgpe01,,,Питер,Стургон,,Питер Александр,,74,198,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",14475,5234,sturgpe01,1979,1980,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1954,2,12,Канада,Да,Брамтон,,,,,,
doakga01,,,Гэри,Доуак,,Гарри Уолтер,Дойки,71,175,R,12469,1383,doakga01,1965,1980,,,Да,1946,2,26,Канада,Да,Годерич,,,,,,
cartean01,,,Ансон,Картер,,Ансон,А.С.,73,210,R,14757,847,cartean01,1996,2006,,,В,1974,6,6,Канада,Да,Торонто,,,,,,
rycroma01,,,Марк,Рюккрофт,,,,72,192,R,20121,33895,rycroma01,2001,2006,,,R,1978,7,12,Канада,БК,Пентиктон,,,,,,
lyonsro01,,,Рон,Лионы,,Ronald Frederick,Персики/Пирожки,71,170,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13448,21433,lyonsro01,1930,1930,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1909,2,15,Канада,МБ,Портэй-ла-Прайр,1942,2,5,,,
kolesvi01,,,Виталий,Колесник,,,,74,198,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",21874,90134,kolesvi01,2005,2005,,,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1979,8,20,Казахстан,,Усть-Каменогорск,,,,,,
plantja01,plantja01c,plantja01h,Жак,Планта,,Иоасаф Имер,Джейк-Змей,72,175,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",P197802,4310,plantja01,1952,1972,1974,1974,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1929,1,17,Канада,Качество,Шавиниганские водопады,1986,2,27,Швейцария,,Женева
trippjo01,,,Джон,Трипп,,,,74,215,R,11136,19364,trippjo01,2002,2003,,,R,1977,5,4,Канада,Да,Кингстон,,,,,,
tokardu01,,,Дастин,Токарский,,,,71,190,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,96701,tokardu01,2009,2011,,,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1989,9,16,Канада,СК,Уотсон,,,,,,
audetdo01,,,Дональд,Аудетт,,Дональд,,68,190,R,10044,134,audetdo01,1989,2003,,,R,1969,9,23,Канада,Качество,Лаваль,,,,,,
mccanri01,,,Рик,Макканн,,Ричард Лео,,69,178,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",13594,6705,mccanri01,1967,1974,,,В,1944,5,27,Канада,Да,Хамильтон,,,,,,
,muldope01c,,Питер,Мулдоон,также известный как Линтон Мулдон Трейси,С. Персивал,,,,,,60143,muldope99c,,,,,,1881,,,Канада,Да,Святая Мария,1929,3,13,,,
wellecr01,,,Крейг,Веллер,,,,75,195,R,19721,51289,wellecr01,2007,2008,,,R,1981,1,17,Канада,АВ,Калгари,,,,,,
drapekr01,,,Крис,Дрейпер,,Криспа Брис,,70,188,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",10388,1428,drapekr01,1990,2010,,,В,1971,5,24,Канада,Да,Торонто,,,,,,
skorowa01,,,Уоррен,Скороденский,,Уоррен,,68,165,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",18698,4997,skorowa01,1981,1987,,,"Доброго дня! Я готов допомогти вам з перекладу. Надішліть мені текст, який потрібно перекласти, і я надам вам точний та якісний переклад.",1960,3,22,Канада,МБ,Ванкувер,,,,,,
connro01,,,Роб,Конн,,Роберт Филип,,74,200,R,10283,1074,connro01,1991,1995,,,R,1968,9,3,Канада,АВ,Калгари,,,,,,
sandbca01,,,Кал,Сандбек,,Кальвин Уэйн,,73,218,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,8540,sandbca01,,,1977,1978,Да,1956,1,28,США,"MN - ""Минимальная国立""",Международный водопад,,,,,,
slyda01,,,Даррел,Слы,,Даррелл Хейвард,Слизь,71,185,R,14345,5013,slyda01,1965,1970,,,Да,1939,4,3,Канада,Да,Коллингвуд,2007,8,28,Канада,Да,Коллингвуд
ramsewa01,,,Уэйн,Рэмси,,Уэйн,,72,185,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",14072,7395,ramsewa01,1977,1977,,,Да,1957,1,31,Канада,МБ,Хамиота,,,,,,
ashbo01,,,Боб,Аш,,Роберт Джон,Скрябань,69,170,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,10009,ashbo01,,,1972,1974,Да,1943,9,29,Канада,СК,Бродбрюв,,,,,,
hartite01,,,Тему,Хартикайнен,,,,73,198,,,,hartite01,2010,2011,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",1990,5,3,Финляндия,,Кюопيو,,,,,,
