driverid,driverref,number,code,forename,surname,dob,nationality,url
52,sholan,,,Ральф,Фирман,1975-05-20,Ирландский,http://en.wikipedia.org/wiki/Ralph_Firman
56,баранина,,,Эдди,Ирвин,1965-11-10,Британские,http://en.wikipedia.org/wiki/Eddie_Irwine
57,Хаккинен,,,Мика,Хяккинен,1968-09-28,Финский,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkkinen
58,марки,,,Тарсо,Маркус,1976-01-19,Бразилия,http://en.wikipedia.org/wiki/Tarso_Marques
59,Бернольди,,,Энрике,Бернольди,1978-10-19,Бразилия,http://en.wikipedia.org/wiki/Enrique_Bernoldi
61,Месть,,,Томас,Энге,1976-09-11,Чешская,http://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Enge
62,Ён,,,Алекс,Юн,1976-07-20,Малайзия,http://en.wikipedia.org/wiki/Alex_Yoong
64,Диниз,,,Педро,Диниз,1970-05-22,Бразилия,http://en.wikipedia.org/wiki/Pedro_Diniz
68,Такаги,,,Тораносуке,Такаги,1974-02-12,Японский,http://en.wikipedia.org/wiki/Toranosuke_Takagi
71,Дэймон_холм,,,Деймон,Холм,1960-09-17,Британские,http://en.wikipedia.org/wiki/Damon_Hill
72,сарразин,,,Стефан,Саррацин,1975-11-02,Французский,http://en.wikipedia.org/wiki/St%C3%A9fane_Sarrazin
73,Россет,,,Рикардо,Россет,1968-07-27,Бразилия,http://en.wikipedia.org/wiki/Ricardo_Rosset
74,Туэро,,,Эстебан,Туеро,1978-04-22,Аргентина,http://en.wikipedia.org/wiki/Esteban_Tuero
75,Накано,,,Синдзи,Накано,1971-04-01,Японский,http://en.wikipedia.org/wiki/Shinji_Nakano
76,Магнуссен,,МАГ,Янв.,Магнуссен,1973-07-04,Датский,http://en.wikipedia.org/wiki/Jan_Magnussen
77,Бергер,,,Герхард,Бергер,1959-08-27,Австрия,http://en.wikipedia.org/wiki/Gerhard_Berger
80,sospiri,,,Винченцо,Соспири,1966-10-07,Итальянский,http://en.wikipedia.org/wiki/Vincenzo_Sosspiri
87,Бланделл,,,Марк,Блюндел,1966-04-08,Британские,http://en.wikipedia.org/wiki/mark_Blundell
88,Сузуки,,,Агури,Сузуки,1960-09-08,Японский,http://en.wikipedia.org/wiki/Aguri_Suzuki
92,Гахот,,,Бертран,Гашот,1962-12-23,Бельгийский,http://en.wikipedia.org/wiki/Bertrand_Gachot
93,Щиаттарелла,,,Доменико,Шиаттарелла,1967-11-17,Итальянский,http://en.wikipedia.org/wiki/Domenico_Schiattarella
94,Мартини,,,Пьерлуиджи,Мартини,1961-04-23,Итальянский,http://en.wikipedia.org/wiki/Pierluigi_Martini
99,Таркини,,,Габриэль,Таркини,1962-03-02,Итальянский,http://en.wikipedia.org/wiki/Gabriele_Tarkini
100,комы,,,Эрик,Кома,1963-09-28,Французский,http://en.wikipedia.org/wiki/%C3-89rik_Comas
101,Брабхем,,,Дэвид,Брэбхэм,1965-09-05,Австралия,http://en.wikipedia.org/wiki/David_Brabham
102,Сенна,,,Айртон,Сенна,1960-03-21,Бразилия,http://en.wikipedia.org/wiki/Ayrton_Senna
110,Цесарис,,,Андреа,Сесарис,1959-05-31,Итальянский,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
114,dalmas,,,Янник,Далмас,1961-07-28,Французский,http://en.wikipedia.org/wiki/Yannick_Dalmas
117,Прост,,,Ален,Прост,1955-02-24,Французский,http://en.wikipedia.org/wiki/Alain_Prost
120,Барбацца,,,Фабрицио,Барбацца,1963-04-02,Итальянский,http://en.wikipedia.org/wiki/Fabrizio_Barbazza
121,Андретти,,,Майкл,Андретти,1962-10-05,Американцы,http://en.wikipedia.org/wiki/Michael_Andrettti
123,boutsen,,,Тьерри,Бутсен,1957-07-13,Бельгийский,http://en.wikipedia.org/wiki/Therry_Boutsen
126,Toshio_suzuki,,,Тосио,Сузуки,1955-03-10,Японский,http://en.wikipedia.org/wiki/Toshio_Suzuki_(водитель)
129,Груйлард,,,Оливье,Груйлард,1958-09-02,Французский,http://en.wikipedia.org/wiki/Olivier_Grouillard
134,Бертаджиа,,,Энрико,Бертаджия,1964-09-19,Итальянский,http://en.wikipedia.org/wiki/Enrico_Bertaggia
135,Маккарти,,,Перри,Маккарти,1961-03-03,Британские,http://en.wikipedia.org/wiki/Perry_McCarthy
138,Satoru_nakajima,,,Сатору,Накаджима,1953-02-23,Японский,http://en.wikipedia.org/wiki/Satoru_Nakajima
144,Шляпник,,,Наоки,Хаттори,1966-06-13,Японский,http://en.wikipedia.org/wiki/Naoki_Hattori
145,Нанни,,,Алессандро,Нанини,1959-07-07,Итальянский,http://en.wikipedia.org/wiki/Alessandro_Nannini
146,Шнейдер,,,Бернд,Шнайдер,1964-07-20,Немецкий,http://en.wikipedia.org/wiki/Bernd_Schneider_(racecar_driver)
148,Фитек,,,Грегор,Файтек,1965-03-27,Швейцария,http://en.wikipedia.org/wiki/Gregor_Foitek
151,Доннели,,,Мартин,Доннелли,1964-03-26,Британские,http://en.wikipedia.org/wiki/Martin_Donnelly_(gacing_driver)
153,Альгерсуари,,ГВУ,Хайме,Алгерсуари,1990-03-23,Испанский,http://en.wikipedia.org/wiki/Jaime_Alguersuari
156,Палмер,,,Джонатан,Палмер,1956-11-07,Британские,http://en.wikipedia.org/wiki/Jonathan_Palmer
159,Сала,,,Луис,Перес-Сала,1959-05-15,Испанский,http://en.wikipedia.org/wiki/Luis_Perez-Sala
160,Гинзани,,,Пиркарло,Гинзани,1952-01-16,Итальянский,http://en.wikipedia.org/wiki/Piercarlo_Ghinzani
161,caidler,,,Волкер,Вайдлер,1962-03-18,Немецкий,http://en.wikipedia.org/wiki/Volker_Weidler
165,Ларраури,,,Оскар,Ларраури,1954-08-19,Аргентина,http://en.wikipedia.org/wiki/Oscar_Larrauri
167,Кампос,,,Адриан,Кампос,1960-06-17,Испанский,http://en.wikipedia.org/wiki/Adri%C3%A1n_Campos
168,Блестяще,,,Жан-Луи,Шластер,1948-09-12,Французский,http://en.wikipedia.org/wiki/Jean-Louis_Schlesser
170,fabi,,,Тео,Фаби,1955-03-09,Итальянский,http://en.wikipedia.org/wiki/Teo_Fabi
171,Форини,,,Франко,Форини,1958-09-22,Швейцария,http://en.wikipedia.org/wiki/Franco_Forini
176,убедитель,,,Марк,Сюрер,1951-09-18,Швейцария,http://en.wikipedia.org/wiki/Mark_Surer
177,keke_rosberg,,,Кеке,Росберг,1948-12-06,Финский,http://en.wikipedia.org/wiki/Keke_Rosberg
181,manfred_winkelhock,,,Манфред,Винкельхок,1951-10-06,Немецкий,http://en.wikipedia.org/wiki/Manfred_Winkelhock
185,колокольчик,,,Стефан,Беллоф,1957-11-20,Немецкий,http://en.wikipedia.org/wiki/Stefan_Bellof
186,Ачсон,,,Кенни,Ачесон,1957-11-27,Британские,http://en.wikipedia.org/wiki/Kenny_Acheson
187,Уотсон,,,Джон,Ватсон,1946-05-04,Британские,http://en.wikipedia.org/wiki/John_Watson_(gacing_driver)
188,Секотто,,,Джонни,Секотто,1956-01-25,Венесуэла,http://en.wikipedia.org/wiki/Johnny_Cecotto
190,corrado_fabi,,,Коррадо,Фаби,1961-04-12,Итальянский,http://en.wikipedia.org/wiki/Corrado_Fabi
191,shackwell,,,Майк,Тэквелл,1961-03-30,Новозеландец,http://en.wikipedia.org/wiki/Mike_Thackwell
192,Серра,,,Чико,Серра,1957-02-03,Бразилия,http://en.wikipedia.org/wiki/Chico_Serra
194,Салазар,,,Элизо,Салазар,1954-11-14,Чили,http://en.wikipedia.org/wiki/Eliseo_Salazar
199,Рейтман,,,Карлос,Рейтманн,1942-04-12,Аргентина,http://en.wikipedia.org/wiki/Carlos_Reutemann
201,Боргуд,,,Слайд,Боргуд,1946-11-25,Шведский,http://en.wikipedia.org/wiki/Slim_Borgudd
203,Гиллес_вильнев,,,Жиль,Вильнев,1950-01-18,Канада,http://en.wikipedia.org/wiki/Gilles_Villeneuve
204,бледнолицый,,,Риккардо,Палетти,1958-06-15,Итальянский,http://en.wikipedia.org/wiki/Riccardo_Paletti
205,Хентон,,,Брайан,Хентон,1946-09-19,Британские,http://en.wikipedia.org/wiki/Brian_Henton
208,Вильота,,,Эмилио,Вильота,1946-07-26,Испанский,http://en.wikipedia.org/wiki/Emilio_de_Villota
209,Львы,,,Джефф,Ли,1951-05-01,Британские,http://en.wikipedia.org/wiki/Geoff_Lees
216,стор,,,Зигфрид,Штор,1952-10-10,Итальянский,http://en.wikipedia.org/wiki/Siegfried_Stor
220,Франция,,,Джорджио,Франсия,1947-11-08,Итальянский,http://en.wikipedia.org/wiki/Giorgio_Francia
221,Депайлер,,,Патрик,Депайлер,1944-08-09,Французский,http://en.wikipedia.org/wiki/Patrick_Depailler
223,Регаццони,,,Клэй,Регаццони,1939-09-05,Швейцария,http://en.wikipedia.org/wiki/Clay_Regazzoni
224,emerson_titipaldi,,,Эмерсон,Фиттипальди,1946-12-12,Бразилия,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
228,Желание_wilson,,,Желание,Уилсон,1953-11-26,Южная Африка,http://en.wikipedia.org/wiki/Desir%C3%A9_Wilson
231,Охота,,,Джеймс,Охота,1947-08-29,Британские,http://en.wikipedia.org/wiki/James_Hunt
233,застряла,,,Ханс-Йоахим,Застряла,1951-01-01,Немецкий,http://en.wikipedia.org/wiki/Hans_Joachim_Stock
235,инк.,,,Джеки,Иккс,1945-01-01,Бельгийский,http://en.wikipedia.org/wiki/Jacky_Ickx
236,ГАЙЕР,,,Патрик,Гейард,1952-02-12,Французский,http://en.wikipedia.org/wiki/Patrick_Gillard
237,Рибейро,,,Алекс,Рибейру,1948-11-07,Бразилия,http://en.wikipedia.org/wiki/Alex_Ribeiro
238,Петрсон,,,Ронни,Питерсон,1944-02-14,Шведский,http://en.wikipedia.org/wiki/Ronnie_Peterson
240,нагэя,,,Дэнни,Онгаис,1942-05-21,Американцы,http://en.wikipedia.org/wiki/Danny_Ongais
244,Коломбо,,,Альберто,Коломбо,1946-02-23,Итальянский,http://en.wikipedia.org/wiki/Alberto_Colombo
247,блекемолен,,,Майкл,Блекемолен,1949-10-02,Датч,http://en.wikipedia.org/wiki/Michael_Bleekemolen
248,gimax,,,Карло,Фрэнчи,1938-01-01,Итальянский,http://en.wikipedia.org/wiki/Gimax
249,Рахал,,,Бобби,Рахал,1953-01-10,Американцы,http://en.wikipedia.org/wiki/Bobby_Rahal
251,Ian_sheckter,,,Йен,Проверятель,1947-08-22,Южная Африка,http://en.wikipedia.org/wiki/Ian_Sceckter
252,Прайс,,,Том,Прайс,1949-06-11,Британские,http://en.wikipedia.org/wiki/Tom_Pryce
254,zorzi,,,Ренцо,Зорзи,1946-12-12,Итальянский,http://en.wikipedia.org/wiki/Renzo_Zorzi
256,Перкинсы,,,Ларри,Перкинс,1950-03-18,Австралия,http://en.wikipedia.org/wiki/Larry_Perkins
266,Макгуайр,,,Брайан,МакГуайр,1945-12-13,Австралия,http://en.wikipedia.org/wiki/Brian_McGuire
270,Эшли,,,Йен,Эшли,1947-10-26,Британские,http://en.wikipedia.org/wiki/Ian_Ashley
271,Судоходство,,,Лорис,Кессель,1950-04-01,Швейцария,http://en.wikipedia.org/wiki/Loris_Kesel
277,Леклер,,,Мишель,Леклер,1946-03-18,Французский,http://en.wikipedia.org/wiki/Micheel_Lecl%C3%A8re
286,коричневый,,,Уорвик,Коричневый,1949-12-24,Австралия,http://en.wikipedia.org/wiki/Warwick_Brown
287,хэми,,,Масахиро,Хасеми,1945-11-13,Японский,http://en.wikipedia.org/wiki/Masahiro_Hamemi
289,холм,,,Грэм,Холм,1929-02-15,Британские,http://en.wikipedia.org/wiki/Graham_Hill
292,Кейзан,,,Эдди,Кейзан,1944-09-12,Южная Африка,http://en.wikipedia.org/wiki/Eddie_Keizan
298,Леннеп,,,Гидж,Ван Леннеп,1942-03-16,Датч,http://en.wikipedia.org/wiki/Gijs_Van_Lennep
303,фонлантен,,,Джо,Вонлантен,1942-05-31,Швейцария,http://en.wikipedia.org/wiki/Jo_Vonlanthen
308,бронежилеты,,,Ричард,Роботы,1944-09-22,Британские,http://en.wikipedia.org/wiki/Richard_Robarts
311,Белсо,,,Том,Бельсё,1942-08-27,Датский,http://en.wikipedia.org/wiki/Tom_Bels%C3%B8
318,петухи,,,Бертил,Крысы,1943-10-12,Шведский,http://en.wikipedia.org/wiki/Bertil_Roos
319,Долхем,,,Хосе,Долхем,1944-04-26,Французский,http://en.wikipedia.org/wiki/Jos%C3%A9_Dolhem
320,Убийство,,,Питер,Удачи.,1940-02-21,Британские,http://en.wikipedia.org/wiki/Peter_Gethin
321,Звонок,,,Дерек,Колокол,1941-10-31,Британские,http://en.wikipedia.org/wiki/Derek_Bell_(auto_racer)
326,Ветки,,,Эппи,Витцы,1938-05-28,Канада,http://en.wikipedia.org/wiki/Eppie_Wietzes
327,vert,,,Франсуа,Север,1944-02-25,Французский,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert
329,Бюстгалтер,,,Майк,Баттлер,1940-04-13,Британские,http://en.wikipedia.org/wiki/Mike_Beuttler
333,Адамих,,,Андреа,&lt; &lt; Де Адамич &gt; &gt;,1941-10-03,Итальянский,http://en.wikipedia.org/wiki/Andrea_de_Adamich
334,претория,,,Джеки,Преторий,1934-11-22,Южная Африка,http://en.wikipedia.org/wiki/Jackie_Pretorius
335,Уильямсон,,,Вас понял.,Уильямсон,1948-02-02,Британские,http://en.wikipedia.org/wiki/Roger_Williamson
341,гипотезы,,,Джон,Суртесы,1934-02-11,Британские,http://en.wikipedia.org/wiki/John_Surtees
343,Брэк,,,Билл,Брэк,1935-12-26,Канада,http://en.wikipedia.org/wiki/Bill_Brack
349,Джин,,,Макс.,Джин,1943-07-27,Французский,http://en.wikipedia.org/wiki/Max_Jean
353,Прелестно.,,,Пит,Прелестно.,1926-04-11,Американцы,http://en.wikipedia.org/wiki/Pete_Lovely
358,ardt,,,Йохен,Риндт,1942-04-18,Австрия,http://en.wikipedia.org/wiki/Jochen_Rindt
361,храбрость,,,Пирс,Мужество,1942-05-27,Британские,http://en.wikipedia.org/wiki/Piers_Courage
363,Гюнти,,,Игнацио,Гюнти,1941-08-30,Итальянский,http://en.wikipedia.org/wiki/Ignazio_Giunti
366,Хатчисон,,,Гас,Хатчисон,1937-04-26,Американцы,http://en.wikipedia.org/wiki/Gus_Hutchison
370,эттвуд,,,Ричард,Эттвуд,1940-04-04,Британские,http://en.wikipedia.org/wiki/Richard_Attwood
375,Шрамфиотти,,,Людовико,Скарфиотти,1933-10-18,Итальянский,http://en.wikipedia.org/wiki/Ludovico_Scarfiotti
377,jo_schlesser,,,Джо,Шластер,1928-05-18,Французский,http://en.wikipedia.org/wiki/Jo_Schlesser
378,Виддоу,,,Робин,Виддоу,1942-05-27,Британские,http://en.wikipedia.org/wiki/Robin_Widdows
385,брюшини,,,Лоренцо,Бандини,1935-12-21,Итальянский,http://en.wikipedia.org/wiki/Lorenzo_Bandini
386,Гинтер,,,Ричи,Гинтер,1930-08-05,Американцы,http://en.wikipedia.org/wiki/Richie_Ginter
390,Рис.,,,Алан,Риз,1938-01-12,Британские,http://en.wikipedia.org/wiki/Alan_Rees_(gacing_driver)
391,Харт,,,Брайан,Харт,1936-09-07,Британские,http://en.wikipedia.org/wiki/Brian_Hart
394,Багхетти,,,Джанкарло,Багетти,1934-12-25,Итальянский,http://en.wikipedia.org/wiki/Giancarlo_Baghetti
396,Кредитор,,,Боб,Благотворитель,1933-04-27,Американцы,http://en.wikipedia.org/wiki/Bob_Bondurant
398,Vic_Wilson,,,Вик,Уилсон,1931-04-14,Британские,http://en.wikipedia.org/wiki/Vic_Wilson_(мотор_racing_driver)
399,Тэйлор,,,Джон,Тейлор,1933-03-23,Британские,http://en.wikipedia.org/wiki/John_Taylor_ (реактор)
400,Законность,,,Крис,Лоуренс,1933-07-27,Британские,http://en.wikipedia.org/wiki/Chris_Laurence_(гонка_driver)
401,Тревор_тайлор,,,Тревор,Тейлор,1936-12-26,Британские,http://en.wikipedia.org/wiki/Trevor_Taylor
402,Геки,,,Джакомо,Руссо,1937-10-23,Итальянский,http://en.wikipedia.org/wiki/Geki_(водитель)
405,Бакнум,,,Ронни,Бакнум,1936-04-05,Американцы,http://en.wikipedia.org/wiki/Ronnie_Bucknum
407,пророк,,,Дэвид,Пророк,1937-10-09,Британские,http://en.wikipedia.org/wiki/David_Prophet
409,Блокдюк,,,Тревор,Блокдюк,1935-11-30,Южная Африка,http://en.wikipedia.org/wiki/Trevor_Blokdyk
415,Рид,,,Рэй,Рид,,Южная Африка,http://en.wikipedia.org/wiki/Ray_Reed
425,Ваккарелла,,,Нино,Ваккарелла,1933-03-04,Итальянский,http://en.wikipedia.org/wiki/Nino_Vacakerella
427,тринтигнант,,,Морис,Тринтигнант,1917-10-30,Французский,http://en.wikipedia.org/wiki/Morice_Trintignant
428,&lt; &lt; круглый стол &gt; &gt;,,,Бернар,Коллоквиумb,1930-10-07,Французский,http://en.wikipedia.org/wiki/Bernard_Collomb
432,Кабрал,,,Марио де Араухо,Кабрал,1934-01-15,Португальский,http://en.wikipedia.org/wiki/Mario_de_Araujo_Cabral
434,острое,,,Хэп,Резкий,1928-01-01,Американцы,http://en.wikipedia.org/wiki/Hap_Sharp
439,Эстефано,,,Назиф,Эстефано,1932-11-18,Аргентина,http://en.wikipedia.org/wiki/Nasif_Est%C3%A9fano
440,зал,,,Джим,Зал,1935-07-23,Американцы,http://en.wikipedia.org/wiki/Jim_Hall_(race_car_driver)
441,Парнелл,,,Тим,Парнелл,1932-06-25,Британские,http://en.wikipedia.org/wiki/Tim_Parnell
442,Кунке,,,Курт,Кунке,1910-04-30,Немецкий,http://en.wikipedia.org/wiki/Kurt_Kuhnke
445,Seiffert,,,Гюнтер,Сейферт,1937-10-18,Немецкий,http://en.wikipedia.org/wiki/G%C3%BCnter_Seiffert
449,09 ч. 00 м.,,,Роджер,Уорд,1921-01-10,Американцы,http://en.wikipedia.org/wiki/Rodger_Ward
451,Докнал,,,Фрэнк,Докнал,1920-10-08,Американцы,http://en.wikipedia.org/wiki/Frank_Dochnal
454,richardo_rodriguez,,,Рикардо,Родригес,1942-02-14,Мексика,http://en.wikipedia.org/wiki/Ricardo_Rodr%C3Adguez_(Формула_One)
456,Сальвадори,,,Рой,Сальвадорi,1922-05-12,Британские,http://en.wikipedia.org/wiki/Roy_Salvadori
460,пепельница,,,Джерри,Эшмор,1936-07-25,Британские,http://en.wikipedia.org/wiki/Gerry_Ashmore
462,Дэвис,,,Колин,Дэвис,1933-07-29,Британские,http://en.wikipedia.org/wiki/Colin_Davis_(водитель)
465,зеленый,,,Кит,Грин,1938-01-05,Британские,http://en.wikipedia.org/wiki/Keith_Greene
467,прайнот,,,Эрнесто,Принцесса,1923-04-15,Итальянский,http://en.wikipedia.org/wiki/Ernesto_Prinoth
470,Мэр,,,Тимми,Майер,1938-02-22,Американцы,http://en.wikipedia.org/wiki/Timmy_Mayer
474,Вайвер,,,Сид,Ван дер Вайвер,1920-06-01,Южная Африка,http://en.wikipedia.org/wiki/Syd_van_der_Vyver
476,Поездки,,,Вольфганг,фон Трипс,1928-05-04,Немецкий,http://en.wikipedia.org/wiki/Wolfgang_graf_Berghe_von_Trips
478,Германн,,,Ханс,Германн,1928-02-23,Немецкий,http://en.wikipedia.org/wiki/Hans_Herrmann
480,может,,,Майкл,Май,1934-08-18,Швейцария,http://en.wikipedia.org/wiki/Michael_May_(gacing_driver)
481,Генри_тайлор,,,Генрих,Тейлор,1932-12-16,Британские,http://en.wikipedia.org/wiki/Henry_Taylor_(gacing_driver)
482,Гендебьен,,,Оливье,Гендебьен,1924-01-12,Бельгийский,http://en.wikipedia.org/wiki/Olivier_Gendebien
483,Шрафтти,,,Джорджио,Скарлатти,1921-10-02,Итальянский,http://en.wikipedia.org/wiki/Giorgio_Scarlatti
489,Пирокки,,,Ренато,Пирокки,1933-03-26,Итальянский,http://en.wikipedia.org/wiki/Renato_Pirocchi
493,Райан,,,Питер,Райан,1940-06-10,Канада,http://en.wikipedia.org/wiki/Peter_Ryan_(водитель)
503,Чимери,,,Этторе,Химери,1921-06-04,Венесуэла,http://en.wikipedia.org/wiki/Ettore_Chimeri
510,Золотой кузнец,,,Пол,Голдсмит,1925-10-02,Американцы,http://en.wikipedia.org/wiki/Pol_Goldsmith
513,Джонсон,,,Эдди,Джонсон,1919-02-10,Американцы,http://en.wikipedia.org/wiki/Eddie_Johnson_(auto_racer)
516,Кристи,,,Боб,Кристи,1924-04-04,Американцы,http://en.wikipedia.org/wiki/Bob_Cristie_(gacing_driver)
517,amick,,,Красный,Амик,1929-01-19,Американцы,http://en.wikipedia.org/wiki/Red_Amick
521,Стивенсон,,,Чак,Стивенсон,1919-10-15,Американцы,http://en.wikipedia.org/wiki/Chuck_Stevenson
523,Храмовщик,,,Короткий,Темплмен,1919-08-12,Американцы,http://en.wikipedia.org/wiki/Shorty_Templeman
527,шахматы,,,Эдди,Саксы,1927-05-28,Американцы,http://en.wikipedia.org/wiki/Eddie_Sachs
528,Свободные земли,,,Дон,Фриленд,1925-03-25,Американцы,http://en.wikipedia.org/wiki/Don_Freeland
530,Влажный,,,Уэйн,Вейлер,1934-12-09,Американцы,http://en.wikipedia.org/wiki/Wayne_Weiler
537,Дик_Ратманн,,,Дик,Ратманн,1924-01-06,Американцы,http://en.wikipedia.org/wiki/Dick_Rathmann
542,Пивоприемник,,,Дэвид,Пайпер,1930-12-02,Британские,http://en.wikipedia.org/wiki/David_Piper
543,Кабьянка,,,Джулио,Кабьянка,1923-02-19,Итальянский,http://en.wikipedia.org/wiki/Giulio_Cabianca
545,Игра,,,Фред,Азартные игры,1932-03-17,Американцы,http://en.wikipedia.org/wiki/Fred_Gamble_(gacing_driver)
550,Чанги,,,Ален,Чанги,1922-02-05,Бельгийский,http://en.wikipedia.org/wiki/Alain_de_Changy
551,филиппи,,,Мария,Филиппис,1926-11-11,Итальянский,http://en.wikipedia.org/wiki/Maria_Teresa_de_Filippis
553,пробуту,,,Андре,Тест,1926-04-13,Монако,http://en.wikipedia.org/wiki/Andr%C3%A9_Testut
555,Пол_руссо,,,Пол,Руссо,1914-04-10,Американцы,http://en.wikipedia.org/wiki/Paul_Russo
559,Флаэрти,,,Пэт,Флаэрти,1926-01-06,Американцы,http://en.wikipedia.org/wiki/Pat_Fлаэрти_(gacing_driver)
563,тихонько,,,Чак,Тяжелый,1923-04-03,Американцы,http://en.wikipedia.org/wiki/Chuk_Wayant
572,Бланшёрд,,,Гарри,Бланшар,1929-06-13,Американцы,http://en.wikipedia.org/wiki/Harri_Blanchard
573,Томасо,,,Алессандро,Томасо,1928-07-10,Аргентинско-итальянский,http://en.wikipedia.org/wiki/Alessandro_de_Tomaso
576,Кейд,,,Фил,Кейд,1916-06-12,Американцы,http://en.wikipedia.org/wiki/Fhil_cade
579,Фангио,,,Хуан,Фангио,1911-06-24,Аргентина,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio
585,Эмерия,,,Пол,Эмери,1916-11-12,Британские,http://en.wikipedia.org/wiki/Pol_Emery
586,Пиотти,,,Луиджи,Пиотти,1913-10-27,Итальянский,http://en.wikipedia.org/wiki/Luigi_Piotti
587,Экклестоун,,,Берни,Экклестоун,1930-10-28,Британские,http://en.wikipedia.org/wiki/Bernie_Ecclestone
588,Тарамаззо,,,Луиджи,Тарамаццо,1932-05-05,Итальянский,http://en.wikipedia.org/wiki/Luigi_Taramazzo
589,Широн,,,Луис,Широн,1899-08-03,Монако,http://en.wikipedia.org/wiki/Louis_Chiron
590,Льюис-эванс,,,Стюарт,Льюис-Эванс,1930-04-20,Британские,http://en.wikipedia.org/wiki/Stuart_Lewis-Evans
591,Джордж_амик,,,Джордж,Амик,1924-10-24,Американцы,http://en.wikipedia.org/wiki/George_Amick
595,гарретт,,,Билли,Гарретт,1933-04-24,Американцы,http://en.wikipedia.org/wiki/Billy_Garrett
596,Элисиан,,,Эд,Элизиан,1926-12-09,Американцы,http://en.wikipedia.org/wiki/Ed_Elisian
597,connor,,,Пэт,О'Коннор,1928-10-09,Американцы,http://en.wikipedia.org/wiki/Pat_O%27 Connor_(auto_racer)
598,Jerry_unser,,,Джерри,Унсер,1932-11-15,Американцы,http://en.wikipedia.org/wiki/Jerry_Unser
599,Бифш,,,Искусство,Биш,1926-11-10,Американцы,http://en.wikipedia.org/wiki/Art_Bisch
603,Guelfi,,,Андре,Гельфи,1919-05-06,Французский,http://en.wikipedia.org/wiki/Andr%C3%A9_Guelfi
604,Картинка,,,Франсуа,Пикард,1921-04-26,Французский,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Picard
606,Портаго,,,Альфонсо,Портаго,1928-10-11,Испанский,http://en.wikipedia.org/wiki/Alfonso_de_Portago
609,Саймон,,,Андре,Саймон,1920-01-05,Французский,http://en.wikipedia.org/wiki/Andr%C3%A9_Simon_(gacing_driver)
613,Тиг,,,Маршалл,Чай,1921-02-22,Американцы,http://en.wikipedia.org/wiki/Marshall_Teague
623,Урия,,,Альберто,Урия,1924-07-11,Уругвай,http://en.wikipedia.org/wiki/Alberto_Uria
624,Ramos,,,Эрнандо,Да Силва Рамос,1925-12-07,Бразилия,http://en.wikipedia.org/wiki/Hernando_da_Silva_Ramos
627,Розовый,,,Луис,Розиер,1905-11-05,Французский,http://en.wikipedia.org/wiki/Louis_Rosier
634,&lt; &lt; Скотти &gt; &gt;,,,Пьеро,Скотти,1909-11-11,Итальянский,http://en.wikipedia.org/wiki/Piero_Scotti
639,Милукс,,,Андре,Милукс,1928-12-09,Бельгийский,http://en.wikipedia.org/wiki/Andr%C3%A9_Milhoux
