raceid,year,round,circuitid,name,date,time,url
18,2008,1,1,Австралийский Гран-при,2008-03-16,04:30:00,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
19,2008,2,2,Гран-при Малайзии,2008-03-23,07:00:00,http://en.wikipedia.org/wiki/2008_Малайзиян_Grand_Prix
20,2008,3,3,Гран-при Бахрейна,2008-04-06,11:30:00,http://en.wikipedia.org/wiki/2008_Бахрейн_Grand_Prix
21,2008,4,4,Гран-при Испании,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_испанский_Grand_Prix
22,2008,5,5,Турецкий Гран-при,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_urkish_Grand_Prix
23,2008,6,6,Гран-при Монако,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix
24,2008,7,7,Гран-при Канады,2008-06-08,17:00:00,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix
25,2008,8,8,Гран-при Франции,2008-06-22,12:00:00,http://en.wikipedia.org/wiki/2008_French_Grand_Prix
26,2008,9,9,Гран-при Великобритании,2008-07-06,12:00:00,http://en.wikipedia.org/wiki/2008_British_Grand_Prix
27,2008,10,10,Гран-при Германии,2008-07-20,12:00:00,http://en.wikipedia.org/wiki/2008_nerman_Grand_Prix
28,2008,11,11,Гран-при Венгрии,2008-08-03,12:00:00,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix
29,2008,12,12,Европейский Гран-при,2008-08-24,12:00:00,http://en.wikipedia.org/wiki/2008_European_Grand_Prix
30,2008,13,13,Гран-при Бельгии,2008-09-07,12:00:00,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix
31,2008,14,14,Гран-при Италии,2008-09-14,12:00:00,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
32,2008,15,15,Гран-при Сингапура,2008-09-28,12:00:00,http://en.wikipedia.org/wiki/2008_Сингапур_Grand_Prix
33,2008,16,16,Гран-при Японии,2008-10-12,04:30:00,http://en.wikipedia.org/wiki/2008_Японский_Grand_Prix
34,2008,17,17,Гран-при Китая,2008-10-19,07:00:00,http://en.wikipedia.org/wiki/2008_chinan_Grand_Prix
35,2008,18,18,Гран-при Бразилии,2008-11-02,17:00:00,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
36,2007,1,1,Австралийский Гран-при,2007-03-18,03:00:00,http://en.wikipedia.org/wiki/2007_Australian_Grand_Prix
37,2007,2,2,Гран-при Малайзии,2007-04-08,07:00:00,http://en.wikipedia.org/wiki/2007_Малайзиян_Grand_Prix
38,2007,3,3,Гран-при Бахрейна,2007-04-15,11:30:00,http://en.wikipedia.org/wiki/2007_Бахрейн_Grand_Prix
39,2007,4,4,Гран-при Испании,2007-05-13,12:00:00,http://en.wikipedia.org/wiki/2007_испанский_Grand_Prix
40,2007,5,6,Гран-при Монако,2007-05-27,12:00:00,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix
41,2007,6,7,Гран-при Канады,2007-06-10,17:00:00,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix
42,2007,7,19,Гран-при Соединенных Штатов,2007-06-17,17:00:00,http://en.wikipedia.org/wiki/2007_United_ States_Grand_Prix
43,2007,8,8,Гран-при Франции,2007-07-01,12:00:00,http://en.wikipedia.org/wiki/2007_French_Grand_Prix
44,2007,9,9,Гран-при Великобритании,2007-07-08,12:00:00,http://en.wikipedia.org/wiki/2007_British_Grand_Prix
45,2007,10,20,Европейский Гран-при,2007-07-22,12:00:00,http://en.wikipedia.org/wiki/2007_European_Grand_Prix
46,2007,11,11,Гран-при Венгрии,2007-08-05,12:00:00,http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix
47,2007,12,5,Турецкий Гран-при,2007-08-26,12:00:00,http://en.wikipedia.org/wiki/2007_urkish_Grand_Prix
48,2007,13,14,Гран-при Италии,2007-09-09,12:00:00,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
49,2007,14,13,Гран-при Бельгии,2007-09-16,12:00:00,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
50,2007,15,16,Гран-при Японии,2007-09-30,04:30:00,http://en.wikipedia.org/wiki/2007_Японский_Grand_Prix
51,2007,16,17,Гран-при Китая,2007-10-07,06:00:00,http://en.wikipedia.org/wiki/2007_chinian_Grand_Prix
52,2007,17,18,Гран-при Бразилии,2007-10-21,16:00:00,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
53,2006,1,3,Гран-при Бахрейна,2006-03-12,14:30:00,http://en.wikipedia.org/wiki/2006_Bashin_Grand_Prix
54,2006,2,2,Гран-при Малайзии,2006-03-19,15:00:00,http://en.wikipedia.org/wiki/2006_Малайзиян_Grand_Prix
55,2006,3,1,Австралийский Гран-при,2006-04-02,14:00:00,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix
56,2006,4,21,Гран-при Сан-Марино,2006-04-23,14:00:00,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix
57,2006,5,20,Европейский Гран-при,2006-05-07,14:00:00,http://en.wikipedia.org/wiki/2006_European_Grand_Prix
58,2006,6,4,Гран-при Испании,2006-05-14,14:00:00,http://en.wikipedia.org/wiki/2006_испанский_Grand_Prix
59,2006,7,6,Гран-при Монако,2006-05-28,14:00:00,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix
60,2006,8,9,Гран-при Великобритании,2006-06-11,12:00:00,http://en.wikipedia.org/wiki/2006_British_Grand_Prix
61,2006,9,7,Гран-при Канады,2006-06-25,13:00:00,http://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix
62,2006,10,19,Гран-при Соединенных Штатов,2006-07-02,14:00:00,http://en.wikipedia.org/wiki/2006_United_ States_Grand_Prix
63,2006,11,8,Гран-при Франции,2006-07-16,14:00:00,http://en.wikipedia.org/wiki/2006_France_Grand_Prix
64,2006,12,10,Гран-при Германии,2006-07-30,14:00:00,http://en.wikipedia.org/wiki/2006_nerman_Grand_Prix
65,2006,13,11,Гран-при Венгрии,2006-08-06,14:00:00,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix
66,2006,14,5,Турецкий Гран-при,2006-08-27,15:00:00,http://en.wikipedia.org/wiki/2006_urkish_Grand_Prix
67,2006,15,14,Гран-при Италии,2006-09-10,14:00:00,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix
68,2006,16,17,Гран-при Китая,2006-10-01,14:00:00,http://en.wikipedia.org/wiki/2006_china_Grand_Prix
69,2006,17,22,Гран-при Японии,2006-10-08,14:00:00,http://en.wikipedia.org/wiki/2006_Японский_Grand_Prix
70,2006,18,18,Гран-при Бразилии,2006-10-22,14:00:00,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
71,2005,1,1,Австралийский Гран-при,2005-03-06,14:00:00,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix
72,2005,2,2,Гран-при Малайзии,2005-03-20,15:00:00,http://en.wikipedia.org/wiki/2005_Малайзиян_Grand_Prix
73,2005,3,3,Гран-при Бахрейна,2005-04-03,14:30:00,http://en.wikipedia.org/wiki/2005_Bashin_Grand_Prix
74,2005,4,21,Гран-при Сан-Марино,2005-04-24,14:00:00,http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix
75,2005,5,4,Гран-при Испании,2005-05-08,14:00:00,http://en.wikipedia.org/wiki/2005_испанский_Grand_Prix
76,2005,6,6,Гран-при Монако,2005-05-22,14:00:00,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix
77,2005,7,20,Европейский Гран-при,2005-05-29,14:00:00,http://en.wikipedia.org/wiki/2005_European_Grand_Prix
78,2005,8,7,Гран-при Канады,2005-06-12,13:00:00,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
79,2005,9,19,Гран-при Соединенных Штатов,2005-06-19,14:00:00,http://en.wikipedia.org/wiki/2005_United_ States_Grand_Prix
80,2005,10,8,Гран-при Франции,2005-07-03,14:00:00,http://en.wikipedia.org/wiki/2005_French_Grand_Prix
81,2005,11,9,Гран-при Великобритании,2005-07-10,14:00:00,http://en.wikipedia.org/wiki/2005_British_Grand_Prix
82,2005,12,10,Гран-при Германии,2005-07-24,14:00:00,http://en.wikipedia.org/wiki/2005_nerman_Grand_Prix
83,2005,13,11,Гран-при Венгрии,2005-07-31,14:00:00,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix
84,2005,14,5,Турецкий Гран-при,2005-08-21,15:00:00,http://en.wikipedia.org/wiki/2005_urkish_Grand_Prix
85,2005,15,14,Гран-при Италии,2005-09-04,14:00:00,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix
86,2005,16,13,Гран-при Бельгии,2005-09-11,14:00:00,http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix
87,2005,17,18,Гран-при Бразилии,2005-09-25,14:00:00,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix
88,2005,18,22,Гран-при Японии,2005-10-09,14:00:00,http://en.wikipedia.org/wiki/2005_Японский_Grand_Prix
89,2005,19,17,Гран-при Китая,2005-10-16,14:00:00,http://en.wikipedia.org/wiki/2005_china_Grand_Prix
90,2004,1,1,Австралийский Гран-при,2004-03-07,,http://en.wikipedia.org/wiki/2004_Australian_Grand_Prix
108,2003,1,1,Австралийский Гран-при,2003-03-09,,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix
124,2002,1,1,Австралийский Гран-при,2002-03-03,,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix
141,2001,1,1,Австралийский Гран-при,2001-03-04,,http://en.wikipedia.org/wiki/2001_Australian_Grand_Prix
142,2001,2,2,Гран-при Малайзии,2001-03-18,,http://en.wikipedia.org/wiki/2001_Малайзиян_Grand_Prix
143,2001,3,18,Гран-при Бразилии,2001-04-01,,http://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix
144,2001,4,21,Гран-при Сан-Марино,2001-04-15,,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix
145,2001,5,4,Гран-при Испании,2001-04-29,,http://en.wikipedia.org/wiki/2001_испанский_Grand_Prix
146,2001,6,23,Австрийский Гран-при,2001-05-13,,http://en.wikipedia.org/wiki/2001_amustrian_Grand_Prix
147,2001,7,6,Гран-при Монако,2001-05-27,,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix
148,2001,8,7,Гран-при Канады,2001-06-10,,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix
149,2001,9,20,Европейский Гран-при,2001-06-24,,http://en.wikipedia.org/wiki/2001_European_Grand_Prix
150,2001,10,8,Гран-при Франции,2001-07-01,,http://en.wikipedia.org/wiki/2001_French_Grand_Prix
151,2001,11,9,Гран-при Великобритании,2001-07-15,,http://en.wikipedia.org/wiki/2001_British_Grand_Prix
152,2001,12,10,Гран-при Германии,2001-07-29,,http://en.wikipedia.org/wiki/2001_nerman_Grand_Prix
153,2001,13,11,Гран-при Венгрии,2001-08-19,,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix
154,2001,14,13,Гран-при Бельгии,2001-09-02,,http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix
155,2001,15,14,Гран-при Италии,2001-09-16,,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix
156,2001,16,19,Гран-при Соединенных Штатов,2001-09-30,,http://en.wikipedia.org/wiki/2001_United_ States_Grand_Prix
157,2001,17,22,Гран-при Японии,2001-10-14,,http://en.wikipedia.org/wiki/2001_Японский_Grand_Prix
158,2000,1,1,Австралийский Гран-при,2000-03-12,,http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix
175,1999,1,1,Австралийский Гран-при,1999-03-07,,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix
191,1998,1,1,Австралийский Гран-при,1998-03-08,,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix
207,1997,1,1,Австралийский Гран-при,1997-03-09,,http://en.wikipedia.org/wiki/1997_Australian_Grand_Prix
224,1996,1,1,Австралийский Гран-при,1996-03-10,,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix
256,1995,17,29,Австралийский Гран-при,1995-11-12,,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix
272,1994,16,29,Австралийский Гран-при,1994-11-13,,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix
288,1993,16,29,Австралийский Гран-при,1993-11-07,,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix
304,1992,16,29,Австралийский Гран-при,1992-11-08,,http://en.wikipedia.org/wiki/1992_Australian_Grand_Prix
320,1991,16,29,Австралийский Гран-при,1991-11-03,,http://en.wikipedia.org/wiki/1991_Australian_Grand_Prix
336,1990,16,29,Австралийский Гран-при,1990-11-04,,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix
338,2010,2,1,Австралийский Гран-при,2010-03-28,06:00:00,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix
371,1989,16,29,Австралийский Гран-при,1989-11-05,,http://en.wikipedia.org/wiki/1989_Australian_Grand_Prix
387,1988,16,29,Австралийский Гран-при,1988-11-13,,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix
403,1987,16,29,Австралийский Гран-при,1987-11-15,,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix
419,1986,16,29,Австралийский Гран-при,1986-10-26,,http://en.wikipedia.org/wiki/1986_Australian_Grand_Prix
435,1985,16,29,Австралийский Гран-при,1985-11-03,,http://en.wikipedia.org/wiki/1985_Australian_Grand_Prix
841,2011,1,1,Австралийский Гран-при,2011-03-27,06:00:00,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix
860,2012,1,1,Австралийский Гран-при,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
880,2013,1,1,Австралийский Гран-при,2013-03-17,06:00:00,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix
900,2014,1,1,Австралийский Гран-при,2014-03-16,06:00:00,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
926,2015,1,1,Австралийский Гран-при,2015-03-15,05:00:00,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix
948,2016,1,1,Австралийский Гран-при,2016-03-20,05:00:00,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix
969,2017,1,1,Австралийский Гран-при,2017-03-26,05:00:00,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix
