id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
3348,1966,5,10,50,CHI,Larry,Humes,,,Evansville,NBA
3357,1966,6,9,59,PHI,Red,Robbins,,robbire01,Tennessee,NBA
3507,1967,9,6,97,CIN,Ron,Sepic,,,Ohio State,NBA
3511,1967,9,10,101,SEA,Rod,McDonald,,mcdonro01,Whitworth,NBA
3539,1967,12,6,129,CIN,Frank,Gaidjunas,,,Villanova,NBA
3641,1968,6,5,69,CIN,Calvin,Martin,,,Princeton,NBA
3747,1968,14,4,175,BAL,Ernest,Sims,,,Washington,NBA
3863,1969,6,6,77,SDR,Bob,Tallent,,,George Washington,NBA
3890,1969,8,5,104,CHI,Roger,Moller,,,Westmar,NBA
3981,1969,16,1,195,PHO,Wayne,Huckel,,,Davidson,NBA
4042,1970,3,4,38,BOS,Willie,Williams,,williwi01,Florida State,NBA
4143,1970,9,3,139,DET,Alex,Wynn,,,Dartmouth,NBA
4284,1971,3,1,36,CLE,Gerald,Lockett,,,Arkansas AM&N,NBA
4351,1971,7,1,103,CLE,Tom,Bush,,,Drake,NBA
4462,1971,14,7,214,CHI,Richard,Dixon,,,Loyola (LA),NBA
4472,1971,15,8,224,MIL,Loyd,King,,kinglo01,Virginia Tech,NBA
4477,1971,16,5,229,CHI,Bob,Bissant,,,Loyola (LA),NBA
5182,1975,7,2,110,LAL,Rick,Suttle,,,Kansas,NBA
5443,1977,1,12,12,BOS,Cedric,Maxwell,,maxwece01,North Carolina-Charlotte,NBA
5654,1978,3,9,53,CHI,Randy,Ayers,,,Miami (OH),NBA
5820,1979,1,17,17,HOU,Lee,Johnson,,johnsle01,East Texas State,NBA
5946,1979,7,15,143,HOU,Rich,Valavicius,,,Auburn,NBA
6069,1980,3,18,64,DET,Jonathan,Moore,,,Furman,NBA
6145,1980,7,2,140,UTA,Dave,Colescott,,,North Carolina,NBA
6170,1980,8,5,165,NJN,Lloyd,Terry,,,New Orleans,NBA
6256,1981,2,14,37,IND,Al,Leslie,,,Bucknell,NBA
6260,1981,2,18,41,WSB,Claude,Gregory,,gregocl01,Wisconsin,NBA
6414,1981,9,12,195,IND,Scott,Whitley,,,William & Mary,NBA
6454,1982,1,12,12,CLE,John,Bagley,,baglejo01,Boston College,NBA
6460,1982,1,18,18,DET,Ricky,Pierce,,piercri01,Rice,NBA
6540,1982,5,6,98,NYK,Aaron,Howard,,,Villanova,NBA
6873,1983,9,22,206,PHI,Charles,Fisher,,,James Madison,NBA
6980,1984,4,17,87,NYK,Bob,Thornton,,thornbo01,California-Irvine,NBA
7059,1984,8,4,166,HOU,Greg,Wolff,,,Angelo State,NBA
7070,1984,8,15,177,NJN,Chris,Winans,,,Utah,NBA
7132,1985,1,11,11,CHI,Keith,Lee,,leeke01,Memphis State,NBA
7367,1986,4,14,84,UTA,Marty,Embry,,,DePaul,NBA
7379,1986,5,3,96,CLE,Ben,Davis,,,Gardner-Webb,NBA
7547,1987,5,10,102,CHI,Anthony,Wilson,,,Louisiana State,NBA
7614,1988,1,8,8,CHH,Rex,Chapman,,chapmre01,Kentucky,NBA
7626,1988,1,20,20,MIA,Kevin,Edwards,,edwarke01,DePaul,NBA
7815,1991,1,26,26,CHI,Mark,Randall,,randama01,Kansas,NBA
8027,1995,1,22,22,CHH,George,Zidek,,zidekge01,UCLA,NBA
8078,1996,1,15,15,PHO,Steve,Nash,,nashst01,Santa Clara,NBA
8522,2003,2,27,56,BOS,Brandon,Hunter,,huntebr01,Ohio,NBA
8610,2005,1,27,27,POR,Linas,Kleiza,,kleizli01,Missouri,NBA
8635,2005,2,22,52,DEN,Axel,Hervelle,,,Real Madrid (Spain),NBA
8664,2006,1,21,21,PHO,Rajon,Rondo,,rondora01,Kentucky,NBA
8759,2007,2,26,56,MIL,Ramon,Sessions,,sessira01,Nevada,NBA
8881,2009,2,28,58,BOS,Lester,Hudson,,hudsole01,Tennessee-Martin,NBA
8997,2011,2,24,54,CLE,Milan,Macvan,,,Maccabi Tel Aviv (Israel),NBA
9000,2011,2,27,57,DAL,Tanguy,Ngombo,,,Al Rayyan (Qatar),NBA
