id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
7383,1986,5,7,100,LAC,Стеффонд,Джонсон,,johnsst02,Сан-Диего,NBA
7431,1986,7,9,148,SAS,Майкл,Андерсон,,,Панамериканцы,NBA
7456,1987,1,11,11,IND,Реджи,Миллер,,millere01,ОАКЛА,NBA
7457,1987,1,12,12,WSB,Тайрон,Боуги,,boguemu01,Уэйк Форест,NBA
7522,1987,4,8,77,DEN,Дэвид,Бун,,,Маркетт,NBA
7526,1987,4,12,81,WSB,Скотт,Томпсон,,,Сан-Диего,NBA
7635,1988,2,4,29,SAC,Винни,Дель Негро,,delnevi01,штат Северная Каролина,NBA
7681,1988,3,25,75,SAS,Арчи,Маршалл,,,Канзас,NBA
7697,1989,1,16,16,SEA,Дана,Баррос,,barroda01,Бостонский колледж,NBA
7743,1990,1,8,8,LAC,Бо,Кимбл,,kimblbo01,Лойола Мэримаунт,NBA
7764,1990,2,2,29,CHI,Тони,Кукок,,kukocto01,Бенеттон Тревисо (Югославия),NBA
7793,1991,1,4,4,DEN,Дикембе,Мутомбо,,mutomdi01,Джорджтаун,NBA
7860,1992,1,17,17,SEA,Даг,Кристи,,chrisdo01,Пеппердин,NBA
7862,1992,1,19,19,DET,Дон,Маклейн,,macledo01,ОАКЛА,NBA
7864,1992,1,21,21,BOS,Джон,Барри,,barryjo01,Джорджия Технология,NBA
8009,1995,1,4,4,WSB,Рашид,Уоллес,,wallara01,Северная Каролина,NBA
8030,1995,1,25,25,ORL,Дэвид,Вон,,vaughda02,Мемфис,NBA
8037,1995,2,3,32,WSB,Терренс,Ренчер,,renchte01,Техас,NBA
8064,1996,1,1,1,PHI,Аллен,Айверсон,,iversal01,Джорджтаун,NBA
8155,1997,2,6,34,DAL,Бубба,Уэллс,,wellsbu01,Остин Пи,NBA
8156,1997,2,7,35,PHI,Кебу,Стюарт,,stewake01,Кал Стейт Бейкерсфилд,NBA
8250,1999,1,14,14,MIN,Уильям,Эйвери,,averywi01,Дюк,NBA
8319,2000,1,25,25,PHO,Яковос,Цакалидис,,tsakaja01,Греция,NBA
8363,2001,1,11,11,BOS,Кедрик,Коричневый,,brownke01,Окалоса-Уолтон КК,NBA
8431,2002,1,22,22,PHO,Кейси,Якобсен,,jacobca01,Стэнфорд,NBA
8466,2002,2,29,57,SAC,Корсли,Эдвардс,,edwarco01,Центральное подсоединенное государство,NBA
8575,2004,2,22,51,NJN,Кристиан,Дрейер,,,Дания,NBA
8693,2006,2,20,50,CHA,Райан,Холлины,,holliry01,ОАКЛА,NBA
8765,2008,1,2,2,MIA,Майкл,Бизли,,beaslmi01,Государство Канзас,NBA
8797,2008,2,4,34,MIN,Марио,Чалмеры,,chalmma01,Канзас,NBA
8866,2009,2,13,43,MIA,Маркус,Торнтон,,thornma01,ЛСУ,NBA
8999,2011,2,26,56,LAL,Чуквудибере,Мадуабум,,,Бейкерсфилд Джам (Д-Лига),NBA
