playerid,award,year,lgid,note,pos
paytoga01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1995,NBA,,
jordami01,Самый ценный игрок,1987,NBA,,
hardaan01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1994,NBA,,G
paytoga01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1993,NBA,,
pettibo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1955,NBA,,F
barryri01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1972,NBA,,F
armstda01,Самый усовершенствованный игрок,1998,NBA,,
sloanje01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1968,NBA,,
johnsde01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1980,NBA,,
gallaha01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1953,NBA,,
stockjo01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1994,NBA,,G
johnske02,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1990,NBA,,G
anthoca01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2009,NBA,,F
duncati01,Новичок года,1997,NBA,,
foustla01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1951,NBA,,
abdulka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1980,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1980,NBA,,C
abdulka01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1982,NBA,,C
abdulka01,Вторая группа общей обороны,1983,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1983,NBA,,C
abdulka01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1984,NBA,,C
abdulka01,Финал MVP,1984,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1985,NBA,,C
abdulma02,Самый усовершенствованный игрок,1992,NBA,,
allenra02,Третья группа &lt; &lt; Все НБА &gt; &gt;,2000,NBA,,G
archina01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1980,NBA,,G
armstda01,Шестой человек года,1998,NBA,,
barklch01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1985,NBA,,F
barklch01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1986,NBA,,F
barklch01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1988,NBA,,F
barklch01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1989,NBA,,F
barklch01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1990,NBA,,F
barklch01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1991,NBA,,F
barklch01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1992,NBA,,F
barklch01,Самый ценный игрок,1992,NBA,,
barklch01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1993,NBA,,F
barklch01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1994,NBA,,F
barklch01,Третья группа &lt; &lt; Все НБА &gt; &gt;,1995,NBA,,F
barroda01,Самый усовершенствованный игрок,1994,NBA,,
birdla01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1980,NBA,,F
birdla01,Вторая группа общей обороны,1981,NBA,,
birdla01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1981,NBA,,F
birdla01,Вторая группа общей обороны,1982,NBA,,
birdla01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1982,NBA,,F
birdla01,Вторая группа общей обороны,1983,NBA,,
birdla01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1983,NBA,,F
birdla01,Финал MVP,1983,NBA,,
birdla01,Самый ценный игрок,1983,NBA,,
birdla01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1984,NBA,,F
birdla01,Самый ценный игрок,1984,NBA,,
birdla01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1985,NBA,,F
birdla01,Финал MVP,1985,NBA,,
birdla01,Самый ценный игрок,1985,NBA,,
birdla01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1986,NBA,,F
birdla01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1989,NBA,,F
birdsot01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1980,NBA,,G
blaylmo01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1993,NBA,,
blaylmo01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1994,NBA,,
blaylmo01,Вторая группа общей обороны,1995,NBA,,
blaylmo01,Вторая группа общей обороны,1998,NBA,,
bolma01,Вторая группа общей обороны,1985,NBA,,
bowenbr01,Вторая группа общей обороны,2000,NBA,,
bradldu01,Вторая группа общей обороны,1980,NBA,галстук,
brandel01,Новичок года,1999,NBA,галстук,
abdulka01,Вторая группа общей обороны,1969,NBA,,
abdulka01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1969,NBA,,C
abdulka01,Новичок года,1969,NBA,,
abdulka01,Вторая группа общей обороны,1970,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1970,NBA,,C
abdulka01,Финал MVP,1970,NBA,,
abdulka01,Самый ценный игрок,1970,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1971,NBA,,C
abdulka01,Самый ценный игрок,1971,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1972,NBA,,C
abdulka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1973,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1973,NBA,,C
abdulka01,Самый ценный игрок,1973,NBA,,
abdulka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1974,NBA,,
abdulka01,Вторая группа общей обороны,1975,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1975,NBA,,C
abdulka01,Самый ценный игрок,1975,NBA,,
abdulka01,Вторая группа общей обороны,1976,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1976,NBA,,C
abdulka01,Самый ценный игрок,1976,NBA,,
abdulka01,Вторая группа общей обороны,1977,NBA,галстук,
abdulka01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1977,NBA,,C
abdulka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1978,NBA,,
abdulka01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1978,NBA,,C
abdulka01,Первая группа &lt; &lt; Всеобороны &gt; &gt;,1979,NBA,,
abdulka01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1979,NBA,,C
abdulka01,Самый ценный игрок,1979,NBA,,
adamsal01,Новичок года,1975,NBA,,
aingeda01,Исполнительное заседание Года,2007,NBA,,
allenra02,Вторая группа &lt; &lt; Все НБА &gt; &gt;,2004,NBA,,G
anthoca01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2006,NBA,,F
anthoca01,Третья группа &lt; &lt; Все НБА &gt; &gt;,2008,NBA,,F
archina01,Вторая группа &lt; &lt; Все НБА &gt; &gt;,1971,NBA,,G
archina01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1972,NBA,,G
archina01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1974,NBA,,G
archina01,Первая группа &lt; &lt; Все НБА &gt; &gt;,1975,NBA,,G
arenagi01,Самый усовершенствованный игрок,2002,NBA,,
