playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
wetzejo01,Джон,Джон,Francis,Ветцель,,,,,G-F,0,0,77.0,183,Вирджиния Технология,,1944-10-22,Вейнсборо,VA,США,Мемориал Уилсона,Фишервиль,VA,США,0000-00-00,W
ferrero01,Роландо,Роландо,,Феррейра,,,Младший.,,C,0,0,85.0,240,Хьюстон,,1964-05-24,Куритиба,,БРА,&lt; &lt; Колегро объективо &gt; &gt;,Сан-Паулу,,БРА,0000-00-00,W
zenoto01,Тони,Энтони,Michael,Зено,,,,Тони,F,0,0,80.0,210,Государство Аризона,,1957-10-01,Новый Орлеан,Лос-Анджелес,США,Вашингтон,Лос-Анджелес,КА,США,0000-00-00,B
mcclope01,,Лисон,,МакКлауд,,,,Пит,Ф-С,0,0,71.0,165,Колорадо,,0000-00-00,,,,Ньютон,Ньютон,KS,США,0000-00-00,W
kileyja01,Джек,Джон,F.,Кайли,,,,Джек,G,0,0,73.0,170,Сиракуз,,1929-01-05,,,,Подготовка к сето-холлу,Южный апельсин,NJ,США,1982-02-16,W
evansbo01,Боб,Роберт,W.,Эванс,,,,Боб,G,0,0,74.0,175,Батлер,Индианаa,1925-05-31,Индианаполис,ВНУТРЕННИЕ,США,,,,,1997-09-27,W
kingto01,Том,Томас,Van Dyke,Король,,,,Том,G,0,0,72.0,165,Мичиган,Штат Мичиган,1924-03-09,,,,Восточная Лансинг,Восточная Лансинг,МИ,США,0000-00-00,W
sackle01,,Лео,,Скачок,,,,,G,0,0,68.0,145,Ксавье (OH),,1914-05-18,,,,,,,,0000-00-00,W
perryma01,,Макс.,L.,Перри,,,,,G,0,0,69.0,155,Штат Юта,,1937-05-16,Колумб,ВНУТРЕННИЕ,США,Юго-западный,Ганновер,ВНУТРЕННИЕ,США,2008-02-27,W
moorelo01,Низкие,Низкие,Lee,Мур,,,,,G,0,0,73.0,170,Западная Вирджиния,,1957-05-05,Плимут,ПК,США,Гора Вернон,Гора Вернон,Нью-Йорк,США,0000-00-00,B
hitero01,Роберт,Роберт,J.,Ударить,,,,Рейс,G,0,0,74.0,184,Майами (ФЛ),,1984-01-12,Цинциннати,Ооо.,США,Уинтон Вудс,Цинциннати,Ооо.,США,0000-00-00,B
feeribo01,Боб,Роберт,Joseph,Ферик,,,,Боб,Ф-Г,0,0,75.0,190,Санта-Клара,,1920-01-02,Сан-Франциско,КА,США,Лоуэлл,Сан-Франциско,КА,США,1976-06-08,W
mcnamjo01,Джо,Джон,Joseph,Макнаме,,,,Джо,Ф-С-Г,0,0,78.0,210,Сан-Франциско,,1926-09-24,Сан-Франциско,КА,США,Сент-Игнатиус,Сан-Франциско,КА,США,2011-07-16,W
hutchme01,Мэл,Мелвин,R.,Хатчины,,,,"Мэл, Хатч",Ф-С,0,0,78.0,200,Бригам Янг,,1928-11-22,Сакраменто,КА,США,Монровия,Монровия,КА,США,0000-00-00,W
webstma01,Марвин,Марвин,Nathaniel,Вебстер,,,,"Человек-разрушитель, Марвин Великолепный",C,0,0,85.0,225,Штат Морган,,1952-04-13,Балтимор,MD,США,Эдмондсон,Балтимор,MD,США,2009-04-06,B
carrco01,Кори,Кори,Jermaine,Перевозка,,,,,G,0,0,75.0,210,Техасские технологии,,1975-12-05,Фордиз,ОАР,США,Кингсленд,Кингсленд,ОАР,США,0000-00-00,B
whiteje01,Иероним,Иероним,Clay,Уайтхед,,,,,С-Ф,0,0,82.0,220,Маркетт,Riverside CC,1956-09-30,Вукеган,Ил,США,Вукеган Твсп.,Вукеган,Ил,США,0000-00-00,B
dunlemi01,Майк,Майкл,Joseph,Дюнлевый,,,,"Майк, Дюн",G,0,0,74.5,180,Южная Каролина,,1954-03-21,Бруклин,Нью-Йорк,США,Региональное отделение в Назарете,Бруклин,Нью-Йорк,США,0000-00-00,W
garmadi01,Дик,Ричард,Eugene,Гармейкер,,,,"Дик, Гар",G-F,0,0,75.0,200,Миннесота,Хиббинг CC,1932-10-29,Хиббинг,МН,США,Хиббинг,Хиббинг,МН,США,0000-00-00,W
misakwa01,Ват,Ватару,,Мисака,,,,Ват,G,0,0,67.0,150,Юта,Вебер Дж.К.,1923-12-21,Огден,UT,США,Огден,Огден,UT,США,0000-00-00,O
johnsre01,Реджи,Реджинальд,,Джонсон,,,,"Реджи, Грэди",Ф-С,0,0,81.0,205,Теннесси,,1957-06-25,Атланта,GA,США,Седар Гроув,Элленвуд,GA,США,0000-00-00,B
griffpa01,Пол,Пол,Arthur,Гриффин,,,,Грифф,Ф-С,0,0,81.0,205,Западный Мичиган,,1954-01-20,Шелби,МИ,США,Шелби,Шелби,МИ,США,0000-00-00,W
maystr01,Трэвис,Трэвис,Cortez,Мэйс,,,,,G,0,0,74.0,185,Техас,,1968-06-19,Окала,ФЛ,США,Авангард,Окала,ФЛ,США,0000-00-00,B
schreal01,,Альберт,,Шрекер,,,,Al,F,0,0,73.0,160,нет,,1917-07-23,,,,,,,,2000-01-04,W
dinkija01,Джеки,Джеки,,Динкинс,,,,,F,0,0,77.0,210,Ворхи,,1950-01-22,,,,,,,,0000-00-00,B
willilo01,Лоренцо,Лоренцо,,Уильямс,,,,"Ло, Зо",Ф-С,0,0,81.0,200,Стетсон,Polk CC,1969-07-15,Окала,ФЛ,США,Леса,Окала,ФЛ,США,0000-00-00,B
mengejo01,Джон,Джон,P.,Менгельт,,,,Крэш,G,0,0,74.0,195,Оберн,,1949-10-16,Лакросс,ЖИ,США,Вилки,Элвуд,ВНУТРЕННИЕ,США,0000-00-00,W
silaspa01,Пол,Пол,Theron,Сайлас,,,,Дробовик,Ф-С,0,0,79.0,215,Крейтон,,1943-07-12,Прескотт,AZ,США,МакКлимонды,Окленд,КА,США,0000-00-00,B
anderke01,Кенни,Кеннет,,Андерсон,,,,Кенни,G,0,0,72.0,168,Джорджия Технология,,1970-10-09,Корона,Нью-Йорк,США,Архиепископ Моллой,Бриарвуд,Нью-Йорк,США,0000-00-00,B
hennial01,,Al,,Хеннингсен,,,,,F,0,0,78.0,205,Государство Мэривиль (NW Missouri),,0000-00-00,,,,Атлантика,Атлантика,IA,США,0000-00-00,W
atkinch01,Чаки,Кеннет,Lavon,Аткинс,,,,Чаки,G,0,0,71.0,160,Южная Флорида,,1974-08-14,Орландо,ФЛ,США,Эванс,Орландо,ФЛ,США,0000-00-00,B
schecos01,Осси,Оскар,B.,Шектман,,,,Осси,G,0,0,72.0,175,ЛЮ,,1919-03-30,Нью-Брансуик,NJ,США,Тильден,Бруклин,Нью-Йорк,США,0000-00-00,W
martisl01,Слейтер,Слейтер,Nelson,Мартин,,,Младший.,"Дюги, Торнадо Техаса, Дуган",G,0,0,70.0,170,Техас,,1925-10-22,Эль-Мина,TX,США,Джефферсон Дэвис,Хьюстон,TX,США,0000-00-00,W
rambiku01,Курт,Даррелл,Kurt,Рамби,,,,"Курт, Рэмбо",F,0,0,80.0,213,Санта-Клара,,1958-02-25,Купертино,КА,США,Купертино,Купертино,КА,США,0000-00-00,W
hillhar01,Искусство,Артур,Sherwood,Хиллхаус,,,,Искусство,C,0,0,79.0,220,ЛЮ,Рутгеры,1916-06-12,,,,Рутерфорд,Рутерфорд,NJ,США,1980-10-27,W
dawsoer01,Эрик,Эрик,,Доусон,,,,,F,0,0,81.0,250,Среднезападный штат,,1984-07-07,Сан-Антонио,TX,США,Сэм Хьюстон,Сан-Антонио,TX,США,0000-00-00,B
taftch01,Крис,Кристофер,,Тафт,,,,Крис,F,0,0,82.0,260,Питтсбург,,1985-03-10,Бруклин,Нью-Йорк,США,Ксаверианская подготовка,Бруклин,Нью-Йорк,США,0000-00-00,B
pettibo01,Боб,Роберт,E. Lee,Петти,,,Младший.,"Боб, Большой Синий, Дикси Дэнди, другие",Ф-С,0,0,81.0,205,Государство Луизиана,,1932-12-12,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,США,&lt; &lt; Батон красный &gt; &gt;,&lt; &lt; Батон красный &gt; &gt;,Лос-Анджелес,США,0000-00-00,W
vocega01,Гэри,Гэри,Anthony,Воке,,,,,F,0,0,81.0,240,Нотр-Дам,,1965-11-24,,,ДЖАМ,Святой Николас Толентинский,Бронкс,Нью-Йорк,США,0000-00-00,B
jonesma01,Крупный,Крупный,James Brooks,Джонс,,,,,F,0,0,81.0,225,Государство Олбани (ГА),,1953-07-09,МакГи,ОАР,США,Центральный центр Деша,Роувер,ОАР,США,0000-00-00,B
hillst01,Стивен,Стивен,,Холм,,,,,C,0,0,84.0,245,Арканзас,,1985-11-14,Шанте,KS,США,Брэнсон,Брэнсон,МО,США,0000-00-00,W
davisme02,,Мэл,,Дэвис,,,,,,0,0,77.0,195,Теннессийский штат,,1937-07-30,,,,Данбар,Чикаго,Ил,США,0000-00-00,B
bremejr01,Дж.Р.,Эрнест,,Бремер,,,Младший.,Дж.Р.,G,0,0,73.0,185,Сент-Бонатура,,1980-09-19,Кливленд,Ооо.,США,Кливлендские высоты,Кливлендские высоты,Ооо.,США,0000-00-00,B
lantzst01,Стю,Стюарт,Burrell,Лантц,,,,Стю,G,0,0,75.0,175,Небраска,,1946-07-13,Юнионтаун,ПА,США,Юнионтаун,Юнионтаун,ПА,США,0000-00-00,B
moncrsi01,Сидни,Сидни,Alvin,Монкриф,,,,"Кальмар, сэр Сид.",G,0,0,75.0,180,Арканзас,,1957-09-21,Маленький камень,ОАР,США,Зал,Маленький камень,ОАР,США,0000-00-00,B
schurro01,Вас понял.,Вас понял.,Paul,Шуриг,,,,,G,0,0,75.0,185,Вандербильт,,1942-04-03,,,,Кирквуд,Кирквуд,МО,США,0000-00-00,W
korolya01,Ярослав,Ярослав,,Королев,,,,,F,0,0,81.0,203,нет,,1987-05-07,Москва,,Рус,нет,,,,0000-00-00,W
blounma01,Марк,Марк,D.,Блант,,,,,C,0,0,84.0,230,Питтсбург,,1975-11-30,Доббс Ферри,Нью-Йорк,США,Академия Оук Хилл/ &lt; &lt; Святое сердце &gt; &gt; / &lt; &lt; Доббс перри &gt; &gt;,Площадь Вильсона/ Йонкерса/ Доббса Ферри,ВА / Нью-Йорк / Нью-Йорк,США,0000-00-00,B
frankna01,Нэт,Натан,,Франкель,,,,Нэт,Ф-Г,0,0,72.0,195,Бруклин,Нет?,1913-11-03,,,,Тильден,Бруклин,Нью-Йорк,США,2006-03-14,W
mccrapa01,Пол,Пол,George,МакКрэкен,,,,,G,0,0,76.0,180,Кэл Стейт - Нортридж,Лос-Анджелес,1950-09-11,Нью-Йорк,Нью-Йорк,США,Хиллхаус,Нью-Хейвен,КТ,США,0000-00-00,B
mornida01,Даррен,Даррен,,Утренняя звезда,,,,,C,0,0,82.0,235,Питтсбург,Военно-морские силы,1969-04-22,Стивенсон,WA,США,Стивенсон,Стивенсон,WA,США,0000-00-00,W
murrake01,Кен,Кеннет,Stanley,Мюррей,,,Младший.,Кен,G-F,0,0,74.0,190,Сент-Бонатура,,1928-04-20,Западный апельсин,NJ,США,,,,,2008-06-15,W
calipjo01,Джон,Джон,,Калипари,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
jacksbo01,Бобби,Бобби,,Джексон,,,,,G,0,0,73.0,185,Миннесота,Западная Небраска CC,1973-03-13,Восточный Спенсер,НС,США,Солсбери,Солсбери,НС,США,0000-00-00,B
crowlki01,,Кирнан,,Кроули,,,,,G,0,0,68.0,155,Де Поль,,0000-00-00,,,,,,,,0000-00-00,W
deprejo01,Джо,Джо,,DePre,,,,,G,0,0,75.0,185,Сент-Джонс (НЙ),,1947-12-19,Вестбери,Нью-Йорк,США,Вестбери,Вестбери,Нью-Йорк,США,0000-00-00,B
leboje01,Джефф,Джеффри,Brian,Лебо,,,,Джефф,G,0,0,74.0,180,Северная Каролина,,1966-10-05,Карлайл,ПА,США,Карлайл,Карлайл,ПА,США,0000-00-00,W
mitchsa01,Сэм,Самуэль,E.,Митчелл,,,Младший.,Сэм,F,0,0,78.0,210,&quot; Мерсер &quot; (ГА),,1963-09-02,Колумб,GA,США,Колумб,Колумб,GA,США,0000-00-00,B
torgoir01,Ирв,Ирвинг,,Торгов,,,,Ирв,F,0,0,73.5,192,ЛЮ,,1917-03-06,,,,Тильден / Джефферсон ?,Бруклин,Нью-Йорк,США,1993-10-21,W
reynoje02,Джерри,Джерри,,Рейнольдс,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
rosema01,Малик,Малик,Jabari,Роза,,,,,F,0,0,79.0,240,Дрексель,,1974-11-23,Филадельфия,ПА,США,Овербрук,Филадельфия,ПА,США,0000-00-00,B
tabusyu01,Юта,Юта,,Табуза,,,,,G,0,0,69.0,165,Бригам Янг - Гавайи,,1980-10-05,Иокогама,,JPN,Ноширо Когио,Нохиро,,JPN,0000-00-00,O
templco01,Коллис,Коллис,,Храм,,,Младший.,,F,0,0,80.0,220,Государство Луизиана,,1952-11-08,Кентвуд,Лос-Анджелес,США,Кентвуд,Кентвуд,Лос-Анджелес,США,0000-00-00,B
havlijo01,Джон,Джон,J.,Havlicek,,,,"Хондо, Диггер, Паук",Ф-Г,0,0,77.0,203,Штат Огайо,,1940-04-08,Мартинс Ферри,Ооо.,США,Бриджпорт,Бриджпорт,Ооо.,США,0000-00-00,W
fieldke01,Кенни,Кеннет,Henry,Поле,,,,Кенни,Ф-Г,0,0,77.0,220,ОАКЛА,,1962-02-09,Айова,IA,США,Верхний адрес Dei,Лос-Анджелес,КА,США,0000-00-00,B
dienetr01,Трэвис,Трэвис,Lyle,Динер,,,,,G,0,0,73.0,175,Маркетт,,1982-03-01,Фонд &lt; &lt; Лак &gt; &gt;,ЖИ,США,Гудрих,Фонд &lt; &lt; Лак &gt; &gt;,ЖИ,США,0000-00-00,W
peterke01,,Кен,,Питерсон,,,,,C,0,0,83.0,225,Мюррейский штат,,1938-06-22,,,,,,,,0000-00-00,W
rubinro01,Рой,Рой,,Рубин,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
masseto01,Тони,Тони,Arnel,Массенбург,,,,,F,0,0,81.0,220,Мэриленд,,1967-07-13,Сассекс,VA,США,Центр Сассекса,Сассекс,VA,США,0000-00-00,B
shanlto01,,Том,,Шэнли,,,,,G,0,0,73.0,175,Южная Калифорния,,0000-00-00,ht) Лос-Анджелес,КА,США,,,,,0000-00-00,W
kingal01,Альберт,Альберт,,Король,,,,,Ф-Г,0,0,78.0,190,Мэриленд,,1959-12-17,Бруклин,Нью-Йорк,США,Форт Гамильтон,Бруклин,Нью-Йорк,США,0000-00-00,B
collini01,Ник,Николас,John,Коллисон,,,,Ник,F,0,0,81.0,255,Канзас,,1980-10-26,Оранжевый город,IA,США,Айова Фоллс,Айова Фоллс,IA,США,0000-00-00,W
walkeke01,Кенни,Кеннет,,Уолкер,,,,"Кенни, Небо",F,0,0,80.0,210,Кентукки,,1964-08-18,Роберта,GA,США,Округ Кроуфорд,Роберта,GA,США,0000-00-00,B
outlabo01,Бо,Чарльз,,Незаконченное право,,,,Бо,Ф-С,0,0,80.0,210,Хьюстон,Южные равнины,1971-04-13,Сан-Антонио,TX,США,Джон Джей,Сан-Антонио,TX,США,0000-00-00,B
halimsh01,Шелер,Шелер,,Галимон,,,Младший.,,G-F,0,0,77.0,199,Штат Юта,Имперская долина CC,1945-03-30,Тампа,ФЛ,США,Ромул,Ромул,МИ,США,0000-00-00,B
sullija02,,Джон,F.,Салливан,,,,Джек,F,0,0,75.0,184,Гора Святой Марии,,1935-07-27,Вашингтон,РС,США,Святого Антония,Вашингтон,РС,США,2010-09-16,W
kozelto01,Том,Томас,William,Козелько,,,,Том,F,0,0,80.0,220,Толедо,,1951-07-01,Траверсный город,МИ,США,Центральный,Траверсный город,МИ,США,0000-00-00,W
youngje01,,Джеуэлл,I.,Молодой,,,,,G-F,0,0,72.0,160,Задолженность,,1913-01-18,Хедрик,ВНУТРЕННИЕ,США,Джефферсон,Лафайетт,ВНУТРЕННИЕ,США,2003-04-16,W
wellsow01,Оуэн,Оуэн,,Уэллс,,,,,F,0,0,79.0,200,Детройт,,1950-12-09,Провидение,РИ,США,Английский,Бостон,МЭТ,США,0000-00-00,B
sandemi01,Майк,Майкл,Anthony,Сандерс,,,,Майк,Ф-Г,0,0,78.0,210,ОАКЛА,,1960-05-07,Видалия,Лос-Анджелес,США,DeRidder,DeRidder,Лос-Анджелес,США,0000-00-00,B
woodsmi01,Майк,Майкл,Dean,Вудсон,,,,Майк,G-F,0,0,77.0,195,Индианаa,,1958-03-24,Индианаполис,ВНУТРЕННИЕ,США,Широкий хребет,Индианаполис,ВНУТРЕННИЕ,США,0000-00-00,B
crowma01,Марк,Марк,Harvey,Вороны,,,,Кроу-бар,F,0,0,79.0,195,Дюк,,1954-10-22,Эдвардс АФБ,КА,США,Бенедиктинская академия,Ричмонд,VA,США,0000-00-00,W
gardejo01,,Джо,,Гардер,,,,,G,0,0,68.0,163,Сент-Мэрис (CA),,0000-00-00,,,,МакКлимонды,Окленд,КА,США,0000-00-00,W
bynumwi01,Уилл,Уильям,,Бинум,,,,Уилл,G,0,0,72.0,185,Джорджия Технология,Аризона,1983-01-04,Чикаго,Ил,США,Технология крана,Чикаго,Ил,США,0000-00-00,B
stewami01,Майкл,Майкл,Curtis,Стюарт,,,,Йоги,C,0,0,82.0,230,Калифорния,,1975-04-24,Скачок стебельной стеллы,,ОЛР,Кеннеди,Сакраменто,КА,США,0000-00-00,B
maxwece01,Седрик,Седрик,Bryan,Максвелл,,,,Куриный хлеб,F,0,0,80.0,205,КООН-Шарлотта,,1955-11-21,Кинстон,НС,США,Кинстон,Кинстон,НС,США,0000-00-00,B
smithph01,Фил,Филипп,Arnold,Смит,,,,Фил,G,0,0,76.0,185,Сан-Франциско,,1952-04-22,Сан-Франциско,КА,США,Вашингтон,Сан-Франциско,КА,США,2002-07-29,B
linskfr01,,Фрэнк,,Лински,,,,,G,0,0,74.0,180,Де Поль,,1913-08-18,,,,Сент-Филип,Чикаго,Ил,США,1999-07-03,W
thompdi01,Дижон,Дижон,Lynn,Томпсон,,,,,G-F,0,0,79.0,195,ОАКЛА,,1983-02-23,Лос-Анджелес,КА,США,Союз &lt; &lt; Редондо &gt; &gt;,Пляж Редондо,КА,США,0000-00-00,B
dempsde01,Делл,Делл,,Демпс,,,,,G,0,0,75.0,205,Тихоокеанский регион,,1970-02-12,Длинный пляж,КА,США,М. Иден,Хэйворд,КА,США,0000-00-00,B
ezersjo01,Джонни,Джон,J.,Эзерский,,,,"Джонни, полегче, Джон.",Ф-Г,0,0,75.0,175,нет,,0000-00-00,Нью-Йорк,Нью-Йорк,США,Мемориал &lt; &lt; Пауэр мемориал &gt; &gt;,Нью-Йорк,Нью-Йорк,США,0000-00-00,W
claxtch01,Чарльз,Чарльз,,Клакстон,,,Младший.,,C,0,0,84.0,265,Грузия,,1970-12-13,Сент-Томас,,ISV,Кэрол Сити,Майами,ФЛ,США,0000-00-00,B
bassbo01,Боб,Боб,,Басс,,,,,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
kellebo01,,Боб,,Келлер,,,,,,0,0,78.0,210,Северная Каролина АиТ,,1937-08-17,,,,,,,,0000-00-00,B
nisbeto01,,Томми,,Нисбет,,,,,G,0,0,70.0,165,Иллинойс,,0000-00-00,,,,Торнтон,Харви,Ил,США,0000-00-00,W
starkcl01,,Кловис,E.,Старк,,,,,F,0,0,76.0,175,Огайо Уэслиан,,1914-10-06,,,,Северный Колумбус,Колумб,Ооо.,США,2001-04-25,W
sellsch01,,Чарли,,Продажа,,,,,,0,0,79.0,220,Вашингтон,,1940-01-15,,,,Рузвельт,Сиэтл,WA,США,0000-00-00,W
burksfr01,,Фрэнк,,Бёркс,,,,,F,0,0,76.0,191,Висконсин,,1939-09-05,Чикаго,Ил,США,Уэллс,Чикаго,Ил,США,0000-00-00,B
willise01,Шон,Шон,,Уильямс,,,,,Ф-С,0,0,82.0,235,Бостонский колледж,,1986-09-13,Хьюстон,TX,США,Мэнсфилд,Мэнсфилд,TX,США,0000-00-00,B
peterbo01,Боб,Роберт,,Питерсон,,,,"Боб, Блинки",F,0,0,77.0,210,Орегон,Колледж Сан-Матео,1932-01-25,Парк Менло,КА,США,Секвойя,Город Редвуд,КА,США,2011-07-30,W
becker01,Эрни,Эрнест,Joseph,Бек,,,,Эрни,G-F,0,0,76.0,190,Пенсильвания,,1931-12-11,Филадельфия,ПА,США,Западная католическая,Филадельфия,ПА,США,0000-00-00,W
blackro01,Роландо,Роландо,Antonio,Черный человек,,,,Ро,G,0,0,78.0,190,Государство Канзас,,1959-02-26,Панама,,ПАН,Вильям Э. Грэди Профессионально-техническое образование,Бруклин,Нью-Йорк,США,0000-00-00,B
breweja01,Джеймисон,Джеймисон,Rudy Van,Брюэр,,,,,G,0,0,76.0,180,Оберн,,1980-11-19,Восточная точка,GA,США,Три города/Ньюпорт,Ист-Пойнт/Кенсингтон,GA/MD,США,0000-00-00,B
gillke01,Кендалл,Кендалл,Cedric,Джилл,,,,К.Г.,G,0,0,77.0,195,Иллинойс,,1968-05-25,Чикаго,Ил,США,Рыжий Центральный,Олимпийские поля,Ил,США,0000-00-00,B
creigji01,Джим,Джим,,Крейтон,,,,,F,0,0,80.0,200,Колорадо,,1950-04-18,Бухгалтерские счета,МТ,США,Север,Денвер,CO,США,0000-00-00,W
lindbbu01,,Бад,,Линдберг,,,,,G,0,0,72.0,175,нет,,0000-00-00,,,,,,,,0000-00-00,W
peplomi01,Майк,Майкл,Walter,Пепловски,,,,Майк,C,0,0,82.0,270,Штат Мичиган,,1970-10-15,Детройт,МИ,США,&lt; &lt; Салле де ла &gt; &gt;,Уоррен,МИ,США,0000-00-00,W
