film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
218,ОДИН БЫВШИЙ,"Рассказ о музе и белке, которая должна построить мужа в древней Индии",2006,1,,7,0.99,122,22.99,НС-17,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
230,ПАНИЧЕСКАЯ ПАНИЯ,"Разумное исследование персонажа фрисби и безумной коровы, который должен перестрелять человека в древней Индии",2006,1,,7,2.99,107,20.99,G,"Комментаторы, За сценами",2006-02-15T04:03:42
272,Поцелуй EDGE,"Прекрасная ярна композитора и безумной коровы, которая должна вернуть безумного учёного в лодке",2006,1,,5,4.99,153,9.99,НС-17,Сцены удалены,2006-02-15T04:03:42
282,КОНСУЛЬТАТИВНЫЕ МЕРОПРИЯТИЯ,"Знаменитый волшебник и жених, который должен построить лодку в Новом Орлеане",2006,1,,5,0.99,92,20.99,НС-17,Прицепы,2006-02-15T04:03:42
366,ГОЛЬДФИНГЕР САНКЦИОНАЛЬНОСТЬ,"Разумная драма о безумном учёном и охотнике, который должен побороть повара-пастуха в Новом Орлеане",2006,1,,3,0.99,93,29.99,G,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
368,Тяжело.,"Знающий характер исследования безумной коровы и судебно-психиатра, который должен победить акулу в Манхэттенском пентхаусе",2006,1,,7,2.99,84,20.99,Р,"Удалённые сцены, За сценами",2006-02-15T04:03:42
379,Драгоценные норы,"Удивительное воспоминание об акуле и дворецком, который должен отыскать охотника в канадских скалах",2006,1,,7,0.99,166,14.99,Р,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
396,УСТРОЙСТВА ЗАГРЯЗНИТЕЛЕЙ,"Ярна лодки и крокодила, которая должна построить обезьяну в Берлине",2006,1,,5,4.99,62,18.99,G,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
401,ГАРОЛД ФРАНЦИЯ,"Потрясающая сага сумо-рестлера и студента, который должен выйти из мухи в пустыне Сахара",2006,1,,6,0.99,168,10.99,НС-17,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
403,Гарри Идао,"Таут-Ярн технического писателя и феминиста, который должен выгнать собаку из Калифорнии",2006,1,,5,4.99,121,18.99,ГУ-13,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
418,ЛЮБОЙ ХОББИТ,"Эмоциональная драма мужа и девушки, которая должна перестрелять композитора на первой пилотируемой космической станции",2006,1,,5,0.99,157,27.99,ГУ-13,Комментарии,2006-02-15T04:03:42
439,МЕСТО ПРОВЕДЕНИЯ СВЕТОТЕНЕВОГО ОЗЕРА,"Прикасающийся ярн фрисби и дантиста, который должен сражаться с композитором в Древней Японии",2006,1,,4,4.99,151,28.99,ГУ-13,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
504,KWAI HOOHARD,"Потрясающая драма автомобиля и белка, которые должны преследовать машину в Советской Грузии",2006,1,,5,0.99,46,25.99,ГУ-13,"Прицепы, комментаторы",2006-02-15T04:03:42
514,ЛЮБОВСКИЕ СОЛДАРЫ,"Прекрасный поступок секретного агента и пионера, который должен отыскать астронавта в Древнем Китае",2006,1,,6,2.99,69,17.99,ГУ-13,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
521,"ЖЕНЩИНЫ, СВЯЗАННЫЕ С НИМИ","Быстрое изучение персонажа дантиста и музея, который должен уничтожить композитора на первой пилотируемой космической станции",2006,1,,7,4.99,147,28.99,НС-17,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
539,УСТАНОВКА,"Скучное представление о музе и белке, которая должна выгнать учителя в акульем танке",2006,1,,7,2.99,152,21.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
585,MOB DUFFEL,"Неверный документальный фильм о фрисби и лодке, который должен встретить мальчика в канадских скалах",2006,1,,4,0.99,105,25.99,G,Прицепы,2006-02-15T04:03:42
618,МЕСТО ПРОВЕДЕНИЯ ПРЕКРАЩЕНИЯ,"Удивительное зрелище администратора базы данных и безумного учёного, который должен преследовать кота в Калифорнии",2006,1,,3,0.99,132,21.99,ГУ,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
630,ВЕЩЕСТВА,"Разумное представление о дворце и женщине, которая должна найти официантку в канадской скале",2006,1,,7,0.99,48,19.99,ГУ-13,"Прицепы, комментаторы",2006-02-15T04:03:42
683,МЯСО МЯСА,"Скучная панорама феминистки и музея, которая должна уничтожить администратора базы данных в Нигерии",2006,1,,5,4.99,60,19.99,НС-17,Комментарии,2006-02-15T04:03:42
706,КВИН ЛЮК,"Поразительная история девушки и мальчика, который должен бросить вызов композитору в Новом Орлеане",2006,1,,5,4.99,163,22.99,ГУ,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
728,СООТВЕТСТВУЕТ ОТВЕТСТВЕННОСТЬ,"Неверный документальный фильм администратора базы данных и фрисби, который должен вернуть безумного учёного на фабрике в Балуне",2006,1,,3,0.99,63,26.99,Р,Комментарии,2006-02-15T04:03:42
739,РАКИЙСКАЯ ВОЙНА,"Быстрое представление белки и исследователя, который должен перестрелять сумасшедшего стипендиата в Нигерии",2006,1,,4,4.99,145,17.99,ГУ-13,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
766,Саваннах Товн,"Внушающая благоговение история астронавта и администратора базы данных, который должен найти секретного агента в Мексиканском заливе",2006,1,,5,0.99,84,25.99,ГУ-13,"Комментаторы, Изъятые Сцены, За Сценами",2006-02-15T04:03:42
771,АПОЛЛО СОДЕЙСТВИЯ СОДЕЙСТВИЮ,"Внушающий благоговейный интерес документальный фильм технического писателя и мужа, который должен встретить обезьяну в заброшенном доме веселья",2006,1,,3,4.99,137,23.99,НС-17,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
772,МОРСКОЕ ВИРГИН,"Быстро распечатанный документальный фильм технического писателя и шеф-повара, который должен сбежать в U-Boat",2006,1,,4,2.99,80,24.99,ГУ,Сцены удалены,2006-02-15T04:03:42
775,ОЦЕНКА СИДЕНЬЯ,"Разумное представление о крокодиле и сумо-рестлере, который должен встретить технического писателя в пустыне Сахара",2006,1,,4,4.99,110,18.99,ГУ-13,Прицепы,2006-02-15T04:03:42
790,СПЕЦИАЛЬНО ХООТИЧЕСКИЙ СТРУКТУР,"Быстрая история о крокодиле и акуле, который должен выпить пионера в Берлине",2006,1,,6,0.99,67,22.99,ГУ-13,Прицепы,2006-02-15T04:03:42
803,ЛЮБОВЫЕ СЛУЧАИ СЛУЧАИ,"Быстрый рассказ об акуле и студенте, который должен встретиться с крокодилом в Древнем Китае",2006,1,,7,4.99,179,29.99,Р,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
818,Что-то херня.,"Скучное изучение машины и мужа, который должен перестрелять фрисби на первой пилотируемой космической станции",2006,1,,4,4.99,180,17.99,НС-17,"Комментаторы, За сценами",2006-02-15T04:03:42
