id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
5820,1979,1,17,17,HOU,Ли,Джонсон,,johnsle01,Восточно-Техасский штат,NBA
5946,1979,7,15,143,HOU,Богатый,Валавиций,,,Оберн,NBA
6069,1980,3,18,64,DET,Джонатан,Мур,,,Фурман,NBA
6145,1980,7,2,140,UTA,Дэйв,Колескотт,,,Северная Каролина,NBA
6170,1980,8,5,165,NJN,Ллойд,Терри,,,Новый Орлеан,NBA
6256,1981,2,14,37,IND,Al,Лесли,,,Бакнелл,NBA
6260,1981,2,18,41,WSB,Клод,Грегори,,gregocl01,Висконсин,NBA
6414,1981,9,12,195,IND,Скотт,Уитли,,,Уильям и Мэри,NBA
6454,1982,1,12,12,CLE,Джон,Бэгли,,baglejo01,Бостонский колледж,NBA
6460,1982,1,18,18,DET,Рики,Пирс,,piercri01,Рис,NBA
6540,1982,5,6,98,NYK,Аарон,Говард,,,Вильянова,NBA
6873,1983,9,22,206,PHI,Чарльз,Фишер,,,Джеймс Мэдисон,NBA
6980,1984,4,17,87,NYK,Боб,Торнтон,,thornbo01,Калифорния-Ирвин,NBA
7059,1984,8,4,166,HOU,Грег,Вольф,,,Государство Анжело,NBA
7070,1984,8,15,177,NJN,Крис,Винансы,,,Юта,NBA
7132,1985,1,11,11,CHI,Кит,Ли,,leeke01,Государство Мемфис,NBA
7367,1986,4,14,84,UTA,Марти,Эмбри,,,Де Поль,NBA
7379,1986,5,3,96,CLE,Бен,Дэвис,,,Гарднер-Вебб,NBA
7547,1987,5,10,102,CHI,Энтони,Уилсон,,,Государство Луизиана,NBA
7614,1988,1,8,8,CHH,Рекс,Чапман,,chapmre01,Кентукки,NBA
7626,1988,1,20,20,MIA,Кевин,Эдвардс,,edwarke01,Де Поль,NBA
7815,1991,1,26,26,CHI,Марк,Рэндалл,,randama01,Канзас,NBA
8027,1995,1,22,22,CHH,Джордж,Зидек,,zidekge01,ОАКЛА,NBA
8078,1996,1,15,15,PHO,Стив,Нэш,,nashst01,Санта-Клара,NBA
8522,2003,2,27,56,BOS,Брендон,Охотник,,huntebr01,Огайо,NBA
8610,2005,1,27,27,POR,Лина,Клейза,,kleizli01,Миссури,NBA
8635,2005,2,22,52,DEN,Аксель,Хервелл,,,&lt; &lt; Реал Мадрид &gt; &gt; (Испания),NBA
8664,2006,1,21,21,PHO,Раджон,Рондо,,rondora01,Кентукки,NBA
8759,2007,2,26,56,MIL,Рамон,Сессии,,sessira01,Невада,NBA
8881,2009,2,28,58,BOS,Лестер,Хадсон,,hudsole01,Теннесси-Мартин,NBA
8997,2011,2,24,54,CLE,Милан,Макван,,,Маккаби Тель-Авив (Израиль),NBA
9000,2011,2,27,57,DAL,Тангю,Нгомбо,,,Аль-Райян (Катар),NBA
