year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1996,NHL,LAK,LAK,WC,PC,6,,82,28,43,11.0,,67,,,214,268,Los Angeles Kings,1638,8,46,338,14,45,352,5
2005,NHL,NAS,NAS,WC,CE,2,CQF,82,49,25,,8,106,6,3,259,227,Nashville Predators,1533,16,94,512,13,82,533,12
1993,NHL,FLO,FLO,EC,AT,5,,84,33,34,17.0,,83,,,233,233,Florida Panthers,1620,6,65,409,15,69,396,8
1973,NHL,CLF,CLE,,WD,8,,78,13,55,10.0,,36,,,195,342,California Golden Seals,651,10,34,268,14,46,221,6
1945,NHL,MTL,MTL,,,1,SC,50,28,17,5.0,,61,,,172,134,Montreal Canadiens,337,,,,,,,
2011,NHL,NAS,NAS,WC,CE,2,CSF,82,48,26,,8,104,5,5,237,210,Nashville Predators,689,12,54,250,4,40,244,5
1968,NHL,MNS,DAL,,WD,6,,76,18,43,15.0,,51,,,189,270,Minnesota North Stars,854,,47,246,8,41,249,3
1994,NHL,NJD,NJD,EC,AT,2,SC,48,22,18,8.0,,52,,,136,121,New Jersey Devils,787,14,22,164,3,28,149,3
1985,NHL,TOR,TOR,CC,NO,4,DF,80,25,48,7.0,,57,,,311,386,Toronto Maple Leafs,1716,10,67,364,11,83,364,7
1951,NHL,BOS,BOS,,,4,SF,70,25,29,16.0,,66,,,162,176,Boston Bruins,601,,,,,,,
1979,NHL,VAN,VAN,CC,SM,3,PRE,80,27,37,16.0,,70,,,256,281,Vancouver Canucks,1808,16,53,312,12,69,282,2
1999,NHL,CAL,CAL,WC,NW,4,,82,31,36,10.0,5,77,,,211,256,Calgary Flames,1267,8,59,330,8,74,365,4
1985,NHL,NYR,NYR,WA,PT,4,CF,80,36,38,6.0,,78,,,280,276,New York Rangers,1496,22,73,362,4,81,365,9
1968,NHL,DET,DET,,ED,5,,76,33,31,12.0,,78,,,239,221,Detroit Red Wings,885,,40,230,4,61,298,7
1997,NHL,WAS,WAS,EC,AT,3,F,82,40,30,12.0,,92,,,219,202,Washington Capitals,1198,2,55,350,4,39,361,14
1930,NHL,NYA,BKN,,CA,4,,44,18,16,10.0,,46,,,76,74,New York Americans,503,,,,,,,
1983,NHL,BOS,BOS,WA,AD,1,DSF,80,49,25,6.0,,104,,,336,261,Boston Bruins,1606,16,82,342,7,56,336,10
1999,NHL,EDM,EDM,WC,NW,2,CQF,82,32,26,16.0,8,88,,,226,212,Edmonton Oilers,1344,16,53,336,4,54,369,9
1988,NHL,NYI,NYI,WA,PT,6,,80,28,47,5.0,,61,,,265,325,New York Islanders,1822,18,85,378,7,103,390,4
1999,NHL,SJS,SJS,WC,PC,4,CSF,82,35,30,10.0,7,87,,,225,214,San Jose Sharks,1292,6,62,377,4,61,372,16
2007,NHL,CAR,CAR,EC,SE,2,,82,43,33,,6,92,2,3,252,249,Carolina Hurricanes,1183,18,79,420,13,75,355,4
1965,NHL,TOR,TOR,,,3,SF,70,34,25,11.0,,79,,,208,187,Toronto Maple Leafs,811,,52,256,4,53,274,6
1930,NHL,DTF,DET,,AM,4,,44,16,21,7.0,,39,,,102,105,Detroit Falcons,411,,,,,,,
1995,NHL,PIT,PIT,EC,NE,1,CF,82,49,29,4.0,,102,,,362,284,Pittsburgh Penguins,1623,12,109,420,12,78,467,18
2000,NHL,ATL,WPG,EC,SE,4,,82,23,45,12.0,2,60,,,211,289,Atlanta Thrashers,1500,6,54,395,8,90,408,9
1975,WHA,TOT,BIR,,CW,5,,81,24,52,5.0,,53,,,335,398,Toronto Toros,1099,,54,279,7,59,251,9
2005,NHL,NYI,NYI,EC,AT,4,,82,36,40,,6,78,9,3,230,278,New York Islanders,1266,18,76,450,15,99,476,5
2009,NHL,CAR,CAR,EC,SE,3,,82,35,37,,10,80,4,5,230,256,Carolina Hurricanes,966,22,56,332,8,62,320,7
1980,NHL,PIT,PIT,WA,NO,3,PRE,80,30,37,13.0,,73,,,302,345,Pittsburgh Penguins,1807,20,92,400,11,99,370,6
1998,NHL,NYI,NYI,EC,AT,5,,82,24,48,10.0,,58,,,194,244,New York Islanders,1111,22,54,341,7,60,363,8
2000,NHL,CBS,CBS,WC,CE,5,,82,28,39,9.0,6,71,,,190,233,Columbus Blue Jackets,1234,20,56,381,8,70,363,3
1976,NHL,ATF,CAL,CC,PT,3,PRE,80,34,34,12.0,,80,,,264,265,Atlanta Flames,889,14,42,214,6,50,248,12
1980,NHL,LAK,LAK,WA,NO,2,PRE,80,43,24,13.0,,99,,,337,290,Los Angeles Kings,1627,32,90,366,7,81,356,12
1982,NHL,EDM,EDM,CC,SM,1,F,80,47,21,12.0,,106,,,424,315,Edmonton Oilers,1771,28,86,294,6,89,396,22
1972,WHA,LAS,MIB,,WW,3,AVQF,78,37,35,6.0,,80,,,259,250,Los Angeles Sharks,1477,56,51,259,11,59,315,8
1983,NHL,MTL,MTL,WA,AD,4,CF,80,35,40,5.0,,75,,,286,295,Montreal Canadiens,1371,22,58,294,7,56,276,12
2008,NHL,CAL,CAL,WC,NW,2,CQF,82,46,30,,6,98,3,2,254,248,Calgary Flames,1299,18,61,358,15,58,349,6
1972,NHL,PIT,PIT,,WD,5,,78,32,37,9.0,,73,,,257,265,Pittsburgh Penguins,866,6,52,301,7,49,264,10
2011,NHL,FLO,FLO,EC,SE,1,CQF,82,38,26,,18,94,6,11,203,227,Florida Panthers,792,30,53,286,6,49,239,4
1996,NHL,NJD,NJD,EC,AT,1,CSF,82,45,23,14.0,,104,,,231,182,New Jersey Devils,1135,4,40,288,9,28,235,4
1995,NHL,LAK,LAK,WC,PC,6,,82,24,40,18.0,,66,,,256,302,Los Angeles Kings,1460,18,72,401,18,72,381,12
1984,NHL,BOS,BOS,WA,AD,4,DSF,80,36,34,10.0,,82,,,303,287,Boston Bruins,1825,8,69,323,8,67,337,17
1960,NHL,CHI,CHI,,,3,SC,70,29,24,17.0,,75,,,198,180,Chicago Black Hawks,1072,,,,,,,
2011,NHL,BUF,BUF,EC,NE,3,,82,39,32,,11,89,7,7,218,230,Buffalo Sabres,904,18,44,258,7,47,257,5
1935,NHL,NYR,NYR,,AM,4,,48,19,17,12.0,,50,,,91,96,New York Rangers,387,,,,,,,
